timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1777316741578000,0,47.397742,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316741586000,0,47.397742,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316741674000,0,47.397742,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316741778000,0,47.397742099999995,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316741874000,0,47.397742,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316741978000,0,47.3977419,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742074000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742178000,0,47.397742,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742274000,0,47.397742,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742378000,0,47.397742,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742474000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742578000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742674000,0,47.3977419,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742778000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742874000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316742978000,0,47.3977419,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743074000,0,47.3977419,8.545593499999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743178000,0,47.397742,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743274000,0,47.397742099999995,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743378000,0,47.397742,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743474000,0,47.397742,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743578000,0,47.397742,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743674000,0,47.397742099999995,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743778000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743874000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316743978000,0,47.397742,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744074000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744178000,0,47.3977419,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744274000,0,47.3977419,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744378000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744474000,0,47.3977419,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744578000,0,47.3977419,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744674000,0,47.3977418,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744778000,0,47.397742,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744874000,0,47.397742199999996,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1777316744978000,0,47.3977419,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
