timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
1777227237081000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227237585000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227238089000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227238593000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227239097000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227239601000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227240105000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227240609000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227241113000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227241617000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227242121000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227242313000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227242817000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227243321000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227243825000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227244329000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227244833000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227245337000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227245841000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227246345000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227246849000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227247353000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227247857000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227248361000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227248865000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227249369000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227249873000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227250377000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227250881000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227251385000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227251889000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227252393000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227252897000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227253401000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227253905000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227254409000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227254917000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227255421000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227255925000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227256429000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227256933000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227257437000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227257941000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227258445000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227258949000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227259453000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227259957000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227260461000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227260965000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227261469000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227261973000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227262477000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227262981000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227263485000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227263989000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227264493000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227264997000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227265501000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227266005000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227266509000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227267013000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227267517000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227268021000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227268525000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227269029000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227269533000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227270037000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227270541000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227271045000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227271549000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227272053000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227272557000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227273061000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227273565000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227274069000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227274573000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227275077000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227275581000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227276085000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227276589000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227277093000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227277597000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227278101000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227278605000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227279109000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227279613000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227280117000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227280621000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227281125000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227281629000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227282133000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227282637000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227283141000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227283309000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227283453000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227283465000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227283729000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227284233000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227284737000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227285241000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227285745000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227286249000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227286753000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227287257000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227287761000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227288265000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227288769000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227289273000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227289777000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227290281000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227290785000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227291289000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227291793000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227292297000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227292801000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227293305000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227293809000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227294313000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227294817000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227295321000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227295825000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227296329000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227296833000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227297337000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227297841000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227298345000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227298849000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227299353000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227299857000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227300361000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227300865000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227301369000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227301873000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227302377000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227302881000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227303385000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227303889000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227304393000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227304897000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227305401000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227305905000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227306409000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227306913000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227307417000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227307921000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227308425000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227308929000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227309433000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227309937000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227310441000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227310945000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227311449000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227311953000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227312457000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227312961000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227313465000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227313969000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227314473000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227314977000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227315481000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227315985000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227316489000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227316993000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227317497000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227318001000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227318505000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227319009000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227319513000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227320017000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227320521000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227321025000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227321529000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227322033000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227322537000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227323041000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227323545000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227324049000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227324553000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227325057000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227325561000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227326065000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227326569000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227327073000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227327577000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227328081000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227328585000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227329089000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227329593000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227330097000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227330601000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227331105000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227331609000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227332113000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227332617000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227333121000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227333625000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227334129000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227334633000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227335137000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227335641000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227336145000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227336649000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227337153000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227337657000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227338161000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227338465000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227338969000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227339473000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227339977000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227340445000,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227340949000,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
