timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
1777320736817000,1777320736817000,1777320736817000,0,0.0,0.0,0.25,0.25,-1.7840765e-08,-8.028467e-09,0.500009,0.500009,7.073048e-17,1.4323359e-17,0,0,0,0
1777320737101000,1777320737021000,1777320737021000,0,0.0,0.0,0.25,0.25,-0.0005652635,0.00030214796,103.13439,103.13439,3.4423567e-10,9.83543e-11,0,1,0,1
1777320737309000,1777320737229000,1777320737229000,0,0.0,0.0,1e-04,1e-04,0.0009172808,-9.02643e-05,0.2501048,0.2501048,3.7380065e-07,3.6196575e-09,0,1,0,1
1777320737517000,1777320737437000,1777320737437000,0,0.0,0.0,1e-04,1e-04,-7.955958e-06,-0.0001137869,0.00020182959,0.00020182936,3.4846373e-08,7.1278355e-06,0,1,0,1
1777320737725000,1777320737645000,1777320737645000,0,0.0,0.0,1e-04,1e-04,-9.3340044e-05,-0.00064206973,0.00020634438,0.00020634421,4.6913824e-06,0.00022198806,0,1,0,1
1777320737933000,1777320737853000,1777320737853000,0,0.0,0.0,1e-04,1e-04,-0.00018740879,-0.00082749483,0.0006082654,0.0006082678,6.415704e-06,0.00012508155,0,1,0,1
1777320738141000,1777320738061000,1777320738061000,0,0.0,0.0,1e-04,1e-04,4.4317203e-05,2.1443875e-05,0.00063480646,0.0006348065,3.4376436e-07,8.048642e-08,0,1,0,1
1777320738349000,1777320738269000,1777320738269000,0,0.0,0.0,1e-04,1e-04,-0.0003134527,0.0005957516,0.00063949643,0.00063949137,1.7071176e-05,6.1667066e-05,0,1,0,1
1777320738557000,1777320738477000,1777320738477000,0,0.0,0.0,1e-04,1e-04,-0.00030220806,0.00026239787,0.0006586637,0.00065866305,1.5406567e-05,1.1614882e-05,0,1,0,1
1777320738765000,1777320738685000,1777320738685000,0,0.0,0.0,1e-04,1e-04,-0.00015000431,-0.00054259005,0.0006022656,0.0006022637,4.151231e-06,5.4314325e-05,0,1,0,1
1777320738973000,1777320738893000,1777320738893000,0,0.0,0.0,1e-04,1e-04,0.00015307133,-0.00081378897,0.0005248623,0.00052485795,4.9602077e-06,0.00014019718,0,1,0,1
