timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777320737189000,1777320737109000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09582267,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0063626766,-0.0015022065,-0.012764692,0.0013714491,-0.052901182,0.00013971131,0.0,0.0,0.0,0.0,0.0,0.0
1777320737197000,1777320737117000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09582267,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0039740056,-0.00049378537,-0.0043322146,0.07232568,-0.036939245,0.00029510132,0.0,0.0,0.0,0.0,0.0,0.0
1777320737205000,1777320737125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09582267,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0039740056,-0.00049378537,-0.0043322146,0.03503428,-0.0202018,0.00023414759,0.0,0.0,0.0,0.0,0.0,0.0
1777320737213000,1777320737133000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048245095,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0039740056,-0.00049378537,-0.0043322146,0.069672875,-0.029226605,0.0002858034,0.0,0.0,0.0,0.0,0.0,0.0
1777320737221000,1777320737141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048245095,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0039740056,-0.00049378537,-0.0043322146,0.018842453,-0.0023589854,0.000109836576,0.0,0.0,0.0,0.0,0.0,0.0
1777320737229000,1777320737149000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048245095,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0039740056,-0.00049378537,-0.0043322146,-0.004777321,0.03399466,-0.00026126736,0.0,0.0,0.0,0.0,0.0,0.0
1777320737237000,1777320737157000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048245095,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0039740056,-0.00049378537,-0.0043322146,0.010341681,0.022551343,-7.8221725e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737245000,1777320737165000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048245095,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0039740056,-0.00049378537,-0.0043322146,0.010558814,0.00611987,2.824422e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737253000,1777320737173000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048245095,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0039740056,-0.00049378537,-0.0043322146,0.03119889,0.013478892,8.1232225e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737261000,1777320737181000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597588,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.0006702244,-0.00080587156,-0.00089883804,0.051555056,-0.02127891,0.00027880428,0.0,0.0,0.0,0.0,0.0,0.0
1777320737269000,1777320737189000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597588,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.0006702244,-0.00080587156,-0.00089883804,0.050391413,-0.026854519,0.00029259763,0.0,0.0,0.0,0.0,0.0,0.0
