timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
1777316743998000,1777316743998000,6620172,488.0934,0.0,95598.13,1.135864,0
1777316744094000,1777316744048000,6620172,488.08405,0.0,95598.22,1.135865,0
1777316744098000,1777316744098000,6620172,488.19202,0.0,95596.984,1.1358503,0
1777316744194000,1777316744148000,6620172,488.0934,0.0,95598.15,1.1358641,0
1777316744198000,1777316744198000,6620172,487.8211,0.0,95601.266,1.1359011,0
1777316744294000,1777316744248000,6620172,488.06995,0.0,95598.41,1.1358672,0
1777316744298000,1777316744298000,6620172,488.12628,0.0,95597.734,1.1358591,0
1777316744394000,1777316744348000,6620172,488.0934,0.0,95598.125,1.1358639,0
1777316744398000,1777316744398000,6620172,488.14508,0.0,95597.52,1.1358566,0
1777316744494000,1777316744448000,6620172,488.07465,0.0,95598.34,1.1358665,0
1777316744498000,1777316744498000,6620172,488.05118,0.0,95598.61,1.1358696,0
1777316744594000,1777316744548000,6620172,488.08405,0.0,95598.23,1.1358651,0
1777316744598000,1777316744598000,6620172,488.03708,0.0,95598.75,1.1358713,0
1777316744694000,1777316744648000,6620172,488.05588,0.0,95598.54,1.1358688,0
1777316744698000,1777316744698000,6620172,488.22018,0.0,95596.664,1.1358465,0
1777316744794000,1777316744748000,6620172,488.05118,0.0,95598.586,1.1358694,0
1777316744798000,1777316744798000,6620172,488.0183,0.0,95598.95,1.1358737,0
1777316744894000,1777316744848000,6620172,488.0934,0.0,95598.09,1.1358634,0
1777316744898000,1777316744898000,6620172,488.30002,0.0,95595.75,1.1358356,0
1777316744994000,1777316744948000,6620172,488.06055,0.0,95598.46,1.1358678,0
1777316744998000,1777316744998000,6620172,488.07935,0.0,95598.27,1.1358657,0
1777316745098000,1777316745098000,6620172,488.18262,0.0,95597.086,1.1358515,0
1777316745194000,1777316745148000,6620172,488.03238,0.0,95598.84,1.1358724,0
1777316745198000,1777316745198000,6620172,488.06995,0.0,95598.4,1.1358671,0
1777316745294000,1777316745248000,6620172,488.0887,0.0,95598.19,1.1358646,0
1777316745298000,1777316745298000,6620172,487.8352,0.0,95601.1,1.1358993,0
1777316745394000,1777316745348000,6620172,488.08405,0.0,95598.22,1.135865,0
1777316745398000,1777316745398000,6620172,488.0981,0.0,95598.05,1.135863,0
1777316745498000,1777316745498000,6620172,488.07465,0.0,95598.34,1.1358665,0
1777316745594000,1777316745548000,6620172,488.05118,0.0,95598.586,1.1358694,0
1777316745598000,1777316745598000,6620172,488.1122,0.0,95597.91,1.1358613,0
1777316745694000,1777316745648000,6620172,488.05118,0.0,95598.59,1.1358694,0
1777316745698000,1777316745698000,6620172,487.94788,0.0,95599.79,1.1358837,0
1777316745794000,1777316745748000,6620172,488.0934,0.0,95598.13,1.135864,0
1777316745798000,1777316745798000,6620172,488.14508,0.0,95597.5,1.1358565,0
1777316745894000,1777316745848000,6620172,488.1122,0.0,95597.91,1.1358613,0
1777316745898000,1777316745898000,6620172,488.2108,0.0,95596.766,1.1358477,0
1777316745994000,1777316745948000,6620172,488.06995,0.0,95598.38,1.1358669,0
1777316745998000,1777316745998000,6620172,488.18262,0.0,95597.09,1.1358516,0
1777316746094000,1777316746048000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777316746098000,1777316746098000,6620172,488.05588,0.0,95598.57,1.1358691,0
1777316746194000,1777316746148000,6620172,488.06055,0.0,95598.46,1.1358678,0
1777316746198000,1777316746198000,6620172,488.04178,0.0,95598.72,1.1358709,0
1777316746294000,1777316746248000,6620172,488.0887,0.0,95598.164,1.1358643,0
1777316746298000,1777316746298000,6620172,488.3094,0.0,95595.66,1.1358345,0
1777316746394000,1777316746348000,6620172,488.0934,0.0,95598.15,1.1358641,0
1777316746398000,1777316746398000,6620172,488.19202,0.0,95597.02,1.1358508,0
1777316746494000,1777316746448000,6620172,488.12158,0.0,95597.77,1.1358597,0
1777316746498000,1777316746498000,6620172,488.15445,0.0,95597.43,1.1358557,0
1777316746594000,1777316746548000,6620172,488.1028,0.0,95598.02,1.1358626,0
1777316746598000,1777316746598000,6620172,487.96198,0.0,95599.62,1.1358815,0
1777316746694000,1777316746648000,6620172,488.0981,0.0,95598.04,1.1358628,0
1777316746698000,1777316746698000,6620172,488.04648,0.0,95598.64,1.13587,0
1777316746794000,1777316746748000,6620172,488.07465,0.0,95598.35,1.1358665,0
1777316746798000,1777316746798000,6620172,488.1169,0.0,95597.83,1.1358603,0
1777316746894000,1777316746848000,6620172,488.0981,0.0,95598.055,1.1358631,0
1777316746898000,1777316746898000,6620172,488.04648,0.0,95598.68,1.1358705,0
1777316746994000,1777316746948000,6620172,488.06995,0.0,95598.375,1.1358668,0
1777316746998000,1777316746998000,6620172,488.0934,0.0,95598.09,1.1358634,0
1777316747094000,1777316747048000,6620172,488.0981,0.0,95598.04,1.1358628,0
1777316747098000,1777316747098000,6620172,488.14508,0.0,95597.52,1.1358566,0
1777316747194000,1777316747148000,6620172,488.06995,0.0,95598.38,1.1358669,0
1777316747198000,1777316747198000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777316747294000,1777316747248000,6620172,488.1028,0.0,95597.99,1.1358624,0
1777316747298000,1777316747298000,6620172,488.21548,0.0,95596.73,1.1358472,0
1777316747394000,1777316747348000,6620172,488.0934,0.0,95598.09,1.1358634,0
1777316747398000,1777316747398000,6620172,488.12628,0.0,95597.75,1.1358594,0
1777316747494000,1777316747448000,6620172,488.08405,0.0,95598.24,1.1358652,0
1777316747498000,1777316747498000,6620172,488.0981,0.0,95598.05,1.135863,0
1777316747594000,1777316747548000,6620172,488.04648,0.0,95598.695,1.1358706,0
1777316747598000,1777316747598000,6620172,488.0042,0.0,95599.15,1.135876,0
1777316747694000,1777316747648000,6620172,488.05588,0.0,95598.555,1.1358689,0
1777316747698000,1777316747698000,6620172,487.97604,0.0,95599.42,1.1358793,0
1777316747794000,1777316747748000,6620172,488.0981,0.0,95598.086,1.1358633,0
1777316747798000,1777316747798000,6620172,488.0887,0.0,95598.17,1.1358644,0
1777316747894000,1777316747848000,6620172,488.0887,0.0,95598.195,1.1358647,0
1777316747898000,1777316747898000,6620172,488.0089,0.0,95599.12,1.1358756,0
1777316747994000,1777316747948000,6620172,488.06995,0.0,95598.37,1.1358668,0
1777316747998000,1777316747998000,6620172,488.22488,0.0,95596.62,1.135846,0
1777316748094000,1777316748048000,6620172,488.0934,0.0,95598.12,1.1358638,0
1777316748098000,1777316748098000,6620172,488.0042,0.0,95599.18,1.1358763,0
1777316748198000,1777316748198000,6620172,488.0089,0.0,95599.06,1.135875,0
1777316748294000,1777316748248000,6620172,488.1169,0.0,95597.84,1.1358606,0
1777316748298000,1777316748298000,6620172,488.04648,0.0,95598.695,1.1358706,0
1777316748398000,1777316748398000,6620172,488.0136,0.0,95599.01,1.1358744,0
1777316748494000,1777316748448000,6620172,488.08405,0.0,95598.22,1.135865,0
1777316748498000,1777316748498000,6620172,488.1169,0.0,95597.87,1.1358608,0
1777316748594000,1777316748548000,6620172,488.1122,0.0,95597.88,1.1358609,0
1777316748598000,1777316748598000,6620172,488.02768,0.0,95598.85,1.1358725,0
1777316748694000,1777316748648000,6620172,488.0934,0.0,95598.09,1.1358634,0
1777316748698000,1777316748698000,6620172,488.28592,0.0,95595.88,1.1358372,0
1777316748794000,1777316748748000,6620172,488.06055,0.0,95598.47,1.135868,0
1777316748798000,1777316748798000,6620172,488.0981,0.0,95598.055,1.1358631,0
1777316748894000,1777316748848000,6620172,488.06995,0.0,95598.41,1.1358672,0
1777316748898000,1777316748898000,6620172,488.20612,0.0,95596.805,1.1358482,0
1777316748994000,1777316748948000,6620172,488.0887,0.0,95598.195,1.1358647,0
1777316748998000,1777316748998000,6620172,487.99014,0.0,95599.28,1.1358776,0
1777316749098000,1777316749098000,6620172,487.8211,0.0,95601.21,1.1359005,0
1777316749194000,1777316749148000,6620172,488.03238,0.0,95598.82,1.1358721,0
1777316749198000,1777316749198000,6620172,488.0934,0.0,95598.14,1.135864,0
1777316749294000,1777316749248000,6620172,488.07465,0.0,95598.35,1.1358665,0
1777316749298000,1777316749298000,6620172,487.88214,0.0,95600.52,1.1358924,0
1777316749394000,1777316749348000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777316749398000,1777316749398000,6620172,488.0136,0.0,95599.055,1.1358749,0
1777316749494000,1777316749448000,6620172,488.07465,0.0,95598.336,1.1358664,0
1777316749498000,1777316749498000,6620172,488.02768,0.0,95598.89,1.135873,0
1777316749594000,1777316749548000,6620172,488.0887,0.0,95598.16,1.1358643,0
1777316749598000,1777316749598000,6620172,488.07465,0.0,95598.34,1.1358665,0
1777316749694000,1777316749648000,6620172,488.1028,0.0,95598.02,1.1358626,0
1777316749698000,1777316749698000,6620172,488.13568,0.0,95597.664,1.1358583,0
1777316749794000,1777316749748000,6620172,488.05118,0.0,95598.586,1.1358694,0
1777316749798000,1777316749798000,6620172,488.08405,0.0,95598.23,1.1358651,0
1777316749894000,1777316749848000,6620172,488.03708,0.0,95598.75,1.1358713,0
1777316749898000,1777316749898000,6620172,488.0981,0.0,95598.03,1.1358627,0
1777316749994000,1777316749948000,6620172,488.06055,0.0,95598.51,1.1358684,0
1777316749998000,1777316749998000,6620172,488.20142,0.0,95596.87,1.1358489,0
1777316750094000,1777316750048000,6620172,488.05118,0.0,95598.59,1.1358694,0
1777316750098000,1777316750098000,6620172,488.1028,0.0,95598.01,1.1358625,0
1777316750194000,1777316750148000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777316750198000,1777316750198000,6620172,488.0089,0.0,95599.07,1.1358751,0
1777316750294000,1777316750248000,6620172,488.07465,0.0,95598.35,1.1358665,0
1777316750298000,1777316750298000,6620172,488.12158,0.0,95597.805,1.13586,0
1777316750394000,1777316750348000,6620172,488.05588,0.0,95598.53,1.1358687,0
1777316750398000,1777316750398000,6620172,488.17795,0.0,95597.15,1.1358522,0
1777316750494000,1777316750448000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777316750498000,1777316750498000,6620172,488.20142,0.0,95596.9,1.1358492,0
1777316750594000,1777316750548000,6620172,488.1028,0.0,95598.02,1.1358626,0
1777316750598000,1777316750598000,6620172,488.0981,0.0,95598.03,1.1358627,0
1777316750698000,1777316750698000,6620172,488.05118,0.0,95598.59,1.1358694,0
1777316750794000,1777316750748000,6620172,488.06995,0.0,95598.41,1.1358672,0
1777316750798000,1777316750798000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777316750894000,1777316750848000,6620172,488.05118,0.0,95598.6,1.1358695,0
1777316750898000,1777316750898000,6620172,488.15915,0.0,95597.36,1.1358548,0
1777316750994000,1777316750948000,6620172,488.02768,0.0,95598.87,1.1358727,0
1777316750998000,1777316750998000,6620172,488.03238,0.0,95598.8,1.1358719,0
1777316751098000,1777316751098000,6620172,488.0042,0.0,95599.18,1.1358763,0
1777316751194000,1777316751148000,6620172,488.07465,0.0,95598.305,1.1358659,0
1777316751198000,1777316751198000,6620172,488.3094,0.0,95595.64,1.1358343,0
1777316751294000,1777316751248000,6620172,488.023,0.0,95598.93,1.1358734,0
1777316751298000,1777316751298000,6620172,488.06995,0.0,95598.39,1.135867,0
1777316751394000,1777316751348000,6620172,488.07465,0.0,95598.305,1.1358659,0
1777316751398000,1777316751398000,6620172,488.06055,0.0,95598.49,1.1358682,0
1777316751494000,1777316751448000,6620172,488.07465,0.0,95598.305,1.1358659,0
1777316751498000,1777316751498000,6620172,488.03708,0.0,95598.79,1.1358718,0
1777316751594000,1777316751548000,6620172,488.05118,0.0,95598.63,1.1358699,0
1777316751598000,1777316751598000,6620172,488.02768,0.0,95598.87,1.1358727,0
1777316751694000,1777316751648000,6620172,488.05588,0.0,95598.53,1.1358687,0
1777316751698000,1777316751698000,6620172,488.05118,0.0,95598.586,1.1358694,0
1777316751794000,1777316751748000,6620172,488.08405,0.0,95598.22,1.135865,0
1777316751798000,1777316751798000,6620172,487.99484,0.0,95599.26,1.1358773,0
1777316751894000,1777316751848000,6620172,488.08405,0.0,95598.22,1.135865,0
1777316751898000,1777316751898000,6620172,488.04648,0.0,95598.67,1.1358703,0
1777316751994000,1777316751948000,6620172,488.0981,0.0,95598.06,1.1358632,0
1777316751998000,1777316751998000,6620172,488.12158,0.0,95597.81,1.1358601,0
1777316752094000,1777316752048000,6620172,488.1075,0.0,95597.96,1.1358619,0
1777316752098000,1777316752098000,6620172,487.88684,0.0,95600.5,1.135892,0
1777316752194000,1777316752148000,6620172,488.06055,0.0,95598.51,1.1358684,0
1777316752198000,1777316752198000,6620172,487.96664,0.0,95599.55,1.1358807,0
1777316752294000,1777316752248000,6620172,488.0934,0.0,95598.1,1.1358635,0
1777316752298000,1777316752298000,6620172,488.1075,0.0,95597.96,1.1358619,0
1777316752398000,1777316752398000,6620172,488.14975,0.0,95597.48,1.1358562,0
1777316752494000,1777316752448000,6620172,488.0981,0.0,95598.06,1.1358632,0
1777316752498000,1777316752498000,6620172,488.08405,0.0,95598.234,1.1358651,0
1777316752594000,1777316752548000,6620172,488.03708,0.0,95598.79,1.1358718,0
1777316752598000,1777316752598000,6620172,488.03238,0.0,95598.83,1.1358722,0
1777316752694000,1777316752648000,6620172,488.05118,0.0,95598.625,1.1358697,0
1777316752698000,1777316752698000,6620172,487.99014,0.0,95599.29,1.1358777,0
1777316752794000,1777316752748000,6620172,488.06995,0.0,95598.38,1.1358669,0
1777316752798000,1777316752798000,6620172,488.3047,0.0,95595.72,1.1358353,0
1777316752894000,1777316752848000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777316752898000,1777316752898000,6620172,488.06995,0.0,95598.37,1.1358668,0
1777316752998000,1777316752998000,6620172,487.87744,0.0,95600.6,1.1358933,0
1777316753098000,1777316753098000,6620172,488.14508,0.0,95597.49,1.1358564,0
1777316753194000,1777316753148000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777316753198000,1777316753198000,6620172,488.06995,0.0,95598.37,1.1358668,0
1777316753294000,1777316753248000,6620172,488.06995,0.0,95598.38,1.1358669,0
1777316753298000,1777316753298000,6620172,488.0934,0.0,95598.13,1.135864,0
1777316753394000,1777316753348000,6620172,488.06055,0.0,95598.49,1.1358682,0
1777316753398000,1777316753398000,6620172,487.88214,0.0,95600.516,1.1358923,0
1777316753494000,1777316753448000,6620172,488.12158,0.0,95597.81,1.1358601,0
1777316753498000,1777316753498000,6620172,488.26715,0.0,95596.14,1.1358402,0
1777316753594000,1777316753548000,6620172,488.06055,0.0,95598.5,1.1358683,0
1777316753598000,1777316753598000,6620172,488.12628,0.0,95597.75,1.1358594,0
1777316753694000,1777316753648000,6620172,488.1122,0.0,95597.93,1.1358615,0
1777316753698000,1777316753698000,6620172,488.1028,0.0,95598.016,1.1358625,0
1777316753794000,1777316753748000,6620172,488.0887,0.0,95598.21,1.1358649,0
1777316753798000,1777316753798000,6620172,488.1169,0.0,95597.836,1.1358604,0
1777316753894000,1777316753848000,6620172,488.0981,0.0,95598.07,1.1358632,0
1777316753898000,1777316753898000,6620172,488.15915,0.0,95597.37,1.1358548,0
1777316753994000,1777316753948000,6620172,488.08405,0.0,95598.22,1.135865,0
1777316753998000,1777316753998000,6620172,488.06055,0.0,95598.516,1.1358685,0
1777316754094000,1777316754048000,6620172,488.07465,0.0,95598.35,1.1358665,0
1777316754098000,1777316754098000,6620172,487.96198,0.0,95599.66,1.1358821,0
1777316754194000,1777316754148000,6620172,488.13568,0.0,95597.625,1.1358579,0
1777316754198000,1777316754198000,6620172,488.06995,0.0,95598.39,1.135867,0
1777316754294000,1777316754248000,6620172,488.07465,0.0,95598.35,1.1358665,0
1777316754298000,1777316754298000,6620172,488.023,0.0,95598.92,1.1358733,0
1777316754394000,1777316754348000,6620172,488.0981,0.0,95598.07,1.1358632,0
1777316754398000,1777316754398000,6620172,488.16385,0.0,95597.29,1.135854,0
1777316754494000,1777316754448000,6620172,488.07465,0.0,95598.305,1.1358659,0
1777316754498000,1777316754498000,6620172,488.0934,0.0,95598.13,1.135864,0
1777316754594000,1777316754548000,6620172,488.1169,0.0,95597.85,1.1358607,0
1777316754598000,1777316754598000,6620172,488.17795,0.0,95597.164,1.1358525,0
1777316754698000,1777316754698000,6620172,488.03708,0.0,95598.79,1.1358718,0
1777316754794000,1777316754748000,6620172,488.06525,0.0,95598.43,1.1358675,0
1777316754798000,1777316754798000,6620172,488.05118,0.0,95598.61,1.1358696,0
1777316754894000,1777316754848000,6620172,488.0887,0.0,95598.19,1.1358646,0
1777316754898000,1777316754898000,6620172,488.22488,0.0,95596.58,1.1358454,0
1777316754994000,1777316754948000,6620172,488.0887,0.0,95598.19,1.1358646,0
1777316754998000,1777316754998000,6620172,488.06055,0.0,95598.484,1.1358682,0
1777316755094000,1777316755048000,6620172,488.1169,0.0,95597.85,1.1358607,0
1777316755098000,1777316755098000,6620172,488.06995,0.0,95598.37,1.1358668,0
1777316755194000,1777316755148000,6620172,488.07465,0.0,95598.34,1.1358665,0
1777316755198000,1777316755198000,6620172,488.13568,0.0,95597.62,1.1358578,0
1777316755298000,1777316755298000,6620172,488.0981,0.0,95598.06,1.1358632,0
1777316755394000,1777316755348000,6620172,488.07935,0.0,95598.26,1.1358654,0
1777316755398000,1777316755398000,6620172,488.1075,0.0,95597.95,1.1358618,0
1777316755498000,1777316755498000,6620172,488.0183,0.0,95598.984,1.135874,0
1777316755594000,1777316755548000,6620172,488.1122,0.0,95597.914,1.1358614,0
1777316755598000,1777316755598000,6620172,488.023,0.0,95598.92,1.1358733,0
1777316755694000,1777316755648000,6620172,488.06055,0.0,95598.48,1.1358681,0
1777316755698000,1777316755698000,6620172,488.16855,0.0,95597.25,1.1358534,0
1777316755794000,1777316755748000,6620172,488.0981,0.0,95598.06,1.1358632,0
1777316755798000,1777316755798000,6620172,488.23428,0.0,95596.516,1.1358447,0
1777316755894000,1777316755848000,6620172,488.08405,0.0,95598.24,1.1358652,0
1777316755898000,1777316755898000,6620172,488.0183,0.0,95598.96,1.1358738,0
1777316755994000,1777316755948000,6620172,488.1028,0.0,95598.0,1.1358624,0
1777316755998000,1777316755998000,6620172,488.03708,0.0,95598.734,1.1358712,0
1777316756098000,1777316756098000,6620172,487.87744,0.0,95600.6,1.1358933,0
1777316756194000,1777316756148000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777316756198000,1777316756198000,6620172,488.22958,0.0,95596.56,1.1358453,0
1777316756294000,1777316756248000,6620172,488.0934,0.0,95598.09,1.1358634,0
1777316756298000,1777316756298000,6620172,488.06055,0.0,95598.51,1.1358684,0
1777316756394000,1777316756348000,6620172,488.05118,0.0,95598.59,1.1358694,0
1777316756398000,1777316756398000,6620172,488.17325,0.0,95597.234,1.1358533,0
1777316756494000,1777316756448000,6620172,488.0981,0.0,95598.06,1.1358632,0
1777316756498000,1777316756498000,6620172,488.1028,0.0,95598.02,1.1358626,0
1777316756594000,1777316756548000,6620172,488.07935,0.0,95598.29,1.1358658,0
1777316756598000,1777316756598000,6620172,488.06525,0.0,95598.44,1.1358676,0
1777316756694000,1777316756648000,6620172,488.0934,0.0,95598.1,1.1358635,0
1777316756698000,1777316756698000,6620172,488.023,0.0,95598.914,1.1358732,0
1777316756794000,1777316756748000,6620172,488.12158,0.0,95597.78,1.1358598,0
1777316756798000,1777316756798000,6620172,488.26245,0.0,95596.2,1.135841,0
1777316756894000,1777316756848000,6620172,488.0887,0.0,95598.19,1.1358646,0
1777316756898000,1777316756898000,6620172,488.2108,0.0,95596.78,1.1358479,0
1777316756994000,1777316756948000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777316756998000,1777316756998000,6620172,488.0934,0.0,95598.1,1.1358635,0
1777316757094000,1777316757048000,6620172,488.06525,0.0,95598.44,1.1358676,0
1777316757098000,1777316757098000,6620172,488.1028,0.0,95597.98,1.1358621,0
1777316757194000,1777316757148000,6620172,488.07465,0.0,95598.32,1.1358662,0
1777316757198000,1777316757198000,6620172,488.0183,0.0,95598.95,1.1358737,0
1777316757294000,1777316757248000,6620172,488.0981,0.0,95598.04,1.1358628,0
1777316757298000,1777316757298000,6620172,488.22488,0.0,95596.58,1.1358454,0
1777316757394000,1777316757348000,6620172,488.07935,0.0,95598.27,1.1358657,0
1777316757398000,1777316757398000,6620172,488.22488,0.0,95596.62,1.135846,0
1777316757494000,1777316757448000,6620172,488.12628,0.0,95597.74,1.1358593,0
1777316757498000,1777316757498000,6620172,488.023,0.0,95598.93,1.1358734,0
1777316757598000,1777316757598000,6620172,488.03238,0.0,95598.83,1.1358722,0
1777316757694000,1777316757648000,6620172,488.06995,0.0,95598.41,1.1358672,0
1777316757698000,1777316757698000,6620172,487.85867,0.0,95600.836,1.1358961,0
1777316757794000,1777316757748000,6620172,488.05588,0.0,95598.54,1.1358688,0
1777316757798000,1777316757798000,6620172,488.05588,0.0,95598.58,1.1358693,0
1777316757894000,1777316757848000,6620172,488.07465,0.0,95598.336,1.1358664,0
1777316757898000,1777316757898000,6620172,488.14038,0.0,95597.555,1.1358571,0
1777316757994000,1777316757948000,6620172,488.12158,0.0,95597.77,1.1358597,0
1777316757998000,1777316757998000,6620172,488.0183,0.0,95598.945,1.1358737,0
1777316758094000,1777316758048000,6620172,488.07465,0.0,95598.31,1.135866,0
1777316758098000,1777316758098000,6620172,487.99484,0.0,95599.234,1.1358771,0
1777316758194000,1777316758148000,6620172,488.0934,0.0,95598.12,1.1358638,0
1777316758198000,1777316758198000,6620172,488.0042,0.0,95599.164,1.1358763,0
1777316758294000,1777316758248000,6620172,488.0183,0.0,95598.94,1.1358736,0
1777316758298000,1777316758298000,6620172,488.21548,0.0,95596.71,1.1358471,0
1777316758394000,1777316758348000,6620172,488.0981,0.0,95598.07,1.1358632,0
1777316758398000,1777316758398000,6620172,488.3282,0.0,95595.43,1.1358318,0
1777316758494000,1777316758448000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777316758498000,1777316758498000,6620172,488.28122,0.0,95595.97,1.1358383,0
1777316758598000,1777316758598000,6620172,487.9995,0.0,95599.195,1.1358765,0
1777316758694000,1777316758648000,6620172,488.1169,0.0,95597.82,1.1358602,0
1777316758698000,1777316758698000,6620172,488.25305,0.0,95596.3,1.1358421,0
1777316758794000,1777316758748000,6620172,488.1028,0.0,95597.99,1.1358624,0
1777316758798000,1777316758798000,6620172,488.18262,0.0,95597.086,1.1358515,0
1777316758894000,1777316758848000,6620172,488.07935,0.0,95598.28,1.1358657,0
1777316758898000,1777316758898000,6620172,487.99014,0.0,95599.33,1.1358781,0
1777316758994000,1777316758948000,6620172,488.06055,0.0,95598.49,1.1358682,0
1777316758998000,1777316758998000,6620172,487.9291,0.0,95599.984,1.135886,0
1777316759094000,1777316759048000,6620172,488.12158,0.0,95597.76,1.1358595,0
1777316759098000,1777316759098000,6620172,487.97134,0.0,95599.49,1.1358801,0
1777316759194000,1777316759148000,6620172,488.1122,0.0,95597.94,1.1358616,0
1777316759198000,1777316759198000,6620172,488.1122,0.0,95597.89,1.135861,0
1777316759294000,1777316759248000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777316759298000,1777316759298000,6620172,488.13098,0.0,95597.695,1.1358588,0
1777316759398000,1777316759398000,6620172,487.98544,0.0,95599.375,1.1358788,0
1777316759494000,1777316759448000,6620172,488.12628,0.0,95597.75,1.1358594,0
1777316759498000,1777316759498000,6620172,487.85867,0.0,95600.82,1.135896,0
1777316759594000,1777316759548000,6620172,488.0981,0.0,95598.055,1.1358631,0
1777316759598000,1777316759598000,6620172,488.1122,0.0,95597.92,1.1358615,0
1777316759694000,1777316759648000,6620172,488.1169,0.0,95597.875,1.1358608,0
1777316759698000,1777316759698000,6620172,488.07935,0.0,95598.26,1.1358654,0
1777316759794000,1777316759748000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777316759798000,1777316759798000,6620172,488.03708,0.0,95598.734,1.1358712,0
