timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
1777227220821000,1777227220663000,0.0008083833,0.00036884955,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227220869000,1777227220715000,0.00064014643,6.480748e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227220925000,1777227220767000,0.0011401457,0.00013389377,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227220973000,1777227220819000,0.0011342169,0.0010661434,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221029000,1777227220871000,0.0008047656,0.0005601112,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221077000,1777227220923000,0.0008005808,0.0010576869,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221133000,1777227220975000,0.0007964177,0.00015191821,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221181000,1777227221027000,0.00062180916,0.0011521048,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221237000,1777227221079000,0.0007563046,0.0008439898,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221285000,1777227221131000,0.0011320557,0.0014407972,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221341000,1777227221183000,0.001126169,0.0010335247,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221389000,1777227221235000,0.00061299966,0.00022858981,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221445000,1777227221287000,0.0011000682,0.0008742835,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221493000,1777227221339000,0.0019038931,0.0011688095,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221549000,1777227221391000,0.0023628287,0.0014618039,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221597000,1777227221443000,0.0010739699,0.00065464183,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221653000,1777227221495000,0.0010683852,0.0009478836,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221701000,1777227221547000,0.0018726606,0.00034481002,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221757000,1777227221599000,0.0016257473,0.00094116153,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221805000,1777227221651000,0.0028730358,0.00023741496,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221861000,1777227221703000,0.00160272,0.00016359992,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221909000,1777227221755000,0.0005021836,0.00046487324,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227221965000,1777227221807000,0.0008688212,0.00046245588,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227222013000,1777227221859000,0.0014806312,0.00075912336,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227222069000,1777227221911000,0.00050921325,0.0022535892,0.0,1,0,0,0,0,0,0,0,0,0,0,0
