timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1777320737181000,32767,32767,32767,32767,32767,32767
1777320737185000,32767,32767,32767,-40,-40,32767
1777320737189000,32767,32767,32767,32767,-40,32767
1777320737193000,32767,32767,32767,32767,32767,32767
1777320737197000,32767,32767,32767,32767,32767,32767
1777320737201000,32767,32767,32767,32767,32767,32767
1777320737205000,32767,32767,32767,32767,32767,32767
1777320737209000,32767,32767,32767,32767,32767,32767
1777320737213000,32767,32767,32767,32767,32767,32767
1777320737217000,32767,32767,32767,32767,32767,32767
1777320737221000,32767,32767,32767,32767,32767,32767
1777320737225000,32767,32767,32767,32767,32767,32767
1777320737229000,32767,32767,32767,32767,32767,32767
1777320737233000,32767,32767,32767,32767,32767,32767
1777320737237000,32767,32767,32767,32767,32767,32767
1777320737241000,32767,32767,32767,32767,32767,32767
1777320737245000,32767,32767,32767,32767,32767,32767
1777320737249000,32767,32767,32767,32767,32767,32767
1777320737253000,32767,32767,32767,32767,32767,32767
1777320737257000,32767,32767,32767,32767,32767,32767
1777320737261000,32767,32767,32767,32767,32767,32767
1777320737265000,32767,32767,32767,32767,32767,32767
1777320737269000,32767,32767,32767,32767,32767,32767
1777320737273000,32767,32767,32767,32767,32767,32767
1777320737277000,32767,32767,32767,0,32767,32767
1777320737281000,32767,32767,32767,32767,32767,32767
1777320737285000,32767,32767,32767,-40,32767,32767
1777320737289000,32767,32767,32767,32767,32767,32767
1777320737293000,32767,32767,32767,32767,32767,32767
1777320737297000,32767,32767,32767,32767,32767,32767
1777320737301000,32767,32767,32767,32767,32767,32767
1777320737305000,32767,32767,32767,32767,32767,32767
1777320737309000,32767,32767,32767,32767,32767,32767
1777320737313000,32767,32767,32767,32767,32767,32767
1777320737317000,32767,32767,32767,32767,0,32767
1777320737321000,32767,32767,32767,32767,0,32767
1777320737325000,32767,32767,32767,32767,32767,32767
1777320737329000,32767,32767,32767,32767,32767,32767
1777320737333000,32767,32767,32767,32767,32767,32767
1777320737337000,32767,32767,32767,32767,32767,32767
1777320737341000,32767,32767,32767,32767,32767,32767
1777320737345000,32767,32767,32767,32767,32767,32767
1777320737349000,32767,32767,32767,32767,32767,32767
1777320737353000,32767,32767,32767,32767,32767,32767
1777320737357000,32767,32767,32767,32767,32767,32767
1777320737361000,32767,32767,32767,32767,32767,32767
1777320737365000,32767,32767,32767,32767,32767,32767
1777320737369000,32767,32767,32767,32767,32767,32767
1777320737373000,32767,32767,32767,32767,32767,32767
1777320737377000,32767,32767,32767,32767,32767,32767
1777320737381000,32767,32767,32767,0,32767,32767
1777320737385000,32767,32767,32767,32767,32767,32767
1777320737389000,32767,32767,32767,32767,32767,32767
1777320737393000,32767,32767,32767,32767,32767,32767
1777320737397000,32767,32767,32767,32767,32767,32767
1777320737401000,32767,32767,32767,32767,32767,32767
1777320737405000,32767,32767,32767,32767,32767,32767
1777320737409000,32767,32767,32767,32767,32767,32767
1777320737413000,32767,32767,32767,32767,32767,32767
1777320737417000,32767,32767,32767,32767,32767,32767
1777320737421000,32767,32767,32767,32767,32767,32767
1777320737425000,32767,32767,32767,32767,32767,32767
1777320737429000,32767,32767,32767,32767,32767,32767
1777320737433000,32767,32767,32767,32767,32767,32767
1777320737437000,32767,32767,32767,32767,32767,32767
1777320737441000,32767,32767,32767,32767,32767,32767
1777320737445000,32767,32767,32767,32767,32767,32767
1777320737449000,32767,32767,32767,32767,32767,32767
1777320737453000,32767,32767,32767,32767,0,32767
1777320737457000,32767,32767,32767,32767,0,32767
1777320737461000,32767,32767,32767,32767,32767,32767
1777320737465000,32767,32767,32767,32767,32767,32767
1777320737469000,32767,32767,32767,32767,32767,32767
1777320737473000,32767,32767,32767,32767,32767,32767
1777320737477000,32767,32767,32767,0,32767,32767
1777320737481000,32767,32767,32767,32767,32767,32767
1777320737485000,32767,32767,32767,-40,32767,32767
1777320737489000,32767,32767,32767,32767,32767,32767
1777320737493000,32767,32767,32767,32767,32767,32767
1777320737497000,32767,32767,32767,32767,32767,32767
1777320737501000,32767,32767,32767,32767,32767,32767
1777320737505000,32767,32767,32767,32767,32767,32767
1777320737509000,32767,32767,32767,32767,32767,32767
1777320737513000,32767,32767,32767,32767,32767,32767
1777320737517000,32767,32767,32767,32767,32767,32767
1777320737521000,32767,32767,32767,32767,32767,32767
1777320737525000,32767,32767,32767,32767,32767,32767
1777320737529000,32767,32767,32767,32767,32767,32767
1777320737533000,32767,32767,32767,32767,32767,32767
1777320737537000,32767,32767,32767,32767,32767,32767
1777320737541000,32767,32767,32767,32767,32767,32767
1777320737545000,32767,32767,32767,32767,32767,32767
1777320737549000,32767,32767,32767,32767,32767,32767
1777320737553000,32767,32767,32767,32767,32767,32767
1777320737557000,32767,32767,32767,32767,32767,32767
1777320737561000,32767,32767,32767,32767,32767,32767
1777320737565000,32767,32767,32767,32767,32767,32767
1777320737569000,32767,32767,32767,32767,32767,32767
1777320737573000,32767,32767,32767,32767,32767,32767
1777320737577000,32767,32767,32767,0,32767,32767
1777320737581000,32767,32767,32767,0,32767,32767
1777320737585000,32767,32767,32767,32767,32767,32767
1777320737589000,32767,32767,32767,32767,32767,32767
1777320737593000,32767,32767,32767,32767,0,32767
1777320737597000,32767,32767,32767,32767,32767,32767
1777320737601000,32767,32767,32767,32767,32767,32767
1777320737605000,32767,32767,32767,32767,32767,32767
1777320737609000,32767,32767,32767,32767,32767,32767
1777320737613000,32767,32767,32767,32767,32767,32767
1777320737617000,32767,32767,32767,32767,32767,32767
1777320737621000,32767,32767,32767,32767,32767,32767
1777320737625000,32767,32767,32767,32767,32767,32767
1777320737629000,32767,32767,32767,32767,32767,32767
1777320737633000,32767,32767,32767,32767,32767,32767
1777320737637000,32767,32767,32767,32767,32767,32767
1777320737641000,32767,32767,32767,32767,32767,32767
1777320737645000,32767,32767,32767,32767,32767,32767
1777320737649000,32767,32767,32767,32767,32767,32767
1777320737653000,32767,32767,32767,32767,32767,32767
1777320737657000,32767,32767,32767,32767,32767,32767
1777320737661000,32767,32767,32767,32767,32767,32767
1777320737665000,32767,32767,32767,32767,32767,32767
1777320737669000,32767,32767,32767,32767,32767,32767
1777320737673000,32767,32767,32767,32767,32767,32767
1777320737677000,32767,32767,32767,32767,32767,32767
1777320737681000,32767,32767,32767,-40,32767,32767
1777320737685000,32767,32767,32767,-40,32767,32767
1777320737689000,32767,32767,32767,32767,32767,32767
1777320737693000,32767,32767,32767,32767,32767,32767
1777320737697000,32767,32767,32767,32767,32767,32767
1777320737701000,32767,32767,32767,32767,32767,32767
1777320737705000,32767,32767,32767,32767,32767,32767
1777320737709000,32767,32767,32767,32767,32767,32767
1777320737713000,32767,32767,32767,32767,32767,32767
1777320737717000,32767,32767,32767,32767,32767,32767
1777320737721000,32767,32767,32767,32767,32767,32767
1777320737725000,32767,32767,32767,32767,32767,32767
1777320737729000,32767,32767,32767,32767,-40,32767
1777320737733000,32767,32767,32767,32767,-40,32767
1777320737737000,32767,32767,32767,32767,32767,32767
1777320737741000,32767,32767,32767,32767,32767,32767
1777320737745000,32767,32767,32767,32767,32767,32767
1777320737749000,32767,32767,32767,32767,32767,32767
1777320737753000,32767,32767,32767,32767,32767,32767
1777320737757000,32767,32767,32767,32767,32767,32767
1777320737761000,32767,32767,32767,32767,32767,32767
1777320737765000,32767,32767,32767,32767,32767,32767
1777320737769000,32767,32767,32767,32767,32767,32767
1777320737773000,32767,32767,32767,32767,32767,32767
1777320737777000,32767,32767,32767,32767,32767,32767
1777320737781000,32767,32767,32767,-40,32767,32767
1777320737785000,32767,32767,32767,-40,32767,32767
1777320737789000,32767,32767,32767,32767,32767,32767
1777320737793000,32767,32767,32767,32767,32767,32767
1777320737797000,32767,32767,32767,32767,32767,32767
1777320737801000,32767,32767,32767,32767,32767,32767
1777320737805000,32767,32767,32767,32767,32767,32767
1777320737809000,32767,32767,32767,32767,32767,32767
1777320737813000,32767,32767,32767,32767,32767,32767
1777320737817000,32767,32767,32767,32767,32767,32767
1777320737821000,32767,32767,32767,32767,32767,32767
1777320737825000,32767,32767,32767,32767,32767,32767
1777320737829000,32767,32767,32767,32767,32767,32767
1777320737833000,32767,32767,32767,32767,32767,32767
1777320737837000,32767,32767,32767,32767,32767,32767
1777320737841000,32767,32767,32767,32767,32767,32767
1777320737845000,32767,32767,32767,32767,32767,32767
1777320737849000,32767,32767,32767,32767,32767,32767
1777320737853000,32767,32767,32767,32767,32767,32767
1777320737857000,32767,32767,32767,32767,32767,32767
1777320737861000,32767,32767,32767,32767,0,32767
1777320737865000,32767,32767,32767,32767,32767,32767
1777320737869000,32767,32767,32767,32767,-40,32767
1777320737873000,32767,32767,32767,32767,32767,32767
1777320737877000,32767,32767,32767,0,32767,32767
1777320737881000,32767,32767,32767,0,32767,32767
1777320737885000,32767,32767,32767,32767,32767,32767
1777320737889000,32767,32767,32767,32767,32767,32767
1777320737893000,32767,32767,32767,32767,32767,32767
1777320737897000,32767,32767,32767,32767,32767,32767
1777320737901000,32767,32767,32767,32767,32767,32767
1777320737905000,32767,32767,32767,32767,32767,32767
1777320737909000,32767,32767,32767,32767,32767,32767
1777320737913000,32767,32767,32767,32767,32767,32767
1777320737917000,32767,32767,32767,32767,32767,32767
1777320737921000,32767,32767,32767,32767,32767,32767
1777320737925000,32767,32767,32767,32767,32767,32767
1777320737929000,32767,32767,32767,32767,32767,32767
1777320737933000,32767,32767,32767,32767,32767,32767
1777320737937000,32767,32767,32767,32767,32767,32767
1777320737941000,32767,32767,32767,32767,32767,32767
1777320737945000,32767,32767,32767,32767,32767,32767
1777320737949000,32767,32767,32767,32767,32767,32767
1777320737953000,32767,32767,32767,32767,32767,32767
1777320737957000,32767,32767,32767,32767,32767,32767
1777320737961000,32767,32767,32767,32767,32767,32767
1777320737965000,32767,32767,32767,32767,32767,32767
1777320737969000,32767,32767,32767,32767,32767,32767
1777320737973000,32767,32767,32767,32767,32767,32767
1777320737977000,32767,32767,32767,0,32767,32767
1777320737981000,32767,32767,32767,0,32767,32767
1777320737985000,32767,32767,32767,32767,32767,32767
1777320737989000,32767,32767,32767,32767,32767,32767
1777320737993000,32767,32767,32767,32767,32767,32767
1777320737997000,32767,32767,32767,32767,0,32767
1777320738001000,32767,32767,32767,32767,0,32767
1777320738005000,32767,32767,32767,32767,32767,32767
1777320738009000,32767,32767,32767,32767,32767,32767
1777320738013000,32767,32767,32767,32767,32767,32767
1777320738017000,32767,32767,32767,32767,32767,32767
1777320738021000,32767,32767,32767,32767,32767,32767
1777320738025000,32767,32767,32767,32767,32767,32767
1777320738029000,32767,32767,32767,32767,32767,32767
1777320738033000,32767,32767,32767,32767,32767,32767
1777320738037000,32767,32767,32767,32767,32767,32767
1777320738041000,32767,32767,32767,32767,32767,32767
1777320738045000,32767,32767,32767,32767,32767,32767
1777320738049000,32767,32767,32767,32767,32767,32767
1777320738053000,32767,32767,32767,32767,32767,32767
1777320738057000,32767,32767,32767,32767,32767,32767
1777320738061000,32767,32767,32767,32767,32767,32767
1777320738065000,32767,32767,32767,32767,32767,32767
1777320738069000,32767,32767,32767,32767,32767,32767
1777320738073000,32767,32767,32767,32767,32767,32767
1777320738077000,32767,32767,32767,0,32767,32767
1777320738081000,32767,32767,32767,0,32767,32767
1777320738085000,32767,32767,32767,32767,32767,32767
1777320738089000,32767,32767,32767,32767,32767,32767
1777320738093000,32767,32767,32767,32767,32767,32767
1777320738097000,32767,32767,32767,32767,32767,32767
1777320738101000,32767,32767,32767,32767,32767,32767
1777320738105000,32767,32767,32767,32767,32767,32767
1777320738109000,32767,32767,32767,32767,32767,32767
1777320738113000,32767,32767,32767,32767,32767,32767
1777320738117000,32767,32767,32767,32767,32767,32767
1777320738121000,32767,32767,32767,32767,32767,32767
1777320738125000,32767,32767,32767,32767,32767,32767
1777320738129000,32767,32767,32767,32767,32767,32767
1777320738133000,32767,32767,32767,32767,32767,32767
1777320738137000,32767,32767,32767,32767,-40,32767
1777320738141000,32767,32767,32767,32767,-40,32767
1777320738145000,32767,32767,32767,32767,32767,32767
1777320738149000,32767,32767,32767,32767,32767,32767
1777320738153000,32767,32767,32767,32767,32767,32767
1777320738157000,32767,32767,32767,32767,32767,32767
1777320738161000,32767,32767,32767,32767,32767,32767
1777320738165000,32767,32767,32767,32767,32767,32767
1777320738169000,32767,32767,32767,32767,32767,32767
1777320738173000,32767,32767,32767,32767,32767,32767
1777320738177000,32767,32767,32767,0,32767,32767
1777320738181000,32767,32767,32767,0,32767,32767
1777320738185000,32767,32767,32767,32767,32767,32767
1777320738189000,32767,32767,32767,32767,32767,32767
1777320738193000,32767,32767,32767,32767,32767,32767
1777320738197000,32767,32767,32767,32767,32767,32767
1777320738201000,32767,32767,32767,32767,32767,32767
1777320738205000,32767,32767,32767,32767,32767,32767
1777320738209000,32767,32767,32767,32767,32767,32767
1777320738213000,32767,32767,32767,32767,32767,32767
1777320738217000,32767,32767,32767,32767,32767,32767
1777320738221000,32767,32767,32767,32767,32767,32767
1777320738225000,32767,32767,32767,32767,32767,32767
1777320738229000,32767,32767,32767,32767,32767,32767
1777320738233000,32767,32767,32767,32767,32767,32767
1777320738237000,32767,32767,32767,32767,32767,32767
1777320738241000,32767,32767,32767,32767,32767,32767
1777320738245000,32767,32767,32767,32767,32767,32767
1777320738249000,32767,32767,32767,32767,32767,32767
1777320738253000,32767,32767,32767,32767,32767,32767
1777320738257000,32767,32767,32767,32767,32767,32767
1777320738261000,32767,32767,32767,32767,32767,32767
1777320738265000,32767,32767,32767,32767,32767,32767
1777320738269000,32767,32767,32767,32767,0,32767
1777320738273000,32767,32767,32767,32767,0,32767
1777320738277000,32767,32767,32767,32767,32767,32767
1777320738281000,32767,32767,32767,0,32767,32767
1777320738285000,32767,32767,32767,32767,32767,32767
1777320738289000,32767,32767,32767,32767,32767,32767
1777320738293000,32767,32767,32767,32767,32767,32767
1777320738297000,32767,32767,32767,32767,32767,32767
1777320738301000,32767,32767,32767,32767,32767,32767
1777320738305000,32767,32767,32767,32767,32767,32767
1777320738309000,32767,32767,32767,32767,32767,32767
1777320738313000,32767,32767,32767,32767,32767,32767
1777320738317000,32767,32767,32767,32767,32767,32767
1777320738321000,32767,32767,32767,32767,32767,32767
1777320738325000,32767,32767,32767,32767,32767,32767
1777320738329000,32767,32767,32767,32767,32767,32767
1777320738333000,32767,32767,32767,32767,32767,32767
1777320738337000,32767,32767,32767,32767,32767,32767
1777320738341000,32767,32767,32767,32767,32767,32767
1777320738345000,32767,32767,32767,32767,32767,32767
1777320738349000,32767,32767,32767,32767,32767,32767
1777320738353000,32767,32767,32767,32767,32767,32767
1777320738357000,32767,32767,32767,32767,32767,32767
1777320738361000,32767,32767,32767,32767,32767,32767
1777320738365000,32767,32767,32767,32767,32767,32767
1777320738369000,32767,32767,32767,32767,32767,32767
1777320738373000,32767,32767,32767,32767,32767,32767
1777320738377000,32767,32767,32767,32767,32767,32767
1777320738381000,32767,32767,32767,-40,32767,32767
1777320738385000,32767,32767,32767,-40,32767,32767
1777320738389000,32767,32767,32767,32767,32767,32767
1777320738393000,32767,32767,32767,32767,32767,32767
1777320738397000,32767,32767,32767,32767,32767,32767
1777320738401000,32767,32767,32767,32767,32767,32767
1777320738405000,32767,32767,32767,32767,32767,32767
1777320738409000,32767,32767,32767,32767,0,32767
1777320738413000,32767,32767,32767,32767,32767,32767
1777320738417000,32767,32767,32767,32767,32767,32767
1777320738421000,32767,32767,32767,32767,32767,32767
1777320738425000,32767,32767,32767,32767,32767,32767
1777320738429000,32767,32767,32767,32767,32767,32767
1777320738433000,32767,32767,32767,32767,32767,32767
1777320738437000,32767,32767,32767,32767,32767,32767
1777320738441000,32767,32767,32767,32767,32767,32767
1777320738445000,32767,32767,32767,32767,32767,32767
1777320738449000,32767,32767,32767,32767,32767,32767
1777320738453000,32767,32767,32767,32767,32767,32767
1777320738457000,32767,32767,32767,32767,32767,32767
1777320738461000,32767,32767,32767,32767,32767,32767
1777320738465000,32767,32767,32767,32767,32767,32767
1777320738469000,32767,32767,32767,32767,32767,32767
1777320738473000,32767,32767,32767,32767,32767,32767
1777320738477000,32767,32767,32767,0,32767,32767
1777320738481000,32767,32767,32767,0,32767,32767
1777320738485000,32767,32767,32767,32767,32767,32767
1777320738489000,32767,32767,32767,32767,32767,32767
1777320738493000,32767,32767,32767,32767,32767,32767
1777320738497000,32767,32767,32767,32767,32767,32767
1777320738501000,32767,32767,32767,32767,32767,32767
1777320738505000,32767,32767,32767,32767,32767,32767
1777320738509000,32767,32767,32767,32767,32767,32767
1777320738513000,32767,32767,32767,32767,32767,32767
1777320738517000,32767,32767,32767,32767,32767,32767
1777320738521000,32767,32767,32767,32767,32767,32767
1777320738525000,32767,32767,32767,32767,32767,32767
1777320738529000,32767,32767,32767,32767,32767,32767
1777320738533000,32767,32767,32767,32767,32767,32767
1777320738537000,32767,32767,32767,32767,32767,32767
1777320738541000,32767,32767,32767,32767,0,32767
1777320738545000,32767,32767,32767,32767,0,32767
1777320738549000,32767,32767,32767,32767,32767,32767
1777320738553000,32767,32767,32767,32767,32767,32767
1777320738557000,32767,32767,32767,32767,32767,32767
1777320738561000,32767,32767,32767,32767,32767,32767
1777320738565000,32767,32767,32767,32767,32767,32767
1777320738569000,32767,32767,32767,32767,32767,32767
1777320738573000,32767,32767,32767,32767,32767,32767
1777320738577000,32767,32767,32767,0,32767,32767
1777320738581000,32767,32767,32767,0,32767,32767
1777320738585000,32767,32767,32767,32767,32767,32767
1777320738589000,32767,32767,32767,32767,32767,32767
1777320738593000,32767,32767,32767,32767,32767,32767
1777320738597000,32767,32767,32767,32767,32767,32767
1777320738601000,32767,32767,32767,32767,32767,32767
1777320738605000,32767,32767,32767,32767,32767,32767
1777320738609000,32767,32767,32767,32767,32767,32767
1777320738613000,32767,32767,32767,32767,32767,32767
1777320738617000,32767,32767,32767,32767,32767,32767
1777320738621000,32767,32767,32767,32767,32767,32767
1777320738625000,32767,32767,32767,32767,32767,32767
1777320738629000,32767,32767,32767,32767,32767,32767
1777320738633000,32767,32767,32767,32767,32767,32767
1777320738637000,32767,32767,32767,32767,32767,32767
1777320738641000,32767,32767,32767,32767,32767,32767
1777320738645000,32767,32767,32767,32767,32767,32767
1777320738649000,32767,32767,32767,32767,32767,32767
1777320738653000,32767,32767,32767,32767,32767,32767
1777320738657000,32767,32767,32767,32767,32767,32767
1777320738661000,32767,32767,32767,32767,32767,32767
1777320738665000,32767,32767,32767,32767,32767,32767
1777320738669000,32767,32767,32767,32767,32767,32767
1777320738673000,32767,32767,32767,32767,32767,32767
1777320738677000,32767,32767,32767,32767,32767,32767
1777320738681000,32767,32767,32767,-40,-40,32767
1777320738685000,32767,32767,32767,-40,-40,32767
1777320738689000,32767,32767,32767,32767,32767,32767
1777320738693000,32767,32767,32767,32767,32767,32767
1777320738697000,32767,32767,32767,32767,32767,32767
1777320738701000,32767,32767,32767,32767,32767,32767
1777320738705000,32767,32767,32767,32767,32767,32767
1777320738709000,32767,32767,32767,32767,32767,32767
1777320738713000,32767,32767,32767,32767,32767,32767
1777320738717000,32767,32767,32767,32767,32767,32767
1777320738721000,32767,32767,32767,32767,32767,32767
1777320738725000,32767,32767,32767,32767,32767,32767
1777320738729000,32767,32767,32767,32767,32767,32767
1777320738733000,32767,32767,32767,32767,32767,32767
1777320738737000,32767,32767,32767,32767,32767,32767
1777320738741000,32767,32767,32767,32767,32767,32767
1777320738745000,32767,32767,32767,32767,32767,32767
1777320738749000,32767,32767,32767,32767,32767,32767
1777320738753000,32767,32767,32767,32767,32767,32767
1777320738757000,32767,32767,32767,32767,32767,32767
1777320738761000,32767,32767,32767,32767,32767,32767
1777320738765000,32767,32767,32767,32767,32767,32767
1777320738769000,32767,32767,32767,32767,32767,32767
1777320738773000,32767,32767,32767,32767,32767,32767
1777320738777000,32767,32767,32767,32767,32767,32767
1777320738781000,32767,32767,32767,-40,32767,32767
1777320738785000,32767,32767,32767,-40,32767,32767
1777320738789000,32767,32767,32767,32767,32767,32767
1777320738793000,32767,32767,32767,32767,32767,32767
1777320738797000,32767,32767,32767,32767,32767,32767
1777320738801000,32767,32767,32767,32767,32767,32767
1777320738805000,32767,32767,32767,32767,32767,32767
1777320738809000,32767,32767,32767,32767,32767,32767
1777320738813000,32767,32767,32767,32767,0,32767
1777320738817000,32767,32767,32767,32767,32767,32767
1777320738821000,32767,32767,32767,32767,-40,32767
1777320738825000,32767,32767,32767,32767,32767,32767
1777320738829000,32767,32767,32767,32767,32767,32767
1777320738833000,32767,32767,32767,32767,32767,32767
1777320738837000,32767,32767,32767,32767,32767,32767
1777320738841000,32767,32767,32767,32767,32767,32767
1777320738845000,32767,32767,32767,32767,32767,32767
1777320738849000,32767,32767,32767,32767,32767,32767
1777320738853000,32767,32767,32767,32767,32767,32767
1777320738857000,32767,32767,32767,32767,32767,32767
1777320738861000,32767,32767,32767,32767,32767,32767
1777320738865000,32767,32767,32767,32767,32767,32767
1777320738869000,32767,32767,32767,32767,32767,32767
1777320738873000,32767,32767,32767,32767,32767,32767
1777320738877000,32767,32767,32767,0,32767,32767
1777320738881000,32767,32767,32767,32767,32767,32767
1777320738885000,32767,32767,32767,-40,32767,32767
1777320738889000,32767,32767,32767,32767,32767,32767
1777320738893000,32767,32767,32767,32767,32767,32767
1777320738897000,32767,32767,32767,32767,32767,32767
1777320738901000,32767,32767,32767,32767,32767,32767
1777320738905000,32767,32767,32767,32767,32767,32767
1777320738909000,32767,32767,32767,32767,32767,32767
1777320738913000,32767,32767,32767,32767,32767,32767
1777320738917000,32767,32767,32767,32767,32767,32767
1777320738921000,32767,32767,32767,32767,32767,32767
1777320738925000,32767,32767,32767,32767,32767,32767
1777320738929000,32767,32767,32767,32767,32767,32767
1777320738933000,32767,32767,32767,32767,32767,32767
1777320738937000,32767,32767,32767,32767,32767,32767
1777320738941000,32767,32767,32767,32767,32767,32767
1777320738945000,32767,32767,32767,32767,32767,32767
1777320738949000,32767,32767,32767,32767,32767,32767
1777320738953000,32767,32767,32767,32767,0,32767
1777320738957000,32767,32767,32767,32767,32767,32767
1777320738961000,32767,32767,32767,32767,32767,32767
1777320738965000,32767,32767,32767,32767,32767,32767
1777320738969000,32767,32767,32767,32767,32767,32767
1777320738973000,32767,32767,32767,32767,32767,32767
1777320738977000,32767,32767,32767,32767,32767,32767
1777320738981000,32767,32767,32767,0,32767,32767
1777320738985000,32767,32767,32767,32767,32767,32767
1777320738989000,32767,32767,32767,32767,32767,32767
1777320738993000,32767,32767,32767,32767,32767,32767
1777320738997000,32767,32767,32767,32767,32767,32767
1777320739001000,32767,32767,32767,32767,32767,32767
1777320739005000,32767,32767,32767,32767,32767,32767
1777320739009000,32767,32767,32767,32767,32767,32767
1777320739013000,32767,32767,32767,32767,32767,32767
1777320739017000,32767,32767,32767,32767,32767,32767
1777320739021000,32767,32767,32767,32767,32767,32767
1777320739025000,32767,32767,32767,32767,32767,32767
1777320739029000,32767,32767,32767,32767,32767,32767
1777320739033000,32767,32767,32767,32767,32767,32767
1777320739037000,32767,32767,32767,32767,32767,32767
1777320739041000,32767,32767,32767,32767,32767,32767
1777320739045000,32767,32767,32767,32767,32767,32767
1777320739049000,32767,32767,32767,32767,32767,32767
1777320739053000,32767,32767,32767,32767,32767,32767
1777320739057000,32767,32767,32767,32767,32767,32767
1777320739061000,32767,32767,32767,32767,32767,32767
1777320739065000,32767,32767,32767,32767,32767,32767
1777320739069000,32767,32767,32767,32767,32767,32767
1777320739073000,32767,32767,32767,32767,32767,32767
1777320739077000,32767,32767,32767,32767,32767,32767
1777320739081000,32767,32767,32767,0,32767,32767
1777320739085000,32767,32767,32767,32767,0,32767
1777320739089000,32767,32767,32767,32767,32767,32767
1777320739093000,32767,32767,32767,32767,-40,32767
1777320739097000,32767,32767,32767,32767,32767,32767
1777320739101000,32767,32767,32767,32767,32767,32767
1777320739105000,32767,32767,32767,32767,32767,32767
1777320739109000,32767,32767,32767,32767,32767,32767
1777320739113000,32767,32767,32767,32767,32767,32767
1777320739117000,32767,32767,32767,32767,32767,32767
1777320739121000,32767,32767,32767,32767,32767,32767
1777320739125000,32767,32767,32767,32767,32767,32767
1777320739129000,32767,32767,32767,32767,32767,32767
1777320739133000,32767,32767,32767,32767,32767,32767
1777320739137000,32767,32767,32767,32767,32767,32767
1777320739141000,32767,32767,32767,32767,32767,32767
1777320739145000,32767,32767,32767,32767,32767,32767
1777320739149000,32767,32767,32767,32767,32767,32767
1777320739153000,32767,32767,32767,32767,32767,32767
1777320739157000,32767,32767,32767,32767,32767,32767
1777320739161000,32767,32767,32767,32767,32767,32767
1777320739165000,32767,32767,32767,32767,32767,32767
1777320739169000,32767,32767,32767,32767,32767,32767
1777320739173000,32767,32767,32767,32767,32767,32767
1777320739177000,32767,32767,32767,0,32767,32767
1777320739181000,32767,32767,32767,32767,32767,32767
1777320739185000,32767,32767,32767,-40,32767,32767
1777320739189000,32767,32767,32767,32767,32767,32767
1777320739193000,32767,32767,32767,32767,32767,32767
1777320739197000,32767,32767,32767,32767,32767,32767
