timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
1777320739377000,1777320739331000,6620172,488.06055,0.0,95598.49,1.1358682,0
1777320739381000,1777320739381000,6620172,487.97134,0.0,95599.54,1.1358806,0
1777320739477000,1777320739431000,6620172,488.06055,0.0,95598.5,1.1358683,0
1777320739481000,1777320739481000,6620172,488.07465,0.0,95598.33,1.1358663,0
1777320739577000,1777320739531000,6620172,488.07465,0.0,95598.31,1.135866,0
1777320739581000,1777320739581000,6620172,488.12158,0.0,95597.8,1.13586,0
1777320739677000,1777320739631000,6620172,488.07465,0.0,95598.305,1.1358659,0
1777320739681000,1777320739681000,6620172,488.05118,0.0,95598.6,1.1358695,0
1777320739777000,1777320739731000,6620172,488.07935,0.0,95598.26,1.1358654,0
1777320739781000,1777320739781000,6620172,488.0136,0.0,95599.0,1.1358743,0
1777320739877000,1777320739831000,6620172,488.06995,0.0,95598.4,1.1358671,0
1777320739881000,1777320739881000,6620172,488.06055,0.0,95598.51,1.1358684,0
1777320739981000,1777320739981000,6620172,487.98544,0.0,95599.34,1.1358783,0
1777320740081000,1777320740081000,6620172,488.13568,0.0,95597.64,1.1358582,0
1777320740177000,1777320740131000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777320740181000,1777320740181000,6620172,488.16855,0.0,95597.26,1.1358535,0
1777320740277000,1777320740231000,6620172,488.07465,0.0,95598.336,1.1358664,0
1777320740281000,1777320740281000,6620172,488.14038,0.0,95597.58,1.1358575,0
1777320740377000,1777320740331000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777320740381000,1777320740381000,6620172,488.0934,0.0,95598.125,1.1358639,0
1777320740477000,1777320740431000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777320740481000,1777320740481000,6620172,488.13568,0.0,95597.66,1.1358583,0
1777320740577000,1777320740531000,6620172,488.06055,0.0,95598.5,1.1358683,0
1777320740581000,1777320740581000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777320740677000,1777320740631000,6620172,488.0981,0.0,95598.055,1.1358631,0
1777320740681000,1777320740681000,6620172,488.03238,0.0,95598.805,1.135872,0
1777320740777000,1777320740731000,6620172,488.05118,0.0,95598.6,1.1358695,0
1777320740781000,1777320740781000,6620172,488.12628,0.0,95597.73,1.1358591,0
1777320740877000,1777320740831000,6620172,488.1169,0.0,95597.85,1.1358607,0
1777320740881000,1777320740881000,6620172,488.02768,0.0,95598.9,1.1358731,0
1777320740977000,1777320740931000,6620172,488.1169,0.0,95597.875,1.1358608,0
1777320740981000,1777320740981000,6620172,488.13098,0.0,95597.68,1.1358585,0
1777320741077000,1777320741031000,6620172,488.1075,0.0,95597.96,1.1358619,0
1777320741081000,1777320741081000,6620172,488.1075,0.0,95597.95,1.1358618,0
1777320741177000,1777320741131000,6620172,488.0934,0.0,95598.15,1.1358641,0
1777320741181000,1777320741181000,6620172,488.06525,0.0,95598.44,1.1358676,0
1777320741277000,1777320741231000,6620172,488.07935,0.0,95598.27,1.1358657,0
1777320741281000,1777320741281000,6620172,488.04648,0.0,95598.67,1.1358703,0
1777320741377000,1777320741331000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777320741381000,1777320741381000,6620172,488.0981,0.0,95598.07,1.1358632,0
1777320741477000,1777320741431000,6620172,488.0934,0.0,95598.13,1.135864,0
1777320741481000,1777320741481000,6620172,487.94788,0.0,95599.78,1.1358836,0
1777320741577000,1777320741531000,6620172,488.07935,0.0,95598.27,1.1358657,0
1777320741581000,1777320741581000,6620172,487.95728,0.0,95599.68,1.1358823,0
1777320741677000,1777320741631000,6620172,488.07465,0.0,95598.336,1.1358664,0
1777320741681000,1777320741681000,6620172,487.97604,0.0,95599.43,1.1358794,0
1777320741777000,1777320741731000,6620172,488.0934,0.0,95598.15,1.1358641,0
1777320741781000,1777320741781000,6620172,488.05588,0.0,95598.56,1.135869,0
1777320741877000,1777320741831000,6620172,488.0887,0.0,95598.164,1.1358643,0
1777320741881000,1777320741881000,6620172,488.17795,0.0,95597.13,1.1358521,0
1777320741977000,1777320741931000,6620172,488.05118,0.0,95598.63,1.1358699,0
1777320741981000,1777320741981000,6620172,488.04178,0.0,95598.73,1.135871,0
1777320742077000,1777320742031000,6620172,488.06525,0.0,95598.445,1.1358677,0
1777320742081000,1777320742081000,6620172,488.02768,0.0,95598.91,1.1358731,0
1777320742177000,1777320742131000,6620172,488.0981,0.0,95598.03,1.1358627,0
1777320742181000,1777320742181000,6620172,488.03238,0.0,95598.82,1.1358721,0
1777320742277000,1777320742231000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777320742281000,1777320742281000,6620172,488.16385,0.0,95597.31,1.1358541,0
1777320742377000,1777320742331000,6620172,488.0981,0.0,95598.055,1.1358631,0
1777320742381000,1777320742381000,6620172,488.24365,0.0,95596.37,1.1358429,0
1777320742477000,1777320742431000,6620172,488.06995,0.0,95598.41,1.1358672,0
1777320742481000,1777320742481000,6620172,488.17795,0.0,95597.125,1.135852,0
1777320742577000,1777320742531000,6620172,488.1028,0.0,95598.02,1.1358626,0
1777320742581000,1777320742581000,6620172,488.07935,0.0,95598.29,1.1358658,0
1777320742677000,1777320742631000,6620172,488.04648,0.0,95598.66,1.1358702,0
1777320742681000,1777320742681000,6620172,488.15915,0.0,95597.336,1.1358545,0
1777320742781000,1777320742781000,6620172,488.24835,0.0,95596.33,1.1358426,0
1777320742877000,1777320742831000,6620172,488.06055,0.0,95598.51,1.1358684,0
1777320742881000,1777320742881000,6620172,487.84457,0.0,95600.984,1.1358978,0
1777320742977000,1777320742931000,6620172,488.05588,0.0,95598.56,1.135869,0
1777320742981000,1777320742981000,6620172,488.20142,0.0,95596.85,1.1358488,0
1777320743077000,1777320743031000,6620172,488.06055,0.0,95598.46,1.1358678,0
1777320743081000,1777320743081000,6620172,488.27652,0.0,95596.0,1.1358385,0
1777320743177000,1777320743131000,6620172,488.07465,0.0,95598.305,1.1358659,0
1777320743181000,1777320743181000,6620172,488.07465,0.0,95598.33,1.1358663,0
1777320743277000,1777320743231000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777320743281000,1777320743281000,6620172,488.07935,0.0,95598.29,1.1358658,0
1777320743377000,1777320743331000,6620172,488.1028,0.0,95597.98,1.1358621,0
1777320743381000,1777320743381000,6620172,488.28122,0.0,95595.984,1.1358385,0
1777320743477000,1777320743431000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777320743481000,1777320743481000,6620172,487.94318,0.0,95599.875,1.1358846,0
1777320743577000,1777320743531000,6620172,488.0934,0.0,95598.13,1.135864,0
1777320743581000,1777320743581000,6620172,488.12158,0.0,95597.77,1.1358597,0
1777320743677000,1777320743631000,6620172,488.0934,0.0,95598.12,1.1358638,0
1777320743681000,1777320743681000,6620172,488.14038,0.0,95597.56,1.1358572,0
1777320743777000,1777320743731000,6620172,488.07465,0.0,95598.32,1.1358662,0
1777320743781000,1777320743781000,6620172,487.97604,0.0,95599.42,1.1358793,0
1777320743877000,1777320743831000,6620172,488.06995,0.0,95598.37,1.1358668,0
1777320743881000,1777320743881000,6620172,488.22018,0.0,95596.69,1.1358467,0
1777320743977000,1777320743931000,6620172,488.1169,0.0,95597.87,1.1358608,0
1777320743981000,1777320743981000,6620172,488.20612,0.0,95596.805,1.1358482,0
1777320744077000,1777320744031000,6620172,488.0934,0.0,95598.1,1.1358635,0
1777320744081000,1777320744081000,6620172,488.17325,0.0,95597.22,1.1358532,0
1777320744177000,1777320744131000,6620172,488.1122,0.0,95597.94,1.1358616,0
1777320744181000,1777320744181000,6620172,487.98074,0.0,95599.4,1.1358789,0
1777320744277000,1777320744231000,6620172,488.1169,0.0,95597.836,1.1358604,0
1777320744281000,1777320744281000,6620172,488.05588,0.0,95598.58,1.1358693,0
1777320744377000,1777320744331000,6620172,488.06055,0.0,95598.5,1.1358683,0
1777320744381000,1777320744381000,6620172,488.33755,0.0,95595.33,1.1358306,0
1777320744477000,1777320744431000,6620172,488.0887,0.0,95598.164,1.1358643,0
1777320744481000,1777320744481000,6620172,488.18262,0.0,95597.086,1.1358515,0
1777320744581000,1777320744581000,6620172,488.3282,0.0,95595.44,1.135832,0
1777320744681000,1777320744681000,6620172,487.88214,0.0,95600.53,1.1358925,0
1777320744777000,1777320744731000,6620172,488.1122,0.0,95597.9,1.1358612,0
1777320744781000,1777320744781000,6620172,488.1122,0.0,95597.93,1.1358615,0
1777320744877000,1777320744831000,6620172,488.07465,0.0,95598.336,1.1358664,0
1777320744881000,1777320744881000,6620172,488.0934,0.0,95598.11,1.1358637,0
1777320744981000,1777320744981000,6620172,488.0981,0.0,95598.03,1.1358627,0
1777320745077000,1777320745031000,6620172,488.0934,0.0,95598.1,1.1358635,0
1777320745081000,1777320745081000,6620172,488.22018,0.0,95596.66,1.1358464,0
1777320745181000,1777320745181000,6620172,488.08405,0.0,95598.23,1.1358651,0
1777320745277000,1777320745231000,6620172,488.08405,0.0,95598.23,1.1358651,0
1777320745281000,1777320745281000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777320745377000,1777320745331000,6620172,488.06055,0.0,95598.48,1.1358681,0
1777320745381000,1777320745381000,6620172,488.0981,0.0,95598.086,1.1358633,0
1777320745481000,1777320745481000,6620172,488.07465,0.0,95598.336,1.1358664,0
1777320745577000,1777320745531000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777320745581000,1777320745581000,6620172,488.21548,0.0,95596.734,1.1358473,0
1777320745677000,1777320745631000,6620172,488.1028,0.0,95597.97,1.135862,0
1777320745681000,1777320745681000,6620172,488.0981,0.0,95598.055,1.1358631,0
1777320745777000,1777320745731000,6620172,488.06525,0.0,95598.445,1.1358677,0
1777320745781000,1777320745781000,6620172,488.06055,0.0,95598.49,1.1358682,0
1777320745877000,1777320745831000,6620172,488.0981,0.0,95598.055,1.1358631,0
1777320745881000,1777320745881000,6620172,488.18262,0.0,95597.09,1.1358516,0
1777320745977000,1777320745931000,6620172,488.06525,0.0,95598.44,1.1358676,0
1777320745981000,1777320745981000,6620172,488.17795,0.0,95597.125,1.135852,0
1777320746077000,1777320746031000,6620172,488.0934,0.0,95598.09,1.1358634,0
1777320746081000,1777320746081000,6620172,488.05118,0.0,95598.62,1.1358697,0
1777320746177000,1777320746131000,6620172,488.13098,0.0,95597.68,1.1358585,0
1777320746181000,1777320746181000,6620172,488.06055,0.0,95598.484,1.1358682,0
1777320746277000,1777320746231000,6620172,488.0934,0.0,95598.12,1.1358638,0
1777320746281000,1777320746281000,6620172,487.99484,0.0,95599.22,1.1358769,0
1777320746377000,1777320746331000,6620172,488.07465,0.0,95598.305,1.1358659,0
1777320746381000,1777320746381000,6620172,488.05588,0.0,95598.55,1.1358689,0
1777320746477000,1777320746431000,6620172,488.12158,0.0,95597.76,1.1358595,0
1777320746481000,1777320746481000,6620172,487.95258,0.0,95599.7,1.1358826,0
1777320746577000,1777320746531000,6620172,488.06995,0.0,95598.37,1.1358668,0
1777320746581000,1777320746581000,6620172,488.1075,0.0,95597.95,1.1358618,0
1777320746677000,1777320746631000,6620172,488.08405,0.0,95598.22,1.135865,0
1777320746681000,1777320746681000,6620172,488.1028,0.0,95598.0,1.1358624,0
1777320746777000,1777320746731000,6620172,488.07465,0.0,95598.336,1.1358664,0
1777320746781000,1777320746781000,6620172,487.99484,0.0,95599.22,1.1358769,0
1777320746877000,1777320746831000,6620172,488.0981,0.0,95598.06,1.1358632,0
1777320746881000,1777320746881000,6620172,488.06995,0.0,95598.36,1.1358666,0
1777320746977000,1777320746931000,6620172,488.0934,0.0,95598.15,1.1358641,0
1777320746981000,1777320746981000,6620172,488.19202,0.0,95596.98,1.1358502,0
1777320747077000,1777320747031000,6620172,488.07935,0.0,95598.28,1.1358657,0
1777320747081000,1777320747081000,6620172,488.0934,0.0,95598.125,1.1358639,0
1777320747177000,1777320747131000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777320747181000,1777320747181000,6620172,488.14038,0.0,95597.6,1.1358576,0
1777320747281000,1777320747281000,6620172,488.07465,0.0,95598.34,1.1358665,0
1777320747377000,1777320747331000,6620172,488.0981,0.0,95598.06,1.1358632,0
1777320747381000,1777320747381000,6620172,488.15445,0.0,95597.39,1.1358551,0
1777320747477000,1777320747431000,6620172,488.06525,0.0,95598.43,1.1358675,0
1777320747481000,1777320747481000,6620172,487.98074,0.0,95599.4,1.1358789,0
1777320747581000,1777320747581000,6620172,488.1169,0.0,95597.836,1.1358604,0
1777320747677000,1777320747631000,6620172,488.04648,0.0,95598.664,1.1358702,0
1777320747681000,1777320747681000,6620172,488.18732,0.0,95597.05,1.135851,0
1777320747781000,1777320747781000,6620172,488.13098,0.0,95597.7,1.1358589,0
1777320747877000,1777320747831000,6620172,488.04648,0.0,95598.65,1.1358701,0
1777320747881000,1777320747881000,6620172,488.07465,0.0,95598.32,1.1358662,0
1777320747977000,1777320747931000,6620172,488.05588,0.0,95598.52,1.1358685,0
1777320747981000,1777320747981000,6620172,488.0136,0.0,95599.05,1.1358747,0
1777320748077000,1777320748031000,6620172,488.07935,0.0,95598.27,1.1358657,0
1777320748081000,1777320748081000,6620172,488.18262,0.0,95597.11,1.1358517,0
1777320748177000,1777320748131000,6620172,488.03708,0.0,95598.76,1.1358714,0
1777320748181000,1777320748181000,6620172,488.0183,0.0,95598.99,1.1358742,0
1777320748277000,1777320748231000,6620172,488.07465,0.0,95598.35,1.1358665,0
1777320748281000,1777320748281000,6620172,488.0934,0.0,95598.13,1.135864,0
1777320748377000,1777320748331000,6620172,488.1028,0.0,95597.97,1.135862,0
1777320748381000,1777320748381000,6620172,488.15445,0.0,95597.445,1.1358558,0
1777320748477000,1777320748431000,6620172,488.12158,0.0,95597.76,1.1358595,0
1777320748481000,1777320748481000,6620172,488.1122,0.0,95597.92,1.1358615,0
1777320748577000,1777320748531000,6620172,488.06055,0.0,95598.51,1.1358684,0
1777320748581000,1777320748581000,6620172,487.84457,0.0,95600.98,1.1358978,0
1777320748677000,1777320748631000,6620172,488.0887,0.0,95598.195,1.1358647,0
1777320748681000,1777320748681000,6620172,488.0934,0.0,95598.12,1.1358638,0
1777320748781000,1777320748781000,6620172,488.35165,0.0,95595.13,1.1358283,0
1777320748877000,1777320748831000,6620172,488.07465,0.0,95598.336,1.1358664,0
1777320748881000,1777320748881000,6620172,488.05588,0.0,95598.53,1.1358687,0
1777320748977000,1777320748931000,6620172,488.1122,0.0,95597.9,1.1358612,0
1777320748981000,1777320748981000,6620172,488.19672,0.0,95596.95,1.13585,0
1777320749077000,1777320749031000,6620172,488.08405,0.0,95598.24,1.1358652,0
1777320749081000,1777320749081000,6620172,488.20142,0.0,95596.85,1.1358488,0
1777320749181000,1777320749181000,6620172,488.07465,0.0,95598.336,1.1358664,0
1777320749281000,1777320749281000,6620172,488.1028,0.0,95598.016,1.1358625,0
1777320749377000,1777320749331000,6620172,488.1028,0.0,95598.02,1.1358626,0
1777320749381000,1777320749381000,6620172,488.05588,0.0,95598.53,1.1358687,0
1777320749477000,1777320749431000,6620172,488.0934,0.0,95598.15,1.1358641,0
1777320749481000,1777320749481000,6620172,488.1122,0.0,95597.914,1.1358614,0
1777320749577000,1777320749531000,6620172,488.08405,0.0,95598.22,1.135865,0
1777320749581000,1777320749581000,6620172,488.16855,0.0,95597.25,1.1358534,0
1777320749681000,1777320749681000,6620172,487.98544,0.0,95599.36,1.1358786,0
1777320749777000,1777320749731000,6620172,488.07935,0.0,95598.26,1.1358654,0
1777320749781000,1777320749781000,6620172,488.0089,0.0,95599.1,1.1358755,0
1777320749877000,1777320749831000,6620172,488.07465,0.0,95598.305,1.1358659,0
1777320749881000,1777320749881000,6620172,488.0089,0.0,95599.12,1.1358756,0
1777320749977000,1777320749931000,6620172,488.0981,0.0,95598.07,1.1358632,0
1777320749981000,1777320749981000,6620172,488.1122,0.0,95597.89,1.135861,0
1777320750077000,1777320750031000,6620172,488.0934,0.0,95598.125,1.1358639,0
1777320750081000,1777320750081000,6620172,488.14975,0.0,95597.46,1.1358559,0
1777320750177000,1777320750131000,6620172,488.06995,0.0,95598.41,1.1358672,0
1777320750181000,1777320750181000,6620172,487.9103,0.0,95600.23,1.1358888,0
1777320750277000,1777320750231000,6620172,488.0981,0.0,95598.03,1.1358627,0
1777320750281000,1777320750281000,6620172,488.22018,0.0,95596.69,1.1358467,0
1777320750377000,1777320750331000,6620172,488.0981,0.0,95598.07,1.1358632,0
1777320750381000,1777320750381000,6620172,488.05118,0.0,95598.63,1.1358699,0
1777320750477000,1777320750431000,6620172,488.1028,0.0,95598.01,1.1358625,0
1777320750481000,1777320750481000,6620172,488.0887,0.0,95598.19,1.1358646,0
1777320750577000,1777320750531000,6620172,488.03238,0.0,95598.805,1.135872,0
1777320750581000,1777320750581000,6620172,488.26245,0.0,95596.19,1.1358409,0
1777320750677000,1777320750631000,6620172,488.0934,0.0,95598.15,1.1358641,0
1777320750681000,1777320750681000,6620172,488.1169,0.0,95597.875,1.1358608,0
1777320750781000,1777320750781000,6620172,488.12628,0.0,95597.75,1.1358594,0
1777320750877000,1777320750831000,6620172,488.0934,0.0,95598.15,1.1358641,0
1777320750881000,1777320750881000,6620172,488.16385,0.0,95597.3,1.135854,0
1777320750981000,1777320750981000,6620172,488.06995,0.0,95598.375,1.1358668,0
1777320751077000,1777320751031000,6620172,488.06995,0.0,95598.4,1.1358671,0
1777320751081000,1777320751081000,6620172,488.0089,0.0,95599.08,1.1358752,0
1777320751181000,1777320751181000,6620172,488.03238,0.0,95598.84,1.1358724,0
1777320751277000,1777320751231000,6620172,488.1122,0.0,95597.9,1.1358612,0
1777320751281000,1777320751281000,6620172,488.1028,0.0,95597.99,1.1358624,0
1777320751377000,1777320751331000,6620172,488.0934,0.0,95598.15,1.1358641,0
1777320751381000,1777320751381000,6620172,488.3141,0.0,95595.58,1.1358336,0
1777320751477000,1777320751431000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777320751481000,1777320751481000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777320751577000,1777320751531000,6620172,488.1122,0.0,95597.88,1.1358609,0
1777320751581000,1777320751581000,6620172,488.13568,0.0,95597.64,1.1358582,0
1777320751677000,1777320751631000,6620172,488.0981,0.0,95598.04,1.1358628,0
1777320751681000,1777320751681000,6620172,488.0981,0.0,95598.03,1.1358627,0
1777320751781000,1777320751781000,6620172,488.15915,0.0,95597.375,1.135855,0
1777320751877000,1777320751831000,6620172,488.12158,0.0,95597.805,1.13586,0
1777320751881000,1777320751881000,6620172,488.0887,0.0,95598.164,1.1358643,0
1777320751977000,1777320751931000,6620172,488.0887,0.0,95598.21,1.1358649,0
1777320751981000,1777320751981000,6620172,488.1169,0.0,95597.836,1.1358604,0
1777320752077000,1777320752031000,6620172,488.04648,0.0,95598.65,1.1358701,0
1777320752081000,1777320752081000,6620172,488.05118,0.0,95598.63,1.1358699,0
1777320752177000,1777320752131000,6620172,488.04648,0.0,95598.69,1.1358706,0
1777320752181000,1777320752181000,6620172,488.07465,0.0,95598.34,1.1358665,0
1777320752277000,1777320752231000,6620172,488.1028,0.0,95598.01,1.1358625,0
1777320752281000,1777320752281000,6620172,488.13568,0.0,95597.63,1.135858,0
1777320752377000,1777320752331000,6620172,488.1028,0.0,95598.0,1.1358624,0
1777320752381000,1777320752381000,6620172,488.04648,0.0,95598.66,1.1358702,0
1777320752481000,1777320752481000,6620172,488.18732,0.0,95597.055,1.1358511,0
1777320752577000,1777320752531000,6620172,488.05588,0.0,95598.53,1.1358687,0
1777320752581000,1777320752581000,6620172,488.14038,0.0,95597.61,1.1358577,0
1777320752681000,1777320752681000,6620172,488.14508,0.0,95597.516,1.1358566,0
1777320752777000,1777320752731000,6620172,488.06995,0.0,95598.414,1.1358674,0
1777320752781000,1777320752781000,6620172,488.0934,0.0,95598.12,1.1358638,0
1777320752877000,1777320752831000,6620172,488.05118,0.0,95598.586,1.1358694,0
1777320752881000,1777320752881000,6620172,488.17795,0.0,95597.17,1.1358526,0
1777320752977000,1777320752931000,6620172,488.06055,0.0,95598.5,1.1358683,0
1777320752981000,1777320752981000,6620172,488.02768,0.0,95598.91,1.1358731,0
1777320753077000,1777320753031000,6620172,488.07935,0.0,95598.29,1.1358658,0
1777320753081000,1777320753081000,6620172,487.99484,0.0,95599.234,1.1358771,0
1777320753177000,1777320753131000,6620172,488.1028,0.0,95597.99,1.1358624,0
1777320753181000,1777320753181000,6620172,488.05588,0.0,95598.53,1.1358687,0
1777320753277000,1777320753231000,6620172,488.06055,0.0,95598.46,1.1358678,0
1777320753281000,1777320753281000,6620172,488.0183,0.0,95598.98,1.1358739,0
1777320753377000,1777320753331000,6620172,488.06995,0.0,95598.375,1.1358668,0
1777320753381000,1777320753381000,6620172,487.96664,0.0,95599.59,1.1358813,0
1777320753477000,1777320753431000,6620172,488.06055,0.0,95598.46,1.1358678,0
1777320753481000,1777320753481000,6620172,487.97134,0.0,95599.54,1.1358806,0
1777320753577000,1777320753531000,6620172,488.06055,0.0,95598.46,1.1358678,0
1777320753581000,1777320753581000,6620172,488.14038,0.0,95597.59,1.1358575,0
1777320753677000,1777320753631000,6620172,488.07465,0.0,95598.31,1.135866,0
1777320753681000,1777320753681000,6620172,488.0136,0.0,95599.01,1.1358744,0
1777320753777000,1777320753731000,6620172,488.06055,0.0,95598.5,1.1358683,0
1777320753781000,1777320753781000,6620172,488.07935,0.0,95598.29,1.1358658,0
1777320753877000,1777320753831000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777320753881000,1777320753881000,6620172,488.03708,0.0,95598.76,1.1358714,0
1777320753977000,1777320753931000,6620172,488.12158,0.0,95597.805,1.13586,0
1777320753981000,1777320753981000,6620172,487.9291,0.0,95600.0,1.1358862,0
1777320754077000,1777320754031000,6620172,488.07935,0.0,95598.25,1.1358653,0
1777320754081000,1777320754081000,6620172,488.04648,0.0,95598.69,1.1358706,0
1777320754177000,1777320754131000,6620172,488.07465,0.0,95598.305,1.1358659,0
1777320754181000,1777320754181000,6620172,488.0934,0.0,95598.125,1.1358639,0
1777320754277000,1777320754231000,6620172,488.07465,0.0,95598.34,1.1358665,0
1777320754281000,1777320754281000,6620172,488.03708,0.0,95598.75,1.1358713,0
1777320754377000,1777320754331000,6620172,488.0887,0.0,95598.195,1.1358647,0
1777320754381000,1777320754381000,6620172,488.0042,0.0,95599.15,1.135876,0
1777320754477000,1777320754431000,6620172,488.0934,0.0,95598.09,1.1358634,0
1777320754481000,1777320754481000,6620172,488.0136,0.0,95599.04,1.1358747,0
1777320754581000,1777320754581000,6620172,488.06525,0.0,95598.44,1.1358676,0
1777320754677000,1777320754631000,6620172,488.0934,0.0,95598.13,1.135864,0
1777320754681000,1777320754681000,6620172,487.97134,0.0,95599.49,1.1358801,0
1777320754777000,1777320754731000,6620172,488.0887,0.0,95598.21,1.1358649,0
1777320754781000,1777320754781000,6620172,488.12158,0.0,95597.77,1.1358597,0
1777320754877000,1777320754831000,6620172,488.07465,0.0,95598.31,1.135866,0
1777320754881000,1777320754881000,6620172,488.13568,0.0,95597.64,1.1358582,0
1777320754977000,1777320754931000,6620172,488.07465,0.0,95598.34,1.1358665,0
1777320754981000,1777320754981000,6620172,488.1028,0.0,95597.98,1.1358621,0
1777320755077000,1777320755031000,6620172,488.05588,0.0,95598.54,1.1358688,0
1777320755081000,1777320755081000,6620172,488.14975,0.0,95597.484,1.1358563,0
1777320755177000,1777320755131000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777320755181000,1777320755181000,6620172,488.14508,0.0,95597.53,1.1358567,0
1777320755277000,1777320755231000,6620172,488.1122,0.0,95597.94,1.1358616,0
1777320755281000,1777320755281000,6620172,487.9197,0.0,95600.125,1.1358876,0
1777320755377000,1777320755331000,6620172,488.07935,0.0,95598.27,1.1358657,0
1777320755381000,1777320755381000,6620172,487.99014,0.0,95599.29,1.1358777,0
1777320755477000,1777320755431000,6620172,488.0887,0.0,95598.18,1.1358645,0
1777320755481000,1777320755481000,6620172,487.9338,0.0,95599.95,1.1358856,0
