timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1777320737389000,1777320737309000,13488881664,3.4561246e-05,0.030582953,0.0133623015,0,0.016217753,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737397000,1777320737317000,13488881664,3.349103e-05,0.029564327,0.013242303,0,0.016987288,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737405000,1777320737325000,13488881664,3.2319524e-05,0.02857503,0.01311472,0,0.017921587,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737413000,1777320737333000,13488881664,3.1048272e-05,0.027614446,0.012979276,0,0.019028079,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737421000,1777320737341000,13488881664,2.9681292e-05,0.026681462,0.012837417,0,0.0203105,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737429000,1777320737349000,13488881664,2.822554e-05,0.025776051,0.012688674,0,0.021769688,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737437000,1777320737357000,13488881664,2.6687409e-05,0.024896812,0.012534497,0,0.023404269,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737445000,1777320737365000,13488881664,2.5076233e-05,0.024042929,0.012374183,0,0.025211401,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737453000,1777320737373000,13488881664,2.3400113e-05,0.023214018,0.0122095505,0,0.027187826,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737461000,1777320737381000,13488881664,2.1665637e-05,0.022408979,0.01204018,0,0.0293301,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737469000,1777320737389000,13488881664,1.9944639e-05,0.02162759,0.01186619,0,0.031633854,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737477000,1777320737397000,13488881664,1.8244973e-05,0.020868978,0.011689209,0,0.034096185,5.7735043,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737485000,1777320737405000,13488881664,1.6596121e-05,0.020132542,0.011508193,0,0.036713894,5.7735047,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737493000,1777320737413000,13488881664,1.50030055e-05,0.019417334,0.0113245305,0,0.039483815,5.773505,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737501000,1777320737421000,13488881664,0.0052076657,0.04113703,0.013408513,0,0.014271516,5.7735033,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737509000,1777320737429000,13488881665,0.0052272817,0.040495824,0.013326535,0,0.014271657,5.7735033,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737517000,1777320737437000,13488881665,0.0052500777,0.039873805,0.011761177,0,0.01004522,5.0000005,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737525000,1777320737445000,13488881665,0.005270022,0.039268326,0.011728969,0,0.01004423,5.0000005,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777320737533000,1777320737453000,13488881683,0.0055709123,0.03867895,0.01169592,0,0.010043048,5.0000005,0.021277245,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
1777320737541000,1777320737461000,13488881683,0.0055899923,0.03810638,0.011662415,0,0.010041976,5.0000005,0.021277245,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
1777320737549000,1777320737469000,13488881683,0.005609186,0.037551343,0.011628662,0,0.010042176,5.0000005,0.021277245,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
1777320737557000,1777320737477000,4898947603,0.0056284904,0.037011713,0.011594569,0,0.010044178,5.0000005,0.021277245,nan,nan,0.0041393433,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737565000,1777320737485000,4898947603,0.0056479014,0.036486495,0.01156125,0,0.01004898,5.0000005,0.021277245,nan,nan,0.0041393433,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737573000,1777320737493000,4898947603,0.0056674182,0.03597596,0.011527599,0,0.010058038,5.0000005,0.021277245,nan,nan,0.0041393433,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737581000,1777320737501000,4898947603,0.00568704,0.03548125,0.011494458,0,0.010073249,5.0000005,0.021277245,nan,nan,0.0041393433,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737589000,1777320737509000,4898947603,0.0054404372,0.034408655,0.0114536295,0,0.010096949,5.0000005,0.021277245,nan,nan,0.0041393433,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737597000,1777320737517000,4898947603,0.005194226,0.033362787,0.011403611,0,0.01013189,5.0000005,0.021277245,nan,nan,0.0041393433,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737605000,1777320737525000,4898947603,0.0049483455,0.032340817,0.011344099,0,0.010181204,5.0000005,0.021277245,nan,nan,0.0041393433,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737613000,1777320737533000,4898947603,0.0047033024,0.031342667,0.021975504,0,0.010248342,2.867312,0.021277245,nan,nan,0.00053796434,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737621000,1777320737541000,4898947603,0.0044255015,0.03036805,0.021543238,0,0.0103370175,2.867312,0.021277245,nan,nan,0.00053796434,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737629000,1777320737549000,4898947603,0.0041468474,0.029415896,0.021113213,0,0.01045114,2.867312,0.021277245,nan,nan,0.00053796434,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737637000,1777320737557000,4898947603,0.0038673559,0.02848319,0.020686021,0,0.010594779,2.867312,0.021277245,nan,nan,0.00053796434,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737645000,1777320737565000,4898947603,0.0035870515,0.027569203,0.020260917,0,0.010771881,2.867312,0.021277245,nan,nan,0.00053796434,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737653000,1777320737573000,4898947603,0.00330597,0.026673315,0.019838087,0,0.0109862825,2.867312,0.021277245,nan,nan,0.00053796434,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
1777320737661000,1777320737581000,4898947603,0.0030241618,0.025794229,0.0072572073,0,0.01124162,2.218035,0.021277245,nan,nan,0.0014165988,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,165,1,1,1,1,1,0,0,0,0,0,0,0
