timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777227220821000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220829000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220837000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220845000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220853000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220861000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220869000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220877000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220885000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220893000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220909000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220917000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220925000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220933000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220949000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220957000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220973000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220981000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220989000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227220997000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221013000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221021000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221029000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221037000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221053000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221061000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221069000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221077000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221093000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221101000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221109000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221117000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221133000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221141000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221149000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221157000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221173000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221181000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221189000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
1777227221197000,0,0.9999985,-0.0010917827,0.00023120314,0.0013156086,0.0,0.0,0.0,0.0,0
