timestamp,timestamp_sample,device_id,pressure,temperature,error_count
1777227221721000,1777227221721000,6620172,95598.53,0.0,0
1777227222725000,1777227222725000,6620172,95601.41,0.0,0
1777227223725000,1777227223725000,6620172,95596.61,0.0,0
1777227224721000,1777227224721000,6620172,95599.164,0.0,0
1777227225725000,1777227225725000,6620172,95594.57,0.0,0
1777227226721000,1777227226721000,6620172,95586.77,0.0,0
1777227227725000,1777227227725000,6620172,95569.586,0.0,0
1777227228725000,1777227228725000,6620172,95552.75,0.0,0
1777227229721000,1777227229721000,6620172,95535.93,0.0,0
1777227230725000,1777227230725000,6620172,95521.14,0.0,0
1777227231725000,1777227231725000,6620172,95501.945,0.0,0
1777227232721000,1777227232721000,6620172,95483.42,0.0,0
1777227233725000,1777227233725000,6620172,95465.53,0.0,0
1777227234725000,1777227234725000,6620172,95454.875,0.0,0
1777227235721000,1777227235721000,6620172,95451.04,0.0,0
1777227236725000,1777227236725000,6620172,95445.586,0.0,0
1777227237721000,1777227237721000,6620172,95441.62,0.0,0
1777227238725000,1777227238725000,6620172,95438.68,0.0,0
1777227239725000,1777227239725000,6620172,95436.01,0.0,0
1777227240725000,1777227240725000,6620172,95430.586,0.0,0
1777227241721000,1777227241721000,6620172,95429.73,0.0,0
1777227242721000,1777227242721000,6620172,95426.76,0.0,0
1777227243721000,1777227243721000,6620172,95427.42,0.0,0
1777227244721000,1777227244721000,6620172,95426.695,0.0,0
1777227245721000,1777227245721000,6620172,95428.3,0.0,0
1777227246725000,1777227246725000,6620172,95426.36,0.0,0
1777227247721000,1777227247721000,6620172,95426.96,0.0,0
1777227248725000,1777227248725000,6620172,95426.66,0.0,0
1777227249725000,1777227249725000,6620172,95426.305,0.0,0
1777227250725000,1777227250725000,6620172,95424.805,0.0,0
1777227251725000,1777227251725000,6620172,95429.18,0.0,0
1777227252725000,1777227252725000,6620172,95427.08,0.0,0
1777227253725000,1777227253725000,6620172,95427.81,0.0,0
1777227254725000,1777227254725000,6620172,95426.734,0.0,0
1777227255725000,1777227255725000,6620172,95424.67,0.0,0
1777227256725000,1777227256725000,6620172,95424.52,0.0,0
1777227257721000,1777227257721000,6620172,95427.086,0.0,0
1777227258725000,1777227258725000,6620172,95426.984,0.0,0
1777227259725000,1777227259725000,6620172,95424.24,0.0,0
1777227260725000,1777227260725000,6620172,95426.49,0.0,0
1777227261725000,1777227261725000,6620172,95425.74,0.0,0
1777227262725000,1777227262725000,6620172,95426.734,0.0,0
1777227263725000,1777227263725000,6620172,95425.984,0.0,0
1777227264725000,1777227264725000,6620172,95426.82,0.0,0
1777227265725000,1777227265725000,6620172,95426.266,0.0,0
1777227266725000,1777227266725000,6620172,95424.234,0.0,0
1777227267721000,1777227267721000,6620172,95426.33,0.0,0
1777227268725000,1777227268725000,6620172,95425.91,0.0,0
1777227269725000,1777227269725000,6620172,95424.43,0.0,0
1777227270721000,1777227270721000,6620172,95427.19,0.0,0
1777227271725000,1777227271725000,6620172,95425.38,0.0,0
1777227272725000,1777227272725000,6620172,95426.39,0.0,0
1777227273725000,1777227273725000,6620172,95426.19,0.0,0
1777227274725000,1777227274725000,6620172,95424.69,0.0,0
1777227275725000,1777227275725000,6620172,95425.625,0.0,0
1777227276725000,1777227276725000,6620172,95424.555,0.0,0
1777227277725000,1777227277725000,6620172,95427.25,0.0,0
1777227278725000,1777227278725000,6620172,95425.664,0.0,0
1777227279725000,1777227279725000,6620172,95424.42,0.0,0
1777227280721000,1777227280721000,6620172,95427.52,0.0,0
1777227281725000,1777227281725000,6620172,95426.06,0.0,0
1777227282725000,1777227282725000,6620172,95427.5,0.0,0
1777227283725000,1777227283725000,6620172,95425.11,0.0,0
1777227284725000,1777227284725000,6620172,95410.99,0.0,0
1777227285725000,1777227285725000,6620172,95378.695,0.0,0
1777227286725000,1777227286725000,6620172,95345.33,0.0,0
1777227287721000,1777227287721000,6620172,95312.77,0.0,0
1777227288725000,1777227288725000,6620172,95287.12,0.0,0
1777227289721000,1777227289721000,6620172,95274.73,0.0,0
1777227290721000,1777227290721000,6620172,95265.61,0.0,0
1777227291725000,1777227291725000,6620172,95263.016,0.0,0
1777227292721000,1777227292721000,6620172,95258.71,0.0,0
1777227293721000,1777227293721000,6620172,95257.93,0.0,0
1777227294725000,1777227294725000,6620172,95260.92,0.0,0
1777227295725000,1777227295725000,6620172,95258.11,0.0,0
