timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
1777316750174000,1777316750056000,0,0,0.0,0.0,15.681599,15.681599,0.00035393887,-0.0009546014,15.681706,15.681706,3.1953848e-10,2.3243998e-09,0,1,0,0
1777316750222000,1777316750108000,0,0,0.0,0.0,15.0543995,15.0543995,0.00024572323,-0.0011518935,15.05453,15.05453,1.6042986e-10,3.5254735e-09,0,1,0,0
1777316750278000,1777316750160000,0,0,0.0,0.0,14.44,14.44,-1.4181687e-05,-0.0006698771,14.440067,14.440067,5.5711723e-13,1.2430283e-09,0,1,0,0
1777316750334000,1777316750212000,0,0,0.0,0.0,13.8384,13.8384,-0.0001917411,-0.0009211327,13.838491,13.838491,1.062678e-10,2.4525373e-09,0,1,0,0
1777316750382000,1777316750264000,0,0,0.0,0.0,13.249599,13.249599,-0.00030636377,-0.0011462176,13.249724,13.249724,2.833531e-10,3.9663157e-09,0,1,0,0
1777316750430000,1777316750316000,0,0,0.0,0.0,12.7449,12.7449,-0.00039047608,-0.0012961319,12.7450695,12.7450695,4.785272e-10,5.272495e-09,0,1,0,0
1777316750486000,1777316750368000,0,0,0.0,0.0,12.25,12.25,-0.00019900894,-0.00043721817,12.250089,12.250089,1.2932007e-10,6.241905e-10,0,1,0,0
1777316750542000,1777316750420000,0,0,0.0,0.0,11.764899,11.764899,-0.00032156968,-0.0003963611,11.765051,11.765051,3.515737e-10,5.341315e-10,0,1,0,0
1777316750590000,1777316750472000,0,0,0.0,0.0,11.289599,11.289599,-0.00046667267,-0.0003580818,11.289842,11.289842,7.716083e-10,4.5429366e-10,0,1,0,0
1777316750638000,1777316750524000,0,0,0.0,0.0,10.8241,10.8241,-0.00051566947,-0.00033181574,10.824427,10.824427,9.826479e-10,4.0686382e-10,0,1,0,0
1777316750694000,1777316750576000,0,0,0.0,0.0,10.368401,10.368401,-0.00015511762,2.279763e-05,10.368506,10.368506,9.282525e-11,2.0050409e-12,0,1,0,0
1777316750750000,1777316750628000,0,0,0.0,0.0,9.985599,9.985599,-0.0002411262,0.00015196842,9.98577,9.98577,2.3289878e-10,9.2509236e-11,0,1,0,0
