timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
1777227220821000,0.024263542,-0.005314097,-1.1282391e-05,0.0,0.0,-0.001,0
1777227220825000,0.024480198,-0.005335923,-3.0491385e-05,0.0,0.0,-0.001,0
1777227220841000,0.02443981,-0.0056154574,-0.00012502226,0.0,0.0,-0.001,0
1777227220861000,0.02443866,-0.0058583952,-1.2527569e-05,0.0,0.0,-0.001,0
1777227220877000,0.024352804,-0.005690381,-1.2126635e-05,0.0,0.0,-0.001,0
1777227220897000,0.024150468,-0.0060510566,-4.644401e-05,0.0,0.0,-0.001,0
1777227220917000,0.023885967,-0.005961032,-1.2460747e-05,0.0,0.0,-0.001,0
1777227220937000,0.023405973,-0.005932342,4.7972775e-05,0.0,0.0,-0.001,0
1777227220957000,0.023415808,-0.0057238066,-1.172733e-05,0.0,0.0,-0.001,0
1777227220977000,0.023639524,-0.0059829685,0.00013692235,0.0,0.0,-0.001,0
1777227220997000,0.023918938,-0.0061750193,-1.2924429e-05,0.0,0.0,-0.001,0
1777227221017000,0.023918701,-0.006007285,-3.4435536e-05,0.0,0.0,-0.001,0
1777227221041000,0.02327442,-0.0054589626,7.2752475e-05,0.0,0.0,-0.001,0
1777227221061000,0.023116041,-0.0050236695,-1.0160264e-05,0.0,0.0,-0.001,0
1777227221081000,0.023053901,-0.0050244653,-6.184168e-05,0.0,0.0,-0.001,0
1777227221101000,0.02258944,-0.0048647877,-9.615906e-06,0.0,0.0,-0.001,0
1777227221121000,0.022880947,-0.005197446,-0.00016940781,0.0,0.0,-0.001,0
1777227221141000,0.023113063,-0.0053925654,-1.0905904e-05,0.0,0.0,-0.001,0
1777227221161000,0.022680063,-0.005211692,-5.5495184e-07,0.0,0.0,-0.001,0
1777227221177000,0.02280916,-0.00534753,8.6492626e-05,0.0,0.0,-0.001,0
1777227221197000,0.022154486,-0.0053779655,-1.04251085e-05,0.0,0.0,-0.001,0
1777227221221000,0.022277113,-0.0054407376,-1.0606018e-05,0.0,0.0,-0.001,0
1777227221237000,0.022463582,-0.0055084764,-1.0828488e-05,0.0,0.0,-0.001,0
1777227221257000,0.022072881,-0.0049379715,-3.5298523e-05,0.0,0.0,-0.001,0
1777227221281000,0.021705583,-0.0049166004,-2.911908e-05,0.0,0.0,-0.001,0
1777227221297000,0.021524658,-0.005310494,1.4034333e-05,0.0,0.0,-0.001,0
1777227221317000,0.020811455,-0.0054319105,-9.891344e-06,0.0,0.0,-0.001,0
1777227221337000,0.020811535,-0.00519264,-6.090617e-06,0.0,0.0,-0.001,0
1777227221357000,0.020378532,-0.005468362,-9.75118e-06,0.0,0.0,-0.001,0
1777227221377000,0.020424357,-0.0053974334,-5.1295967e-05,0.0,0.0,-0.001,0
1777227221401000,0.020613939,-0.0054654568,-3.7149177e-05,0.0,0.0,-0.001,0
1777227221417000,0.0208595,-0.005299824,-5.1025418e-05,0.0,0.0,-0.001,0
1777227221441000,0.021123879,-0.0047377814,-5.829928e-05,0.0,0.0,-0.001,0
1777227221457000,0.020906264,-0.005080817,6.4311665e-05,0.0,0.0,-0.001,0
1777227221477000,0.020988671,-0.005318775,-9.769108e-06,0.0,0.0,-0.001,0
1777227221497000,0.020539511,-0.0056378073,4.8035523e-05,0.0,0.0,-0.001,0
1777227221517000,0.020395592,-0.005648217,-1.0080403e-05,0.0,0.0,-0.001,0
1777227221537000,0.019760044,-0.0056022354,-8.616829e-06,0.0,0.0,-0.001,0
1777227221557000,0.019414837,-0.005970557,-1.01439655e-05,0.0,0.0,-0.001,0
1777227221577000,0.0189742,-0.005957313,-3.2784534e-05,0.0,0.0,-0.001,0
1777227221597000,0.019085478,-0.006110086,-1.0204269e-05,0.0,0.0,-0.001,0
1777227221617000,0.01944643,-0.005976825,-3.0840165e-05,0.0,0.0,-0.001,0
1777227221637000,0.019482896,-0.0060066273,-1.02401245e-05,0.0,0.0,-0.001,0
1777227221661000,0.019102655,-0.0060310084,-1.0081218e-05,0.0,0.0,-0.001,0
1777227221677000,0.018664246,-0.00611006,-9.980169e-06,0.0,0.0,-0.001,0
1777227221697000,0.01887537,-0.006195635,-6.472482e-05,0.0,0.0,-0.001,0
1777227221721000,0.01902759,-0.005903823,0.0001026832,0.0,0.0,-0.001,0
