timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
1777227220821000,1777227220821000,1777227106893000,47.397742099999995,8.5455942,103.098,-0.03914357,0.08377075,-0.0019206639,-0.002875626,-488.1121,-0.0012738294,-0.017587073,-0.010495445,0.0048822076,-0.0017447465,0.0049493075,-6.0223043e-05,0.011060317,-0.0041953786,0.0038524156,-0.0013069744,0.00044421316,-0.0036987583,-0.0042710165,0.00037821563,488.1121,0.010009766,1e-04,-488.1121,0.11987909,0.11294424,0.07994386,0.049382735,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220829000,1777227220829000,1777227106893000,47.397742099999995,8.5455942,103.09794,-0.039148178,0.08380127,-0.0019206639,-0.002875626,-488.1121,-0.0011089753,-0.017376043,-0.010843353,0.00451704,-0.0017447465,0.0049493075,-6.0223043e-05,0.02417486,0.0131242275,-0.04894519,-0.001300705,0.00044432087,-0.003693583,-0.0042710165,0.00037825946,488.1121,0.010009766,1e-04,-488.1121,0.120280996,0.11313665,0.08024319,0.049456496,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220837000,1777227220837000,1777227106893000,47.397742099999995,8.5455942,103.09788,-0.03915541,0.08383179,-0.0019206639,-0.002875626,-488.1121,-0.0014537821,-0.01723695,-0.010751065,0.0045885714,-0.0017447465,0.0049493075,-6.0223043e-05,-0.039882403,0.0045378306,0.006259884,-0.0012829734,0.00044427774,-0.003676951,-0.0042710165,0.0003783014,488.1121,0.010009766,1e-04,-488.1121,0.12068527,0.11338843,0.08054172,0.049540374,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220845000,1777227220845000,1777227106893000,47.397742099999995,8.5455942,103.09782,-0.039164778,0.08383179,-0.0019206639,-0.002875626,-488.1121,-0.0020620408,-0.017104488,-0.010707642,0.004607926,-0.0017447465,0.0049493075,-6.0223043e-05,-0.072901934,0.0040873345,0.0003268942,-0.0012073081,0.0004443854,-0.00360183,-0.0042710165,0.00037834543,488.1121,0.010009766,1e-04,-488.1121,0.121092655,0.11364105,0.08084177,0.049624,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220853000,1777227220853000,1777227106893000,47.397742099999995,8.5455942,103.097755,-0.0391769,0.083862305,-0.0019206639,-0.002875626,-488.1121,-0.0027072825,-0.017017962,-0.010904717,0.004383622,-0.0017447465,0.0049493075,-6.0223043e-05,-0.077607684,-0.0012848176,-0.029565299,-0.001133338,0.00044449308,-0.0035284087,-0.0042710165,0.0003783895,488.1121,0.010009766,1e-04,-488.1121,0.1215028,0.11389452,0.08114156,0.049707245,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220861000,1777227220861000,1777227106893000,47.397742099999995,8.5455942,103.09769,-0.039191265,0.083862305,-0.0019206639,-0.002875626,-488.1121,-0.0028524261,-0.016861236,-0.011099471,0.004158595,-0.0017447465,0.0049493075,-6.0223043e-05,-0.015166749,0.007849477,-0.029109882,-0.0011004366,0.0004437622,-0.0034960615,-0.0042710165,0.00037842276,488.1121,0.010009766,1e-04,-488.1121,0.12191329,0.11414883,0.081432156,0.049790636,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220869000,1777227220869000,1777227106893000,47.397742099999995,8.5455942,103.09762,-0.039178718,0.08389282,-0.0019206639,-0.002875626,-488.1121,-0.0029966806,-0.016516514,-0.011267289,0.003984916,-0.0017447465,0.0049493075,-6.0223043e-05,-0.015028968,0.028942676,-0.026843509,-0.001105433,0.00044385213,-0.0035016378,-0.0042710165,0.00037818745,488.1121,0.010009766,1e-04,-488.1121,0.11968188,0.11282026,0.07979737,0.04934129,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220877000,1777227220877000,1777227106893000,47.397742099999995,8.5455942,103.09754,-0.039167564,0.08392334,-0.0019206639,-0.002875626,-488.1121,-0.0030599271,-0.016318407,-0.011507658,0.0037348624,-0.0017447465,0.0049493075,-6.0223043e-05,-0.0049846848,0.011033133,-0.035720408,-0.0011823257,0.00044395952,-0.0035793046,-0.0042710165,0.00037823129,488.1121,0.010009766,1e-04,-488.1121,0.120082445,0.11307091,0.08009672,0.04942528,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220885000,1777227220885000,1777227106893000,47.397742099999995,8.5455942,103.09747,-0.039158322,0.08392334,-0.0019206639,-0.002875626,-488.1121,-0.0030847385,-0.016035296,-0.011529575,0.0037006005,-0.0017447465,0.0049493075,-6.0223043e-05,-0.00025330152,0.022061177,-0.008262693,-0.0012415907,0.00044406718,-0.0036393437,-0.0042710165,0.00037827523,488.1121,0.010009766,1e-04,-488.1121,0.12048575,0.113263555,0.080395885,0.049498595,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220893000,1777227220893000,1777227106893000,47.397742099999995,8.5455942,103.097404,-0.03915182,0.08395386,-0.0019206639,-0.002875626,-488.1121,-0.003176317,-0.016115502,-0.011493184,0.0037211122,-0.0017447465,0.0049493075,-6.0223043e-05,-0.008669135,-0.022959653,-0.0007920898,-0.0012424621,0.00044417474,-0.003640994,-0.0042710165,0.00037831927,488.1121,0.010009766,1e-04,-488.1121,0.12089181,0.11351576,0.080695994,0.0495821,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220901000,1777227220901000,1777227106893000,47.397742099999995,8.5455942,103.097336,-0.039148975,0.083984375,-0.0019206639,-0.002875626,-488.1121,-0.003146884,-0.015953276,-0.011493366,0.0037016994,-0.0017447465,0.0049493075,-6.0223043e-05,0.0063885315,0.00772235,-0.0051870006,-0.0012363257,0.00044428225,-0.0036356403,-0.0042710165,0.00037836324,488.1121,0.010009766,1e-04,-488.1121,0.12130061,0.11376881,0.08099609,0.049665723,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227220909000,1777227220909000,1777227106893000,47.397742099999995,8.5455942,103.09727,-0.039148636,0.083984375,-0.0019206639,-0.002875626,-488.1121,-0.0031922297,-0.015937498,-0.011915318,0.0032572797,-0.0017447465,0.0049493075,-6.0223043e-05,-0.003030605,-0.010213765,-0.057736408,-0.0012528242,0.0004443899,-0.0036529256,-0.0042710165,0.0003784073,488.1121,0.010009766,1e-04,-488.1121,0.12171217,0.1140227,0.08129565,0.049749337,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
