timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1777320736817000,1777320736817000,1310988,0.0,0.0,0.0,0.15,0.010040122,0.010040122,0.010040039,1310988,0.0,0.0,0.0,0.4,0.04016049,0.04016049,0.04016049,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
1777320737501000,1777320737421000,1310988,0.0012147733,0.002347631,9.303542e-06,0.15,0.008530498,0.008530709,0.0029668186,1310988,-0.0014374991,0.00067809544,-0.07954899,0.4,0.048879594,0.048879612,0.00448463,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
1777320737613000,1777320737533000,1310988,0.0012745198,0.002374116,9.524899e-06,0.15,0.008722217,0.008722433,0.0030249727,1310988,-0.0014574843,0.0006711266,-0.080577604,0.4,0.050147988,0.050147995,0.0046013715,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320737709000,1777320737629000,1310988,0.0011524092,0.0024188284,4.76907e-05,0.15,0.008863219,0.00886344,0.0030825892,1310988,-0.0016355066,-0.00036593428,-0.08141487,0.4,0.049279343,0.04927937,0.00466403,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320737725000,1777320737645000,1310988,0.0009336876,0.002458788,4.6942034e-05,0.15,0.008865832,0.008866055,0.0030920086,1310988,-0.0020923917,-0.0031784119,-0.08153394,0.4,0.04545291,0.045453046,0.004678239,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320737869000,1777320737789000,1310988,0.00094523287,0.0024896548,-0.00019362483,0.15,0.00909067,0.009090899,0.0031590634,1310988,-0.0021139495,-0.0032176254,-0.08256526,0.4,0.0466056,0.046605743,0.004796885,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320737917000,1777320737837000,1310988,0.00054855127,0.002530242,-0.00014281683,0.15,0.0086708,0.008671017,0.0031723392,1310988,-0.0021900872,-0.004130729,-0.083061226,0.4,0.04450522,0.04450539,0.004721924,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320737933000,1777320737853000,1310988,2.018336e-05,0.0026624256,-0.00014523823,0.15,0.008440991,0.0084412,0.0031799306,1310988,-0.0027988693,-0.006629976,-0.083156474,0.4,0.039044183,0.039044466,0.004733169,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320738117000,1777320738037000,1310988,2.0639178e-05,0.002696713,0.00067788205,0.15,0.008650096,0.008650309,0.003204944,1310988,-0.0028541891,-0.0067146495,-0.084179245,0.4,0.04001138,0.040011708,0.004850358,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320738253000,1777320738173000,1310988,0.0006054078,0.0025993104,0.00089038454,0.15,0.0064237975,0.006423918,0.0031953205,1310988,-0.0028684994,-0.006897775,-0.08518023,0.4,0.040382385,0.040382747,0.0046868324,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320738333000,1777320738253000,1310988,0.0014694248,0.0032131337,0.0009397923,0.15,0.0046961177,0.0046961987,0.0031838573,1310988,-0.0023638518,-0.0076610087,-0.08601837,0.4,0.039411746,0.03941213,0.0043609855,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320738349000,1777320738269000,1310988,0.0024519174,0.0037133396,0.0006621669,0.15,0.0029955106,0.0029955732,0.003148302,1310988,-0.0020355403,-0.008310514,-0.086079195,0.4,0.03873143,0.038731806,0.004367322,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320738541000,1777320738461000,1310988,0.002508349,0.0039837323,0.00038798613,0.15,0.0021904188,0.0021904658,0.0031417946,1310988,-0.0017663412,-0.00841959,-0.08730778,0.4,0.03820924,0.03820967,0.0039743013,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320738749000,1777320738669000,1310988,0.0023855113,0.0044017937,0.0008837273,0.15,0.0008896998,0.0008897226,0.0029919269,1310988,-0.0013674893,-0.008159251,-0.08836534,0.4,0.037085745,0.037086222,0.0035198594,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320738957000,1777320738877000,1310988,0.0017299751,0.00446076,0.0011733721,0.15,0.00037915245,0.00037915574,0.002804183,1310988,-0.0013585422,-0.0072695646,-0.08900421,0.4,0.036527142,0.036527704,0.00305434,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777320739165000,1777320739085000,1310988,0.0011578809,0.00431458,0.0018860664,0.15,0.00018119047,0.0001811839,0.0025614318,1310988,-0.0016419565,-0.006380689,-0.08953121,0.4,0.03631895,0.036319587,0.0026192723,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
