timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
1777320737989000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.01739341,nan
1777320738005000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.017336002,nan
1777320738189000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.014020469,nan
1777320738389000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012449405,nan
1777320738589000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0137368785,nan
1777320738789000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012565118,nan
1777320738989000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010675129,nan
1777320739189000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010348069,nan
1777320739389000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.009363658,nan
1777320739589000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.009776853,nan
1777320739789000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.008870148,nan
1777320739989000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.00783735,nan
1777320740189000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.009905932,nan
1777320740389000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011162202,nan
1777320740589000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011113159,nan
1777320740789000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011578603,nan
1777320740989000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.008764936,nan
1777320741189000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.007395793,nan
1777320741389000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.008736215,nan
1777320741589000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010639686,nan
1777320741789000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.008862175,nan
1777320741989000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.007912016,nan
1777320742189000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010937769,nan
1777320742389000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.00989719,nan
1777320742589000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.009536249,nan
1777320742789000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0089148795,nan
1777320742989000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.008245893,nan
1777320743189000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.007538986,nan
1777320743389000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.008332133,nan
