timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1777316741534000,1777316741534000,197388,0.21101955,0.009215554,0.43305436,0
1777316741666000,1777316741602000,197388,0.21486105,0.012155967,0.42954978,0
1777316741670000,1777316741670000,197388,0.21165529,0.00067559216,0.42590597,0
1777316741802000,1777316741738000,197388,0.21557897,0.010757806,0.4322174,0
1777316741806000,1777316741806000,197388,0.21779247,0.0059918673,0.42633736,0
1777316741938000,1777316741874000,197388,0.21640952,0.008764159,0.42966,0
1777316741942000,1777316741942000,197388,0.2141039,0.0045891227,0.4222268,0
1777316742074000,1777316742010000,197388,0.21548289,0.010059903,0.42919755,0
1777316742078000,1777316742078000,197388,0.20982024,0.016054451,0.43474853,0
1777316742210000,1777316742146000,197388,0.21515504,0.010836415,0.42953032,0
1777316742214000,1777316742214000,197388,0.20887336,0.014090635,0.43442893,0
1777316742350000,1777316742350000,197388,0.21898381,0.015489166,0.42709106,0
1777316742482000,1777316742418000,197388,0.2148691,0.011135706,0.42865762,0
1777316742486000,1777316742486000,197388,0.2136056,0.012328795,0.43001148,0
1777316742618000,1777316742554000,197388,0.21326901,0.0097989775,0.42983913,0
1777316742622000,1777316742622000,197388,0.21598086,0.016139796,0.4297977,0
1777316742754000,1777316742690000,197388,0.21534875,0.011448249,0.43012673,0
1777316742758000,1777316742758000,197388,0.21388765,0.019901425,0.43482035,0
1777316742890000,1777316742826000,197388,0.21567233,0.009309979,0.43028715,0
1777316742894000,1777316742894000,197388,0.20544153,0.009208568,0.4271698,0
1777316743026000,1777316742962000,197388,0.21328259,0.010815193,0.43075576,0
1777316743030000,1777316743030000,197388,0.21672514,0.008026194,0.42911395,0
1777316743162000,1777316743098000,197388,0.21534748,0.008799815,0.4300705,0
1777316743166000,1777316743166000,197388,0.21664159,0.01025857,0.42201358,0
1777316743298000,1777316743234000,197388,0.21501613,0.011666501,0.42863083,0
1777316743302000,1777316743302000,197388,0.21631078,0.009049352,0.42377084,0
1777316743434000,1777316743370000,197388,0.21538568,0.009608421,0.42968556,0
1777316743438000,1777316743438000,197388,0.20699218,0.015571641,0.43020085,0
1777316743570000,1777316743506000,197388,0.21660763,0.010791009,0.43047243,0
1777316743574000,1777316743574000,197388,0.2184793,0.011956664,0.43278798,0
1777316743706000,1777316743642000,197388,0.21456191,0.010640973,0.43041852,0
1777316743710000,1777316743710000,197388,0.21252221,0.008508338,0.43533385,0
1777316743842000,1777316743778000,197388,0.21401036,0.010184254,0.4305352,0
1777316743846000,1777316743846000,197388,0.21612708,0.010142848,0.42525178,0
1777316743978000,1777316743914000,197388,0.21495105,0.0086089345,0.42867306,0
1777316743982000,1777316743982000,197388,0.21170835,0.012845691,0.41796398,0
1777316744114000,1777316744050000,197388,0.21646065,0.010143035,0.42995828,0
1777316744118000,1777316744118000,197388,0.21454124,0.0049731843,0.43690282,0
1777316744250000,1777316744186000,197388,0.21640871,0.010692549,0.42881227,0
1777316744254000,1777316744254000,197388,0.21071449,0.005203115,0.4363046,0
1777316744386000,1777316744322000,197388,0.2153505,0.0105841765,0.4292093,0
1777316744390000,1777316744390000,197388,0.21403593,0.004859517,0.43902284,0
1777316744522000,1777316744458000,197388,0.21586823,0.009762561,0.42929646,0
1777316744526000,1777316744526000,197388,0.21687771,0.009297673,0.4359088,0
1777316744658000,1777316744594000,197388,0.2158398,0.009453798,0.42862454,0
1777316744662000,1777316744662000,197388,0.2144759,0.0029637092,0.42776212,0
1777316744794000,1777316744730000,197388,0.2143207,0.010956363,0.43031603,0
1777316744798000,1777316744798000,197388,0.21986553,0.0040638866,0.4288435,0
1777316744930000,1777316744866000,197388,0.21284923,0.010644546,0.42936516,0
1777316744934000,1777316744934000,197388,0.2088287,0.0133512085,0.4340508,0
1777316745066000,1777316745002000,197388,0.21612138,0.009680894,0.4296552,0
1777316745070000,1777316745070000,197388,0.21074449,0.009645307,0.42697114,0
1777316745202000,1777316745138000,197388,0.21584584,0.0114226565,0.43123096,0
1777316745206000,1777316745206000,197388,0.2136659,0.015260768,0.42890924,0
1777316745338000,1777316745274000,197388,0.21496966,0.009615838,0.4301712,0
1777316745342000,1777316745342000,197388,0.2180808,0.009316162,0.42451826,0
1777316745474000,1777316745410000,197388,0.21629405,0.010817141,0.42865688,0
1777316745478000,1777316745478000,197388,0.2208999,0.012385896,0.43305933,0
1777316745610000,1777316745546000,197388,0.21384381,0.010534242,0.4286437,0
1777316745614000,1777316745614000,197388,0.2209376,0.0074702105,0.43152148,0
1777316745746000,1777316745682000,197388,0.2134779,0.009094578,0.42882612,0
1777316745750000,1777316745750000,197388,0.2145103,0.002548743,0.42941812,0
1777316745882000,1777316745818000,197388,0.21376911,0.008932899,0.43029922,0
1777316745886000,1777316745886000,197388,0.21240827,0.004217496,0.42719042,0
1777316746018000,1777316745954000,197388,0.21517748,0.009682661,0.428196,0
1777316746022000,1777316746022000,197388,0.2071132,0.0026176185,0.42989326,0
1777316746154000,1777316746090000,197388,0.21506344,0.012449409,0.42989892,0
1777316746158000,1777316746158000,197388,0.21318306,0.015088123,0.42510813,0
1777316746290000,1777316746226000,197388,0.21494123,0.011133849,0.43010497,0
1777316746294000,1777316746294000,197388,0.22646995,0.020868327,0.4283172,0
1777316746426000,1777316746362000,197388,0.21479848,0.009800671,0.42975134,0
1777316746430000,1777316746430000,197388,0.21416217,0.011910417,0.43245023,0
1777316746562000,1777316746498000,197388,0.21541347,0.011224963,0.43055442,0
1777316746566000,1777316746566000,197388,0.21923578,0.0074613057,0.4160036,0
1777316746698000,1777316746634000,197388,0.21512619,0.00961145,0.4298171,0
1777316746702000,1777316746702000,197388,0.2169985,0.008004166,0.4358694,0
