timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1777227220821000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220829000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220837000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220845000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220853000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220861000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220869000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220877000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220885000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220893000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220909000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220917000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220925000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220933000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220949000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220957000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220973000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220981000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220989000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220997000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221013000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221021000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221029000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221037000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221053000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221061000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221069000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221077000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221093000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221101000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221109000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221117000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221133000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221141000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221149000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221157000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221173000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221181000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221189000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221197000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221213000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221221000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221229000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221237000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221245000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221261000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221269000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221277000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221293000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221301000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221309000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221317000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221333000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221341000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221349000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221357000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221365000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221373000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221389000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221397000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221405000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221413000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221429000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221437000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221453000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221461000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221469000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221477000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221493000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221501000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221509000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221517000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221533000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221541000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221549000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221557000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221573000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221581000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221589000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221597000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221613000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221621000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221629000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221637000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221653000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221661000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221669000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777227221677000,0,0.0,0.0,0.0,0.0,0.0,0.0
