timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1777320746105000,47.397742,8.545594,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777320746117000,47.397742,8.545594,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777320746129000,47.397742,8.545594,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777320746141000,47.397742,8.545594,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320746153000,47.397742,8.545594,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320746165000,47.397742,8.545594,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320746177000,47.397742,8.545594,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320746189000,47.397742,8.5455939,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320746201000,47.397742,8.5455939,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320746213000,47.397742,8.5455939,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320746225000,47.397742,8.5455939,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320746237000,47.397742,8.5455939,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320746249000,47.397742,8.545593799999999,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777320746261000,47.397742,8.545593799999999,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777320746273000,47.397742,8.545593799999999,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777320746285000,47.397742,8.545593799999999,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777320746297000,47.3977418,8.5455939,487.993,0.0,0.0,0.0,0.0,1,1,0,0
1777320746309000,47.3977418,8.5455939,487.993,0.0,0.0,0.0,0.0,1,1,0,0
1777320746321000,47.3977418,8.5455939,487.993,0.0,0.0,0.0,0.0,1,1,0,0
1777320746333000,47.3977418,8.5455939,487.993,0.0,0.0,0.0,0.0,1,1,0,0
1777320746345000,47.3977418,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746357000,47.3977418,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746369000,47.3977418,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746381000,47.3977418,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746393000,47.3977418,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746405000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320746417000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320746429000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320746441000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320746453000,47.3977419,8.5455939,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777320746465000,47.3977419,8.5455939,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777320746477000,47.3977419,8.5455939,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777320746489000,47.3977419,8.5455939,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777320746501000,47.397742,8.545593799999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777320746513000,47.397742,8.545593799999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777320746525000,47.397742,8.545593799999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777320746537000,47.397742,8.545593799999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777320746549000,47.397742,8.545593799999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777320746561000,47.397742,8.5455939,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777320746573000,47.397742,8.5455939,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777320746585000,47.397742,8.5455939,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777320746597000,47.397742,8.5455939,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777320746609000,47.3977419,8.5455939,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320746621000,47.3977419,8.5455939,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320746633000,47.3977419,8.5455939,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320746645000,47.3977419,8.5455939,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320746657000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320746669000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320746681000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320746693000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320746705000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320746717000,47.397742099999995,8.545594,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320746729000,47.397742099999995,8.545594,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320746741000,47.397742099999995,8.545594,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320746753000,47.397742099999995,8.545594,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320746765000,47.397742,8.5455939,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777320746777000,47.397742,8.5455939,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777320746789000,47.397742,8.5455939,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777320746801000,47.397742,8.5455939,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777320746813000,47.397742,8.5455939,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746825000,47.397742,8.5455939,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746837000,47.397742,8.5455939,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746849000,47.397742,8.5455939,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746861000,47.397742,8.5455939,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777320746873000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320746885000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320746897000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320746909000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320746921000,47.3977419,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320746933000,47.3977419,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320746945000,47.3977419,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320746957000,47.3977419,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320746969000,47.397742,8.545593799999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320746981000,47.397742,8.545593799999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320746993000,47.397742,8.545593799999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747005000,47.397742,8.545593799999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747017000,47.397742,8.545593799999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747029000,47.397742,8.5455939,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777320747041000,47.397742,8.5455939,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777320747053000,47.397742,8.5455939,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777320747065000,47.397742,8.5455939,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777320747077000,47.397742,8.5455939,488.01303,0.0,0.0,0.0,0.0,1,1,0,0
1777320747089000,47.397742,8.5455939,488.01303,0.0,0.0,0.0,0.0,1,1,0,0
1777320747101000,47.397742,8.5455939,488.01303,0.0,0.0,0.0,0.0,1,1,0,0
1777320747113000,47.397742,8.5455939,488.01303,0.0,0.0,0.0,0.0,1,1,0,0
1777320747125000,47.3977419,8.5455937,488.01404,0.0,0.0,0.0,0.0,1,1,0,0
1777320747137000,47.3977419,8.5455937,488.01404,0.0,0.0,0.0,0.0,1,1,0,0
1777320747149000,47.3977419,8.5455937,488.01404,0.0,0.0,0.0,0.0,1,1,0,0
1777320747161000,47.3977419,8.5455937,488.01404,0.0,0.0,0.0,0.0,1,1,0,0
1777320747173000,47.3977419,8.5455937,488.01404,0.0,0.0,0.0,0.0,1,1,0,0
1777320747185000,47.3977418,8.545594,488.02203,0.0,0.0,0.0,0.0,1,1,0,0
1777320747197000,47.3977418,8.545594,488.02203,0.0,0.0,0.0,0.0,1,1,0,0
1777320747209000,47.3977418,8.545594,488.02203,0.0,0.0,0.0,0.0,1,1,0,0
1777320747221000,47.3977418,8.545594,488.02203,0.0,0.0,0.0,0.0,1,1,0,0
1777320747233000,47.3977418,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320747245000,47.3977418,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320747257000,47.3977418,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320747269000,47.3977418,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320747281000,47.3977418,8.545594099999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320747293000,47.3977418,8.545594099999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320747305000,47.3977418,8.545594099999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320747317000,47.3977418,8.545594099999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320747329000,47.3977418,8.545594099999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777320747341000,47.3977419,8.545593799999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777320747353000,47.3977419,8.545593799999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777320747365000,47.3977419,8.545593799999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777320747377000,47.3977419,8.545593799999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777320747389000,47.3977419,8.545593799999999,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320747401000,47.3977419,8.545593799999999,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320747413000,47.3977419,8.545593799999999,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320747425000,47.3977419,8.545593799999999,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320747437000,47.3977419,8.5455937,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747449000,47.3977419,8.5455937,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747461000,47.3977419,8.5455937,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747473000,47.3977419,8.5455937,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747485000,47.3977419,8.5455937,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747497000,47.3977417,8.5455939,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777320747509000,47.3977417,8.5455939,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777320747521000,47.3977417,8.5455939,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777320747533000,47.3977417,8.5455939,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777320747545000,47.3977419,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320747557000,47.3977419,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320747569000,47.3977419,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320747581000,47.3977419,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320747593000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320747605000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320747617000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320747629000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320747641000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320747653000,47.397742099999995,8.545594,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747665000,47.397742099999995,8.545594,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747677000,47.397742099999995,8.545594,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747689000,47.397742099999995,8.545594,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747701000,47.397742,8.5455939,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320747713000,47.397742,8.5455939,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320747725000,47.397742,8.5455939,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320747737000,47.397742,8.5455939,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320747749000,47.397742,8.5455939,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747761000,47.397742,8.5455939,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747773000,47.397742,8.5455939,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747785000,47.397742,8.5455939,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747797000,47.397742,8.5455939,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777320747809000,47.397742,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320747821000,47.397742,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320747833000,47.397742,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320747845000,47.397742,8.5455939,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777320747857000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320747869000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320747881000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320747893000,47.3977419,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777320747905000,47.3977419,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777320747917000,47.3977419,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777320747929000,47.3977419,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777320747941000,47.3977419,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777320747953000,47.3977419,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777320747965000,47.397742,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777320747977000,47.397742,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777320747989000,47.397742,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777320748001000,47.397742,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777320748013000,47.397742099999995,8.545593799999999,487.98502,0.0,0.0,0.0,0.0,1,1,0,0
1777320748025000,47.397742099999995,8.545593799999999,487.98502,0.0,0.0,0.0,0.0,1,1,0,0
1777320748037000,47.397742099999995,8.545593799999999,487.98502,0.0,0.0,0.0,0.0,1,1,0,0
1777320748049000,47.397742099999995,8.545593799999999,487.98502,0.0,0.0,0.0,0.0,1,1,0,0
1777320748061000,47.397742,8.5455937,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320748073000,47.397742,8.5455937,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320748085000,47.397742,8.5455937,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320748097000,47.397742,8.5455937,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320748109000,47.397742,8.5455937,487.99103,0.0,0.0,0.0,0.0,1,1,0,0
1777320748121000,47.397742099999995,8.5455939,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777320748133000,47.397742099999995,8.5455939,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777320748145000,47.397742099999995,8.5455939,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777320748157000,47.397742099999995,8.5455939,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777320748169000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748181000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748193000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748205000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748217000,47.3977419,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748229000,47.3977419,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748241000,47.3977419,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748253000,47.3977419,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748265000,47.3977419,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748277000,47.3977418,8.545594099999999,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777320748289000,47.3977418,8.545594099999999,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777320748301000,47.3977418,8.545594099999999,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777320748313000,47.3977418,8.545594099999999,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777320748325000,47.397742,8.545593799999999,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320748337000,47.397742,8.545593799999999,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320748349000,47.397742,8.545593799999999,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320748361000,47.397742,8.545593799999999,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320748373000,47.397742,8.545593799999999,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320748385000,47.397742,8.545593799999999,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320748397000,47.397742,8.545593799999999,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320748409000,47.397742,8.545593799999999,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320748421000,47.397742,8.545593799999999,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777320748433000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748445000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748457000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748469000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748481000,47.3977419,8.545594,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777320748493000,47.3977419,8.545594,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777320748505000,47.3977419,8.545594,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777320748517000,47.3977419,8.545594,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777320748529000,47.397742,8.545594099999999,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320748541000,47.397742,8.545594099999999,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320748553000,47.397742,8.545594099999999,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320748565000,47.397742,8.545594099999999,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320748577000,47.397742,8.545594099999999,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320748589000,47.397742,8.545594,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748601000,47.397742,8.545594,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748613000,47.397742,8.545594,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748625000,47.397742,8.545594,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748637000,47.3977419,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320748649000,47.3977419,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320748661000,47.3977419,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320748673000,47.3977419,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320748685000,47.397742,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748697000,47.397742,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748709000,47.397742,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748721000,47.397742,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748733000,47.397742,8.5455939,488.01804,0.0,0.0,0.0,0.0,1,1,0,0
1777320748745000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320748757000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320748769000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320748781000,47.397742,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777320748793000,47.3977419,8.545593799999999,488.01303,0.0,0.0,0.0,0.0,1,1,0,0
1777320748805000,47.3977419,8.545593799999999,488.01303,0.0,0.0,0.0,0.0,1,1,0,0
1777320748817000,47.3977419,8.545593799999999,488.01303,0.0,0.0,0.0,0.0,1,1,0,0
1777320748829000,47.3977419,8.545593799999999,488.01303,0.0,0.0,0.0,0.0,1,1,0,0
1777320748841000,47.397742099999995,8.5455939,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320748853000,47.397742099999995,8.5455939,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320748865000,47.397742099999995,8.5455939,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320748877000,47.397742099999995,8.5455939,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320748889000,47.397742099999995,8.5455939,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320748901000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748913000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748925000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748937000,47.397742,8.5455939,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777320748949000,47.397742099999995,8.545594,488.00504,0.0,0.0,0.0,0.0,1,1,0,0
1777320748961000,47.397742099999995,8.545594,488.00504,0.0,0.0,0.0,0.0,1,1,0,0
1777320748973000,47.397742099999995,8.545594,488.00504,0.0,0.0,0.0,0.0,1,1,0,0
1777320748985000,47.397742099999995,8.545594,488.00504,0.0,0.0,0.0,0.0,1,1,0,0
1777320748997000,47.397742199999996,8.545594,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320749009000,47.397742199999996,8.545594,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320749021000,47.397742199999996,8.545594,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320749033000,47.397742199999996,8.545594,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320749045000,47.397742199999996,8.545594,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777320749057000,47.397742099999995,8.545593799999999,488.015,0.0,0.0,0.0,0.0,1,1,0,0
1777320749069000,47.397742099999995,8.545593799999999,488.015,0.0,0.0,0.0,0.0,1,1,0,0
1777320749081000,47.397742099999995,8.545593799999999,488.015,0.0,0.0,0.0,0.0,1,1,0,0
1777320749093000,47.397742099999995,8.545593799999999,488.015,0.0,0.0,0.0,0.0,1,1,0,0
1777320749105000,47.397742099999995,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320749117000,47.397742099999995,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320749129000,47.397742099999995,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320749141000,47.397742099999995,8.5455939,488.01,0.0,0.0,0.0,0.0,1,1,0,0
1777320749153000,47.397742,8.5455939,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777320749165000,47.397742,8.5455939,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777320749177000,47.397742,8.5455939,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
