timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1777320737693000,1310988,1310988,0,0,0,0,0,0,0,0,248.90352,248.90352,248.90352,248.90352,0.046744388,0.0069789654,6.7159056e-11,-0.0068953005,0.00028747565,-9.811439,-0.0023435818,0.001107875,0.0023009712,0.0017962428,0.0008800458,0.0014679302,4.628991e-05,7.541425e-05,4.1885985e-05,0.0,0.0
1777320738693000,1310988,1310988,0,0,0,0,0,0,0,0,249.47699,249.47699,249.47699,249.47699,0.038918775,0.0077744448,6.943135e-11,-0.0072783735,-0.0026813345,-9.79171,-0.0016405074,0.0006604641,-0.0021092235,0.0008896759,0.0017441752,0.0010367176,3.5034704e-05,4.059895e-05,6.632555e-05,0.0,0.0
1777320739693000,1310988,1310988,0,0,0,0,0,0,0,0,249.6566,249.6566,249.6566,249.6566,0.03899061,0.007028696,5.3753328e-11,-0.011683704,0.00900237,-9.806171,-0.0024927189,0.00040480043,-0.0013848437,0.00057194,0.00054708135,0.0009792589,4.0372935e-05,4.1071773e-05,2.0307984e-05,0.0,0.0
1777320740693000,1310988,1310988,0,0,0,0,0,0,0,0,249.74437,249.74437,249.74437,249.74437,0.03914131,0.0072584297,5.2650384e-11,-0.013407529,0.003735125,-9.797457,0.000745685,-0.0041545313,-0.00014913712,0.0014368718,0.00078296143,0.0020496075,2.1206359e-05,3.1301246e-05,3.299208e-05,0.0,0.0
1777320741693000,1310988,1310988,0,0,0,0,0,0,0,0,249.79642,249.79642,249.79642,249.79642,0.039889872,0.0075095166,7.028024e-11,5.820766e-11,-0.0015321181,-9.816323,-0.0018748655,0.0009374329,-0.0021731397,0.0007112707,0.0011664457,0.00079415453,2.4755409e-05,3.2797274e-05,6.1182116e-05,0.0,0.0
1777320742693000,1310988,1310988,0,0,0,0,0,0,0,0,249.83086,249.83086,249.83086,249.83086,0.038394067,0.0075855455,5.176793e-11,0.0081402855,-0.0021067264,-9.798798,0.0024927189,0.0040267,-0.0007882956,0.00084836583,0.00049312226,0.0015489121,2.0395932e-05,3.5747726e-05,4.693107e-05,0.0,0.0
1777320743693000,1310988,1310988,0,0,0,0,0,0,0,0,249.85532,249.85532,249.85532,249.85532,0.0365649,0.0072807563,6.526064e-11,-0.0037349537,0.005267413,-9.7935295,-0.00031957924,-0.0018322547,0.0004687163,0.0014369101,0.0015199888,0.0011761186,3.7377093e-05,6.336091e-05,5.73853e-05,0.0,0.0
1777320744693000,1310988,1310988,0,0,0,0,0,0,0,0,249.87361,249.87361,249.87361,249.87361,0.03837161,0.0077991844,6.331303e-11,0.012354081,-0.027772568,-9.801575,0.0026631611,-0.0044315,0.002514024,0.0007808597,0.0011278107,0.0014704715,3.9386614e-05,3.3753335e-05,4.476551e-05,0.0,0.0
1777320745693000,1310988,1310988,0,0,0,0,0,0,0,0,249.88779,249.88779,249.88779,249.88779,0.038035005,0.00735589,3.6306107e-11,0.012737153,0.013982309,-9.799467,-0.00021305287,0.00036218995,-0.0020453078,0.00070158334,0.0009542587,0.0013203316,1.8132972e-05,2.2594582e-05,4.6684254e-05,0.0,0.0
1777320746693000,1310988,1310988,0,0,0,0,0,0,0,0,249.89912,249.89912,249.89912,249.89912,0.03835576,0.0074749934,8.1855044e-11,0.007565677,-0.021164572,-9.79918,-0.00257794,-0.004474111,-0.000575243,0.0010316435,0.0012623646,0.0010195433,4.252336e-05,4.4185825e-05,5.6572037e-05,0.0,0.0
1777320747693000,1310988,1310988,0,0,0,0,0,0,0,0,249.90836,249.90836,249.90836,249.90836,0.035606496,0.0074924864,4.483481e-11,-0.0034476507,-0.006224753,-9.794392,0.0004048004,-4.26106e-05,0.0013635384,0.000572303,0.00075474,0.00073148706,3.965329e-05,2.8155046e-05,3.6220554e-05,0.0,0.0
