timestamp,load,ram_usage
1777316781366000,0.12903225,0.13941345
1777316781866000,0.14285715,0.13947609
1777316782366000,0.12903225,0.13946901
1777316782866000,0.140625,0.13961168
1777316783366000,0.12698413,0.13961099
1777316783866000,0.14754099,0.13961464
1777316784366000,0.15151516,0.1396247
1777316784866000,0.118644066,0.13962881
1777316785366000,0.140625,0.13962401
1777316785866000,0.12068965,0.1396574
1777316786366000,0.14516129,0.13969077
1777316786866000,0.140625,0.13968436
1777316787366000,0.13333334,0.13967866
1777316787866000,0.12903225,0.13967729
1777316788366000,0.14285715,0.13966174
1777316788866000,0.109375,0.1396686
1777316789366000,0.12698413,0.13966608
1777316789866000,0.12307692,0.13966838
1777316790366000,0.125,0.13970381
1777316790866000,0.13333334,0.13971569
1777316791366000,0.15625,0.13987665
1777316791866000,0.14516129,0.13987161
1777316792366000,0.15,0.13986018
1777316792866000,0.125,0.1398515
1777316793366000,0.12903225,0.13985012
1777316793866000,0.14285715,0.13985218
1777316794366000,0.12698413,0.13984372
1777316794866000,0.14285715,0.13984121
1777316795366000,0.14516129,0.13982886
1777316795866000,0.13114753,0.13983801
1777316796366000,0.14285715,0.1398563
1777316796866000,0.121212125,0.13989082
1777316797366000,0.15384616,0.13988693
1777316797866000,0.140625,0.13987572
1777316798366000,0.11111111,0.13988076
1777316798866000,0.14516129,0.13987596
1777316799366000,0.14285715,0.13987984
1777316799866000,0.13846155,0.13988556
1777316800366000,0.12698413,0.13987984
1777316800866000,0.14705883,0.13987139
1777316801366000,0.13636364,0.13986933
1777316801866000,0.114754096,0.13985492
1777316802366000,0.14754099,0.13984853
1777316802866000,0.13333334,0.13984624
1777316803366000,0.13114753,0.13983275
1777316803866000,0.15873016,0.13982406
1777316804366000,0.12903225,0.13983618
1777316804866000,0.140625,0.13986544
1777316805366000,0.13559322,0.13987413
1777316805866000,0.14516129,0.13986818
1777316806366000,0.14754099,0.1398563
1777316806866000,0.13559322,0.13984829
1777316807366000,0.14754099,0.1398563
1777316807866000,0.121212125,0.13985492
1777316808366000,0.12698413,0.13984372
1777316808866000,0.140625,0.13984601
1777316809366000,0.11940298,0.1398396
1777316809866000,0.125,0.13983434
1777316810366000,0.12307692,0.13983777
1777316810866000,0.11666667,0.13984555
1777316811366000,0.14754099,0.13983801
1777316811866000,0.15,0.1398284
1777316812366000,0.14516129,0.13982452
1777316812866000,0.140625,0.139814
1777316813366000,0.12698413,0.13980852
1777316813866000,0.13432837,0.13982955
1777316814366000,0.12698413,0.13982132
1777316814866000,0.14754099,0.13982064
1777316815366000,0.125,0.13982064
1777316815866000,0.15,0.13981217
1777316816366000,0.125,0.13980943
1777316816866000,0.13846155,0.1398236
1777316817366000,0.12903225,0.13981812
1777316817866000,0.13636364,0.13981195
1777316818366000,0.12307692,0.13980258
1777316818866000,0.12903225,0.13981263
1777316819366000,0.125,0.13983046
1777316819866000,0.15625,0.13983572
1777316820366000,0.13636364,0.13983412
1777316820866000,0.15873016,0.13983434
1777316821366000,0.125,0.13982566
1777316821866000,0.14285715,0.13983618
1777316822366000,0.13114753,0.13982749
1777316822866000,0.12698413,0.13981606
1777316823366000,0.13114753,0.13981058
1777316823866000,0.14754099,0.13981697
1777316824366000,0.140625,0.13981354
1777316824866000,0.12698413,0.13981514
1777316825366000,0.12698413,0.13980576
1777316825866000,0.15873016,0.1398044
1777316826366000,0.14285715,0.13980485
