timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
1777316741858000,1777316741858000,1310988,1310988,-3.7212092e-05,3.301906e-05,-1.4790556e-05,6.977206e-05,-4.5078803e-05,-0.03933854,4000,4000,0,0,1,1
1777316742358000,1777316742358000,1310988,1310988,-5.254167e-06,2.6627371e-05,-2.0074528e-06,0.00022300097,-4.9867187e-05,-0.039640214,4000,4000,0,0,1,1
1777316742858000,1777316742858000,1310988,1310988,-1.0580522e-05,5.645482e-05,-3.9291648e-05,0.00015596332,-0.0001887309,-0.039515715,4000,4000,0,0,1,1
1777316743358000,1777316743358000,1310988,1310988,4.3748012e-05,1.0648438e-05,2.1428348e-05,0.00013680971,-0.00023661496,-0.039573174,4000,4000,0,0,1,1
1777316743858000,1777316743858000,1310988,1310988,1.7116256e-05,4.3671644e-05,2.888526e-05,0.00017990534,-1.9831616e-06,-0.039515715,4000,4000,0,0,1,1
1777316744358000,1777316744358000,1310988,1310988,-4.1888648e-06,-4.265361e-06,3.208099e-05,0.00018469375,0.00011772695,-0.039755136,4000,4000,0,0,1,1
1777316744858000,1777316744858000,1310988,1310988,-1.1645776e-05,7.452605e-06,-2.2247468e-05,0.00019905897,-0.00030844103,-0.03964979,4000,4000,0,0,1,1
1777316745358000,1777316745358000,1310988,1310988,-3.1236714e-06,-3.2000394e-06,3.318847e-06,7.456046e-05,-0.00015042367,-0.03971204,4000,4000,0,0,1,1
1777316745858000,1777316745858000,1310988,1310988,7.52903e-06,4.154106e-05,3.3188899e-06,0.0002660966,-0.00015042369,-0.039688095,4000,4000,0,0,1,1
1777316746358000,1777316746358000,1310988,1310988,2.3507979e-05,4.5802124e-05,4.3841433e-06,0.00010807928,5.5477703e-05,-0.039793443,4000,4000,0,0,1,1
1777316746858000,1777316746858000,1310988,1310988,-2.229845e-05,3.195373e-05,-2.5443209e-05,0.00015117493,-0.00021746133,-0.039640214,4000,4000,0,0,1,1
1777316747358000,1777316747358000,1310988,1310988,-2.5494151e-05,2.1263247e-06,-3.7161233e-05,0.00010329088,-0.00013605846,-0.03971204,4000,4000,0,0,1,1
1777316747858000,1777316747858000,1310988,1310988,2.350798e-05,1.9170462e-05,1.0775718e-05,7.9348865e-05,9.857332e-05,-0.039410368,4000,4000,0,0,1,1
