timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1777227221713000,0,47.398669399999996,8.5455939,487.992,487.992,1777227221713000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227222701000,0,47.3986692,8.5455939,488.0,488.0,1777227222701000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227223689000,0,47.398669299999995,8.545593799999999,488.003,488.003,1777227223689000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227224677000,0,47.3986692,8.545594,487.992,487.992,1777227224677000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227225717000,0,47.3986692,8.5455936,488.095,488.095,1777227225717000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.02,-0.41,1.2915436,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227226705000,0,47.398669299999995,8.545594099999999,488.896,488.896,1777227226705000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.0,-1.16,2.4958208,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227227693000,0,47.3986692,8.5455939,490.19100000000003,490.19100000000003,1777227227693000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.01,-1.38,2.7115426,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227228681000,0,47.398668799999996,8.545593799999999,491.59000000000003,491.59000000000003,1777227228681000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.02,-1.4399999,2.8686223,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227229669000,0,47.3986689,8.545593499999999,493.064,493.064,1777227229669000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-1.48,3.584208,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227230709000,0,47.398669,8.5455934,494.594,494.594,1777227230709000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,-1.49,4.509232,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
