timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
1777320736989000,1777320736989000,2.2273343e-11,0.0,0.0,2.910383e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320736993000,1777320736993000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737089000,1777320737089000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737185000,1777320737185000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737289000,1777320737289000,0.0,0.0,0.0,3.8494666e-10,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737385000,1777320737385000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737489000,1777320737489000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737589000,1777320737589000,0.0,0.0020000008,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737689000,1777320737689000,0.0,0.0019999999,2.3283064e-10,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737789000,1777320737789000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737889000,1777320737889000,0.0,0.0020000008,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320737989000,1777320737989000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738089000,1777320738089000,0.0,0.0020000003,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738189000,1777320738189000,0.0,0.0019999994,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738289000,1777320738289000,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738389000,1777320738389000,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738485000,1777320738485000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738589000,1777320738589000,0.0,0.0019999994,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738689000,1777320738689000,1.1641532e-10,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738785000,1777320738785000,1.1641532e-10,0.0019999996,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738885000,1777320738885000,0.0,0.0020000003,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320738989000,1777320738989000,0.00036929516,0.00074305845,0.002014398,0.00087324803,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739089000,1777320739089000,0.0018065788,0.00019342126,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739189000,1777320739189000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739289000,1777320739289000,0.0,0.0019999996,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739389000,1777320739389000,0.0,0.0019999994,4.656613e-10,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739489000,1777320739489000,0.0,0.0019999996,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739585000,1777320739585000,4.656613e-10,0.0019999994,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739689000,1777320739689000,0.0,0.0019999999,5.820766e-11,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739789000,1777320739789000,0.0,0.0019999999,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739889000,1777320739889000,0.0,0.002,4.656613e-10,0.0019999992,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320739985000,1777320739985000,4.656613e-10,0.0019999994,0.0,0.001999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740089000,1777320740089000,0.0,0.0019999994,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740189000,1777320740189000,0.0,0.002,0.0,0.0019999992,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740289000,1777320740289000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740389000,1777320740389000,0.0,0.0019999999,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740485000,1777320740485000,2.3283064e-10,0.0019999994,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740589000,1777320740589000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740689000,1777320740689000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740789000,1777320740789000,0.0,0.002000001,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740889000,1777320740889000,4.656613e-10,0.0019999994,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320740989000,1777320740989000,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741089000,1777320741089000,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741189000,1777320741189000,0.0,0.002000001,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741289000,1777320741289000,0.0,0.0020000003,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741389000,1777320741389000,0.00022706046,0.0017729395,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741489000,1777320741489000,0.0,0.0019999996,3.4924597e-10,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741589000,1777320741589000,0.0,0.002,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741689000,1777320741689000,0.0,0.0019999996,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741789000,1777320741789000,0.0,0.002,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741889000,1777320741889000,0.0,0.0020000003,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777320741985000,1777320741985000,0.0,0.0019999999,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
