timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777316742362000,1777316742362000,1310988,-0.0026631611,0.00479369,0.0026631611,0.0,0,0,0,0,1
1777316743362000,1777316743362000,1310988,0.007456851,0.006924219,0.006924219,0.0,0,0,0,0,1
1777316744362000,1777316744362000,1310988,0.0,-0.007989483,0.002130529,0.0,0,0,0,0,1
1777316745362000,1777316745362000,1310988,0.0010652645,-0.0015978967,0.002130529,0.0,0,0,0,0,1
1777316746362000,1777316746362000,1310988,0.004261058,0.018109497,0.002130529,0.0,0,0,0,0,1
1777316747362000,1777316747362000,1310988,0.0026631611,-0.010120012,-0.004261058,0.0,0,0,0,0,1
1777316748362000,1777316748362000,1310988,-0.004261058,-0.004261058,-0.009054748,0.0,0,0,0,0,1
1777316749362000,1777316749362000,1310988,-0.0026631611,0.007989483,0.0058589545,0.0,0,0,0,0,1
1777316750362000,1777316750362000,1310988,0.0015978967,0.013848438,0.006924219,0.0,0,0,0,0,1
1777316751362000,1777316751362000,1310988,-0.0026631611,0.0015978967,-0.0037284256,0.0,0,0,0,0,1
1777316752362000,1777316752362000,1310988,0.002130529,0.0010652645,-0.010652645,0.0,0,0,0,0,1
1777316753362000,1777316753362000,1310988,0.007456851,0.008522116,0.008522116,0.0,0,0,0,0,1
1777316754362000,1777316754362000,1310988,0.0010652645,0.0010652645,0.013848438,0.0,0,0,0,0,1
1777316755362000,1777316755362000,1310988,-0.002130529,-0.0127831735,-0.0015978967,0.0,0,0,0,0,1
1777316756362000,1777316756362000,1310988,-0.0058589545,0.006924219,0.0058589545,0.0,0,0,0,0,1
1777316757362000,1777316757362000,1310988,0.007456851,0.004261058,0.0015978967,0.0,0,0,0,0,1
1777316758362000,1777316758362000,1310988,-0.0058589545,0.004261058,0.0053263223,0.0,0,0,0,0,1
1777316759362000,1777316759362000,1310988,0.0026631611,-0.0015978967,0.0010652645,0.0,0,0,0,0,1
1777316760362000,1777316760362000,1310988,0.0005326322,-0.0026631611,-0.0015978967,0.0,0,0,0,0,1
1777316761362000,1777316761362000,1310988,0.004261058,-0.007989483,-0.002130529,0.0,0,0,0,0,1
1777316762362000,1777316762362000,1310988,-0.0026631611,-0.0037284256,-0.007989483,0.0,0,0,0,0,1
1777316763362000,1777316763362000,1310988,-0.0127831735,0.00479369,0.0010652645,0.0,0,0,0,0,1
1777316764362000,1777316764362000,1310988,-0.0063915867,0.002130529,-0.002130529,0.0,0,0,0,0,1
1777316765362000,1777316765362000,1310988,-0.0005326322,0.00958738,-0.0063915867,0.0,0,0,0,0,1
1777316766362000,1777316766362000,1310988,-0.006924219,0.0015978967,-0.006924219,0.0,0,0,0,0,1
1777316767362000,1777316767362000,1310988,0.010652645,-0.012250541,0.0063915867,0.0,0,0,0,0,1
