timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
1777316742566000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.018030198,nan
1777316742590000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.017774742,nan
1777316742766000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.015576329,nan
1777316742966000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011801568,nan
1777316743166000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011606598,nan
1777316743366000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012993369,nan
1777316743566000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.01331353,nan
1777316743766000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012189489,nan
1777316743966000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0127879055,nan
1777316744166000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013112752,nan
1777316744366000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013840381,nan
1777316744566000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.015559385,nan
1777316744766000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.016493328,nan
1777316744966000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.018074632,nan
1777316745166000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.017783424,nan
1777316745366000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.016539657,nan
1777316745566000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0152719375,nan
1777316745766000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.01499727,nan
1777316745966000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.016923957,nan
1777316746166000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.019445524,nan
1777316746366000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.019333437,nan
1777316746566000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.015814865,nan
1777316746766000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.015850043,nan
1777316746966000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.018120244,nan
1777316747166000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.02094489,nan
1777316747366000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.022029331,nan
1777316747566000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.019765867,nan
1777316747766000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.019424109,nan
1777316747966000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.019569026,nan
1777316748166000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.01903849,nan
1777316748366000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.018667033,nan
1777316748566000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.016964503,nan
1777316748766000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.016560838,nan
