timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
1777320747021000,1777320746903000,6.973584e-05,0.0010839798,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747077000,1777320746955000,6.937321e-05,0.0014781234,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747125000,1777320747007000,0.0018307923,0.001571145,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747181000,1777320747059000,0.002280267,0.0023625356,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747229000,1777320747111000,0.0021382938,0.0011478578,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747285000,1777320747163000,0.0026085686,0.00094352465,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747333000,1777320747215000,0.0012569353,0.0008379103,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747389000,1777320747267000,0.0012503993,0.00023540866,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747437000,1777320747319000,0.0018000223,3.2768512e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747493000,1777320747371000,0.0032124978,0.0006662544,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747541000,1777320747423000,0.00097194803,0.0002630096,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747589000,1777320747475000,0.00077852444,0.00043721052,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747645000,1777320747527000,0.0014687836,3.5156758e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747701000,1777320747579000,0.00013791048,0.00076458656,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747749000,1777320747631000,0.00013719333,3.894983e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747797000,1777320747683000,0.00013647994,0.00026032494,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747853000,1777320747735000,0.0012301588,0.000161315,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747901000,1777320747787000,0.0009712009,0.00073979236,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320747957000,1777320747839000,0.0001460537,0.0007359454,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748005000,1777320747891000,0.0014610472,0.0013674907,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748061000,1777320747943000,0.0014999061,0.0007591835,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748117000,1777320747995000,0.0012499203,0.001255724,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748165000,1777320748047000,0.00013276345,0.0002522706,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748221000,1777320748099000,0.0009815065,0.0019507878,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748269000,1777320748151000,0.0025855626,0.0012387394,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748325000,1777320748203000,0.00075563404,0.0005334454,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748373000,1777320748255000,0.0007517047,0.00053067144,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748429000,1777320748307000,0.00014632718,0.0002288397,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748477000,1777320748359000,0.0012376567,0.001273815,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748525000,1777320748411000,0.0015276698,0.00043263787,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748581000,1777320748463000,0.00077415304,0.0002320239,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748629000,1777320748515000,0.0009641504,0.0011280341,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748685000,1777320748567000,0.00015284913,0.0019247804,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748741000,1777320748619000,0.00077091646,0.00041330676,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748789000,1777320748671000,0.0012209703,0.0014121342,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748837000,1777320748723000,0.001268181,0.001304083,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748893000,1777320748775000,0.00014966493,0.00019866892,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748949000,1777320748827000,0.0014699536,0.0005974161,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320748997000,1777320748879000,0.0024827612,0.0012931619,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749053000,1777320748931000,0.0014547128,0.0015855096,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749101000,1777320748983000,0.0012354862,0.0010767768,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749149000,1777320749035000,0.00011711523,0.0011718855,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749205000,1777320749087000,0.0014402651,0.0011657916,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749261000,1777320749139000,0.0010018452,0.0013396599,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749309000,1777320749191000,0.0018014404,0.00073149736,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749365000,1777320749243000,0.0014976948,0.00072769355,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749413000,1777320749295000,0.0007421385,0.0015265218,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749469000,1777320749347000,0.001455769,0.0007159715,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749517000,1777320749399000,0.0007809424,0.0010143725,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749565000,1777320749451000,0.00077688147,0.001106754,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749621000,1777320749503000,0.0014303232,0.0013024148,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749669000,1777320749555000,0.0007442769,0.00060560275,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749725000,1777320749607000,0.0014411921,0.0010998901,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749773000,1777320749659000,9.969257e-05,0.0006943904,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749829000,1777320749711000,9.917416e-05,0.0007914875,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749877000,1777320749763000,0.0012540442,0.0012878601,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749933000,1777320749815000,0.001796312,0.0020807236,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320749989000,1777320749867000,0.0025811803,0.0013710513,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750037000,1777320749919000,0.0024349354,0.0012361758,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750093000,1777320749971000,0.0017619671,0.0005308952,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750141000,1777320750023000,0.001457168,0.0005281345,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750189000,1777320750075000,0.0017469384,0.00037488027,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750245000,1777320750127000,0.0014425771,0.0003729309,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750293000,1777320750179000,0.0021856336,0.0016279097,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750349000,1777320750231000,0.0014237162,0.00081988407,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750397000,1777320750283000,0.0021668687,0.00081562065,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750453000,1777320750335000,0.001405051,0.0011104516,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750501000,1777320750387000,0.002358378,0.00069280807,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750557000,1777320750439000,0.0029853845,0.0005915492,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750605000,1777320750491000,0.0011458605,0.0011866177,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750661000,1777320750543000,0.0016701781,0.00011960161,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750709000,1777320750595000,0.0013680581,0.000118979675,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750765000,1777320750647000,0.0016561861,1.7652972e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750821000,1777320750699000,0.00022680924,0.0004829271,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750869000,1777320750751000,0.00061424647,0.00048041588,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750925000,1777320750803000,0.0011210741,0.00017884545,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320750973000,1777320750855000,0.0009626227,0.0002755717,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751021000,1777320750907000,0.000957617,2.4933513e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751077000,1777320750959000,0.0009526374,7.590415e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751125000,1777320751011000,0.0006159797,0.0011741422,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751181000,1777320751063000,0.0006127766,0.0012687447,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751237000,1777320751115000,0.0018562148,0.0022631236,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751285000,1777320751167000,0.0006010154,0.0020499395,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751341000,1777320751219000,0.0018437919,0.0015387915,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751389000,1777320751271000,0.0013292509,0.0028308383,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751445000,1777320751323000,0.0022733598,0.0023156295,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751493000,1777320751375000,0.0013122986,0.0017054437,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751541000,1777320751427000,0.0020543009,0.0006955988,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751597000,1777320751479000,0.0010862382,0.0013938858,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751645000,1777320751531000,0.0010805897,0.0010845135,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751701000,1777320751583000,0.0009644355,0.0005783857,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751757000,1777320751635000,0.0010713016,0.0005753781,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751805000,1777320751687000,0.0024065527,0.0007738021,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751853000,1777320751739000,0.0010065215,0.0004707061,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751909000,1777320751791000,0.0010012876,0.00066662265,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320751957000,1777320751843000,0.0009960809,0.0010629365,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752013000,1777320751895000,0.00029148374,4.1223597e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752061000,1777320751947000,0.0014080975,5.9698774e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752117000,1777320751999000,0.0013147214,0.00014202768,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752173000,1777320752051000,0.0013949812,0.00035919913,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752221000,1777320752103000,0.0005567354,0.0011441335,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752277000,1777320752155000,0.0005538403,0.00026257278,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752325000,1777320752207000,0.0015876248,0.00013857285,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752373000,1777320752259000,0.0015793691,0.00013785227,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752429000,1777320752311000,0.0012764498,0.0006376237,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752485000,1777320752363000,0.0005350036,0.00026596047,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752533000,1777320752415000,0.0015648745,3.449479e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752589000,1777320752467000,0.00052772573,0.00046617285,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752637000,1777320752519000,0.0009668209,0.00066211296,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752693000,1777320752571000,0.0012606703,0.0001581817,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752741000,1777320752623000,0.002001671,0.0003431291,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752797000,1777320752675000,0.0021893492,0.0006404171,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752845000,1777320752727000,0.0021779647,0.0009620341,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752901000,1777320752779000,0.002166639,0.00034301728,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320752949000,1777320752831000,0.002813286,0.0012384503,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753005000,1777320752883000,0.0019530243,0.0015341344,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753053000,1777320752935000,0.0011971886,0.0012240328,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753109000,1777320752987000,0.0014818436,0.001919572,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753157000,1777320753039000,0.0013863461,0.001207686,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753205000,1777320753091000,0.001379137,0.00030418928,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753261000,1777320753143000,0.0013719655,0.001102168,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753309000,1777320753195000,0.0013648312,0.001604369,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753365000,1777320753247000,0.0009909349,0.0009948299,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753413000,1777320753299000,0.0014345904,8.268049e-06,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753469000,1777320753351000,0.0014271304,8.225054e-06,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753525000,1777320753403000,0.0014197093,0.0005899622,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753573000,1777320753455000,0.0010032284,0.00061244646,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753621000,1777320753507000,0.0023335963,0.000892203,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753677000,1777320753559000,0.0023214617,0.0006861475,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753725000,1777320753611000,0.0027658958,0.00041605334,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753781000,1777320753663000,0.003317498,0.00068474293,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753829000,1777320753715000,0.0045898417,0.00078189024,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753885000,1777320753767000,0.004565974,0.00057640835,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753933000,1777320753819000,0.0035744323,0.00027433876,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320753989000,1777320753871000,0.001956733,0.0009717647,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754037000,1777320753923000,0.0019465578,0.0008307738,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754093000,1777320753975000,0.0008636129,0.001326942,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754141000,1777320754027000,0.0011351936,0.0019212381,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754197000,1777320754079000,0.0018634152,0.0018105396,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754253000,1777320754131000,0.002639657,0.000101295765,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754301000,1777320754183000,0.00132175,0.00020147703,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754349000,1777320754235000,0.0013148768,0.0006002096,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754405000,1777320754287000,0.0008320436,0.0006022523,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754453000,1777320754339000,0.00056714175,0.0008005366,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754509000,1777320754391000,0.0008302194,0.0003965935,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754565000,1777320754443000,0.00089312135,0.0001931152,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754613000,1777320754495000,0.0014263457,6.253249e-06,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754669000,1777320754547000,0.0012473634,9.448727e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754717000,1777320754599000,0.0012408771,0.0011083966,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754773000,1777320754651000,0.0012344245,0.0003988319,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754821000,1777320754703000,0.0012280055,3.0222873e-06,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754869000,1777320754755000,0.0012216199,0.00070491084,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754925000,1777320754807000,0.0012152675,6.5896893e-07,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320754973000,1777320754859000,0.0005304786,0.00010136355,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755029000,1777320754911000,0.0011505535,1.2844976e-07,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755085000,1777320754963000,0.0011445706,0.00059827225,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755133000,1777320755015000,0.0004737635,0.0010956496,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755189000,1777320755067000,0.0014069801,8.680625e-06,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755237000,1777320755119000,0.0008783325,9.207252e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755285000,1777320755171000,0.0005333206,0.00021053027,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755341000,1777320755223000,0.001209392,0.00040779973,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755389000,1777320755275000,0.0008730908,9.4809104e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755445000,1777320755327000,0.0019248824,0.00039338833,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755501000,1777320755379000,0.0019063121,0.0009894872,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755549000,1777320755431000,0.0013366186,0.00021499896,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755597000,1777320755483000,0.0026246288,0.00088780356,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755653000,1777320755535000,0.0005038218,0.00028199068,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755709000,1777320755587000,0.0005590055,0.0011807928,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755757000,1777320755639000,0.0008149614,7.601979e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755813000,1777320755691000,0.0021463684,7.5624484e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755861000,1777320755743000,0.0013050976,0.0012248176,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755909000,1777320755795000,0.001298311,0.0013191565,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320755965000,1777320755847000,0.0008409854,0.0016144209,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756021000,1777320755899000,0.0005848794,0.00040363334,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756069000,1777320755951000,0.00050912396,0.0017015832,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756117000,1777320756003000,0.0005064765,0.0028951275,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756173000,1777320756055000,0.0005038428,0.0020774605,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756229000,1777320756107000,0.00079195533,3.295159e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756277000,1777320756159000,0.00078783714,0.00046770804,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756333000,1777320756211000,0.002581051,0.0007643482,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756381000,1777320756263000,0.0025676296,0.0017613501,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756437000,1777320756315000,0.0012603946,0.0015538267,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756485000,1777320756367000,0.0007533638,0.0020431834,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756541000,1777320756419000,0.0006257224,0.0019349026,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756589000,1777320756471000,0.0012836247,0.00032266835,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756637000,1777320756523000,0.0013932808,0.00027715403,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756693000,1777320756575000,0.0008245111,0.0007762011,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756741000,1777320756627000,0.001271201,0.001272653,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756797000,1777320756679000,0.0018554319,0.0020655957,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756845000,1777320756731000,0.00080958015,0.0019541464,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756901000,1777320756783000,0.00061470724,0.0018463285,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320756957000,1777320756835000,0.00080605416,0.0005366787,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757005000,1777320756887000,0.0018171684,0.00063154416,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757061000,1777320756939000,0.0006202429,0.0014308724,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757109000,1777320756991000,0.0012627646,0.00082223554,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757157000,1777320757043000,0.0013548163,0.0009186679,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757213000,1777320757095000,0.0026205985,0.00021198654,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757261000,1777320757147000,0.0018172922,0.00011322796,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757317000,1777320757199000,0.0007660108,0.00061007566,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757365000,1777320757251000,0.00061606994,0.00069314556,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757421000,1777320757303000,0.0012435516,0.00068954116,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757469000,1777320757355000,0.0016215972,0.0004845395,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757525000,1777320757407000,0.0016052044,0.00021683259,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757581000,1777320757459000,0.0007572413,0.0011159736,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757629000,1777320757511000,0.00057186064,0.0013115865,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757677000,1777320757563000,0.000568887,0.002903887,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757733000,1777320757615000,0.0005975439,0.001689446,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757789000,1777320757667000,0.0019331401,0.0009787567,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757837000,1777320757719000,0.0005844324,0.0004240378,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757885000,1777320757771000,0.00058139337,0.0011237371,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757941000,1777320757823000,0.001917055,0.0013162579,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320757997000,1777320757875000,0.0005684511,9.134342e-05,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758045000,1777320757927000,0.0012080655,0.0021904777,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758093000,1777320757979000,0.0018463698,0.002078379,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758149000,1777320758031000,0.00078463287,0.0008682307,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758197000,1777320758083000,0.0013208296,0.00013726065,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758253000,1777320758135000,0.00077460683,0.0003379629,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758309000,1777320758187000,0.00077057874,0.0006352777,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758357000,1777320758239000,0.0013070204,0.00013148598,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758413000,1777320758291000,0.0013002239,0.00023151026,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758461000,1777320758343000,0.0007549019,0.00042867064,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758517000,1777320758395000,0.00077243353,0.00132671,0.0,1,0,0,0,0,0,0,0,0,0,0
1777320758565000,1777320758447000,0.0018060518,0.002821276,0.0,1,0,0,0,0,0,0,0,0,0,0
