timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
1777227220821000,1777227220669000,-0.004751284,0.0065355236,-0.05125235,-0.011764939,-0.0047483714,0.0023296499,0.041755717,-0.0020220862,-0.0020274173,-0.0020280331,-0.0020285547,-0.0020295957,0.00017495378,9.499084e-05,8.0765705e-05,6.6410605e-05,-1.36035815e-05,2.2333509e-06,0.007357251,0.98575795,0.0068801865,2.4769076e-06,1
1777227220829000,1777227220677000,-0.004751284,0.0065355236,-0.05121735,-0.011729933,-0.004713366,0.0023646555,0.041790728,-0.0020220862,-0.0020274173,-0.0020280331,-0.0020285547,-0.0020295957,0.00017495378,9.499084e-05,8.0765705e-05,6.6410605e-05,-1.36035815e-05,2.2333509e-06,0.007357251,0.98575795,0.0068801865,2.4769076e-06,1
1777227220837000,1777227220685000,-0.004751284,0.0065355236,-0.05120596,-0.011718533,-0.0047019646,0.0023760565,0.04180212,-0.0020220862,-0.0020274173,-0.0020280331,-0.0020285547,-0.0020295957,0.00017495378,9.499084e-05,8.0765705e-05,6.6410605e-05,-1.36035815e-05,2.2333509e-06,0.007357251,0.98575795,0.0068801865,2.4769076e-06,1
1777227220845000,1777227220693000,-0.004751284,0.0065355236,-0.051224254,-0.011736819,-0.0047202515,0.0023577695,0.04178384,-0.0020220862,-0.0020274173,-0.0020280331,-0.0020285547,-0.0020295957,0.00017495378,9.499084e-05,8.0765705e-05,6.6410605e-05,-1.36035815e-05,2.2333509e-06,0.007357251,0.98575795,0.0068801865,2.4769076e-06,1
1777227220853000,1777227220701000,-0.004751284,0.0065355236,-0.051219016,-0.011731585,-0.004715018,0.0023630036,0.04178907,-0.0020220862,-0.0020274173,-0.0020280331,-0.0020285547,-0.0020295957,0.00017495378,9.499084e-05,8.0765705e-05,6.6410605e-05,-1.36035815e-05,2.2333509e-06,0.007357251,0.98575795,0.0068801865,2.4769076e-06,1
1777227220861000,1777227220709000,-0.004751284,0.0065355236,-0.05116154,-0.011674104,-0.0046575377,0.0024204839,0.04184655,-0.0020220862,-0.0020274173,-0.0020280331,-0.0020285547,-0.0020295957,0.00017495378,9.499084e-05,8.0765705e-05,6.6410605e-05,-1.36035815e-05,2.2333509e-06,0.007357251,0.98575795,0.0068801865,2.4769076e-06,1
1777227220869000,1777227220717000,-0.004568819,0.0065393513,-0.051069897,-0.011582471,-0.004565906,0.0025121148,0.041938175,-0.0016529512,-0.0015993606,-0.0015895739,-0.0015796237,-0.0015227604,-0.001324881,-0.0013891027,-0.0014002878,-0.0014115025,-0.0014726727,2.2333509e-06,0.00735725,0.9857578,0.0068801856,2.4769074e-06,1
1777227220877000,1777227220725000,-0.004568819,0.0065393513,-0.051080696,-0.01159327,-0.0045767026,0.0025013187,0.041927375,-0.0016529512,-0.0015993606,-0.0015895739,-0.0015796237,-0.0015227604,-0.001324881,-0.0013891027,-0.0014002878,-0.0014115025,-0.0014726727,2.2333509e-06,0.00735725,0.9857578,0.0068801856,2.4769074e-06,1
1777227220885000,1777227220733000,-0.004568819,0.0065393513,-0.05105187,-0.011564444,-0.004547876,0.0025301448,0.0419562,-0.0016529512,-0.0015993606,-0.0015895739,-0.0015796237,-0.0015227604,-0.001324881,-0.0013891027,-0.0014002878,-0.0014115025,-0.0014726727,2.2333509e-06,0.00735725,0.9857578,0.0068801856,2.4769074e-06,1
1777227220893000,1777227220741000,-0.004568819,0.0065393513,-0.051111426,-0.011624006,-0.004607438,0.0024705827,0.041896645,-0.0016529512,-0.0015993606,-0.0015895739,-0.0015796237,-0.0015227604,-0.001324881,-0.0013891027,-0.0014002878,-0.0014115025,-0.0014726727,2.2333509e-06,0.00735725,0.9857578,0.0068801856,2.4769074e-06,1
