timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
1777316749774000,-0.003405357,-0.0021662265,0.00091357273,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316749974000,-0.0018948799,-0.002301786,-0.000913433,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316750174000,-0.0033191831,-0.0022432327,-0.00046948687,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316750374000,-0.005216323,-0.0036093476,0.0007651383,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316750574000,-0.0064266254,-0.001403202,-4.4418182e-05,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316750774000,-0.003371479,-0.0030079961,-0.00031800038,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316750974000,-0.003678664,-0.0024584467,-8.4720145e-05,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316751174000,-0.003284415,-0.0026086983,-0.00230195,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316751374000,6.0846614e-05,-0.0019810076,-0.0012859893,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316751574000,-0.0023270021,-0.0014144783,0.00051784795,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316751774000,-0.0037768024,-0.0068668993,0.001605331,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316751974000,0.00050879596,-0.007234104,0.0008627549,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316752174000,-0.004450198,-0.001783164,-0.0010047086,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316752374000,-0.0012245992,-0.0040133577,-0.00018368146,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316752574000,-0.0019351051,-0.007908095,-0.00042540074,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316752774000,-0.0046090484,-0.006574952,-0.00074915396,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316752974000,-0.0038540498,-0.0047919606,-0.00018967633,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316753174000,-0.0012785357,-0.0032941157,0.0012217361,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316753374000,-0.002484732,-0.006346726,6.8351083e-06,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316753574000,-0.004282905,-0.0022025723,-0.0017069229,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316753774000,-0.001808998,-0.0066929585,0.00025307253,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316753974000,-0.0036335154,-0.007890102,0.0014001592,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316754174000,-0.0050595356,-0.0079840515,0.0002215133,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316754374000,-0.0051917387,-0.0063106203,-0.0014412116,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316754574000,-0.0015652837,-0.007465152,0.00032295543,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316754774000,-0.0057869996,-0.006090432,0.0007518378,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316754974000,-0.0023940164,-0.003960962,0.0012872472,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316755174000,-0.0044019497,-0.008007128,-0.00029820128,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316755374000,-0.002287716,-0.0026971335,0.00015276366,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316755574000,-0.003992428,5.820766e-11,-0.00045401172,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316755774000,-0.004315587,-0.0019457932,0.0015706132,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316755974000,-0.0029389525,-0.003998045,-0.0004816422,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316756174000,-0.0027796037,-0.0044116843,0.0002594097,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316756374000,-0.0043566003,-0.0034941505,0.0006081575,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316756574000,-0.0026319905,-0.005176482,-0.0010179019,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316756774000,-0.005163894,-0.0042013526,-0.0011566031,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316756974000,-0.0022490572,-0.0041476926,0.00064261846,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316757174000,-0.0020462729,-0.0033178434,-0.0005004031,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316757374000,-0.0008894616,-0.0023066201,-0.00061143894,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316757574000,-0.0016292704,-0.004562934,0.0003860016,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316757774000,-0.0034539688,-0.0071076714,-0.0013005574,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316757974000,-0.004649605,-0.0022851035,-0.00040569,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316758174000,-0.0012861677,-0.0064181928,-0.0014779707,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316758374000,-0.0031787786,0.0,0.0007832423,0.0,0.0,-1.1641532e-10,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316758574000,0.0017593877,-0.0035358854,0.0016173592,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316758774000,-0.0013186458,-0.004618721,-0.0005159463,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316758974000,-0.00063360715,-0.002510642,0.0004822896,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316759174000,-1.1641532e-10,-5.820766e-11,-0.00064954866,0.0,0.0,-1.1641532e-10,0,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316759374000,-0.00543872,-0.0016410933,0.0019042655,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316759574000,-0.001325259,-0.004802252,0.00068531965,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316759774000,-0.00295267,-0.0015815847,-0.0019819636,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316759974000,-0.0028775423,-0.0047668573,0.0002395298,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316760174000,-0.00076917955,-5.820766e-11,-2.910383e-11,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316760374000,-0.0079237865,-0.0012049489,-3.7190039e-06,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316760574000,-0.0012947121,-1.1641532e-10,-0.00074660516,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316760774000,-0.004229073,-0.004147155,-0.00075927697,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316760974000,0.0005675217,-0.0029905022,0.0010249738,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316761174000,-0.0012311226,-0.001556989,0.0015822051,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316761374000,-0.0052437503,-0.000864703,0.0010136323,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316761574000,0.0008294986,-0.00010146038,0.0013041227,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316761774000,0.00085303024,-0.0026100166,0.0024301836,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316761974000,-0.0019350816,-0.0032470655,0.00033381578,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316762174000,0.0010837191,-0.0063619157,-0.00047493033,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316762374000,-0.005453428,-0.0034406306,0.00048597786,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316762574000,2.3564557e-05,-0.007436824,-0.0008937848,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316762774000,-0.0021961427,-0.005242858,-0.00045078283,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316762974000,-0.006988107,-0.0044719013,0.0009420417,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316763174000,-0.00215591,-0.0032759304,-0.0008839397,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316763374000,-0.0051733833,-0.0036124254,-0.00063700316,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316763574000,-0.0052216956,-0.0057281777,0.00011560171,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316763774000,-0.0032848362,-0.0025016349,-0.00037670444,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316763974000,-0.00074371573,-0.0032713204,0.000723335,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316764174000,0.0005903947,-0.007590908,0.0014207487,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316764374000,-0.0012343698,-0.0018886683,-0.001062171,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316764574000,-0.0038684057,-0.0037773105,-0.00024032326,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316764774000,-0.003511704,-0.0005558387,-0.002296807,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316764974000,-0.005593137,-0.0020882802,0.0008889951,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316765174000,-0.0052495343,0.0013375878,0.00043471248,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777316765374000,-0.002865302,2.3283064e-10,0.0014987874,0.0,0.0,-1.1641532e-10,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316765574000,-0.00078561105,-0.0019101386,0.0004105741,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316765774000,-0.0019086122,-0.0056008324,0.0023336627,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316765974000,-0.0017999345,0.0025467707,-0.0012588438,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777316766174000,-0.0021989483,3.637979e-12,-0.00011161436,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316766374000,0.0021990521,-0.002567482,-0.0015303255,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316766574000,-0.0023507916,-0.00045308692,0.00047791732,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316766774000,-0.0045576417,-0.003900949,-0.0002645491,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316766974000,-0.003008337,-0.0040797307,-0.00086942094,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316767174000,0.002287579,-0.003227612,-0.00030857208,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316767374000,-0.0047190413,-0.0010087491,-0.0005644125,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316767574000,-0.0033189962,-0.0063456483,0.001415969,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316767774000,-0.0011315227,-0.0007001071,0.0009371986,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316767974000,-0.0007082219,-0.00262228,-0.0011364903,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316768174000,-0.0040144627,-0.00582918,0.00010288493,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316768374000,-0.00697145,-0.0033384473,-0.0005858059,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316768574000,-0.0047495905,-0.0017078696,0.0011115079,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316768774000,-0.001045321,-0.00487676,-0.00037769947,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316768974000,-0.0062225005,-0.0016665262,0.0010844265,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316769174000,-0.010631129,-0.003399144,0.00041063625,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316769374000,-0.006970471,-0.006341024,6.769126e-05,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316769574000,-0.0021174534,-0.0016676318,-0.00085233874,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316769774000,-0.0068846624,-0.000120219076,0.00059559406,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316769974000,-0.005021806,-0.0072194813,0.0011715209,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316770174000,-0.0014994818,-0.0060298075,0.0009954193,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316770374000,-0.006957895,-0.002053212,-0.0003538704,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316770574000,-0.005803856,-0.0070156623,0.0004354559,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316770774000,0.0001974582,-0.004120482,0.0012210695,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316770974000,-0.00065350224,-0.0030286058,0.0023553648,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316771174000,-0.0016734997,-0.00401894,-0.0006692649,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316771374000,-0.0030564005,-0.004145615,0.0018064338,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316771574000,-0.004327406,-0.0036885361,-0.00067447283,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316771774000,-0.005092724,-0.0064940457,-7.253955e-05,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316771974000,-4.656613e-10,-9.313226e-10,-8.731149e-10,0.0,0.0,-1.8626451e-09,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316772174000,-1.8626451e-09,0.0,-2.3283064e-10,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777316772374000,4.656613e-09,0.0,3.2887328e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
