timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
1777316814846000,1777316814766000,1777316814766000,0,0.13036954,-0.011925061,0.46409017,0.0025000002,0.0025000002,0.0025000002,0.0050958423,0.0010132538,-0.0012575686,0.002510741,0.0025093427,0.0025091094,0.0011491786,4.5475503e-05,7.014457e-05,0,1,0,1
1777316814918000,1777316814834000,1777316814838000,0,0.13212352,-0.015521178,0.45959228,0.0025000002,0.0025000002,0.0025000002,0.0073153796,0.0044441046,0.0020643175,0.0025104608,0.0025093039,0.00250884,0.002368524,0.00087462366,0.00018845793,0,1,0,1
1777316814982000,1777316814902000,1777316814902000,0,0.13569689,-0.010851091,0.46105936,0.0025000002,0.0025000002,0.0025000002,0.006013778,-0.0002600504,-0.00011497736,0.0025102687,0.0025092077,0.0025086778,0.0016007816,2.9900561e-06,5.9920336e-07,0,1,0,1
1777316815054000,1777316814970000,1777316814974000,0,0.13617086,-0.013969814,0.46757782,0.0025000002,0.0025000002,0.0025000002,0.006972951,0.0029709907,-0.007069707,0.0025101602,0.0025091749,0.0025085702,0.002152233,0.00039092317,0.0022147105,0,1,0,1
1777316815118000,1777316815038000,1777316815038000,0,0.13692082,-0.011091021,0.4621589,0.0025000002,0.0025000002,0.0025000002,0.0064136814,5.787704e-05,-0.0016827285,0.0025101241,0.002509139,0.0025085348,0.0018208621,1.4933381e-07,0.00012562839,0,1,0,1
1777316815190000,1777316815106000,1777316815110000,0,0.14748715,-0.013403602,0.46186426,0.0025000002,0.0025000002,0.0025000002,-0.005304588,0.0023623751,-0.0010530353,0.0025101479,0.002509064,0.0025085697,0.001245551,0.0002471072,4.900895e-05,0,1,0,1
1777316815326000,1777316815242000,1777316815246000,0,0.13684061,-0.013856925,0.46219626,0.0025000002,0.0025000002,0.0025000002,0.00085364573,0.0027786586,-0.00010341406,0.002510414,0.0025090398,0.0025088023,3.2252807e-05,0.00034192327,4.7474208e-07,0,1,0,1
1777316815462000,1777316815378000,1777316815382000,0,0.13162538,-0.012335917,0.46627575,0.0025000002,0.0025000002,0.0025000002,-0.00015928294,0.0012603374,-0.0024484396,0.0025107856,0.002508978,0.0025091544,1.1227585e-06,7.0344606e-05,0.00026544213,0,1,0,1
1777316815526000,1777316815446000,1777316815446000,0,0.123328455,-0.0119863525,0.46617943,0.0025000002,0.0025000002,0.0025000002,0.0053230007,0.00084369816,-0.0015821457,0.0025109458,0.0025089514,0.0025093048,0.0012538142,3.1535714e-05,0.00011098289,0,1,0,1
1777316815598000,1777316815514000,1777316815518000,0,0.11749798,-0.010585176,0.4717978,0.0025000002,0.0025000002,0.0025000002,0.008204549,-0.0005838303,-0.0064083934,0.0025111018,0.0025088945,0.002509467,0.002978534,1.5082673e-05,0.0018191952,0,1,0,1
