timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1777316776342000,1777316776342000,0.49003682,0.0006085044,0.16169262,5.0128217,0.0005795029,4.718358,0
1777316776350000,1777316776350000,0.48981982,0.0005767683,0.08594015,4.977988,0.00016485264,4.7005615,0
1777316776446000,1777316776446000,0.49022442,0.00035426256,-0.096214205,4.658827,0.00022077978,4.489459,0
1777316776542000,1777316776542000,0.49088126,0.00025330784,0.077825636,4.408311,0.00015266189,4.285496,0
1777316776646000,1777316776646000,0.49152303,0.00019147492,-0.15640655,4.1698484,0.00065184914,4.073644,0
1777316776750000,1777316776750000,0.49164364,0.00015252424,0.04617644,3.9489367,5.9995436e-05,3.871356,0
1777316776846000,1777316776846000,0.49196127,0.0001274127,-0.06344413,3.760578,0.00011892846,3.6932244,0
1777316776942000,1777316776942000,0.49192226,0.00010873427,0.05738309,3.581235,0.00010216275,3.5229151,0
1777316777046000,1777316777046000,0.49215966,9.322e-05,-0.07750976,3.3986523,0.00019640998,3.3471117,0
1777316777150000,1777316777150000,0.49219787,8.109329e-05,0.08020619,3.2250443,0.00022163463,3.1798973,0
1777316777246000,1777316777246000,0.49228302,7.200714e-05,-0.042611253,3.0742607,6.562441e-05,3.032845,0
1777316777342000,1777316777342000,0.49223232,6.446643e-05,0.052902415,2.9299347,0.000106133026,2.8924932,0
1777316777446000,1777316777446000,0.4922785,5.761157e-05,-0.06929272,2.7819586,0.00019177058,2.747674,0
1777316777550000,1777316777550000,0.49219894,5.183124e-05,0.11235826,2.6411145,0.00053110486,2.6102066,0
1777316777646000,1777316777646000,0.49225998,4.723015e-05,-0.08927257,2.518221,0.00035164124,2.4892561,0
1777316777742000,1777316777742000,0.49237752,4.3218126e-05,0.048803184,2.4006422,0.000110236746,2.373914,0
1777316777846000,1777316777846000,0.49232098,3.9411792e-05,-0.058922373,2.279784,0.0001692093,2.2549422,0
1777316777950000,1777316777950000,0.4923404,3.6078025e-05,0.060130596,2.1646125,0.00018559588,2.1418564,0
1777316778046000,1777316778046000,0.49235648,3.3338034e-05,-0.10221972,2.0640943,0.00056246744,2.0425923,0
1777316778150000,1777316778150000,0.49234933,3.0694453e-05,0.09728576,1.9599003,0.0005365647,1.940116,0
1777316778246000,1777316778246000,0.4923765,2.849909e-05,-0.019123891,1.8690186,2.1741846e-05,1.8502078,0
1777316778350000,1777316778350000,0.49233264,2.6361702e-05,0.09418671,1.7747587,0.0005553892,1.7574264,1
1777316778446000,1777316778446000,0.49238458,2.45713e-05,-0.045759723,1.6924068,0.00013747366,1.6758872,1
1777316778550000,1777316778550000,0.49232483,2.281497e-05,0.097835355,1.6071385,0.0006617528,1.5918748,1
1777316778646000,1777316778646000,0.4923164,2.133426e-05,-0.07381256,1.5326369,0.0003949833,1.5180734,1
1777316778750000,1777316778750000,0.4922647,1.9871644e-05,0.106614515,1.455534,0.0008676965,1.4420364,1
1777316778846000,1777316778846000,0.4922889,1.8630113e-05,-0.028303824,1.3880035,6.41294e-05,1.3750746,1
1777316778950000,1777316778950000,0.49228656,1.739664e-05,0.08030467,1.3181181,0.00054360664,1.3061123,1
1777316779046000,1777316779046000,0.4923346,1.6344622e-05,-0.07618843,1.2569795,0.00051310635,1.2454975,1
1777316779142000,1777316779142000,0.49226013,1.537249e-05,0.112487696,1.1985387,0.0011730472,1.187765,1
1777316779246000,1777316779246000,0.49229583,1.4398651e-05,-0.086569555,1.1385335,0.00073137827,1.1283066,1
1777316779342000,1777316779342000,0.49228486,1.3565523e-05,0.0016197134,1.0855826,2.6851646e-07,1.0759188,1
1777316779446000,1777316779446000,0.4923318,1.2727366e-05,-0.04851339,1.0311356,0.00025360918,1.0219749,1
1777316779550000,1777316779550000,0.49220636,1.195784e-05,0.13187492,1.0046921,0.0019233084,1.0,1
1777316779646000,1777316779646000,0.49226856,1.1322034e-05,-0.038449764,1.0045325,0.00016352376,1.0,1
1777316779750000,1777316779750000,0.49223667,1.0707753e-05,0.11289927,1.0042034,0.0014103212,1.0,1
1777316779846000,1777316779846000,0.49230224,1.0196637e-05,-0.09803166,1.0040824,0.0010634592,1.0,1
1777316779942000,1777316779942000,0.49231833,9.733361e-06,0.062344056,1.003861,0.0004302036,1.0,1
