timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
1777320758981000,1777320758901000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777320758989000,1777320758909000,2.2455373,3.6246974,-2.5133567,-1.2567196,-8.24547e-05,1.2565546,2.5131917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777320758997000,1777320758917000,-2.6779451,3.5801532,-2.5133417,-1.2567046,-6.743817e-05,1.2565696,2.5132067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777320759005000,1777320758925000,2.896614,3.700058,-2.5133379,-1.2567006,-6.3546104e-05,1.2565736,2.5132108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777320759013000,1777320758933000,2.0899425,3.7321925,-2.5133657,-1.2567285,-9.143926e-05,1.2565457,2.5131826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777320759021000,1777320758941000,3.0172377,3.807069,-2.5133026,-1.2566655,-2.8328566e-05,1.2566088,2.5132458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777320759029000,1777320758949000,2.2455373,3.6247008,-2.5132809,-1.2566437,-6.5916697e-06,1.2566305,2.5132675,0.005335877,-0.0024222066,-0.0068328828,-0.001800747,0.005719961,0.00428059,0.006397496,-0.0003267207,-0.006599419,-0.0037519454,0.19999999,0.19999999,0.2,0.19999999,0.19999999,0
1777320759037000,1777320758957000,1.5707964,3.6517334,-2.5132992,-1.2566621,-2.504038e-05,1.2566121,2.5132492,0.005335877,-0.0024222066,-0.0068328828,-0.001800747,0.005719961,0.00428059,0.006397496,-0.0003267207,-0.006599419,-0.0037519454,0.19999999,0.19999999,0.2,0.19999999,0.19999999,0
1777320759045000,1777320758965000,2.6779451,3.580156,-2.5133255,-1.2566884,-5.1183466e-05,1.256586,2.513223,0.005335877,-0.0024222066,-0.0068328828,-0.001800747,0.005719961,0.00428059,0.006397496,-0.0003267207,-0.006599419,-0.0037519454,0.19999999,0.19999999,0.2,0.19999999,0.19999999,0
1777320759053000,1777320758973000,2.4980917,3.5532527,-2.5133097,-1.2566726,-3.5530662e-05,1.2566016,2.5132387,0.005335877,-0.0024222066,-0.0068328828,-0.001800747,0.005719961,0.00428059,0.006397496,-0.0003267207,-0.006599419,-0.0037519454,0.19999999,0.19999999,0.2,0.19999999,0.19999999,0
1777320759061000,1777320758981000,2.0344439,3.7822926,-2.5132844,-1.2566472,-1.0174891e-05,1.256627,2.513264,0.005335877,-0.0024222066,-0.0068328828,-0.001800747,0.005719961,0.00428059,0.006397496,-0.0003267207,-0.006599419,-0.0037519454,0.19999999,0.19999999,0.2,0.19999999,0.19999999,0
1777320759069000,1777320758989000,3.0172377,3.8070366,-2.5133076,-1.2566704,-3.322662e-05,1.2566038,2.513241,0.005335877,-0.0024222066,-0.0068328828,-0.001800747,0.005719961,0.00428059,0.006397496,-0.0003267207,-0.006599419,-0.0037519454,0.19999999,0.19999999,0.2,0.19999999,0.19999999,0
1777320759077000,1777320758997000,2.896614,3.700034,-2.5133517,-1.2567146,-7.74655e-05,1.2565596,2.5131967,0.005335877,-0.0024222066,-0.0068328828,-0.001800747,0.005719961,0.00428059,0.006397496,-0.0003267207,-0.006599419,-0.0037519454,0.19999999,0.19999999,0.2,0.19999999,0.19999999,0
