timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777227220789000,1777227220637000,1777227220637000,0,0.20619932,0.007006804,0.43208864,0.0025000002,0.0025000002,0.0025000002,0.008040093,0.0014352356,-0.0018601418,-0.0003683837,-0.00058361574,-0.0014431167,0.0025033713,0.002510907,0.0025022011,0.0028691574,9.097627e-05,0.00015405314,-0.00010682616,-7.422836e-05,-0.0005218205,0,0,1
1777227220861000,1777227220705000,1777227220709000,0,0.21446034,0.008400504,0.4308051,0.0025000002,0.0025000002,0.0025000002,-0.0001882183,3.6508776e-05,-0.0005969405,-0.00034681463,-0.00050937175,-0.0013418027,0.002503379,0.002510911,0.0025022018,1.5723695e-06,5.908302e-08,1.5818332e-05,-9.422536e-05,-6.5334796e-05,-0.0004612428,0,0,1
1777227220925000,1777227220773000,1777227220773000,0,0.2198783,0.0114744315,0.42104042,0.0025000002,0.0025000002,0.0025000002,-0.0054642935,-0.003003561,0.009095103,-0.00095947046,-0.00080785865,-9.211933e-05,0.0025033809,0.0025109118,0.0025022007,0.0013252525,0.00039895638,0.0036745649,-0.00024160184,-0.0001052754,3.3889024e-05,0,0,1
1777227220997000,1777227220841000,1777227220845000,0,0.213893,0.0078268275,0.42954215,0.0025000002,0.0025000002,0.0025000002,0.00047411892,0.00056762714,0.0006158948,-0.0007878436,-0.0006431978,-7.369679e-06,0.0025033662,0.0025109022,0.002502197,9.977178e-06,1.4253661e-05,1.6838392e-05,-0.00021148323,-9.096559e-05,3.184775e-05,0,0,1
1777227221061000,1777227220909000,1777227220909000,0,0.20957416,0.01434639,0.43723217,0.0025000002,0.0025000002,0.0025000002,0.004760128,-0.005890229,-0.007058531,-0.0001236499,-0.0012714617,-0.0008516991,0.0025033706,0.002510898,0.0025021972,0.0010057027,0.0015357264,0.0022133286,-6.5763816e-05,-0.0002639299,-0.00023694093,0,0,1
1777227221133000,1777227220977000,1777227220981000,0,0.21509585,0.008535873,0.43134287,0.0025000002,0.0025000002,0.0025000002,-0.0007816063,4.36157e-05,-0.0011605322,-0.00020241932,-0.0011140067,-0.00088864844,0.0025033802,0.0025109074,0.0025021988,2.7114822e-05,8.470097e-08,5.9786405e-05,-6.113682e-05,-0.00023232252,-0.00021573229,0,0,1
1777227221197000,1777227221045000,1777227221045000,0,0.20596264,0.006586411,0.42430973,0.0025000002,0.0025000002,0.0025000002,0.008416716,0.0020205146,0.0058433115,0.0008294488,-0.0007389228,-8.301629e-05,0.00250336,0.0025108901,0.0025021925,0.003144268,0.00018039437,0.0015148651,0.0003226088,-0.00018291276,-8.548115e-06,0,0,1
1777227221269000,1777227221113000,1777227221117000,0,0.21412288,0.008391969,0.4298872,0.0025000002,0.0025000002,0.0025000002,0.00028913893,0.00016952679,0.00024077296,0.0007647638,-0.00063017063,-4.4258777e-05,0.002503367,0.0025108934,0.0025021937,3.710617e-06,1.2710249e-06,2.5731883e-06,0.00028443086,-0.00016086259,-7.2166918e-06,0,0,1
1777227221333000,1777227221181000,1777227221181000,0,0.22505872,0.010478003,0.42944977,0.0025000002,0.0025000002,0.0025000002,-0.010681028,-0.0019402448,0.00069224834,-0.0006055068,-0.0007867903,4.430468e-05,0.002503372,0.0025108943,0.0025021944,0.0050635855,0.00016627164,2.1480231e-05,-0.0003558246,-0.00016151015,-3.781145e-06,0,0,1
1777227221405000,1777227221249000,1777227221253000,0,0.21593447,0.010289217,0.43080753,0.0025000002,0.0025000002,0.0025000002,-0.0014926034,-0.0016808445,-0.0006931126,-0.0007117085,-0.00089379406,-4.392334e-05,0.0025033557,0.0025108855,0.0025021895,9.8883495e-05,0.00012498339,2.130473e-05,-0.00032506406,-0.00015713723,-5.879039e-06,0,0,1
