timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
1777316753662000,1777316753540000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0039255265,0.0050511416,0.005101301,0.09071038,0.09071039,0.20793341,6.7951464e-06,1.1250766e-05,5.0060776e-06,0,1,0,0
1777316753710000,1777316753592000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.004652405,0.005843029,0.0044664815,0.09079436,0.09079437,0.20809726,9.535778e-06,1.5041014e-05,3.8346407e-06,0,1,0,0
1777316753766000,1777316753644000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0056108045,0.0062204394,0.0031517819,0.09088034,0.09088035,0.20759057,1.3856076e-05,1.7030687e-05,1.9141003e-06,0,1,0,0
1777316753814000,1777316753696000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0051319636,0.0046740193,0.0038871244,0.090616524,0.090616524,0.20774747,1.1625717e-05,9.643476e-06,2.9092503e-06,0,1,0,0
1777316753862000,1777316753748000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.005656568,0.0054570246,0.003271699,0.09069611,0.09069611,0.20790759,1.4111633e-05,1.313358e-05,2.0593793e-06,0,1,0,0
1777316753918000,1777316753800000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.005666234,0.005037759,0.0042260587,0.09079347,0.09079349,0.20809947,1.4144722e-05,1.1180984e-05,3.4328916e-06,0,1,0,0
1777316753974000,1777316753852000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0072041946,0.0052916855,0.0042786747,0.09087925,0.090879284,0.20759228,2.2843684e-05,1.2324892e-05,3.5275025e-06,0,1,0,0
1777316754022000,1777316753904000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.006581892,0.0033766897,0.0037294775,0.09061624,0.09061628,0.20774926,1.9122972e-05,5.0331064e-06,2.6780363e-06,0,1,0,0
1777316754078000,1777316753956000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00891685,0.0038141122,0.0049404874,0.09070928,0.090709336,0.20794275,3.506156e-05,6.4149745e-06,4.6952186e-06,0,1,0,0
1777316754126000,1777316754008000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.010524761,0.0054353923,0.004488497,0.09079314,0.090793215,0.20810674,4.8801303e-05,1.3015725e-05,3.87236e-06,0,1,0,0
1777316754174000,1777316754060000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.012233201,0.0072819516,0.00432197,0.09086412,0.090864204,0.20757127,6.587912e-05,2.3343327e-05,3.599617e-06,0,1,0,0
1777316754230000,1777316754112000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.008654634,0.0063199773,0.0044585764,0.090616256,0.090616286,0.20775495,3.3063683e-05,1.7631319e-05,3.827375e-06,0,1,0,0
1777316754278000,1777316754164000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.010413044,0.006265049,0.005161077,0.09069574,0.0906958,0.20791517,4.7822083e-05,1.7310984e-05,5.1245347e-06,0,1,0,0
1777316754334000,1777316754216000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.011176857,0.007247509,0.004842587,0.090793245,0.090793304,0.20810118,5.503587e-05,2.3141083e-05,4.507547e-06,0,1,0,0
1777316754382000,1777316754268000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.010821053,0.008082529,0.0031261146,0.0908644,0.09086444,0.2075621,5.1547224e-05,2.8758122e-05,1.8833096e-06,0,1,0,0
1777316754438000,1777316754320000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0070081,0.006787225,0.0012765601,0.09061668,0.09061668,0.20774554,2.1679656e-05,2.0334634e-05,3.137696e-07,0,1,0,0
