timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1777316742314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04393713,0.0067244726,8.39164e-11,0.006991069,0.0054589505,-9.790849,0.0010865696,-0.0023861923,-0.001406149,0.00061426277,0.0012092653,0.0014096543,6.8193214e-05,3.7167156e-05,5.3663196e-05,0.0,0.0
1777316743314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038097516,0.007887822,7.03123e-11,-0.008427589,0.0015324604,-9.802628,0.0021518343,0.00021305293,-0.00044741106,0.0009807415,0.00088079105,0.0020739895,7.5025586e-05,1.8369386e-05,4.0702966e-05,0.0,0.0
1777316744314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037586328,0.008097114,1.00601416e-10,0.00067037705,0.00057477923,-9.806555,0.0010226538,-0.0017044229,-0.0043249736,0.0013554365,0.00046300906,0.0006455861,4.5295077e-05,9.82774e-05,3.9512386e-05,0.0,0.0
1777316745314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03799441,0.007769602,7.73698e-11,0.0017238252,0.0028732135,-9.790082,-0.0033875408,-0.0019174761,0.0012570121,0.00075116684,0.0018099428,0.00060709775,6.4916516e-05,5.9032638e-05,3.9832965e-05,0.0,0.0
1777316746314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03938655,0.007225218,6.4414994e-11,-0.00028730457,0.014844222,-9.8130665,0.0014487597,0.00019174772,0.0002982742,0.001898467,0.0012448432,0.0012538014,3.396138e-05,4.274086e-05,4.7804846e-05,0.0,0.0
1777316747314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038427267,0.007506441,6.3989265e-11,-0.013120225,-0.008140114,-9.805501,-0.0025353294,-0.00055393757,0.00221575,0.0009334508,0.0007628605,0.0016638504,5.041014e-05,2.5591367e-05,4.3658147e-05,0.0,0.0
1777316748314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036573224,0.0072665233,6.7775265e-11,-0.00296881,-0.0036390154,-9.827145,-0.0020666132,0.0034727622,-0.002492719,0.0011021496,0.0005871303,0.0007710253,1.8093255e-05,5.3456097e-05,4.2642507e-05,0.0,0.0
1777316749314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03771313,0.007880303,6.933663e-11,0.010247183,-0.00842742,-9.781367,-0.0025353294,-0.001619202,-0.0013422333,0.0012589444,0.00070607354,0.0015319777,2.2465974e-05,6.311032e-05,6.241619e-05,0.0,0.0
1777316750314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04074771,0.00782252,7.3452855e-11,0.014460978,0.0017239967,-9.795924,-0.00021305274,-0.00036219,0.002343582,0.001250327,0.0015512867,0.0012472961,4.898503e-05,6.531464e-05,3.2270545e-05,0.0,0.0
1777316751314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03863098,0.007988171,8.8861495e-11,-0.00497994,-0.011875069,-9.817184,0.0017896444,0.0015552861,0.0009374327,0.0013436854,0.0020022008,0.0023014927,5.8107787e-05,8.066265e-05,4.572914e-05,0.0,0.0
1777316752314000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038214758,0.0070936745,5.7748206e-11,2.3283064e-10,0.003447822,-9.807799,0.0018535602,0.00042610578,0.0011717909,0.0006128679,0.0010280131,0.0008857,4.1919084e-05,3.0237381e-05,4.7046437e-05,0.0,0.0
