timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1777316750978000,0.0,0.0,0.0,0.0
1777316751178000,0.0,0.0,0.0,0.0
1777316751378000,0.0,0.0,0.0,0.0
1777316751578000,0.0,0.0,0.0,0.0
1777316751778000,0.0,0.0,0.0,0.0
1777316751978000,0.0,0.0,0.0,0.0
1777316752178000,0.0,0.0,0.0,0.0
1777316752378000,0.0,0.0,0.0,0.0
1777316752578000,0.0,0.0,0.0,0.0
1777316752778000,0.0,0.0,0.0,0.0
1777316752978000,0.0,0.0,0.0,0.0
1777316753178000,0.0,0.0,0.0,0.0
1777316753374000,0.0,0.0,0.0,0.0
1777316753578000,0.0,0.0,0.0,0.0
1777316753778000,0.0,0.0,0.0,0.0
1777316753978000,0.0,0.0,0.0,0.0
1777316754174000,0.0,0.0,0.0,0.0
1777316754378000,0.0,0.0,0.0,0.0
1777316754578000,0.0,0.0,0.0,0.0
1777316754774000,0.0,0.0,0.0,0.0
1777316754978000,0.0,0.0,0.0,0.0
1777316755178000,0.0,0.0,0.0,0.0
1777316755378000,0.0,0.0,0.0,0.0
1777316755578000,0.0,0.0,0.0,0.0
1777316755778000,0.0,0.0,0.0,0.0
1777316755978000,0.0,0.0,0.0,0.0
1777316756178000,0.0,0.0,0.0,0.0
1777316756378000,0.0,0.0,0.0,0.0
1777316756578000,0.0,0.0,0.0,0.0
1777316756778000,0.0,0.0,0.0,0.0
1777316756978000,0.0,0.0,0.0,0.0
1777316757178000,0.0,0.0,0.0,0.0
1777316757374000,0.0,0.0,0.0,0.0
1777316757578000,0.0,0.0,0.0,0.0
1777316757778000,0.0,0.0,0.0,0.0
1777316757978000,0.0,0.0,0.0,0.0
1777316758178000,0.0,0.0,0.0,0.0
1777316758378000,0.0,0.0,0.0,0.0
1777316758578000,0.0,0.0,0.0,0.0
1777316758778000,0.0,0.0,0.0,0.0
1777316758974000,0.0,0.0,0.0,0.0
1777316759178000,0.0,0.0,0.0,0.0
1777316759378000,0.0,0.0,0.0,0.0
1777316759578000,0.0,0.0,0.0,0.0
1777316759778000,0.0,0.0,0.0,0.0
1777316759978000,0.0,0.0,0.0,0.0
1777316760178000,0.0,0.0,0.0,0.0
1777316760378000,0.0,0.0,0.0,0.0
1777316760578000,0.0,0.0,0.0,0.0
1777316760778000,0.0,0.0,0.0,0.0
1777316760978000,0.0,0.0,0.0,0.0
1777316761178000,0.0,0.0,0.0,0.0
1777316761378000,0.0,0.0,0.0,0.0
1777316761578000,0.0,0.0,0.0,0.0
1777316761774000,0.0,0.0,0.0,0.0
1777316761978000,0.0,0.0,0.0,0.0
1777316762178000,0.0,0.0,0.0,0.0
1777316762378000,0.0,0.0,0.0,0.0
1777316762578000,0.0,0.0,0.0,0.0
1777316762778000,0.0,0.0,0.0,0.0
1777316762978000,0.0,0.0,0.0,0.0
1777316763178000,0.0,0.0,0.0,0.0
1777316763378000,0.0,0.0,0.0,0.0
1777316763578000,0.0,0.0,0.0,0.0
1777316763778000,0.0,0.0,0.0,0.0
1777316763978000,0.0,0.0,0.0,0.0
1777316764178000,0.0,0.0,0.0,0.0
1777316764378000,0.0,0.0,0.0,0.0
1777316764578000,0.0,0.0,0.0,0.0
1777316764778000,0.0,0.0,0.0,0.0
1777316764978000,0.0,0.0,0.0,0.0
1777316765178000,0.0,0.0,0.0,0.0
1777316765378000,0.0,0.0,0.0,0.0
1777316765578000,0.0,0.0,0.0,0.0
1777316765778000,0.0,0.0,0.0,0.0
1777316765978000,0.0,0.0,0.0,0.0
1777316766178000,0.0,0.0,0.0,0.0
1777316766374000,0.0,0.0,0.0,0.0
1777316766578000,0.0,0.0,0.0,0.0
1777316766774000,0.0,0.0,0.0,0.0
1777316766978000,0.0,0.0,0.0,0.0
1777316767178000,0.0,0.0,0.0,0.0
1777316767378000,0.0,0.0,0.0,0.0
1777316767578000,0.0,0.0,0.0,0.0
1777316767778000,0.0,0.0,0.0,0.0
1777316767978000,0.0,0.0,0.0,0.0
1777316768178000,0.0,0.0,0.0,0.0
1777316768378000,0.0,0.0,0.0,0.0
1777316768578000,0.0,0.0,0.0,0.0
1777316768774000,0.0,0.0,0.0,0.0
1777316768978000,0.0,0.0,0.0,0.0
1777316769178000,0.0,0.0,0.0,0.0
1777316769378000,0.0,0.0,0.0,0.0
1777316769578000,0.0,0.0,0.0,0.0
1777316769778000,0.0,0.0,0.0,0.0
1777316769978000,0.0,0.0,0.0,0.0
1777316770178000,0.0,0.0,0.0,0.0
1777316770378000,0.0,0.0,0.0,0.0
1777316770578000,0.0,0.0,0.0,0.0
1777316770778000,0.0,0.0,0.0,0.0
1777316770978000,0.0,0.0,0.0,0.0
1777316771178000,0.0,0.0,0.0,0.0
1777316771378000,0.0,0.0,0.0,0.0
1777316771578000,0.0,0.0,0.0,0.0
1777316771778000,0.0,0.0,0.0,0.0
1777316771978000,0.0,0.0,0.0,0.0
1777316772178000,0.0,0.0,0.0,0.0
1777316772378000,0.0,0.0,0.0,0.0
1777316772578000,0.0,0.0,0.0,0.0
1777316772778000,-0.0006291361,-0.0016213717,-2.3485838e-06,0.0
1777316772978000,-0.0016017338,-0.004273932,-2.6509265e-06,0.0
1777316773178000,-0.002483651,-0.0068342406,3.2718657e-05,0.0
1777316773378000,-0.003345456,-0.009156284,7.773326e-05,0.0
1777316773578000,-0.003949571,-0.01146085,2.1018395e-05,0.0
1777316773778000,-0.0042963647,-0.013568563,-2.0300839e-05,0.0
1777316773974000,-0.004378902,-0.01538277,1.085143e-05,0.0
1777316774174000,-0.004387461,-0.017439874,-2.858835e-05,0.0
1777316774378000,-0.0043229717,-0.019196585,-4.3525106e-05,0.0
1777316774578000,-0.0038331915,-0.019509621,-6.322851e-05,0.0
1777316774778000,-0.002728722,-0.013741058,-7.607439e-05,0.0
1777316774974000,-0.0021261605,-0.0104077505,-5.1834963e-05,0.0
1777316775178000,-0.0016545558,-0.008091619,-6.840839e-05,0.0
1777316775378000,-0.0012694154,-0.0062668608,-3.0485524e-05,0.0
1777316775578000,-0.0009816656,-0.0048393337,-2.2318689e-05,0.0
1777316775778000,-0.00074759923,-0.0037025525,-3.6941583e-05,0.0
1777316775974000,-0.0005779534,-0.002907468,-2.8932485e-05,0.0
1777316776178000,-0.00048678636,-0.002208659,-2.7147046e-06,0.0
1777316776378000,-0.00036503794,-0.0017047863,-1.7576402e-06,0.0
1777316776578000,-0.00032773658,-0.0013214473,-2.18954e-05,0.0
1777316776774000,-0.00024691684,-0.0009938057,-2.7239857e-05,0.0
1777316776978000,-0.0001481545,-0.00078702794,-5.0780665e-05,0.0
1777316777178000,-8.506016e-05,-0.0006043548,-2.634114e-05,0.0
1777316777378000,-0.00012547636,-0.00042332493,-3.3433623e-06,0.0
1777316777578000,-0.00013201447,-0.0003032383,2.8598033e-05,0.0
1777316777778000,-0.00011246043,-0.00029984288,-1.9636662e-05,0.0
1777316777978000,-0.00011217404,-0.00022316641,5.776204e-05,0.0
1777316778178000,-0.000109359025,-0.00019412358,0.000119008444,0.0
1777316778378000,-8.206982e-05,-0.00017458058,0.00011041058,0.0
1777316778578000,9.598718e-05,-9.0819005e-05,7.7182136e-05,0.0
1777316778778000,4.416235e-05,-0.000114113405,8.1252285e-05,0.0
1777316778978000,5.3272895e-05,-7.625335e-05,4.5409906e-05,0.0
1777316779178000,-3.5127527e-05,-2.1485768e-05,4.912047e-05,0.0
1777316779378000,7.132387e-05,1.6373213e-05,2.6140919e-05,0.0
1777316779578000,6.5520304e-05,5.087668e-06,-6.240122e-05,0.0
1777316779778000,8.9046516e-05,3.5679634e-05,-5.237638e-05,0.0
1777316779978000,5.737146e-05,2.626308e-05,-5.5915647e-05,0.0
1777316780178000,1.5496034e-05,2.0221647e-05,-8.625609e-05,0.0
1777316780378000,-5.9997474e-05,-9.844676e-06,-5.9545302e-05,0.0
1777316780578000,-1.486262e-05,3.953007e-06,-0.00010548231,0.0
1777316780778000,2.9467874e-06,5.945866e-05,-5.5176333e-05,0.0
1777316780978000,-4.1505016e-05,2.4392297e-05,-5.2785155e-05,0.0
1777316781178000,-1.5856982e-05,2.6504862e-05,-1.245933e-05,0.0
1777316781378000,3.5332538e-05,3.8818525e-05,-2.9976674e-05,0.0
1777316781578000,1.2428681e-05,-4.5370456e-05,-1.723254e-05,0.0
1777316781778000,-2.1327238e-05,-1.640627e-05,-3.499632e-05,0.0
1777316781978000,-2.5938201e-05,-8.237942e-05,3.7435748e-05,0.0
1777316782174000,-5.2044004e-05,-5.839804e-05,8.029242e-05,0.0
1777316782378000,-5.9059726e-05,-9.24044e-05,-2.2743848e-07,0.0
1777316782578000,-3.5005945e-05,-2.5965626e-05,1.3825401e-05,0.0
1777316782778000,3.8317132e-05,3.8070657e-06,-4.902228e-05,0.0
1777316782978000,0.00010142496,6.540461e-05,-9.271035e-06,0.0
1777316783178000,5.2189927e-05,-7.1616116e-05,-4.225571e-05,0.0
1777316783378000,-5.5278928e-05,-3.1629384e-05,7.434391e-06,0.0
1777316783578000,3.593259e-05,8.261579e-06,6.5253917e-06,0.0
1777316783778000,-0.0015102342,-0.0024090307,0.005778065,0.0
1777316783978000,-0.0055097635,-0.0029699884,0.0071423794,0.0
1777316784178000,-0.0020237255,-0.0022508865,0.0033613653,0.0
1777316784378000,0.0011235955,-0.0015131327,-0.00063537486,0.0
1777316784578000,0.002664808,0.0012626679,-0.0030184598,0.0
1777316784778000,0.0025443311,0.0016595925,-0.0035639384,0.0
1777316784978000,0.0015484109,0.0013904184,-0.0028843302,0.0
1777316785178000,0.0006784544,0.0011382456,-0.0017990395,0.0
1777316785374000,2.50458e-05,0.0010143437,-0.00080885534,0.0
1777316785578000,-1.615e-05,0.002789987,-0.00015297257,0.0
1777316785778000,3.5864177e-05,0.002893899,0.0001212342,0.0
1777316785978000,0.00013143595,0.002346943,0.00014513248,0.0
1777316786178000,-0.0020241311,0.0020655242,-0.00034288477,0.0
1777316786378000,-2.656583e-06,0.0017490318,-0.00045097654,0.0
1777316786578000,0.0008409845,0.0015140488,-0.00029616454,0.0
1777316786778000,0.0002364493,0.0012851593,-0.00014806849,0.0
1777316786974000,0.00021380995,0.0006912437,-0.0001435129,0.0
1777316787178000,-3.9656898e-05,-0.0018865404,-0.00020145635,0.0
1777316787378000,-5.6655703e-05,-0.001874223,-0.0002678509,0.0
1777316787578000,5.350267e-06,-0.0016612139,-0.00027546467,0.0
1777316787778000,-7.4629235e-05,-0.0015334005,-0.00022781576,0.0
1777316787978000,-8.470312e-05,-0.0014925624,-0.00011964182,0.0
1777316788178000,-5.747283e-05,-0.0013957993,-9.633665e-06,0.0
1777316788378000,-0.00017240523,-0.0027387282,3.963219e-05,0.0
1777316788578000,-0.00013225732,-0.0029494958,8.2170074e-05,0.0
1777316788778000,-2.2547121e-05,-0.0018970325,8.297097e-05,0.0
1777316788978000,-5.551963e-05,-0.0006092982,6.53159e-05,0.0
1777316789174000,2.0141113e-05,0.0004582872,3.5679608e-05,0.0
1777316789378000,0.00016423097,0.0013765307,-1.060172e-05,0.0
1777316789578000,0.00011834176,0.0013761646,-1.4212651e-07,0.0
1777316789778000,-2.273228e-05,0.0009397688,1.29300515e-05,0.0
1777316789978000,-0.00033019387,-0.0018183439,-3.3236563e-05,0.0
1777316790178000,-0.0003780007,-0.0017839425,-6.458687e-05,0.0
1777316790378000,-0.00013908734,-0.00024190177,-0.00014208454,0.0
1777316790578000,0.0006827024,0.001752155,-0.00011432197,0.0
1777316790778000,0.00055183016,-0.0020698097,-6.811298e-05,0.0
1777316790974000,-0.00055466965,-0.0018940907,-1.5347086e-05,0.0
1777316791178000,-0.00038792254,-0.0016002473,2.243452e-05,0.0
1777316791378000,-0.00021369976,-0.0010861033,-4.283309e-05,0.0
1777316791578000,0.00026625773,0.002217131,-4.5523906e-05,0.0
1777316791778000,0.00022858816,0.0020586764,-8.948533e-05,0.0
1777316791974000,0.00011872452,0.0016396499,-0.00012114936,0.0
1777316792178000,3.7751677e-05,0.0013929224,-0.00011838212,0.0
1777316792378000,7.1562124e-07,0.001216144,-0.00010264139,0.0
1777316792578000,8.9543304e-05,0.0010045897,-0.0001324255,0.0
1777316792778000,-0.00022804127,-0.0021662384,-2.1851863e-05,0.0
1777316792974000,-0.0006759548,-0.002315949,1.9570622e-05,0.0
1777316793174000,-0.00019379736,0.00026062125,3.36999e-05,0.0
1777316793378000,4.369561e-05,0.0011821433,-2.10958e-05,0.0
1777316793578000,0.00032422825,0.0010547324,-5.5699376e-05,0.0
1777316793778000,9.769791e-05,0.001335796,-9.822151e-05,0.0
1777316793978000,6.857027e-05,0.00087411026,-0.00012265805,0.0
1777316794178000,7.6764496e-05,0.0003348623,-9.121509e-05,0.0
1777316794378000,2.4217103e-05,-8.243696e-05,-9.155345e-05,0.0
1777316794578000,5.428664e-05,-0.0004602785,-2.5033838e-05,0.0
1777316794778000,0.00017008108,0.000849307,-1.3006927e-05,0.0
1777316794978000,0.000479162,0.0025719488,-5.9072594e-05,0.0
1777316795178000,0.00045474814,0.0022108476,-0.00014738423,0.0
1777316795378000,-0.0010454172,0.002081538,-0.00017232975,0.0
1777316795578000,0.0004999906,0.001728963,-0.00010324335,0.0
1777316795774000,0.00045351652,0.0015186676,-0.00011363563,0.0
1777316795974000,0.00022572844,0.001195219,-9.2160444e-05,0.0
1777316796178000,-0.0007794247,0.0010055552,-4.9603117e-05,0.0
1777316796378000,-7.997624e-05,-0.0017529423,2.2664886e-05,0.0
1777316796578000,-3.4207398e-05,-0.0020918164,3.838434e-06,0.0
1777316796778000,-0.00039819427,-0.0017013709,0.00011261062,0.0
1777316796978000,-5.612605e-05,-0.0015721867,0.00012069061,0.0
1777316797178000,-0.00014866327,-0.0015021454,0.00016938377,0.0
1777316797378000,-0.00016657799,-0.0028085546,0.0001478265,0.0
1777316797578000,1.04743e-05,-0.003218303,9.032048e-05,0.0
1777316797778000,5.959997e-05,-0.0021398938,4.2109554e-05,0.0
1777316797978000,6.382147e-05,-0.0009878719,-4.366955e-05,0.0
1777316798178000,0.000108147586,0.00031184073,-4.5692872e-05,0.0
1777316798374000,9.809359e-05,0.0011966338,1.3917426e-05,0.0
1777316798578000,-1.5110374e-05,0.001538226,7.253813e-05,0.0
1777316798778000,3.218898e-05,0.0013007771,5.138269e-05,0.0
1777316798978000,-0.00026388807,-0.0014046448,7.569965e-05,0.0
1777316799178000,0.0014311896,-0.0020749772,5.304224e-05,0.0
1777316799378000,-0.00053933205,-0.0015184269,7.0762e-05,0.0
1777316799578000,-0.00058587745,-0.0014246356,0.00016674765,0.0
1777316799778000,-0.00047937437,-0.0012609164,0.00018688275,0.0
1777316799978000,-0.00034850187,-0.0012517225,0.00012091863,0.0
1777316800178000,-0.00033119976,-0.0010796589,1.113759e-05,0.0
1777316800374000,0.00031293283,-5.9166465e-05,-3.8725706e-05,0.0
1777316800578000,0.0002513831,0.0020123126,-2.9614132e-05,0.0
1777316800778000,-0.00010335327,0.00173138,-4.758241e-05,0.0
1777316800978000,-3.493903e-05,0.0014604735,-4.840021e-05,0.0
1777316801174000,0.0001508578,0.0013890263,-8.2446015e-05,0.0
1777316801378000,0.00011213979,0.0012068728,-6.237229e-05,0.0
1777316801578000,7.721147e-05,0.0018421602,1.9771178e-06,0.0
1777316801778000,7.0401e-05,0.0026515604,-6.735748e-05,0.0
1777316801978000,2.2955614e-05,0.0017460892,-8.458392e-05,0.0
1777316802178000,4.5180786e-05,0.0005736577,-6.355262e-05,0.0
1777316802378000,-4.8066277e-06,-0.00034204358,-7.855727e-05,0.0
1777316802578000,5.7102858e-05,-0.0011398179,-4.2992626e-05,0.0
1777316802774000,-7.54346e-05,-0.0011170215,5.325139e-06,0.0
1777316802978000,8.0400874e-05,0.0002167099,2.7431022e-05,0.0
1777316803178000,0.0004856678,0.002149682,-6.259396e-05,0.0
1777316803378000,-0.0015474334,0.0019687645,-7.929191e-05,0.0
1777316803578000,0.0005002519,0.0014565553,-2.9754894e-05,0.0
1777316803778000,0.000523605,0.0013846958,2.0325602e-05,0.0
1777316803978000,0.00033945224,0.001250258,2.3189992e-05,0.0
1777316804178000,0.00020380091,0.0010712614,1.5746795e-05,0.0
1777316804378000,-0.00033675614,0.000853872,-2.1381114e-05,0.0
1777316804578000,6.780512e-05,-0.0016953237,-6.167821e-05,0.0
1777316804778000,0.00010293163,-0.0020038998,-5.4458684e-05,0.0
1777316804978000,-0.00014913274,-0.0016130625,-4.104077e-05,0.0
1777316805178000,-8.3644874e-05,-0.0014595123,-8.906288e-07,0.0
1777316805378000,-5.457787e-05,-0.0013147988,-1.1796951e-06,0.0
1777316805578000,-6.544633e-05,-0.0016396248,2.6670878e-05,0.0
1777316805778000,-7.5535005e-05,-0.003045863,4.7346082e-05,0.0
1777316805978000,-6.105277e-05,-0.002199296,3.5068148e-05,0.0
1777316806174000,-6.721959e-05,-0.0010116773,2.3450197e-05,0.0
1777316806378000,-3.381274e-07,0.00014893501,1.3067374e-05,0.0
1777316806574000,4.8320362e-05,0.0008916736,3.9404807e-05,0.0
1777316806778000,3.4162676e-05,0.0014144348,5.6580964e-05,0.0
1777316806978000,6.671023e-05,0.0012651876,-1.6877986e-05,0.0
1777316807178000,-0.00026298792,-0.0010238134,-2.58747e-05,0.0
1777316807378000,0.00085429085,-0.002156521,-4.985099e-05,0.0
1777316807578000,0.00046646874,-0.0017353519,-2.8128568e-05,0.0
1777316807778000,-0.0007125911,-0.0014361584,7.605871e-05,0.0
1777316807978000,-0.00043829632,-0.0014893519,0.00013786,0.0
1777316808178000,-0.0003038911,-0.0013692472,0.00012847698,0.0
1777316808378000,0.0002508729,-0.0011681988,4.428326e-05,0.0
1777316808578000,1.3018964e-05,-0.0005048187,-5.7741192e-05,0.0
1777316808778000,3.960758e-05,0.0019437183,-7.065852e-05,0.0
1777316808978000,0.0001815721,0.0017520093,-3.610735e-05,0.0
1777316809178000,3.8861992e-05,0.0014742168,1.6913433e-05,0.0
1777316809378000,3.0050318e-05,0.0012953271,2.0576916e-05,0.0
1777316809578000,6.539862e-05,0.0012016936,2.0611988e-05,0.0
1777316809778000,9.938498e-05,0.0015588166,4.3808363e-05,0.0
1777316809978000,0.000113468006,0.0027342567,9.775057e-06,0.0
1777316810178000,0.00011195852,0.0019607155,4.762542e-06,0.0
1777316810378000,0.00011847875,0.0008585732,-2.4493693e-05,0.0
1777316810578000,4.23692e-05,-0.00014302717,1.3935038e-05,0.0
1777316810778000,-5.4226646e-05,-0.0010266177,4.5382836e-05,0.0
1777316810978000,-0.0001409295,-0.0012916363,1.4215608e-05,0.0
1777316811178000,-7.2921204e-05,-0.001074105,-1.6246639e-05,0.0
1777316811378000,0.00017710366,0.0009601012,-3.2185337e-06,0.0
1777316811578000,-2.4216963e-05,0.0021111656,-1.586289e-05,0.0
1777316811778000,-0.00094133226,0.0019372178,-3.135098e-05,0.0
1777316811978000,0.0005169075,0.0016254133,4.417915e-06,0.0
1777316812178000,0.00037230534,0.0014997219,1.8241884e-05,0.0
1777316812374000,0.00022830993,0.0013780423,-1.5360614e-05,0.0
1777316812578000,0.0002537656,0.0011164215,-6.0808467e-05,0.0
1777316812778000,-0.0005804172,0.0006423576,-4.0494553e-05,0.0
1777316812978000,-5.1872194e-06,-0.0018619742,-6.3589716e-05,0.0
1777316813178000,8.129331e-05,-0.0018730817,-5.9459606e-05,0.0
1777316813378000,-8.398905e-05,-0.0015858932,-2.676659e-05,0.0
1777316813578000,7.0260685e-05,-0.0014059092,-2.6720149e-05,0.0
1777316813778000,-3.0705723e-05,-0.0013758877,2.4987048e-05,0.0
1777316813978000,-0.00010141557,-0.0012955526,5.9366186e-05,0.0
1777316814178000,-9.717203e-06,-0.0028331648,6.627503e-05,0.0
1777316814378000,-1.0791988e-05,-0.0023031654,6.127027e-05,0.0
1777316814578000,-2.18528e-05,-0.001156627,9.872497e-05,0.0
1777316814778000,-1.9253077e-05,-2.8491202e-05,0.00011272616,0.0
1777316814978000,3.7833686e-06,0.0008819921,4.077483e-05,0.0
1777316815178000,8.821039e-06,0.0013209159,-4.5747556e-06,0.0
1777316815378000,2.6522497e-05,0.0011966478,-7.811723e-07,0.0
1777316815574000,-0.00015135542,-0.0005544141,-3.93708e-05,0.0
1777316815774000,-0.00048232725,-0.0021315713,-2.4676248e-05,0.0
1777316815978000,0.0015010642,-0.0018652341,-4.6005713e-05,0.0
1777316816178000,-0.00024211827,-0.0016097919,9.37059e-06,0.0
1777316816378000,-0.00046963996,-0.0015147106,-1.4138498e-05,0.0
1777316816578000,-0.0002893278,-0.0012860886,8.490351e-06,0.0
1777316816778000,-0.00025638423,-0.0011938834,-3.6279876e-06,0.0
1777316816978000,-0.00014663226,-0.00086681324,-3.862339e-05,0.0
1777316817178000,0.00068230956,0.001766927,-7.30985e-05,0.0
1777316817378000,-2.1460123e-06,0.0018260517,-6.951067e-05,0.0
1777316817578000,-6.401406e-05,0.0016039467,-3.8444952e-05,0.0
1777316817778000,0.00045201465,0.0013366936,4.9557802e-06,0.0
1777316817978000,-5.1075647e-05,0.0013385656,-1.637827e-05,0.0
1777316818178000,-0.0001620463,0.0012225182,1.8396813e-05,0.0
1777316818378000,-5.011177e-05,0.0027973338,-4.247479e-05,0.0
1777316818578000,3.4425997e-05,0.002268939,-5.9969738e-05,0.0
1777316818778000,8.3159444e-05,0.0011504294,-7.146169e-05,0.0
1777316818978000,1.8950592e-05,0.00017105715,-5.8795864e-05,0.0
1777316819174000,-4.1595446e-05,-0.00094967004,-1.931603e-05,0.0
1777316819378000,-7.920306e-05,-0.001340328,-5.4699854e-06,0.0
1777316819578000,-0.00016764202,-0.0010794026,3.3247888e-06,0.0
1777316819778000,-0.00029359432,0.0016318731,2.5063333e-05,0.0
1777316819974000,-0.0010140765,0.0021757686,3.8848004e-05,0.0
1777316820178000,0.000573878,0.0015991386,6.774491e-05,0.0
1777316820378000,0.0004012587,0.0014787491,0.00013563085,0.0
1777316820578000,0.00035740767,0.0013702164,7.775302e-05,0.0
1777316820778000,0.00032499284,0.0012511825,1.7797925e-06,0.0
1777316820978000,0.00032763448,0.0010511855,-5.3169908e-05,0.0
1777316821178000,0.00022445526,-0.00019480754,-0.0001773269,0.0
1777316821378000,-0.00059677276,-0.0019667086,-1.0880229e-05,0.0
1777316821578000,-4.1919324e-05,-0.0017795494,5.9672395e-05,0.0
1777316821778000,3.3161934e-05,-0.0015180353,3.657827e-05,0.0
1777316821978000,-8.051163e-05,-0.0013380134,2.3269506e-05,0.0
1777316822178000,-0.00010332622,-0.0012859964,1.2072463e-05,0.0
1777316822378000,-8.938459e-05,-0.0024183022,2.6733782e-05,0.0
1777316822574000,-0.00016043027,-0.0027936446,5.8932095e-05,0.0
1777316822778000,-9.833565e-05,-0.0017635965,6.0214432e-05,0.0
1777316822978000,-4.5990408e-05,-0.00061522936,2.3612536e-05,0.0
1777316823178000,1.5366242e-05,0.00046976662,-1.2159102e-06,0.0
1777316823378000,2.0756395e-05,0.0011761836,3.112803e-05,0.0
1777316823578000,8.3209256e-05,0.0012962307,1.8168159e-05,0.0
1777316823778000,-0.00022350044,-0.000634294,7.041143e-05,0.0
1777316823978000,-0.00046985951,-0.0019779988,-1.608933e-05,0.0
1777316824174000,-0.0001838419,-0.0016699483,-9.7632575e-05,0.0
1777316824378000,0.0012815307,-0.0016611487,-0.00010413326,0.0
1777316824578000,-0.0004220583,-0.0012858274,-3.9250674e-05,0.0
1777316824778000,-0.000419401,-0.0012092534,1.9913425e-05,0.0
1777316824978000,-0.0002132159,-0.0010851385,-3.632229e-05,0.0
1777316825178000,0.00063314865,-0.00080015504,-7.9896075e-05,0.0
1777316825378000,-4.8075435e-07,0.0018257757,-4.0283016e-05,0.0
1777316825578000,-0.000111932255,0.00193207,9.211439e-06,0.0
1777316825778000,0.00033027865,0.001562582,3.9741673e-05,0.0
1777316825978000,-7.6245145e-05,0.0015288413,7.722632e-05,0.0
1777316826178000,-6.5505825e-05,0.001266363,1.959084e-05,0.0
1777316826378000,-6.137216e-05,0.0022962475,-2.7523236e-05,0.0
