timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777227220821000,1777227220669000,-0.001212705,-0.0137103135,-0.011695169,0.00834878,-0.0062951627,-0.030303955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0786438,0.0,0.0,0.0,0.0,0.008040093,0.008040093,0.0014352356,-0.0018601418,0.003949106,-0.00016959338,-2.1457672e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777227220829000,1777227220677000,-0.001212705,-0.0137103135,-0.011695169,0.00834878,-0.0062951627,-0.030303955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039855957,0.0,0.0,0.0,0.0,0.008040093,0.008040093,0.0014352356,-0.0018601418,-0.0020418963,-0.00090935687,-1.1384487e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777227220837000,1777227220685000,-0.001212705,-0.0137103135,-0.011695169,0.00834878,-0.0062951627,-0.030303955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039855957,0.0,0.0,0.0,0.0,0.008040093,0.008040093,0.0014352356,-0.0018601418,-0.0003208164,0.0016403338,7.927418e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777227220845000,1777227220693000,-0.001212705,-0.0137103135,-0.011695169,0.00834878,-0.0062951627,-0.030303955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039855957,0.0,0.0,0.0,0.0,0.008040093,0.008040093,0.0014352356,-0.0018601418,0.0008607168,0.0052524847,1.8715858e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777227220853000,1777227220701000,-0.001212705,-0.0137103135,-0.011695169,0.00834878,-0.0062951627,-0.030303955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039855957,0.0,0.0,0.0,0.0,0.008040093,0.008040093,0.0014352356,-0.0018601418,0.008382769,0.0027224987,-8.6426735e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777227220861000,1777227220709000,-0.001212705,-0.0137103135,-0.011695169,0.00834878,-0.0062951627,-0.030303955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039855957,0.0,0.0,0.0,0.0,3.6508776e-05,-0.0001882183,3.6508776e-05,-0.0005969405,0.00078023627,0.0045037116,1.7642975e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777227220869000,1777227220717000,-0.0020058937,-0.014561201,-0.011993818,0.008117465,-0.013850546,-0.026947021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039855957,0.0,0.0,0.0,0.0,3.6508776e-05,-0.0001882183,3.6508776e-05,-0.0005969405,0.0024616632,0.004779838,1.7523766e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777227220877000,1777227220725000,-0.0020058937,-0.014561201,-0.011993818,0.008117465,-0.013850546,-0.026947021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039855957,0.0,0.0,0.0,0.0,3.6508776e-05,-0.0001882183,3.6508776e-05,-0.0005969405,0.0006548346,0.0020505933,1.0728836e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777227220893000,1777227220741000,-0.0020058937,-0.014561201,-0.011993818,0.008117465,-0.013850546,-0.026947021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030761719,0.0,0.0,0.0,0.0,3.6508776e-05,-0.0001882183,3.6508776e-05,-0.0005969405,0.0046731257,0.005347103,1.168251e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777227220901000,1777227220749000,-0.0020058937,-0.014561201,-0.011993818,0.008117465,-0.013850546,-0.026947021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030761719,0.0,0.0,0.0,0.0,3.6508776e-05,-0.0001882183,3.6508776e-05,-0.0005969405,0.0016411586,-0.00021834951,-7.1525574e-07,0.0,0.0,0.0,0.0,0.0,0.0
