timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
1777320739789000,-0.0055053406,-0.006500132,0.0007968498,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320739981000,-0.0021882183,-0.0060113003,0.00045522314,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320740189000,-0.0017834234,-0.004152167,0.00044794314,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320740389000,-0.00087325857,-0.006882152,-0.0005356586,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320740589000,-0.0035950728,-0.0053327624,-0.0028667,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320740789000,-0.0028994642,-0.009605668,-0.00020049141,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320740989000,0.0027325344,-0.0033413558,0.00014499982,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320741189000,0.0020663664,-0.0050552683,-0.00024674804,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320741389000,-0.00095318723,1.1641532e-10,0.0008887052,0.0,0.0,-1.1641532e-10,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320741589000,-0.006068007,-0.0041608494,0.00073678273,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320741789000,-0.0018888209,-0.0049656937,7.677305e-05,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320741981000,-0.004253696,-0.0037223385,0.0015034821,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320742189000,-0.0035352192,-0.005144938,0.0018983076,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320742389000,-0.0008591285,-0.002992471,-0.0013210198,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320742589000,-0.006611586,-0.0054778927,0.0008413519,0.0,0.0,2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320742789000,0.0027130602,-0.0025782436,0.00037189297,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320742989000,-0.0033282451,-0.002299959,0.0018646179,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320743189000,-0.005968337,-0.0020843889,0.0010092134,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320743389000,-0.007624522,-0.0039280104,-0.0012519957,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320743581000,-0.0072563835,-0.0019418539,0.0023082662,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320743781000,-0.0051287813,-2.3283064e-10,-0.00043501824,0.0,0.0,0.0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320743989000,-0.0039466512,-0.004967219,-0.00024010456,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320744189000,-0.003177881,-0.004946205,-0.001224038,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320744389000,-0.00285502,-0.0015711216,0.00033713767,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320744581000,-0.003096334,1.1641532e-10,-8.731149e-11,0.0,0.0,-1.1641532e-10,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320744789000,-0.001264977,-0.0028276506,0.00031574856,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320744981000,-0.0042620674,1.7462298e-10,0.0017286642,0.0,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320745189000,-0.005508991,-0.00042269262,-0.0010280728,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320745389000,-0.005663562,-0.0043886434,0.0006590127,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320745589000,-0.0055451854,-0.0016035546,-0.00067169993,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320745789000,-0.005197986,1.1641532e-10,-0.0003619296,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320745989000,-0.0047203447,-0.0021909268,-0.001049584,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320746189000,-0.00617151,-0.00074848684,0.0010687411,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320746381000,-0.0064479066,-1.1641532e-10,0.0013078833,0.0,0.0,-1.1641532e-10,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320746581000,-0.0055352445,-0.005139585,0.00012235815,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320746789000,-0.0008446707,-0.0013740903,-0.00028472298,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320746989000,-0.0021406598,-0.0006274518,0.0005006641,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320747189000,-0.0028736833,-0.0014837817,0.00052083586,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320747389000,-0.0029744564,-0.00092992664,0.00038368758,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320747589000,-0.008043288,-0.0013354453,-0.0012017211,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320747789000,-0.0041379454,-0.00513362,0.0010447801,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320747989000,-0.0024384202,-0.0015622918,-0.0018437966,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320748189000,-0.005303968,-1.7462298e-10,-2.910383e-10,0.0,0.0,-1.1641532e-10,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320748389000,-0.0017335267,-0.0012899996,0.0011480536,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320748581000,-0.0016389117,-0.00015638932,0.0004897583,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320748789000,-0.0013938353,-1.1641532e-10,-0.001470314,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320748989000,-0.0016402174,-5.820766e-11,-0.0004643819,0.0,0.0,0.0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320749189000,-0.0023270047,-0.002192813,0.002791505,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320749389000,-3.668334e-06,1.1641532e-10,-2.910383e-11,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320749589000,-0.0013724292,-0.0018827086,0.0007903399,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320749789000,-0.0026077097,-0.0005188652,-0.0001490311,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320749981000,-0.0047050864,5.820766e-11,-0.0009027722,0.0,0.0,0.0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320750189000,-0.0044175135,-0.004163822,0.0012091154,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320750389000,-0.004107113,0.0,0.0014544723,0.0,0.0,-1.1641532e-10,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320750589000,-0.00070457807,0.0,0.00084613427,0.0,0.0,-1.1641532e-10,0,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777320750789000,-0.0017070592,2.910383e-11,-0.0011193509,0.0,0.0,0.0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320750989000,-0.004612361,-0.0017189406,-0.0007089209,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320751189000,-0.002919767,-0.0069267806,-0.0002582028,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320751381000,-0.0031855619,0.0,0.00013985924,0.0,0.0,-1.1641532e-10,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320751589000,0.0004009137,-0.0019717664,0.00014276618,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320751789000,-0.003142058,-0.0009782958,0.00028750225,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320751989000,-0.0036675078,-0.0019732655,-5.7854046e-05,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320752189000,-0.0044946703,0.0003093183,0.0017000148,0.0,0.0,0.0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777320752389000,0.0006623411,0.0013308793,-0.0013252654,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777320752589000,-0.0013259815,0.0,0.0003234679,0.0,0.0,-1.1641532e-10,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320752789000,-0.004760336,0.0,0.00049876614,0.0,0.0,0.0,0,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777320752989000,-0.005811226,0.00022921001,0.0010573249,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777320753189000,-0.0039008064,-0.0015432257,-0.00042428393,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320753389000,-0.0034018657,-0.0009942369,-0.0016702417,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320753589000,-0.0030164272,-0.00091563654,-0.0011962412,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320753789000,-0.002581609,-0.0010888135,-0.00019870943,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320753989000,-0.0055637183,0.0006986166,-9.033088e-05,0.0,0.0,0.0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777320754181000,-0.0011356787,0.0,0.0,0.0,0.0,-1.1641532e-10,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320754389000,-0.0033119814,-0.0021936758,-0.00028944723,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320754589000,-0.0034245716,1.7462298e-10,0.0028687897,0.0,0.0,-1.1641532e-10,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320754789000,-0.00651545,-1.1641532e-10,-0.0010795011,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320754989000,-0.0009318299,5.820766e-11,0.0007133819,0.0,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320755189000,-0.0043665315,2.3283064e-10,0.0008946098,0.0,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320755389000,-0.00014585874,5.820766e-11,-2.910383e-11,0.0,0.0,-1.1641532e-10,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320755589000,-0.0047590043,-0.001826356,0.0009932321,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320755789000,-0.00080587785,-0.0022221487,-0.002323034,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320755981000,-0.004156381,-0.00177713,-0.00043282218,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320756189000,1.1641532e-10,6.548362e-11,1.7462298e-10,0.0,0.0,-1.1641532e-10,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320756389000,-0.005180101,-0.0040753805,0.00026608314,0.0,0.0,2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320756589000,-0.004285223,-0.0015061123,-0.0008938189,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320756789000,-0.005679483,-0.0029953804,0.0016023595,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320756989000,-0.0023741815,0.00043836655,0.0010838913,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777320757189000,-0.008233785,-0.00068380963,0.0006670895,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320757389000,-0.003445041,-0.0027564154,-0.0015472136,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320757589000,-0.0061911847,-0.0014841993,-0.00094246905,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320757789000,-0.004362216,-0.005072454,-0.00014769402,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320757981000,-0.0031936958,-0.002986468,-0.0003631112,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320758189000,9.313226e-10,-9.313226e-10,1.3969839e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320758389000,2.3283064e-09,-1.3969839e-09,2.3283064e-10,0.0,0.0,-3.7252903e-09,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320758589000,2.7939677e-09,-9.313226e-10,-1.0113581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320758789000,-8.8475645e-09,-4.656613e-09,2.0954758e-09,0.0,0.0,-1.4901161e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320758989000,6.0535967e-09,2.0954758e-09,2.0954758e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320759189000,4.656613e-09,1.3038516e-08,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320759389000,-9.313226e-10,6.9849193e-09,-2.6775524e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320759589000,-2.2351742e-08,-1.8626451e-09,8.731149e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320759789000,2.6077032e-08,-5.5879354e-09,-1.6239937e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320759989000,1.8626451e-09,1.7695129e-08,9.313226e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320760189000,-1.1175871e-08,7.450581e-09,2.0372681e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320760381000,7.450581e-09,6.0535967e-09,-5.355105e-09,0.0,0.0,2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320760589000,-1.3038516e-08,6.9849193e-09,-1.9663275e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320760789000,-4.1909516e-09,4.656613e-09,5.84987e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320760989000,8.614734e-09,3.306195e-08,-1.5716068e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320761189000,2.1595042e-08,2.9569492e-08,2.4563633e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320761381000,1.6239937e-08,-9.662472e-09,-2.3719622e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320761589000,4.038884e-08,1.9557774e-08,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320761781000,1.1641532e-08,-2.165325e-08,-9.982614e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320761989000,-8.8475645e-09,1.17579475e-08,-2.7241185e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320762189000,3.3993274e-08,8.1490725e-09,-2.6193447e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320762381000,5.355105e-09,4.004687e-08,-2.7925125e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320762589000,1.0360964e-08,-5.820766e-10,-2.6193447e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320762789000,6.2282197e-09,1.5774276e-08,-1.2631062e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320762989000,-1.839362e-08,4.831236e-09,-9.778887e-09,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320763189000,1.071021e-08,-1.868466e-08,2.81143e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320763389000,-2.2817403e-08,2.4097972e-08,2.3515895e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320763589000,-2.2118911e-08,7.683411e-09,-9.429641e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320763789000,1.268927e-08,-4.656613e-10,-2.2933818e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320763989000,-7.916242e-09,-1.6298145e-08,1.6079866e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320764189000,2.4680048e-08,-1.3504177e-08,1.1903467e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320764389000,4.656613e-10,1.21071935e-08,-8.1490725e-10,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320764589000,-2.2584572e-08,8.032657e-09,1.1175871e-08,0.0,0.0,2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320764789000,-6.2864274e-09,1.8859282e-08,1.51922e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320764989000,-2.7474016e-08,2.3224857e-08,-2.1304004e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320765189000,3.306195e-08,2.3283064e-09,1.44355e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320765389000,5.122274e-09,8.8475645e-09,4.132744e-09,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320765589000,-1.2456439e-08,9.313226e-09,-6.9267116e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320765789000,2.1536835e-08,-1.2172677e-08,-4.8603397e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320765989000,-2.5320332e-09,7.683411e-09,9.720679e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320766189000,-3.4924597e-09,-8.977622e-09,8.265488e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320766389000,-1.9557774e-08,7.21775e-09,-3.0602678e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320766581000,-4.004687e-08,-8.818461e-09,8.381903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320766789000,-3.1432137e-08,-4.8894435e-09,-2.339948e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320766989000,6.0535967e-09,-9.138603e-09,3.4982804e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320767189000,-2.5465852e-08,-1.9790605e-09,2.2060703e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320767389000,-6.0717866e-09,5.4133125e-09,-3.4197e-10,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320767589000,6.519258e-09,-2.0954758e-09,-1.2922101e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777320767789000,-5.820766e-09,4.1763997e-09,1.2572855e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
