timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
1777227220821000,-0.0006262654,0,0,0,0,0,0,0,0,0,0
1777227221325000,-0.0009487843,0,0,0,0,0,0,0,0,0,0
1777227221829000,-0.0013439404,0,0,0,0,0,0,0,0,0,0
1777227222177000,-0.0016635017,0,0,0,0,0,0,0,0,0,0
1777227222189000,-0.0016635017,0,0,0,0,0,0,0,0,0,0
1777227222693000,-0.0017362478,0,0,0,0,0,0,0,0,0,0
1777227223197000,-0.0011698838,0,0,0,0,0,0,0,0,0,0
1777227223701000,-0.0015880294,0,0,0,0,0,0,0,0,0,0
1777227224205000,-0.0013870886,0,0,0,0,0,0,0,0,0,0
1777227224709000,-0.0010416298,0,0,0,0,0,0,0,0,0,0
1777227225217000,-0.0031399704,0,0,0,0,0,0,0,0,0,0
1777227225721000,-0.0072723953,0,0,0,0,0,0,0,0,0,0
1777227226225000,-0.0073976777,0,0,0,0,0,0,0,0,0,0
1777227226729000,-0.0074246395,0,0,0,0,0,0,0,0,0,0
1777227227233000,-0.009271158,0,0,0,0,0,0,0,0,0,0
1777227227737000,-0.008997012,0,0,0,0,0,0,0,0,0,0
1777227228241000,-0.008687893,0,0,0,0,0,0,0,0,0,0
1777227228745000,-0.009126529,0,0,0,0,0,0,0,0,0,0
1777227229249000,-0.009121449,0,0,0,0,0,0,0,0,0,0
1777227229753000,-0.009564094,0,0,0,0,0,0,0,0,0,0
1777227230261000,-0.010577035,0,0,0,0,0,0,0,0,0,0
1777227230765000,-0.01077887,0,0,0,0,0,0,0,0,0,0
1777227231269000,-0.01111557,0,0,0,0,0,0,0,0,0,0
1777227231773000,-0.011222905,0,0,0,0,0,0,0,0,0,0
1777227232277000,-0.011406923,0,0,0,0,0,0,0,0,0,0
1777227232781000,-0.0113379955,0,0,0,0,0,0,0,0,0,0
1777227233033000,-0.012123319,0,0,0,0,0,0,0,0,0,0
1777227233045000,-0.012123319,0,0,0,0,0,0,0,0,0,0
1777227233549000,-0.018238518,0,0,0,0,0,0,0,0,0,0
1777227234053000,-0.017735206,0,0,0,0,0,0,0,0,0,0
1777227234557000,-0.016845306,0,0,0,0,0,0,0,0,0,0
1777227235061000,-0.015462968,0,0,0,0,0,0,0,0,0,0
1777227235565000,-0.0142847,0,0,0,0,0,0,0,0,0,0
1777227236069000,-0.01614731,0,0,0,0,0,0,0,0,0,0
1777227236577000,-0.015069334,0,0,0,0,0,0,0,0,0,0
1777227237081000,-0.013406719,0,0,0,0,0,0,0,0,0,0
1777227237585000,-0.012778917,0,0,0,0,0,0,0,0,0,0
1777227238089000,-0.012074284,0,0,0,0,0,0,0,0,0,0
1777227238593000,-0.011122484,0,0,0,0,0,0,0,0,0,0
1777227239097000,-0.009976393,0,0,0,0,0,0,0,0,0,0
1777227239601000,-0.009188806,0,0,0,0,0,0,0,0,0,0
1777227240105000,-0.008309684,0,0,0,0,0,0,0,0,0,0
1777227240609000,-0.007360796,0,0,0,0,0,0,0,0,0,0
1777227241113000,-0.0067811264,0,0,0,0,0,0,0,0,0,0
1777227241617000,-0.00648521,0,0,0,0,0,0,0,0,0,0
1777227242121000,-0.0064504235,0,0,0,0,0,0,0,0,0,0
1777227242313000,-0.0063692057,0,0,0,0,0,0,0,0,0,0
1777227242817000,-0.0061047003,0,0,0,0,0,0,0,0,0,0
1777227243321000,-0.0062022624,0,0,0,0,0,0,0,0,0,0
1777227243825000,-0.0059786136,0,0,0,0,0,0,0,0,0,0
1777227244329000,-0.0060461634,0,0,0,0,0,0,0,0,0,0
1777227244833000,-0.0059664976,0,0,0,0,0,0,0,0,0,0
1777227245337000,-0.0053356085,0,0,0,0,0,0,0,0,0,0
1777227245841000,-0.004571511,0,0,0,0,0,0,0,0,0,0
1777227246345000,-0.004498867,0,0,0,0,0,0,0,0,0,0
1777227246849000,-0.003881552,0,0,0,0,0,0,0,0,0,0
1777227247353000,-0.0035816033,0,0,0,0,0,0,0,0,0,0
1777227247857000,-0.0035081746,0,0,0,0,0,0,0,0,0,0
1777227248361000,-0.003291832,0,0,0,0,0,0,0,0,0,0
1777227248865000,-0.0032511407,0,0,0,0,0,0,0,0,0,0
1777227249369000,-0.0027595172,0,0,0,0,0,0,0,0,0,0
1777227249873000,-0.0023820046,0,0,0,0,0,0,0,0,0,0
1777227250377000,-0.0029788248,0,0,0,0,0,0,0,0,0,0
1777227250881000,-0.0030654771,0,0,0,0,0,0,0,0,0,0
1777227251385000,-0.0028251929,0,0,0,0,0,0,0,0,0,0
1777227251889000,-0.002331997,0,0,0,0,0,0,0,0,0,0
1777227252393000,-0.0021917808,0,0,0,0,0,0,0,0,0,0
1777227252897000,-0.0017140455,0,0,0,0,0,0,0,0,0,0
1777227253401000,-0.0015191355,0,0,0,0,0,0,0,0,0,0
1777227253905000,-0.001553607,0,0,0,0,0,0,0,0,0,0
1777227254409000,-0.001403681,0,0,0,0,0,0,0,0,0,0
1777227254917000,-0.0015528181,0,0,0,0,0,0,0,0,0,0
1777227255421000,-0.0011912808,0,0,0,0,0,0,0,0,0,0
1777227255925000,-0.0012849049,0,0,0,0,0,0,0,0,0,0
1777227256429000,-0.0011756523,0,0,0,0,0,0,0,0,0,0
1777227256933000,-0.0012211917,0,0,0,0,0,0,0,0,0,0
1777227257437000,-0.0010781816,0,0,0,0,0,0,0,0,0,0
1777227257941000,-0.0008527012,0,0,0,0,0,0,0,0,0,0
1777227258445000,-0.0006486757,0,0,0,0,0,0,0,0,0,0
1777227258949000,-0.000697004,0,0,0,0,0,0,0,0,0,0
1777227259453000,-0.0007278966,0,0,0,0,0,0,0,0,0,0
1777227259957000,-0.0009846207,0,0,0,0,0,0,0,0,0,0
1777227260461000,-0.00068533013,0,0,0,0,0,0,0,0,0,0
1777227260965000,-0.0010035114,0,0,0,0,0,0,0,0,0,0
1777227261469000,-0.001114239,0,0,0,0,0,0,0,0,0,0
1777227261973000,-0.0014799804,0,0,0,0,0,0,0,0,0,0
1777227262477000,-0.0007838525,0,0,0,0,0,0,0,0,0,0
1777227262981000,-0.00084684824,0,0,0,0,0,0,0,0,0,0
1777227263485000,-0.0009743898,0,0,0,0,0,0,0,0,0,0
1777227263989000,-0.00072019163,0,0,0,0,0,0,0,0,0,0
1777227264493000,-0.0008767596,0,0,0,0,0,0,0,0,0,0
1777227264997000,-0.0015329085,0,0,0,0,0,0,0,0,0,0
1777227265501000,-0.0017251393,0,0,0,0,0,0,0,0,0,0
1777227266005000,-0.001895751,0,0,0,0,0,0,0,0,0,0
1777227266509000,-0.0016794216,0,0,0,0,0,0,0,0,0,0
1777227267013000,-0.0016484719,0,0,0,0,0,0,0,0,0,0
1777227267517000,-0.0013748222,0,0,0,0,0,0,0,0,0,0
1777227268021000,-0.0013880378,0,0,0,0,0,0,0,0,0,0
1777227268525000,-0.0015294758,0,0,0,0,0,0,0,0,0,0
1777227269029000,-0.0016069206,0,0,0,0,0,0,0,0,0,0
1777227269533000,-0.0023992069,0,0,0,0,0,0,0,0,0,0
1777227270037000,-0.0022294496,0,0,0,0,0,0,0,0,0,0
1777227270541000,-0.0021702063,0,0,0,0,0,0,0,0,0,0
1777227271045000,-0.001988314,0,0,0,0,0,0,0,0,0,0
1777227271549000,-0.0022405374,0,0,0,0,0,0,0,0,0,0
1777227272053000,-0.0021560423,0,0,0,0,0,0,0,0,0,0
1777227272557000,-0.001538589,0,0,0,0,0,0,0,0,0,0
1777227273061000,-0.0019250707,0,0,0,0,0,0,0,0,0,0
1777227273565000,-0.0017454929,0,0,0,0,0,0,0,0,0,0
1777227274069000,-0.0012305339,0,0,0,0,0,0,0,0,0,0
1777227274573000,-0.0017008174,0,0,0,0,0,0,0,0,0,0
1777227275077000,-0.0014862432,0,0,0,0,0,0,0,0,0,0
1777227275581000,-0.0012372228,0,0,0,0,0,0,0,0,0,0
1777227276085000,-0.00092865515,0,0,0,0,0,0,0,0,0,0
1777227276589000,-0.00055928476,0,0,0,0,0,0,0,0,0,0
1777227277093000,-0.0014498199,0,0,0,0,0,0,0,0,0,0
1777227277597000,-0.0016478383,0,0,0,0,0,0,0,0,0,0
1777227278101000,-0.0018553416,0,0,0,0,0,0,0,0,0,0
1777227278605000,-0.0016713301,0,0,0,0,0,0,0,0,0,0
1777227279109000,-0.0013448945,0,0,0,0,0,0,0,0,0,0
1777227279613000,-0.0012049668,0,0,0,0,0,0,0,0,0,0
1777227280117000,-0.0020077953,0,0,0,0,0,0,0,0,0,0
1777227280621000,-0.002295542,0,0,0,0,0,0,0,0,0,0
1777227281125000,-0.0027766493,0,0,0,0,0,0,0,0,0,0
1777227281629000,-0.0029645483,0,0,0,0,0,0,0,0,0,0
1777227282133000,-0.0036892164,0,0,0,0,0,0,0,0,0,0
1777227282637000,-0.004334846,0,0,0,0,0,0,0,0,0,0
1777227283141000,-0.004075948,0,0,0,0,0,0,0,0,0,0
1777227283309000,-0.003810334,0,0,0,0,0,0,0,0,0,0
1777227283453000,-0.0037159626,0,0,0,0,0,0,0,0,0,0
1777227283465000,-0.0037159626,0,0,0,0,0,0,0,0,0,0
1777227283729000,-0.0056606596,0,0,0,0,0,0,0,0,0,0
