timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
1777227220821000,1777227220669000,0.99999505,-0.0029633634,0.00085218763,-0.00070267107,-0.0012694782,-0.013141533,-0.011362646,0.0,0.0,-488.0276,0.0008128576,1.9208173e-05,0.00060411147,0.0046559707,-0.032795466,0.008535987,0.2149548,0.012778837,0.42909634,2.6076461e-05,-0.0020668658,0.0006959382,0.0,0.0,-488.01758,0.00021708685,0.00016112879,0.00044421316,0.0031905007,0.0032005203,0.0024386547,0.007181961,0.007189036,0.012756401,1.4548164e-07,1.4538472e-07,2.9561932e-07,0.014698235,0.020085568,1.1859304e-05,0.00033852318,3.079127e-05,0.00032360235,0.00031714657,7.597005e-05,0.00031857454,1.0,1.0,1e-04,25
1777227220829000,1777227220677000,0.99999505,-0.0029547266,0.00084309425,-0.00068495807,-0.0011090492,-0.013070359,-0.011435011,0.0,0.0,-488.0277,0.0008128576,1.920817e-05,0.00060411147,0.004654763,-0.03279612,0.008536115,0.21495484,0.01277884,0.4290963,2.6082234e-05,-0.00206684,0.0006959344,0.0,0.0,-488.0177,0.0002171088,0.00016115066,0.00044432087,0.003214417,0.0032245528,0.002445945,0.007230156,0.007237363,0.012799901,1.4554564e-07,1.4544872e-07,2.9568332e-07,0.014698225,0.020085564,1.1859751e-05,0.0003385232,3.0791336e-05,0.0003236024,0.00031714657,7.597004e-05,0.00031857454,1.0,1.0,1e-04,25
1777227220837000,1777227220685000,0.999995,-0.0029807654,0.0008632062,-0.0006896921,-0.0010219279,-0.01320498,-0.011753076,0.0,0.0,-488.0278,0.00081293326,2.084935e-05,0.0006051867,0.004654776,-0.0327943,0.008536121,0.21495469,0.012778752,0.4290967,2.6239208e-05,-0.0020675515,0.00069556077,0.0,0.0,-488.0178,0.00021712975,0.00016117164,0.00044427774,0.0032383646,0.003248605,0.0024542487,0.0072787977,0.0072861365,0.012856935,1.4551546e-07,1.4541868e-07,2.9535906e-07,0.014698226,0.020085564,1.1860327e-05,0.00033852327,3.0791398e-05,0.00032360243,0.00031714657,7.59699e-05,0.00031857452,1.0,1.0,1e-04,25
1777227220845000,1777227220693000,0.999995,-0.0029785074,0.00085823145,-0.0006986232,-0.0010901652,-0.013617857,-0.011920869,0.0,0.0,-488.0279,0.00081293326,2.084935e-05,0.0006051867,0.004654776,-0.0327943,0.008536121,0.21495469,0.012778752,0.4290967,2.6239208e-05,-0.0020675515,0.00069556077,0.0,0.0,-488.01788,0.00021715176,0.00016119366,0.0004443854,0.003262524,0.003272868,0.0024625415,0.0073279785,0.0073354538,0.012914289,1.4557946e-07,1.4548269e-07,2.9542306e-07,0.014698227,0.020085564,1.1860902e-05,0.00033852333,3.0791463e-05,0.0003236025,0.00031714657,7.59699e-05,0.00031857452,1.0,1.0,1e-04,25
1777227220853000,1777227220701000,0.99999505,-0.0029661306,0.00083730544,-0.00069579756,-0.0017485728,-0.013830682,-0.011973925,0.0,0.0,-488.02798,0.00081293326,2.084935e-05,0.0006051867,0.004654776,-0.0327943,0.008536121,0.21495469,0.012778752,0.4290967,2.6239208e-05,-0.0020675515,0.00069556077,0.0,0.0,-488.01797,0.00021717379,0.0001612157,0.00044449308,0.0032867733,0.0032971795,0.0024708102,0.007377659,0.0073852725,0.012971963,1.4564347e-07,1.455467e-07,2.9548707e-07,0.014698228,0.020085564,1.1861478e-05,0.0003385234,3.079153e-05,0.00032360255,0.00031714657,7.59699e-05,0.00031857452,1.0,1.0,1e-04,25
1777227220861000,1777227220709000,0.9999951,-0.0029819894,0.0008075115,-0.0006664098,-0.0018121185,-0.014184498,-0.011921801,0.0,0.0,-488.02808,0.0008129371,2.0840474e-05,0.00060516794,0.0046545668,-0.032794055,0.008536123,0.21495546,0.012778826,0.42909673,2.5618008e-05,-0.002067623,0.0006959694,0.0,0.0,-488.01807,0.00021719158,0.00016123118,0.0004437622,0.0033101547,0.0033210416,0.0024791074,0.007427456,0.0074353954,0.013029956,1.4569315e-07,1.4559e-07,2.9511781e-07,0.014698229,0.020085555,1.1862054e-05,0.0003385196,3.075384e-05,0.00032359897,0.000317143,7.5934855e-05,0.00031857096,1.0,1.0,1e-04,25
1777227220869000,1777227220717000,0.9999952,-0.0029480727,0.00076387584,-0.00061679026,-0.0020312457,-0.013873738,-0.011679573,0.0,0.0,-488.02734,0.0008118876,2.0862308e-05,0.00060500856,0.0046928907,-0.032779206,0.008532518,0.21495397,0.012778724,0.42909756,2.5417885e-05,-0.0020681762,0.00069601776,0.0,0.0,-488.01733,0.0002170756,0.00016111184,0.00044385213,0.003178804,0.003188816,0.0024345631,0.0071583535,0.007165399,0.012728412,1.453771e-07,1.4527863e-07,2.9517324e-07,0.014697647,0.020085378,1.1855858e-05,0.00033851876,3.07539e-05,0.00032359874,0.00031714299,7.593458e-05,0.00031857094,1.0,1.0,1e-04,25
1777227220877000,1777227220725000,0.99999535,-0.0029181137,0.000752504,-0.00062199455,-0.002082923,-0.01403492,-0.011853598,0.0,0.0,-488.02744,0.0008118876,2.0862308e-05,0.00060500856,0.0046928907,-0.032779206,0.008532518,0.21495397,0.012778724,0.42909756,2.5417885e-05,-0.0020681762,0.00069601776,0.0,0.0,-488.01743,0.00021709752,0.00016113378,0.00044395952,0.0032026854,0.0032128002,0.0024428584,0.0072063087,0.007213486,0.0127850305,1.454411e-07,1.4534264e-07,2.9523724e-07,0.014697648,0.020085378,1.1856434e-05,0.00033851882,3.0753967e-05,0.0003235988,0.00031714299,7.593458e-05,0.00031857094,1.0,1.0,1e-04,25
1777227220893000,1777227220741000,0.9999954,-0.0028949762,0.00064183754,-0.00063691277,-0.0025701388,-0.015033487,-0.012145169,0.0,0.0,-488.0276,0.0008118876,2.086231e-05,0.00060500856,0.0046938243,-0.032778703,0.008532418,0.21495394,0.012778721,0.4290976,2.5413421e-05,-0.0020681962,0.0006960207,0.0,0.0,-488.01758,0.00021714154,0.00016117773,0.00044417474,0.003250773,0.0032610707,0.002458385,0.007303691,0.007311138,0.012885828,1.4556912e-07,1.4547065e-07,2.9536525e-07,0.014697638,0.020085374,1.1857455e-05,0.0003385189,3.0754098e-05,0.0003235989,0.00031714299,7.593457e-05,0.00031857094,1.0,1.0,1e-04,25
1777227220901000,1777227220749000,0.9999954,-0.002911379,0.00058949314,-0.00063823775,-0.0026990904,-0.015016173,-0.012286581,0.0,0.0,-488.02768,0.0008118876,2.086231e-05,0.00060500856,0.0046938243,-0.032778703,0.008532418,0.21495394,0.012778721,0.4290976,2.5413421e-05,-0.0020681962,0.0006960207,0.0,0.0,-488.01767,0.00021716351,0.00016119973,0.00044428225,0.0032749854,0.0032853812,0.002466684,0.0073531265,0.007360711,0.012943341,1.4563312e-07,1.4553466e-07,2.9542926e-07,0.014697639,0.020085374,1.1858031e-05,0.00033851896,3.0754163e-05,0.00032359897,0.00031714299,7.593457e-05,0.00031857094,1.0,1.0,1e-04,25
