timestamp,timestamp_sample,device_id,pressure,temperature,error_count
1777320737805000,1777320737805000,6620428,95598.33,0.0,0
1777320738805000,1777320738805000,6620428,95598.33,0.0,0
1777320739805000,1777320739805000,6620428,95598.12,0.0,0
1777320740805000,1777320740805000,6620428,95597.766,0.0,0
1777320741805000,1777320741805000,6620428,95599.29,0.0,0
1777320742805000,1777320742805000,6620428,95599.65,0.0,0
1777320743805000,1777320743805000,6620428,95601.01,0.0,0
1777320744805000,1777320744805000,6620428,95597.62,0.0,0
1777320745805000,1777320745805000,6620428,95597.48,0.0,0
1777320746805000,1777320746805000,6620428,95599.19,0.0,0
1777320747805000,1777320747805000,6620428,95598.4,0.0,0
1777320748805000,1777320748805000,6620428,95598.53,0.0,0
1777320749805000,1777320749805000,6620428,95598.984,0.0,0
1777320750805000,1777320750805000,6620428,95597.87,0.0,0
1777320751805000,1777320751805000,6620428,95597.484,0.0,0
1777320752805000,1777320752805000,6620428,95600.53,0.0,0
1777320753805000,1777320753805000,6620428,95598.05,0.0,0
1777320754805000,1777320754805000,6620428,95597.62,0.0,0
1777320755805000,1777320755805000,6620428,95597.445,0.0,0
1777320756805000,1777320756805000,6620428,95597.56,0.0,0
1777320757805000,1777320757805000,6620428,95598.73,0.0,0
1777320758805000,1777320758805000,6620428,95599.0,0.0,0
1777320759805000,1777320759805000,6620428,95597.21,0.0,0
1777320760805000,1777320760805000,6620428,95597.89,0.0,0
1777320761805000,1777320761805000,6620428,95593.23,0.0,0
1777320762805000,1777320762805000,6620428,95580.77,0.0,0
1777320763805000,1777320763805000,6620428,95565.5,0.0,0
1777320764805000,1777320764805000,6620428,95548.29,0.0,0
1777320765805000,1777320765805000,6620428,95530.625,0.0,0
1777320766805000,1777320766805000,6620428,95513.84,0.0,0
1777320767805000,1777320767805000,6620428,95496.11,0.0,0
1777320768805000,1777320768805000,6620428,95488.65,0.0,0
1777320769805000,1777320769805000,6620428,95491.836,0.0,0
1777320770805000,1777320770805000,6620428,95491.625,0.0,0
1777320771805000,1777320771805000,6620428,95494.336,0.0,0
1777320772805000,1777320772805000,6620428,95492.29,0.0,0
1777320773801000,1777320773801000,6620428,95493.21,0.0,0
1777320774805000,1777320774805000,6620428,95490.38,0.0,0
1777320775805000,1777320775805000,6620428,95495.234,0.0,0
1777320776805000,1777320776805000,6620428,95492.26,0.0,0
1777320777805000,1777320777805000,6620428,95492.28,0.0,0
1777320778805000,1777320778805000,6620428,95491.7,0.0,0
1777320779805000,1777320779805000,6620428,95493.375,0.0,0
1777320780805000,1777320780805000,6620428,95490.66,0.0,0
1777320781805000,1777320781805000,6620428,95491.42,0.0,0
1777320782805000,1777320782805000,6620428,95495.08,0.0,0
1777320783805000,1777320783805000,6620428,95493.875,0.0,0
1777320784805000,1777320784805000,6620428,95494.72,0.0,0
1777320785805000,1777320785805000,6620428,95494.07,0.0,0
1777320786805000,1777320786805000,6620428,95495.15,0.0,0
1777320787801000,1777320787801000,6620428,95492.89,0.0,0
1777320788805000,1777320788805000,6620428,95495.15,0.0,0
1777320789805000,1777320789805000,6620428,95493.93,0.0,0
1777320790805000,1777320790805000,6620428,95493.2,0.0,0
1777320791805000,1777320791805000,6620428,95494.64,0.0,0
1777320792805000,1777320792805000,6620428,95492.95,0.0,0
1777320793805000,1777320793805000,6620428,95494.234,0.0,0
1777320794805000,1777320794805000,6620428,95493.65,0.0,0
1777320795805000,1777320795805000,6620428,95493.69,0.0,0
1777320796805000,1777320796805000,6620428,95492.2,0.0,0
1777320797805000,1777320797805000,6620428,95491.6,0.0,0
1777320798805000,1777320798805000,6620428,95495.11,0.0,0
1777320799805000,1777320799805000,6620428,95493.305,0.0,0
1777320800805000,1777320800805000,6620428,95494.16,0.0,0
1777320801805000,1777320801805000,6620428,95494.625,0.0,0
1777320802805000,1777320802805000,6620428,95494.78,0.0,0
1777320803805000,1777320803805000,6620428,95494.91,0.0,0
1777320804805000,1777320804805000,6620428,95492.27,0.0,0
1777320805805000,1777320805805000,6620428,95494.07,0.0,0
1777320806805000,1777320806805000,6620428,95494.516,0.0,0
1777320807805000,1777320807805000,6620428,95495.12,0.0,0
