timestamp,speed_up,speed_down,want_takeoff
1777316742606000,3.0,1.5,0
1777316743550000,3.0,1.5,0
1777316744550000,3.0,1.5,0
1777316745550000,3.0,1.5,0
1777316746550000,3.0,1.5,0
1777316747550000,3.0,1.5,0
1777316748550000,3.0,1.5,0
1777316749550000,3.0,1.5,0
1777316750550000,3.0,1.5,0
1777316751550000,3.0,1.5,0
1777316752550000,3.0,1.5,0
1777316753550000,3.0,1.5,0
1777316754550000,3.0,1.5,0
1777316755550000,3.0,1.5,0
1777316756550000,3.6000001,1.8000001,0
1777316757550000,3.6000001,1.8000001,0
1777316758550000,3.6000001,1.8000001,0
1777316759550000,3.6000001,1.8000001,0
1777316760550000,3.6000001,1.8000001,0
1777316761550000,3.6000001,1.8000001,0
1777316762550000,3.6000001,1.8000001,0
1777316763550000,3.6000001,1.8000001,0
1777316764550000,3.6000001,1.8000001,0
1777316765550000,3.6000001,1.8000001,0
1777316766550000,3.6000001,1.8000001,0
1777316767550000,3.6000001,1.8000001,0
1777316768550000,3.6000001,1.8000001,0
1777316769550000,3.6000001,1.8000001,0
1777316770550000,3.6000001,1.8000001,0
1777316771550000,3.6000001,1.8000001,1
1777316772550000,3.6000001,1.8000001,1
1777316773550000,3.6000001,1.8000001,1
1777316774550000,3.6000001,1.8000001,1
1777316775550000,3.6000001,1.8000001,1
1777316776550000,3.6000001,1.8000001,1
1777316777550000,3.6000001,1.8000001,1
1777316778550000,3.6000001,1.8000001,1
1777316779550000,3.6000001,1.8000001,1
1777316780550000,3.6000001,1.8000001,1
1777316781550000,3.6000001,1.8000001,1
1777316782550000,3.6000001,1.8000001,0
1777316783550000,3.6000001,1.8000001,0
1777316784550000,3.6000001,1.8000001,0
1777316785550000,3.6000001,1.8000001,0
1777316786550000,3.6000001,1.8000001,0
1777316787550000,3.6000001,1.8000001,0
1777316788550000,3.6000001,1.8000001,0
1777316789550000,3.6000001,1.8000001,0
1777316790550000,3.6000001,1.8000001,0
1777316791550000,3.6000001,1.8000001,0
1777316792550000,3.6000001,1.8000001,0
1777316793550000,3.6000001,1.8000001,0
1777316794550000,3.6000001,1.8000001,0
1777316795550000,3.6000001,1.8000001,0
1777316796550000,3.6000001,1.8000001,0
1777316797550000,3.6000001,1.8000001,0
1777316798550000,3.6000001,1.8000001,0
1777316799550000,3.6000001,1.8000001,0
1777316800550000,3.6000001,1.8000001,0
1777316801550000,3.6000001,1.8000001,0
1777316802550000,3.6000001,1.8000001,0
1777316803550000,3.6000001,1.8000001,0
1777316804550000,3.6000001,1.8000001,0
1777316805550000,3.6000001,1.8000001,0
1777316806550000,3.6000001,1.8000001,0
1777316807550000,3.6000001,1.8000001,0
1777316808550000,3.6000001,1.8000001,0
1777316809550000,3.6000001,1.8000001,0
1777316810550000,3.6000001,1.8000001,0
1777316811550000,3.6000001,1.8000001,0
1777316812550000,3.6000001,1.8000001,0
1777316813550000,3.6000001,1.8000001,0
1777316814550000,3.6000001,1.8000001,0
1777316815550000,3.6000001,1.8000001,0
1777316816550000,3.6000001,1.8000001,0
1777316817550000,3.6000001,1.8000001,0
1777316818550000,3.6000001,1.8000001,0
1777316819550000,3.6000001,1.8000001,0
1777316820550000,3.6000001,1.8000001,0
1777316821550000,3.6000001,1.8000001,0
1777316822550000,3.6000001,1.8000001,0
1777316823550000,3.6000001,1.8000001,0
1777316824550000,3.6000001,1.8000001,0
1777316825550000,3.6000001,1.8000001,0
