timestamp,speed_up,speed_down,want_takeoff
1777227221781000,3.6000001,1.8000001,0
1777227222781000,3.6000001,1.8000001,1
1777227223781000,3.6000001,1.8000001,1
1777227224781000,3.6000001,1.8000001,1
1777227225781000,3.6000001,1.8000001,1
1777227226781000,3.6000001,1.8000001,1
1777227227781000,3.6000001,1.8000001,1
1777227228781000,3.6000001,1.8000001,1
1777227229781000,3.6000001,1.8000001,1
1777227230781000,3.6000001,1.8000001,1
1777227231781000,3.6000001,1.8000001,1
1777227232781000,3.6000001,1.8000001,1
1777227233781000,3.6000001,1.8000001,1
1777227234781000,3.6000001,1.8000001,1
1777227235781000,3.6000001,1.8000001,1
1777227236781000,3.6000001,1.8000001,1
1777227237781000,3.6000001,1.8000001,1
1777227238781000,3.6000001,1.8000001,1
1777227239781000,3.6000001,1.8000001,0
1777227240781000,3.6000001,1.8000001,0
1777227241781000,3.6000001,1.8000001,0
1777227242781000,3.6000001,1.8000001,0
1777227243781000,3.6000001,1.8000001,0
1777227244781000,3.6000001,1.8000001,0
1777227245781000,3.6000001,1.8000001,0
1777227246781000,3.6000001,1.8000001,0
1777227247781000,3.6000001,1.8000001,0
1777227248781000,3.6000001,1.8000001,0
1777227249781000,3.6000001,1.8000001,0
1777227250781000,3.6000001,1.8000001,0
1777227251781000,3.6000001,1.8000001,0
1777227252781000,3.6000001,1.8000001,0
1777227253781000,3.6000001,1.8000001,0
1777227254781000,3.6000001,1.8000001,0
1777227255781000,3.6000001,1.8000001,0
1777227256781000,3.6000001,1.8000001,0
1777227257781000,3.6000001,1.8000001,0
1777227258781000,3.6000001,1.8000001,0
1777227259781000,3.6000001,1.8000001,0
1777227260781000,3.6000001,1.8000001,0
1777227261781000,3.6000001,1.8000001,0
1777227262781000,3.6000001,1.8000001,0
1777227263781000,3.6000001,1.8000001,0
1777227264781000,3.6000001,1.8000001,0
1777227265781000,3.6000001,1.8000001,0
1777227266781000,3.6000001,1.8000001,0
1777227267781000,3.6000001,1.8000001,0
1777227268781000,3.6000001,1.8000001,0
1777227269781000,3.6000001,1.8000001,0
1777227270781000,3.6000001,1.8000001,0
1777227271781000,3.6000001,1.8000001,0
1777227272781000,3.6000001,1.8000001,0
1777227273781000,3.6000001,1.8000001,0
1777227274781000,3.6000001,1.8000001,0
1777227275781000,3.6000001,1.8000001,0
1777227276781000,3.6000001,1.8000001,0
1777227277781000,3.6000001,1.8000001,0
1777227278781000,3.6000001,1.8000001,0
1777227279781000,3.6000001,1.8000001,0
1777227280781000,3.6000001,1.8000001,0
1777227281781000,3.6000001,1.8000001,0
1777227282781000,3.6000001,1.8000001,0
1777227283781000,3.6000001,1.8000001,1
1777227284781000,3.6000001,1.8000001,1
1777227285781000,3.6000001,1.8000001,1
1777227286781000,3.6000001,1.8000001,1
1777227287781000,3.6000001,1.8000001,1
1777227288781000,3.6000001,1.8000001,1
1777227289781000,3.6000001,1.8000001,1
1777227290781000,3.6000001,1.8000001,1
1777227291781000,3.6000001,1.8000001,0
1777227292781000,3.6000001,1.8000001,0
1777227293781000,3.6000001,1.8000001,0
1777227294781000,3.6000001,1.8000001,0
1777227295781000,3.6000001,1.8000001,0
1777227296781000,3.6000001,1.8000001,0
1777227297781000,3.6000001,1.8000001,0
1777227298781000,3.6000001,1.8000001,0
1777227299781000,3.6000001,1.8000001,0
1777227300781000,3.6000001,1.8000001,0
1777227301781000,3.6000001,1.8000001,0
1777227302781000,3.6000001,1.8000001,0
1777227303781000,3.6000001,1.8000001,0
1777227304781000,3.6000001,1.8000001,0
1777227305781000,3.6000001,1.8000001,0
1777227306781000,3.6000001,1.8000001,0
1777227307781000,3.6000001,1.8000001,0
1777227308781000,3.6000001,1.8000001,0
1777227309781000,3.6000001,1.8000001,0
1777227310781000,3.6000001,1.8000001,0
1777227311781000,3.6000001,1.8000001,0
1777227312781000,3.6000001,1.8000001,0
1777227313781000,3.6000001,1.8000001,0
1777227314781000,3.6000001,1.8000001,0
1777227315781000,3.6000001,1.8000001,0
1777227316781000,3.6000001,1.8000001,0
1777227317781000,3.6000001,1.8000001,0
1777227318781000,3.6000001,1.8000001,0
1777227319781000,3.6000001,1.8000001,0
1777227320781000,3.6000001,1.8000001,0
1777227321781000,3.6000001,1.8000001,0
1777227322781000,3.6000001,1.8000001,0
1777227323781000,3.6000001,1.8000001,0
1777227324781000,3.6000001,1.8000001,0
1777227325781000,3.6000001,1.8000001,0
1777227326781000,3.6000001,1.8000001,0
1777227327781000,3.6000001,1.8000001,0
1777227328781000,3.6000001,1.8000001,0
1777227329781000,3.6000001,1.8000001,0
1777227330781000,3.6000001,1.8000001,0
1777227331781000,3.6000001,1.8000001,0
1777227332781000,3.6000001,1.8000001,0
1777227333781000,3.6000001,1.8000001,0
1777227334781000,3.6000001,1.8000001,0
1777227335781000,3.6000001,1.8000001,0
1777227336781000,3.6000001,1.8000001,0
1777227337781000,3.6000001,1.8000001,0
1777227338781000,3.6000001,1.8000001,0
1777227339781000,3.6000001,1.8000001,0
1777227340781000,3.6000001,1.8000001,0
