timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1777227220821000,1777227220821000,-0.011643939,-0.0027649847,0.0020853663,-0.89585054,-0.26717156,-0.05563343
1777227220825000,1777227220825000,-0.015207158,-0.00037313835,0.0018578361,-0.8941627,0.022225143,-0.056051247
1777227220833000,1777227220833000,-0.0020250266,-0.0019719277,-0.00042348,0.5111279,-0.09424053,-0.17904451
1777227220841000,1777227220841000,0.0029513368,0.010782914,0.007550805,0.5667123,0.82404304,0.51002955
1777227220853000,1777227220853000,-0.006732065,-0.0030339817,0.009795799,-0.417098,-0.5281444,0.26025042
1777227220861000,1777227220861000,0.0060307174,0.009698141,0.0035617035,0.73177576,0.7341076,-0.39064884
1777227220873000,1777227220873000,-0.0010108247,-0.0069938637,-0.0061008655,-0.14659227,-0.9711861,-0.70872796
1777227220881000,1777227220881000,0.0022477221,-0.0019188446,-0.009923039,0.08199634,-0.003508797,-0.52701306
1777227220893000,1777227220893000,0.0061164876,0.008479638,0.0005195334,0.36318555,0.48399106,0.5387112
1777227220901000,1777227220901000,0.0024538857,-0.005195343,0.0010990032,-0.05841453,-0.7849847,0.21095614
1777227220913000,1777227220913000,0.0062526963,0.0049311332,-1.0661723e-05,0.2434648,0.5044826,0.120525815
1777227220921000,1777227220921000,-0.0038740577,-0.0007298449,0.0012186463,-0.58590376,-0.15375063,0.1368458
1777227220933000,1777227220933000,0.008116046,2.4568153e-05,0.00032073515,0.39634135,-0.036775507,-0.10966079
1777227220941000,1777227220941000,0.00895403,-0.0047327816,-0.006580362,0.21918471,-0.36573553,-0.51417696
1777227220953000,1777227220953000,-0.0049542515,-0.0007391735,-0.0060704956,-0.81459814,0.18192899,-0.0456392
1777227220961000,1777227220961000,-0.005117892,0.0011165133,0.0010327096,-0.31343699,0.22704251,0.5080819
1777227220969000,1777227220969000,-0.0025510911,0.008535484,-0.005588305,0.0398999,0.59026134,-0.34936175
1777227220981000,1777227220981000,0.0013441967,-0.0013227095,-0.011495696,0.36066172,-0.31895462,-0.16352504
1777227220993000,1777227220993000,-0.009162663,0.0003471303,0.000802294,-0.7085664,-0.04485333,0.54612654
1777227221001000,1777227221001000,-0.006932212,0.007927555,0.0055726334,-0.08990294,0.4759001,0.6025772
1777227221013000,1777227221013000,5.586911e-05,-0.004492605,0.0012356554,0.25570387,-0.7826516,-0.18098412
1777227221021000,1777227221021000,0.0038184237,-0.011579451,0.002534221,0.38452688,-0.68429506,0.0405542
1777227221033000,1777227221033000,0.011221889,-0.0047210157,-0.0037482283,0.47437704,-0.06415748,-0.47453225
1777227221041000,1777227221041000,0.0015720583,-0.008298596,-0.008545639,-0.46143594,-0.16820522,-0.50184536
1777227221053000,1777227221053000,0.0019687812,-0.005548652,0.0021481211,0.11569291,0.0155169275,0.5452909
1777227221061000,1777227221061000,0.003917917,-0.006022879,-0.00014586293,0.08394185,-0.040795542,0.034532756
1777227221073000,1777227221073000,0.0012621887,-0.0023604115,0.009198149,-0.016398326,0.2836228,0.5522973
1777227221081000,1777227221081000,0.00013420224,0.0057205493,0.004298953,-0.0864861,0.6240802,-0.061765376
1777227221093000,1777227221093000,0.0059689367,-0.0011667366,0.0042015444,0.44928545,-0.21136321,-0.10223049
1777227221101000,1777227221101000,0.008913473,-0.004559731,-0.0015710001,0.36364967,-0.29242915,-0.42852604
1777227221113000,1777227221113000,-0.010627458,0.0046886737,0.005949188,-0.914921,0.4928232,0.44316524
1777227221121000,1777227221121000,0.0017822168,0.0073412615,0.015480866,0.513447,0.39569083,0.80618834
1777227221133000,1777227221133000,-0.009381669,-0.0017631726,0.004102779,-0.645087,-0.60736996,-0.33085468
1777227221141000,1777227221141000,0.0007213703,0.0023184572,0.0072727753,0.47375318,0.07954943,0.11871499
1777227221153000,1777227221153000,0.0067892466,-0.0014658596,0.0071165324,0.37875533,-0.21273452,-0.3206606
1777227221161000,1777227221161000,0.0027801434,-0.0045674555,-0.0009990586,-0.17270723,-0.34455836,-0.6683536
1777227221173000,1777227221173000,-0.00077010127,0.0036418184,-0.00652423,-0.077510774,0.55485433,-0.5465939
1777227221181000,1777227221181000,0.00031157344,0.0070464252,-0.0077086114,0.099360764,0.42198667,-0.29559934
1777227221193000,1777227221193000,0.010555115,-0.00036328807,0.014574356,0.43850753,-0.22168992,1.1552438
1777227221201000,1777227221201000,0.0022220856,-0.0058584446,0.0062557217,-0.4059381,-0.50789595,-0.074881144
1777227221213000,1777227221213000,0.002506783,0.0044926773,-0.003037793,0.017975777,0.6586369,-0.62317467
1777227221221000,1777227221221000,-0.0073210914,0.0058791814,-0.00032159415,-0.70507765,0.31751657,-0.09552679
1777227221233000,1777227221233000,-0.0022642717,0.001230454,-0.005575307,0.25818238,-0.12391053,-0.312255
