timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1777227220821000,-0.016013982,-0.0013485624,0.0035087778,4000,0,0.010773908,0.0323219,-9.818621,4000,0,0,0,1
1777227220825000,-0.013084506,0.0013145998,0.0021772005,4000,0,0.037110135,0.049081307,-9.864112,4000,0,0,0,1
1777227220829000,-0.00083396054,-0.0032127723,0.00031301638,4000,0,0.04668694,0.0323219,-9.829395,4000,0,0,0,1
1777227220833000,0.00023130282,-0.0018811895,4.6685193e-05,4000,0,0.0,0.021547988,-9.78989,4000,0,0,0,1
1777227220837000,0.0007639336,0.01063567,0.0053730053,4000,0,-0.044292733,0.04189871,-9.793484,4000,0,0,0,1
1777227220841000,0.0042260615,0.01170094,0.010699318,4000,0,-0.049081136,0.0395045,-9.78989,4000,0,0,0,1
1777227220845000,0.00023133401,0.00078196,0.009367754,4000,0,-0.05985505,0.022745091,-9.805454,4000,0,0,0,1
1777227220849000,-0.006692907,-0.0026801582,0.008302488,4000,0,-0.07661447,0.022745091,-9.830592,4000,0,0,0,1
1777227220853000,-0.00536134,-0.002413811,0.0112319635,4000,0,-0.041898537,0.029927697,-9.824609,4000,0,0,0,1
1777227220857000,0.0044923387,0.0042441124,0.009101428,4000,0,-0.0023942022,0.043095805,-9.828198,4000,0,0,0,1
1777227220861000,0.0098186415,0.014896754,0.00031300695,4000,0,0.009576809,0.027533494,-9.825806,4000,0,0,0,1
1777227220865000,0.0015628809,0.0079725105,4.6705092e-05,4000,0,0.01436521,0.040701605,-9.822214,4000,0,0,0,1
1777227220869000,-0.0042960746,-0.0061422465,-0.0002196196,4000,0,-0.0059855045,0.071826234,-9.827002,4000,0,0,0,1
1777227220873000,0.0026281634,-0.008805425,-0.008209096,4000,0,-0.009576809,0.043095805,-9.829395,4000,0,0,0,1
1777227220877000,0.0074218586,-0.0034790987,-0.010073312,4000,0,0.037110135,0.033519,-9.837774,4000,0,0,0,1
1777227220881000,0.0002313186,0.001847257,-0.007676481,4000,0,0.034715924,0.051475517,-9.815031,4000,0,0,0,1
1777227220885000,-0.0013665833,0.005575667,-0.006078586,4000,0,0.0023942022,0.04668711,-9.797075,4000,0,0,0,1
1777227220889000,0.008753434,0.008771436,-0.0026164975,4000,0,0.010773908,0.015562484,-9.804257,4000,0,0,0,1
1777227220893000,0.006889222,0.0069072284,0.0035087955,4000,0,0.010773908,-0.008379536,-9.793484,4000,0,0,0,1
1777227220897000,0.0004976258,-0.0005496149,0.0035087941,4000,0,0.017956514,0.022745091,-9.786301,4000,0,0,0,1
1777227220901000,0.004226054,-0.009071723,-0.0010185784,4000,0,0.033518832,0.04549001,-9.8198185,4000,0,0,0,1
1777227220905000,0.0042260517,-0.0056096134,-0.0028827884,4000,0,0.019153617,0.02633639,-9.864112,4000,0,0,0,1
1777227220909000,0.005823951,0.0071735545,-0.00021961343,4000,0,0.01316811,0.0059856763,-9.847351,4000,0,0,0,1
1777227220913000,0.0079544755,0.004776709,0.002177205,4000,0,0.02633622,-0.02513895,-9.805454,4000,0,0,0,1
1777227220917000,-0.0032308057,-0.0029464567,0.0008456326,4000,0,0.0047884043,-0.027533151,-9.792284,4000,0,0,0,1
1777227220921000,-0.0040297573,-0.0008159235,0.0019108941,4000,0,-0.017956512,0.01077408,-9.794681,4000,0,0,0,1
1777227220925000,0.00928605,0.0018472455,0.0037751102,4000,0,0.019153617,0.021547988,-9.79827,4000,0,0,0,1
1777227220929000,0.009818685,0.00051565724,0.0035087906,4000,0,0.019153617,0.0143653825,-9.817425,4000,0,0,0,1
1777227220933000,0.006889206,-0.0005495971,-0.0012848985,4000,0,-0.04548984,0.017956685,-9.849747,4000,0,0,0,1
1777227220937000,0.010351315,-0.0026801329,-0.004747009,4000,0,-0.025139121,0.044292904,-9.806652,4000,0,0,0,1
1777227220941000,0.009286047,-0.00614224,-0.006344915,4000,0,0.031124622,0.057461016,-9.759963,4000,0,0,0,1
1777227220945000,0.004492368,-0.0042780195,-0.007942804,4000,0,0.008379707,0.0323219,-9.786301,4000,0,0,0,1
1777227220949000,-0.00056763954,-0.00081591326,-0.005545957,4000,0,-0.034715924,0.033519,-9.793484,4000,0,0,0,1
1777227220953000,-0.006160284,-0.00028328056,-0.004747007,4000,0,-0.04548984,0.058658123,-9.777922,4000,0,0,0,1
1777227220957000,-0.0053613386,-0.0010822362,-0.0020838424,4000,0,-0.02274492,0.04668711,-9.768345,4000,0,0,0,1
1777227220961000,-0.0018992261,0.0021135623,0.0040414217,4000,0,-0.005985504,0.008379878,-9.768345,4000,0,0,0,1
1777227220965000,-0.002964501,0.008505137,0.00084562856,4000,0,-0.005985504,0.01077408,-9.795878,4000,0,0,0,1
1777227220969000,-0.0013666268,0.008505127,-0.010605965,4000,0,-0.005985504,0.034716096,-9.822214,4000,0,0,0,1
1777227220973000,-0.002431901,0.0013146048,-0.015932277,4000,0,-0.01436521,0.034716096,-9.815031,4000,0,0,0,1
1777227220977000,-0.0029645178,-0.0037453957,-0.012736483,4000,0,-0.020350713,0.05267261,-9.795877,4000,0,0,0,1
1777227220981000,0.005823956,0.0010482563,-0.0071438467,4000,0,-0.011971008,0.06823493,-9.77433,4000,0,0,0,1
1777227220985000,0.004226053,0.0034451277,-0.0012848912,4000,0,-0.015562311,0.051475517,-9.775527,4000,0,0,0,1
1777227220989000,-0.0072255507,-0.0018811843,0.00057932414,4000,0,-0.029927526,0.0323219,-9.78989,4000,0,0,0,1
1777227220993000,-0.010421342,0.0010482877,0.00031299124,4000,0,-0.008379708,0.029927695,-9.813835,4000,0,0,0,1
1777227220997000,-0.0077581806,0.008771468,0.003242449,4000,0,0.028730422,0.033519,-9.854535,4000,0,0,0,1
1777227221001000,-0.0029644761,0.0077062105,0.008036158,4000,0,0.016759416,0.013168283,-9.853339,4000,0,0,0,1
1777227221005000,0.0012965723,0.0050430405,0.0075035286,4000,0,-0.0047884043,0.0047885757,-9.806652,4000,0,0,0,1
1777227221009000,0.00049761386,0.0031788165,0.002177215,4000,0,0.01316811,0.035913195,-9.762358,4000,0,0,0,1
1777227221013000,-0.00030132433,-0.0098706735,0.0008456351,4000,0,0.037110135,0.06464362,-9.7719345,4000,0,0,0,1
1777227221017000,0.0036934074,-0.016262257,0.0024435453,4000,0,0.029927526,0.051475514,-9.78989,4000,0,0,0,1
1777227221021000,0.005557607,-0.0061422484,0.0045740795,4000,0,0.01316811,1.70636e-07,-9.776724,4000,0,0,0,1
1777227221025000,0.008487096,-1.6970756e-05,0.0035088104,4000,0,0.021547817,-0.010773739,-9.777922,4000,0,0,0,1
1777227221029000,0.014079743,-0.0013485405,-0.000752267,4000,0,0.03232173,0.022745091,-9.775527,4000,0,0,0,1
1777227221033000,0.010084998,-0.009071703,-0.005279674,4000,0,0.034715924,0.020350885,-9.756373,4000,0,0,0,1
1777227221037000,0.0036934132,-0.012800131,-0.007942831,4000,0,0.0011970999,0.013168281,-9.742006,4000,0,0,0,1
1777227221041000,0.0010302705,-0.004278028,-0.006877538,4000,0,-0.02873042,0.008379877,-9.743204,4000,0,0,0,1
1777227221045000,-0.0029644903,-0.0024138116,-0.004480695,4000,0,-0.021547817,-0.009576638,-9.752781,4000,0,0,0,1
1777227221049000,-0.0011002902,-0.007207509,0.00031300832,4000,0,-0.02873042,-0.008379537,-9.7719345,4000,0,0,0,1
1777227221053000,0.006889196,-0.0056096134,0.0043077613,4000,0,-0.023942016,0.0047885757,-9.807848,4000,0,0,0,1
1777227221057000,0.008487105,-0.004810659,0.0016445863,4000,0,-0.023942016,0.022745091,-9.830593,4000,0,0,0,1
1777227221061000,0.00076394086,-0.0066748736,-0.0018175452,4000,0,-0.044292733,0.038307402,-9.842566,4000,0,0,0,1
1777227221065000,-0.0016329227,-0.0058759297,0.0040414217,4000,0,-0.025139121,0.04549001,-9.841368,4000,0,0,0,1
1777227221069000,0.0036933955,-0.00507697,0.012030921,4000,0,0.015562311,0.05865812,-9.818621,4000,0,0,0,1
1777227221073000,0.0023618196,-0.00028329404,0.008302488,4000,0,0.037110135,0.06224942,-9.805454,4000,0,0,0,1
1777227221077000,0.00076391606,0.0071735587,0.0027098504,4000,0,0.031124622,0.0323219,-9.831791,4000,0,0,0,1
1777227221081000,0.0007639438,0.0042440826,0.005639323,4000,0,0.0,-0.003591131,-9.853339,4000,0,0,0,1
1777227221085000,-0.0008339519,-1.697913e-05,0.007769855,4000,0,-0.015562311,-0.021547647,-9.821015,4000,0,0,0,1
1777227221089000,0.004492358,0.0013146164,0.0064382716,4000,0,0.005985504,0.0047885748,-9.817424,4000,0,0,0,1
1777227221093000,0.009019741,-0.0021474927,0.0032424722,4000,0,0.035913024,0.019153787,-9.841368,4000,0,0,0,1
1777227221097000,0.009818689,-0.005343288,-0.00048595574,4000,0,0.04908113,-0.035912856,-9.830593,4000,0,0,0,1
1777227221101000,0.0084871035,-0.0034790842,-0.0010185767,4000,0,0.04548984,-0.06464328,-9.825806,4000,0,0,0,1
1777227221105000,-0.0029644908,-0.00081592076,-0.00021963767,4000,0,0.037110135,-0.02873025,-9.846155,4000,0,0,0,1
1777227221109000,-0.010953975,0.0026461913,0.0029761558,4000,0,0.035913028,0.0035914741,-9.816229,4000,0,0,0,1
1777227221113000,-0.007491863,0.0058420063,0.009367733,4000,0,0.034715924,-0.0011969305,-9.759963,4000,0,0,0,1
1777227221117000,-0.001366582,0.005842014,0.015759327,4000,0,0.0071826046,-0.0047882334,-9.755177,4000,0,0,0,1
1777227221121000,0.0066228798,0.0074399156,0.015226689,4000,0,-0.02633622,0.0071827755,-9.765951,4000,0,0,0,1
1777227221125000,0.0020954842,0.009304084,0.0064382874,4000,0,-0.027533323,-0.0059853336,-9.770737,4000,0,0,0,1
1777227221129000,-0.009888704,0.0018472144,0.003775145,4000,0,-0.027533323,-0.027533151,-9.783907,4000,0,0,0,1
1777227221133000,-0.008823437,-0.0050769723,0.0064382968,4000,0,-0.02633622,-0.019153446,-9.776724,4000,0,0,0,1
1777227221137000,-0.0011002874,0.0007819828,0.0051066857,4000,0,0.008379708,-0.020350546,-9.749191,4000,0,0,0,1
1777227221141000,0.005291303,0.005575676,0.010166692,4000,0,0.051475346,-0.014365041,-9.794682,4000,0,0,0,1
1777227221145000,0.007421871,0.0005156491,0.018955119,4000,0,0.079008654,0.020350887,-9.838972,4000,0,0,0,1
1777227221149000,0.0060902755,-0.0026801312,0.0122972205,4000,0,0.064643465,0.020350887,-9.811439,4000,0,0,0,1
1777227221153000,0.007155524,-0.0008159027,0.002177218,4000,0,0.051475346,0.015562482,-9.817424,4000,0,0,0,1
1777227221157000,0.007954472,-0.0016148716,0.0016445803,4000,0,0.031124622,0.028730594,-9.836578,4000,0,0,0,1
1777227221161000,0.00049762113,-0.006408562,4.666928e-05,4000,0,-0.02873042,0.022745091,-9.809044,4000,0,0,0,1
1777227221165000,-0.005095017,-0.006142247,-0.0015512242,4000,0,-0.020350713,0.029927697,-9.777922,4000,0,0,0,1
1777227221169000,0.0010302615,0.0010482789,-0.0042143743,4000,0,0.027533323,0.05267261,-9.804258,4000,0,0,0,1
1777227221173000,0.0012965745,0.0063746115,-0.0068775346,4000,0,0.03232173,0.037110306,-9.859325,4000,0,0,0,1
1777227221177000,-0.0034971219,0.007706203,-0.007676474,4000,0,0.009576809,0.013168283,-9.864112,4000,0,0,0,1
1777227221181000,0.0036934088,0.005043012,-0.006078601,4000,0,-0.011971009,0.038307402,-9.821015,4000,0,0,0,1
1777227221185000,0.012481852,-1.7006285e-05,0.00457404,4000,0,-0.0047884043,0.06584072,-9.787498,4000,0,0,0,1
1777227221189000,0.011949214,-1.7018881e-05,0.015226706,4000,0,-0.0047884043,0.06823493,-9.78989,4000,0,0,0,1
1777227221193000,0.009019733,0.0005156464,0.013895125,4000,0,-0.03232173,0.057461016,-9.7803135,4000,0,0,0,1
1777227221197000,0.005823956,-0.003212764,0.0064382628,4000,0,-0.0047884034,0.06105232,-9.76954,4000,0,0,0,1
1777227221201000,0.0010302608,-0.007740151,0.005372995,4000,0,0.049081136,0.06943203,-9.809044,4000,0,0,0,1
1777227221205000,-0.0005676493,-0.0069411974,0.0061719525,4000,0,0.019153617,0.038307402,-9.840169,4000,0,0,0,1
1777227221209000,0.0036934123,0.0013146093,-0.0004859413,4000,0,-0.038307235,0.0023943735,-9.817424,4000,0,0,0,1
1777227221213000,0.004226045,0.007706195,-0.0036817351,4000,0,-0.050278243,0.0011972715,-9.785104,4000,0,0,0,1
1777227221217000,-0.004296058,0.0069072493,0.0021772352,4000,0,-0.043095633,0.029927695,-9.788693,4000,0,0,0,1
1777227221221000,-0.009089765,0.0031788119,0.0003130184,4000,0,-0.035913028,0.033519,-9.79827,4000,0,0,0,1
1777227221225000,-0.007758188,0.0018472201,-0.004747003,4000,0,-0.03232173,0.020350887,-9.795877,4000,0,0,0,1
1777227221229000,-0.004029754,0.0018472347,-0.0031491113,4000,0,-0.02633622,-0.003591132,-9.809044,4000,0,0,0,1
1777227221233000,0.0012965652,0.0015809103,-0.005545957,4000,0,0.009576809,-0.008379536,-9.829395,4000,0,0,0,1
1777227221237000,0.0007639278,-0.0005496065,-0.010339644,4000,0,0.038307235,0.044292904,-9.830593,4000,0,0,0,1
1777227221241000,0.0015628679,-0.004810669,-0.011937542,4000,0,0.029927526,0.063446514,-9.803061,4000,0,0,0,1
1777227221245000,0.0074218228,-0.006941221,-0.007942791,4000,0,0.011971008,0.0407016,-9.740809,4000,0,0,0,1
1777227221249000,0.007954444,-0.009604378,0.00084562844,4000,0,-0.021547817,0.028730592,-9.722853,4000,0,0,0,1
1777227221253000,0.0039597177,-0.010403315,0.0043077283,4000,0,-0.023942018,0.0395045,-9.791088,4000,0,0,0,1
1777227221257000,0.005823937,-0.0032127665,0.0029761766,4000,0,0.016759414,0.040701605,-9.816229,4000,0,0,0,1
1777227221261000,0.012748159,0.0023798763,0.0016445986,4000,0,0.017956512,0.008379878,-9.785105,4000,0,0,0,1
1777227221265000,0.0114165805,0.0026461843,0.0016445838,4000,0,-0.009576809,0.0023943735,-9.794682,4000,0,0,0,1
1777227221269000,0.005291309,-0.0005496051,4.6678928e-05,4000,0,-0.0035913028,0.031124793,-9.811439,4000,0,0,0,1
1777227221273000,0.0010302505,-0.006142241,-0.003415434,4000,0,0.03232173,0.034716096,-9.786301,4000,0,0,0,1
1777227221277000,-0.0037634436,-0.004011712,-0.0004859571,4000,0,0.041898537,0.009576979,-9.794682,4000,0,0,0,1
1777227221281000,-0.00083396287,0.005043033,0.0024435206,4000,0,0.021547817,-0.0023940306,-9.821016,4000,0,0,0,1
1777227221285000,0.0047586663,0.011700936,-0.0010185925,4000,0,0.017956512,0.0071827765,-9.795878,4000,0,0,0,1
1777227221289000,0.0018291868,0.01170094,-0.004214362,4000,0,-0.017956514,0.015562482,-9.78989,4000,0,0,0,1
1777227221293000,0.0007639272,0.0037114508,-0.0028827912,4000,0,-0.06584056,0.016759586,-9.821015,4000,0,0,0,1
1777227221297000,0.0058239363,-0.0018811951,-0.0015512183,4000,0,-0.022744918,0.025139295,-9.811439,4000,0,0,0,1
1777227221301000,0.0076881554,-1.6977141e-05,-0.0018175239,4000,0,0.02873042,0.04189871,-9.798271,4000,0,0,0,1
1777227221305000,0.009286052,0.0005156597,-0.0039480566,4000,0,0.041898537,0.033519,-9.823412,4000,0,0,0,1
1777227221309000,0.011949215,0.0015809343,-0.010073326,4000,0,0.04548984,0.0143653825,-9.797075,4000,0,0,0,1
1777227221313000,0.0111502735,0.0037114487,-0.009008055,4000,0,0.031124622,0.0323219,-9.768345,4000,0,0,0,1
1777227221317000,0.0068892166,0.0026461568,0.0029761638,4000,0,0.034715924,0.037110306,-9.822214,4000,0,0,0,1
1777227221321000,0.0012965732,0.00078195665,0.0083024865,4000,0,0.027533323,0.027533494,-9.840169,4000,0,0,0,1
1777227221325000,0.0015628902,-0.0024138198,0.0037751102,4000,0,0.020350713,0.029927697,-9.813835,4000,0,0,0,1
1777227221329000,0.0012965758,-0.0048106643,-0.003948059,4000,0,0.029927526,0.021547988,-9.8198185,4000,0,0,0,1
1777227221333000,-0.0013665875,-0.004544346,-0.007942804,4000,0,0.01316811,0.04668711,-9.806652,4000,0,0,0,1
1777227221337000,-0.0003013385,-0.0032127672,0.00031300157,4000,0,-0.009576809,0.07062913,-9.762358,4000,0,0,0,1
1777227221341000,0.0018291967,-0.0008159241,0.0029761635,4000,0,-0.0047884043,0.053869717,-9.737221,4000,0,0,0,1
1777227221345000,0.0050249915,0.0034451385,-0.003681739,4000,0,0.02274492,0.020350885,-9.749191,4000,0,0,0,1
1777227221349000,0.008220795,0.0090377685,-0.0036817368,4000,0,0.039504327,0.0071827765,-9.765951,4000,0,0,0,1
1777227221353000,0.008220801,0.006640913,0.002177208,4000,0,0.015562313,0.014365382,-9.786301,4000,0,0,0,1
1777227221357000,0.0060902694,-1.6986805e-05,0.0059056277,4000,0,-0.023942016,0.01077408,-9.806652,4000,0,0,0,1
1777227221361000,0.0012965681,-0.0005496048,-0.0010185806,4000,0,0.0,0.021547988,-9.801862,4000,0,0,0,1
1777227221365000,-0.0018992262,-0.0021475025,-0.0071438523,4000,0,0.035913028,0.011971181,-9.795877,4000,0,0,0,1
1777227221369000,-3.5021167e-05,-0.004810671,-0.0063448986,4000,0,0.017956514,-0.002394031,-9.79827,4000,0,0,0,1
1777227221373000,0.0010302553,-0.00028329386,-0.0026164763,4000,0,-0.0011971011,0.0059856754,-9.78989,4000,0,0,0,1
1777227221377000,-0.0008339576,0.0045104004,0.0043077436,4000,0,-0.026336217,-0.0011969303,-9.787498,4000,0,0,0,1
1777227221381000,-0.0026981675,0.0015809196,0.0069709094,4000,0,-0.05267244,-0.007182434,-9.815031,4000,0,0,0,1
1777227221385000,-0.002431851,-0.0024138214,0.006438277,4000,0,-0.011971008,1.7157622e-07,-9.830592,4000,0,0,0,1
