timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1777316741578000,-0.0015798389,0.011450532,-0.0058281925,4000,0,0.015048814,-0.032817516,-9.9004755,4000,0,0,1,1
1777316741582000,0.0045454167,0.009053677,-0.0015671413,4000,0,-0.0029077048,-0.035211716,-9.870549,4000,0,0,1,1
1777316741586000,0.004811729,-0.0010663314,0.002161282,4000,0,-0.011287411,-0.022043604,-9.857382,4000,0,0,1,1
1777316741590000,0.008540152,0.0031947354,0.001894996,4000,0,-0.02445552,-0.002889992,-9.875337,4000,0,0,1,1
1777316741594000,0.01679595,0.011184216,0.0042918543,4000,0,-0.029243926,0.001898417,-9.910053,4000,0,0,1,1
1777316741602000,0.008007539,-0.0018653015,0.010949703,4000,0,0.00068360195,-0.036408816,-9.918433,4000,0,0,1,1
1777316741606000,0.0013496074,0.002395766,0.00828657,4000,0,0.028216923,-0.05316823,-9.882519,4000,0,0,1,1
1777316741614000,0.015997022,-0.0037294512,-0.0047629164,4000,0,0.029414024,-0.03880302,-9.849002,4000,0,0,1,1
1777316741618000,0.017861249,0.0039937114,-0.010888146,4000,0,0.053356037,-0.041197225,-9.883717,4000,0,0,1,1
1777316741622000,0.012801237,0.010917908,-0.009023938,4000,0,0.06173575,-0.02563491,-9.85858,4000,0,0,1,1
1777316741630000,0.0016159203,-0.005593708,0.0032265477,4000,0,0.041385036,0.004292615,-9.850199,4000,0,0,1,1
1777316741634000,0.004279059,0.0050589433,0.010949747,4000,0,0.03899083,-0.019649405,-9.851397,4000,0,0,1,1
1777316741638000,0.0066759125,0.013048431,0.016009748,4000,0,0.041385036,-0.062745035,-9.835833,4000,0,0,1,1
1777316741646000,0.0010833322,-0.004794749,0.0008297097,4000,0,0.053356037,-0.061547935,-9.8681555,4000,0,0,1,1
1777316741650000,0.004545423,-0.0008000061,-0.0036976447,4000,0,0.053356037,0.0042926166,-9.919629,4000,0,0,1,1
1777316741654000,-0.00024826615,0.0053252727,-0.007159764,4000,0,0.04377923,0.024643335,-9.929207,4000,0,0,1,1
1777316741658000,-0.0013135395,0.0071894773,-0.007958714,4000,0,0.018640116,0.0042926166,-9.926814,4000,0,0,1,1
1777316741662000,0.008273844,0.0071894513,-0.0034313505,4000,0,0.015048814,-0.026832007,-9.945968,4000,0,0,1,1
1777316741666000,0.013067538,0.013048416,-0.00050185085,4000,0,0.035399526,-0.045985628,-9.917237,4000,0,0,1,1
1777316741670000,0.0072085722,0.014113695,-0.00076815614,4000,0,0.02582272,-0.031620413,-9.884913,4000,0,0,1,1
1777316741674000,-0.00078090705,0.0013305162,0.0010960293,4000,0,0.02582272,-0.032817516,-9.910053,4000,0,0,1,1
1777316741678000,0.0013496225,-0.005860015,-0.00023554347,4000,0,0.027019821,-0.035211716,-9.923223,4000,0,0,1,1
1777316741682000,0.0048117316,0.002928417,-0.0015671112,4000,0,-0.01248451,-0.011269696,-9.914843,4000,0,0,1,1
1777316741686000,0.0032138324,0.007455789,3.077682e-05,4000,0,-0.03044103,-0.0100725945,-9.91963,4000,0,0,1,1
1777316741694000,0.0029475207,0.00612421,-0.007958713,4000,0,0.035399526,-0.0160581,-9.876535,4000,0,0,1,1
1777316741698000,0.006942267,0.009586307,-0.0052955514,4000,0,0.02582272,-0.03880302,-9.865759,4000,0,0,1,1
1777316741702000,0.005078039,0.0069231624,-0.0055618715,4000,0,-0.010090311,-0.048379827,-9.881322,4000,0,0,1,1
1777316741710000,0.001083292,-0.0015989621,0.0029602442,4000,0,0.010260407,-0.048379824,-9.893293,4000,0,0,1,1
1777316741718000,0.0045454227,-1.050947e-06,-0.0028987024,4000,0,0.056947347,-0.055562433,-9.853788,4000,0,0,1,1
1777316741722000,-0.0031777634,-0.0034631686,3.0753752e-05,4000,0,0.07729807,-0.05915374,-9.838227,4000,0,0,1,1
1777316741726000,-0.0063735526,-0.0061263302,0.0010960287,4000,0,0.09286037,-0.03880302,-9.858579,4000,0,0,1,1
1777316741730000,0.0005506951,0.0034610338,-0.0076923943,4000,0,0.08567777,-0.032817516,-9.834635,4000,0,0,1,1
1777316741734000,0.0058770003,0.005857884,-0.018078724,4000,0,0.07849516,-0.057956636,-9.840622,4000,0,0,1,1
1777316741738000,0.0040127444,-0.0005336914,-0.013817681,4000,0,0.07610096,-0.08429286,-9.892096,4000,0,0,1,1
1777316741742000,0.0016159411,0.0037273637,-0.0055618673,4000,0,0.071312554,-0.08668705,-9.911249,4000,0,0,1,1
1777316741746000,-0.0010472147,0.010651591,-0.008491345,4000,0,0.019837216,-0.062745035,-9.91963,4000,0,0,1,1
1777316741750000,-0.0018461822,0.008521058,-0.008757661,4000,0,0.010260407,-0.020846505,-9.937587,4000,0,0,1,1
1777316741754000,-0.0010472322,0.005058945,-0.005561868,4000,0,0.052158944,-0.024437806,-9.943573,4000,0,0,1,1
1777316741758000,-0.00078091706,0.0013305197,-0.0036976556,4000,0,0.04617344,-0.053168226,-9.932798,4000,0,0,1,1
1777316741762000,-0.00024828137,-0.002131591,-0.0052955514,4000,0,0.04377923,-0.049576927,-9.917237,4000,0,0,1,1
1777316741766000,-0.0018461726,-0.0031968518,-0.0076924018,4000,0,0.044976335,-0.017255202,-9.89928,4000,0,0,1,1
1777316741770000,-0.0039767153,-0.0039957957,-0.0042302925,4000,0,0.022231419,-0.0160581,-9.896887,4000,0,0,1,1
1777316741774000,-0.0013135326,-0.0008000153,-0.0066271303,4000,0,0.04976474,-0.032817516,-9.898084,4000,0,0,1,1
1777316741778000,0.0024149122,0.006656832,-0.015149247,4000,0,0.09884587,0.0030955123,-9.862168,4000,0,0,1,1
1777316741782000,-0.0007808864,0.010651596,-0.009822921,4000,0,0.09046618,0.011475222,-9.850199,4000,0,0,1,1
1777316741786000,-0.0015798436,0.0069231633,0.0026939337,4000,0,0.053356037,-0.044788525,-9.895689,4000,0,0,1,1
1777316741790000,0.0013496226,0.005857898,0.0061560385,4000,0,0.02701982,-0.07591315,-9.930404,4000,0,0,1,1
1777316741798000,-0.006373531,-0.0023979123,0.014411847,4000,0,0.054553147,-0.07591315,-9.917237,4000,0,0,1,1
1777316741802000,-0.0055745947,-0.00239791,0.010949734,4000,0,0.09405748,-0.093869664,-9.9399805,4000,0,0,1,1
1777316741806000,-0.003976681,-0.003196866,0.0010960388,4000,0,0.068918355,-0.08788415,-9.942376,4000,0,0,1,1
1777316741810000,0.0008169838,-0.0029305357,0.0018949937,4000,0,0.017443012,-0.07830735,-9.932799,4000,0,0,1,1
1777316741818000,-0.004243029,0.0066568265,0.01254763,4000,0,0.021034317,-0.044788525,-9.920826,4000,0,0,1,1
1777316741822000,-0.0037103607,-0.00080001325,0.008020262,4000,0,0.07729807,-0.04000012,-9.910052,4000,0,0,1,1
1777316741826000,-0.0023788055,0.00026525455,0.0045581446,4000,0,0.1299705,-0.048379824,-9.943573,4000,0,0,1,1
1777316741830000,0.0018822389,0.0074557974,0.0045581437,4000,0,0.11440818,-0.06992764,-9.962727,4000,0,0,1,1
1777316741838000,0.0117359655,-0.005593684,0.0016286351,4000,0,0.009063307,-0.055562433,-9.901672,4000,0,0,1,1
1777316741842000,-0.0031777592,-0.005061082,0.0024275691,4000,0,0.031808224,-0.08788416,-9.896887,4000,0,0,1,1
1777316741846000,-0.0069061783,-0.0026642277,0.00056338834,4000,0,0.06173575,-0.074716054,-9.929207,4000,0,0,1,1
1777316741850000,-0.0007808893,0.002395763,-0.009822924,4000,0,0.09286037,-0.025634909,-9.933996,4000,0,0,1,1
1777316741854000,-0.0063735167,0.012515815,-0.011154511,4000,0,0.072509654,-0.010072595,-9.888506,4000,0,0,1,1
1777316741858000,-0.009303023,0.008254765,-0.0036976389,4000,0,0.017443014,-0.011269701,-9.834635,4000,0,0,1,1
1777316741862000,-0.005574601,0.00026527134,0.003226582,4000,0,0.03899083,0.0018984157,-9.833438,4000,0,0,1,1
1777316741866000,-0.0010472328,0.0005315837,0.0074876277,4000,0,0.07729807,-0.024437808,-9.870549,4000,0,0,1,1
1777316741870000,0.0010833147,-0.0053273765,0.009618154,4000,0,0.05096184,-0.062745035,-9.900476,4000,0,0,1,1
1777316741874000,-0.0015798438,-0.00958845,0.009085507,4000,0,0.00068360195,-0.079504445,-9.91604,4000,0,0,1,1
1777316741878000,-0.00024827325,-0.0039958013,0.0040255156,4000,0,0.009063309,-0.079504445,-9.917237,4000,0,0,1,1
1777316741882000,0.0024148913,0.0039936844,-0.0034313335,4000,0,0.04976474,-0.041197225,-9.87414,4000,0,0,1,1
1777316741886000,-0.00024828134,0.0015968413,-0.006094504,4000,0,0.056947347,-0.032817516,-9.832243,4000,0,0,1,1
1777316741890000,-0.0050419783,-0.0026642128,-0.005295556,4000,0,0.047370538,-0.07711025,-9.864563,4000,0,0,1,1
1777316741894000,-0.011699866,0.0026621127,-0.0044966284,4000,0,0.044976335,-0.073518954,-9.896887,4000,0,0,1,1
1777316741898000,-0.018357774,0.005591596,-0.0020997736,4000,0,0.047370538,-0.024437806,-9.89928,4000,0,0,1,1
1777316741902000,-0.013297767,0.0047926437,0.00082972023,4000,0,0.036596626,-0.0172552,-9.905266,4000,0,0,1,1
1777316741906000,-0.005041969,0.004260002,0.0013623507,4000,0,0.036596626,-0.037605923,-9.881323,4000,0,0,1,1
1777316741914000,0.0069422578,-0.0037295036,-0.011420812,4000,0,0.028216923,0.011475222,-9.872942,4000,0,0,1,1
1777316741918000,0.00907277,-0.003995824,-0.006094496,4000,0,-0.008893208,-0.002889989,-9.929207,4000,0,0,1,1
1777316741926000,0.0010832815,0.00026524585,0.009618149,4000,0,-0.014878713,-0.0052841934,-9.87893,4000,0,0,1,1
1777316741930000,-0.0013135489,0.005857891,-0.00076817925,4000,0,0.031808224,-0.0004957909,-9.849003,4000,0,0,1,1
1777316741934000,-0.004243025,0.008521053,-0.009023979,4000,0,0.066524155,0.011475222,-9.857382,4000,0,0,1,1
1777316741938000,-0.0026451254,0.0069231563,-0.00689345,4000,0,0.07969226,-0.010072595,-9.878929,4000,0,0,1,1
1777316741946000,-0.0018461713,0.0077221096,-0.00023554826,4000,0,0.028216923,0.007883915,-9.898084,4000,0,0,1,1
1777316741950000,-0.005308283,0.008521056,0.0016286705,4000,0,0.01624591,-0.036408816,-9.878929,4000,0,0,1,1
1777316741954000,-0.010900925,0.0007978765,-0.0026323702,4000,0,0.009063307,-0.048379827,-9.88731,4000,0,0,1,1
1777316741958000,-0.013031459,-0.0039957957,-0.0010344803,4000,0,0.012654608,-0.020846505,-9.913646,4000,0,0,1,1
1777316741962000,-0.009835672,0.0005315907,0.0037591844,4000,0,0.019837216,-0.0076783956,-9.925617,4000,0,0,1,1
1777316741966000,0.0018822505,0.00079790084,0.003226576,4000,0,0.007866204,0.007883916,-9.918433,4000,0,0,1,1
1777316741974000,0.003213821,0.007988419,0.0021613173,4000,0,0.04377923,-0.05197113,-9.91604,4000,0,0,1,1
1777316741978000,0.0013496147,0.015977904,0.00429184,4000,0,0.066524155,-0.047182728,-9.895689,4000,0,0,1,1
1777316741982000,0.002681225,0.006923159,0.007487611,4000,0,0.053356037,-0.008875494,-9.8909,4000,0,0,1,1
1777316741986000,0.005078046,0.005058954,0.0048244554,4000,0,0.031808224,0.007883916,-9.91604,4000,0,0,1,1
1777316741990000,0.0058769863,0.0074558,0.00029708986,4000,0,0.007866206,-0.00049578975,-9.91963,4000,0,0,1,1
1777316741998000,-0.004775656,0.008521048,0.010949735,4000,0,0.024625618,-0.062745035,-9.898083,4000,0,0,1,1
1777316742002000,-0.0018461796,0.010385281,0.012813936,4000,0,0.05096184,-0.07112474,-9.892096,4000,0,0,1,1
1777316742006000,0.0037464616,0.005058964,0.0010960249,4000,0,0.048567634,-0.07591315,-9.872942,4000,0,0,1,1
1777316742010000,-0.0018461752,0.0023957859,-0.002099761,4000,0,0.03420243,-0.047182728,-9.854986,4000,0,0,1,1
1777316742014000,-0.00690619,-0.0023978986,0.0064223567,4000,0,0.021034319,-0.013663902,-9.833438,4000,0,0,1,1
1777316742018000,-0.0031777609,-0.0013326316,0.0074876277,4000,0,0.024625618,0.007883915,-9.851397,4000,0,0,1,1
1777316742022000,0.0050780503,0.0034610592,-0.0034313302,4000,0,0.06891835,-0.002889991,-9.922024,4000,0,0,1,1
