timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,motor_stop_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
1777227220817000,0.0039087287,-1.7462298e-10,2.3283064e-10,0.0,0.0,0.0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227220825000,0.007737532,5.820766e-11,-0.00018733129,0.0,0.0,-1.1641532e-10,0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227221017000,0.0024551512,0.003535869,0.0002198146,0.0,0.0,-1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777227221217000,0.0044551347,-0.002658506,-0.00052950793,0.0,0.0,-1.1641532e-10,0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227221417000,0.004701115,-2.910383e-11,1.5825208e-10,0.0,0.0,-1.1641532e-10,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227221617000,0.0013163585,0.0,-6.1432955e-05,0.0,0.0,-1.1641532e-10,0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227221817000,-1.7462298e-10,-2.910383e-11,2.910383e-11,0.0,0.0,-1.1641532e-10,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227222017000,0.0021830539,-0.0026347926,0.00012252013,0.0,0.0,-1.1641532e-10,0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227222217000,0.0065139066,0.0,0.00028219706,0.0,0.0,-2.3283064e-10,0,0,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777227222417000,-1.3969839e-09,-2.910383e-10,-2.3283064e-10,0.0,0.0,-1.8626451e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227222617000,5.820766e-09,-2.3283064e-09,9.604264e-10,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227222817000,8.731149e-11,-3.7252903e-09,2.3574103e-09,0.0,0.0,-1.4901161e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227223017000,6.0535967e-09,-2.3283064e-10,-2.910383e-10,0.0,0.0,-1.4901161e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227223217000,7.450581e-09,5.9371814e-09,9.895302e-10,0.0,0.0,-1.4901161e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227223417000,2.8288923e-08,7.450581e-09,-2.0954758e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227223617000,7.916242e-09,8.381903e-09,-1.4406396e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227223817000,-3.015157e-08,-4.4237822e-09,6.6102075e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227224017000,-1.4901161e-08,-1.7695129e-08,-1.1728844e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227224217000,-2.142042e-08,6.9849193e-09,7.21775e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227224417000,7.450581e-09,2.2118911e-08,-2.7277565e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227224617000,5.448237e-08,3.7252903e-09,1.242006e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227224817000,1.5832484e-08,-4.1909516e-09,-2.5494955e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227225017000,-6.984919e-08,-4.656613e-10,1.952867e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227225217000,4.2375177e-08,-4.4703484e-08,-1.3169483e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227225417000,1.641456e-08,-6.170012e-09,1.3176759e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227225617000,4.8719812e-08,3.8126018e-08,-5.631591e-09,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227225817000,-4.726462e-08,1.6996637e-08,-9.64792e-09,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227226017000,4.7963113e-08,-1.3969839e-08,-1.5403202e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227226217000,1.816079e-08,4.48199e-09,1.656008e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227226417000,1.1059456e-08,-1.071021e-08,-1.1379598e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227226617000,-5.6345016e-08,-3.3993274e-08,-8.440111e-10,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227226817000,-2.6193447e-08,7.450581e-09,9.807991e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227227017000,-4.1443855e-08,9.546056e-09,1.4406396e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227227217000,9.313226e-09,-1.8626451e-09,3.034802e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227227417000,4.0745363e-08,5.326001e-09,-1.8262654e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227227617000,-1.169974e-08,-4.773028e-09,9.3568815e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227227817000,-4.5867637e-08,-4.1909516e-09,-9.837095e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227228017000,-1.0921212e-08,-8.1490725e-10,-1.2805685e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227228217000,-8.614734e-09,9.313226e-10,2.0023435e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227228417000,-1.7229468e-08,3.7252903e-09,-1.6916601e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227228617000,2.910383e-09,-3.259629e-09,-1.4901161e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227228817000,1.3969839e-09,-8.4983185e-09,-1.7957063e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777227229017000,-4.0745363e-10,1.094304e-08,-1.6007107e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
