timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1777227226805000,1777227226805000,0.49487323,0.005716028,0.2316642,8.747334,0.00068170996,5.074487,0
1777227226813000,1777227226813000,0.49528056,0.0039376616,-0.026215635,7.3662796,1.0366451e-05,5.1506047,0
1777227226901000,1777227226901000,0.49300557,0.0009425584,-0.035643287,6.1805873,2.2839324e-05,5.82661,0
1777227226997000,1777227226997000,0.49187502,0.00053755817,0.05281794,6.536766,4.7419555e-05,6.3483157,0
1777227227101000,1777227227101000,0.4913922,0.00037469034,-0.038953,6.8639226,2.456218e-05,6.7327523,0
1777227227197000,1777227227197000,0.49145818,0.0002957,0.0387808,7.0696807,2.363694e-05,6.96156,0
1777227227301000,1777227227301000,0.49150693,0.00024189874,-0.06313984,7.183672,6.166205e-05,7.091075,0
1777227227397000,1777227227397000,0.4912955,0.00020749214,0.08448079,7.2026477,0.00011009847,7.1161876,0
1777227227501000,1777227227501000,0.49126065,0.00017978772,-0.06651868,7.1563916,6.869903e-05,7.078549,0
1777227227597000,1777227227597000,0.49132246,0.00015993013,-0.0004982762,7.0685754,3.9027066e-09,6.9946876,0
1777227227701000,1777227227701000,0.49126938,0.0001426058,-0.06005174,6.9257865,5.7854824e-05,6.8564367,0
1777227227797000,1777227227797000,0.49120536,0.00012940766,0.06559084,6.7658052,7.0652e-05,6.698569,0
1777227227901000,1777227227901000,0.49124286,0.000117340554,-0.07350305,6.5704317,9.136383e-05,6.50789,0
1777227228005000,1777227228005000,0.4912276,0.000107068125,0.04466696,6.3576603,3.4868477e-05,6.297632,0
1777227228101000,1777227228101000,0.49126643,9.880188e-05,-0.06250071,6.1518455,7.055405e-05,6.0949135,0
1777227228205000,1777227228201000,0.49127203,9.095142e-05,0.06056411,5.9219384,6.8821515e-05,5.867323,0
1777227228301000,1777227228301000,0.49127382,8.450541e-05,-0.09034641,5.7056603,0.0001589547,5.654243,0
1777227228397000,1777227228397000,0.4912452,7.87265e-05,0.09779672,5.4900103,0.00019356773,5.439797,0
1777227228501000,1777227228501000,0.49136114,7.3088064e-05,-0.09479919,5.2596474,0.00018984979,5.2129874,0
1777227228597000,1777227228597000,0.49142447,6.837636e-05,0.029262044,5.049999,1.8839764e-05,5.004919,0
1777227228701000,1777227228701000,0.4914442,6.373137e-05,-0.04848314,4.825247,5.4127682e-05,4.7826843,0
1777227228797000,1777227228797000,0.49141225,5.981766e-05,0.042063996,4.6223583,4.2531916e-05,4.5816054,0
1777227228901000,1777227228901000,0.49142605,5.5930144e-05,-0.12744421,4.409116,0.0004093042,4.371112,1
1777227228997000,1777227228993000,0.4914568,5.2628293e-05,0.03698953,4.21985,3.602617e-05,4.1830716,1
