timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,open_drone_id_system_healthy,parachute_system_healthy
1777316756490000,4000000.0,1.0,15006.973,0.0,4663,0,20.916336,20,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316757334000,4000000.0,1.0,16410.36,0.0,4966,0,41.832672,21,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316758138000,4000000.0,1.0,16874.502,0.0,5271,0,20.916336,22,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316758910000,4000000.0,1.0,16999.004,0.0,5556,0,20.916336,23,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316760522000,4000000.0,1.0,16843.627,0.0,6155,0,20.916336,25,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316761330000,4000000.0,1.0,16996.016,0.0,6441,0,41.832672,26,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316762174000,4000000.0,1.0,16882.47,0.0,6759,0,46.81275,28,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316763002000,4000000.0,1.0,16933.268,0.0,7066,0,20.916336,29,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316763798000,4000000.0,1.0,16790.838,0.0,7360,0,20.916336,30,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316765362000,4000000.0,1.0,16876.494,0.0,7929,0,20.916336,32,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316766242000,4000000.0,1.0,16963.148,0.0,8258,0,41.832672,33,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316767006000,4000000.0,1.0,16875.498,0.0,8539,0,20.916336,34,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316767966000,4000000.0,1.0,16904.383,0.0,8897,0,53.784863,38,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316769390000,4000000.0,1.0,17000.0,0.0,9423,0,436.255,48,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316770170000,4000000.0,1.0,16832.67,0.0,9714,0,41.832672,49,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316770922000,4000000.0,1.0,16999.004,0.0,10000,0,20.916336,52,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316772542000,4000000.0,1.0,17107.57,0.0,10603,0,134.46216,55,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316773290000,4000000.0,1.0,17004.98,0.0,10871,0,41.832672,56,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316774054000,4000000.0,1.0,16970.12,0.0,11159,0,20.916336,57,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316774826000,4000000.0,1.0,16980.08,0.0,11444,0,20.916336,58,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316776358000,4000000.0,1.0,17040.838,0.0,12006,0,41.832672,60,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316777106000,4000000.0,1.0,16966.137,0.0,12283,0,20.916336,61,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316777902000,4000000.0,1.0,17008.965,0.0,12584,0,20.916336,62,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316779518000,4000000.0,1.0,16927.291,0.0,13181,0,20.916336,64,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316780306000,4000000.0,1.0,16921.314,0.0,13464,0,41.832672,65,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316781098000,4000000.0,1.0,17099.602,0.0,13759,0,20.916336,66,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316781898000,4000000.0,1.0,16973.107,0.0,14061,0,46.81275,68,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316783494000,4000000.0,1.0,17010.957,0.0,14652,0,20.916336,70,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316784278000,4000000.0,1.0,16916.336,0.0,14936,0,85.65737,72,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316785102000,4000000.0,1.0,17006.973,0.0,15241,0,20.916336,73,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316785918000,4000000.0,1.0,17090.639,0.0,15545,0,20.916336,74,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316787542000,4000000.0,1.0,17379.482,0.0,16157,0,20.916336,76,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316788342000,4000000.0,1.0,17014.941,0.0,16445,0,41.832672,77,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316789126000,4000000.0,1.0,16977.092,0.0,16735,0,20.916336,78,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316789898000,4000000.0,1.0,16984.064,0.0,17025,0,20.916336,79,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316791494000,4000000.0,1.0,17136.455,0.0,17624,0,20.916336,82,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316792318000,4000000.0,1.0,17185.26,0.0,17920,0,67.72909,83,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316793126000,4000000.0,1.0,17073.705,0.0,18220,0,20.916336,84,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316793902000,4000000.0,1.0,17187.252,0.0,18518,0,20.916336,85,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316795506000,4000000.0,1.0,17016.934,0.0,19116,0,20.916336,87,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316796326000,4000000.0,1.0,17264.941,0.0,19412,0,41.832672,88,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316797070000,4000000.0,1.0,17016.934,0.0,19687,0,20.916336,89,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316797854000,4000000.0,1.0,17270.916,0.0,19986,0,20.916336,90,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316799442000,4000000.0,1.0,16990.041,0.0,20573,0,41.832672,92,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316800226000,4000000.0,1.0,17132.47,0.0,20866,0,20.916336,93,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316800966000,4000000.0,1.0,17136.455,0.0,21140,0,20.916336,94,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316801762000,4000000.0,1.0,17292.83,0.0,21446,0,46.81275,96,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316803414000,4000000.0,1.0,17060.758,0.0,22049,0,41.832672,98,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316804202000,4000000.0,1.0,17092.63,0.0,22349,0,20.916336,99,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316804998000,4000000.0,1.0,17029.88,0.0,22644,0,20.916336,100,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316805818000,4000000.0,1.0,17346.613,0.0,22954,0,20.916336,101,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316807474000,4000000.0,1.0,17016.934,0.0,23571,0,41.832672,103,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316808246000,4000000.0,1.0,17189.244,0.0,23853,0,20.916336,104,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316809022000,4000000.0,1.0,16977.092,0.0,24142,0,20.916336,105,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316809794000,4000000.0,1.0,17227.092,0.0,24435,0,20.916336,106,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316811418000,4000000.0,1.0,17149.402,0.0,25028,0,41.832672,108,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316812226000,4000000.0,1.0,17185.26,0.0,25337,0,46.81275,110,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316813006000,4000000.0,1.0,17060.758,0.0,25626,0,20.916336,111,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316813782000,4000000.0,1.0,17200.2,0.0,25923,0,20.916336,112,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316815378000,4000000.0,1.0,17016.934,0.0,26505,0,41.832672,114,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316816190000,4000000.0,1.0,17251.992,0.0,26813,0,20.916336,115,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316816958000,4000000.0,1.0,17029.88,0.0,27100,0,20.916336,116,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316818534000,4000000.0,1.0,17014.941,0.0,27692,0,41.832672,118,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316819310000,4000000.0,1.0,17233.068,0.0,27968,0,20.916336,119,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316820078000,4000000.0,1.0,16984.064,0.0,28263,0,20.916336,120,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316820858000,4000000.0,1.0,17297.809,0.0,28551,0,20.916336,121,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316822458000,4000000.0,1.0,17023.904,0.0,29146,0,67.72909,124,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316823258000,4000000.0,1.0,17329.682,0.0,29443,0,20.916336,125,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316824090000,4000000.0,1.0,16931.275,0.0,29757,0,20.916336,126,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777316824866000,4000000.0,1.0,17178.287,0.0,30045,0,20.916336,127,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
