timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1777316742370000,1777316742370000,197388,0.21918869,0.019075662,0.4252354,0.0,0
1777316743370000,1777316743370000,197388,0.2281727,0.010370578,0.43524873,0.0,0
1777316744370000,1777316744370000,197388,0.21276811,0.015601309,0.42885268,0.0,0
1777316745370000,1777316745370000,197388,0.20640296,0.0038927929,0.4166601,0.0,0
1777316746370000,1777316746370000,197388,0.21177697,0.009283791,0.42887515,0.0,0
1777316747370000,1777316747370000,197388,0.21192159,0.0101646725,0.4309576,0.0,0
1777316748370000,1777316748370000,197388,0.20735672,-0.0042424337,0.43608782,0.0,0
1777316749370000,1777316749370000,197388,0.21382712,0.0059457533,0.431524,0.0,0
1777316750370000,1777316750370000,197388,0.21266584,0.014432798,0.4224334,0.0,0
1777316751370000,1777316751370000,197388,0.21000487,0.014602475,0.429754,0.0,0
1777316752370000,1777316752370000,197388,0.21532592,0.008980924,0.43358374,0.0,0
1777316753370000,1777316753370000,197388,0.21302056,0.009816328,0.43198368,0.0,0
1777316754370000,1777316754370000,197388,0.21685615,0.01974548,0.43221653,0.0,0
1777316755370000,1777316755370000,197388,0.2125161,0.009944519,0.43715572,0.0,0
1777316756370000,1777316756370000,197388,0.22051454,0.016602252,0.42680898,0.0,0
1777316757370000,1777316757370000,197388,0.21702929,0.008220335,0.43654785,0.0,0
1777316758370000,1777316758370000,197388,0.21162851,0.012410204,0.4315176,0.0,0
1777316759370000,1777316759370000,197388,0.21692549,0.01183116,0.430922,0.0,0
1777316760370000,1777316760370000,197388,0.21555254,0.008113001,0.42535505,0.0,0
1777316761370000,1777316761370000,197388,0.22045335,0.0074677677,0.42602307,0.0,0
1777316762370000,1777316762370000,197388,0.22232325,0.011719278,0.42373276,0.0,0
1777316763370000,1777316763370000,197388,0.20726816,0.011330572,0.42501968,0.0,0
1777316764370000,1777316764370000,197388,0.21455215,0.006385882,0.43318823,0.0,0
1777316765370000,1777316765370000,197388,0.21865739,0.012466599,0.43022195,0.0,0
1777316766370000,1777316766370000,197388,0.22271876,0.0043946914,0.43396318,0.0,0
1777316767370000,1777316767370000,197388,0.21004225,0.0074200104,0.43328723,0.0,0
1777316768370000,1777316768370000,197388,0.21382745,0.01120125,0.43463546,0.0,0
1777316769370000,1777316769370000,197388,0.20875244,0.015752822,0.42786345,0.0,0
1777316770370000,1777316770370000,197388,0.21841553,0.011997287,0.42191872,0.0,0
1777316771370000,1777316771370000,197388,0.21678661,0.0115436055,0.42608833,0.0,0
1777316772370000,1777316772370000,197388,0.21123776,0.009045842,0.42969146,0.0,0
1777316773370000,1777316773370000,197388,0.21230173,0.0030501748,0.43543518,0.0,0
1777316774370000,1777316774370000,197388,0.21254615,0.008295787,0.42749637,0.0,0
