timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1777320763077000,1777320763077000,0.4920794,0.00012443261,-0.11199133,3.7300658,0.00037360252,3.663867,0
1777320763085000,1777320763085000,0.4920951,0.00012273835,-0.023237616,3.7144673,1.615266e-05,3.649471,0
1777320763181000,1777320763181000,0.49225634,0.000105195526,0.050895773,3.537646,8.1359176e-05,3.4810998,0
1777320763277000,1777320763277000,0.49233308,9.151203e-05,-0.08158603,3.3712866,0.00021937818,3.3203504,0
1777320763381000,1777320763381000,0.49232325,7.973488e-05,0.045941234,3.1991394,7.3304334e-05,3.1544316,0
1777320763477000,1777320763477000,0.49233976,7.091019e-05,-0.08433984,3.0495577,0.0002591709,3.0085232,0
1777320763581000,1777320763581000,0.49238706,6.298817e-05,0.07072911,2.8946505,0.00019202498,2.8580003,0
1777320763677000,1777320763677000,0.49237746,5.684192e-05,-0.052560832,2.7596831,0.000111230205,2.7256176,0
1777320763781000,1777320763781000,0.49241456,5.1168015e-05,0.03670128,2.6198788,5.7126643e-05,2.5891018,0
1777320763877000,1777320763877000,0.49232456,4.6659625e-05,-0.07787073,2.4979417,0.0002697265,2.4691353,0
1777320763981000,1777320763981000,0.49238852,4.241072e-05,0.0004558264,2.3716524,9.734316e-09,2.3453906,0
1777320764077000,1777320764077000,0.49244058,3.8971877e-05,-0.104499824,2.2614317,0.0005365437,2.236716,0
1777320764181000,1777320764181000,0.49257138,3.567885e-05,0.030096937,2.1472778,4.687204e-05,2.12459,0
1777320764277000,1777320764277000,0.49263835,3.2978878e-05,-0.103999935,2.0476372,0.0005869088,2.0262034,0
1777320764381000,1777320764381000,0.49266216,3.0366442e-05,0.043312106,1.9443356,0.00010720249,1.9245946,0
1777320764477000,1777320764477000,0.49266794,2.8204011e-05,-0.06493245,1.8541284,0.00025266278,1.8353966,0
1777320764573000,1777320764573000,0.49264947,2.6246222e-05,-0.04117717,1.7677642,0.00010657274,1.7502791,1
1777320764677000,1777320764677000,0.4926506,2.432797e-05,-0.052688032,1.6789021,0.00018371985,1.6624464,1
1777320764773000,1777320764773000,0.49262866,2.2718297e-05,-0.05419887,1.6008947,0.00020388025,1.5854969,1
1777320764877000,1777320764877000,0.4925552,2.1131116e-05,-0.10427821,1.5204676,0.0007946345,1.5059799,1
1777320764973000,1777320764973000,0.49253252,1.9789693e-05,0.029915337,1.4499071,6.8581205e-05,1.4362757,1
1777320765077000,1777320765077000,0.49242857,1.845958e-05,-0.03713183,1.3771914,0.0001112387,1.3643161,1
1777320765181000,1777320765181000,0.49234426,1.7240576e-05,0.045128465,1.3079232,0.00017301204,1.2959541,1
1777320765277000,1777320765277000,0.49235743,1.6203836e-05,-0.064743556,1.2473437,0.0003733915,1.2359024,1
1777320765381000,1777320765381000,0.49234897,1.5165454e-05,0.07729335,1.184575,0.00056037557,1.1739192,1
1777320765477000,1777320765477000,0.4923057,1.4279177e-05,-0.1198961,1.1296494,0.001413917,1.1194934,1
1777320765581000,1777320765581000,0.4922809,1.3389102e-05,0.10901157,1.0729331,0.0012306372,1.0634419,1
1777320765677000,1777320765677000,0.4922879,1.2626604e-05,-0.08830413,1.0232922,0.0008466811,1.0141895,1
1777320765773000,1777320765773000,0.49230152,1.19216775e-05,0.04367664,1.0047705,0.00021095465,1.0,1
1777320765877000,1777320765877000,0.49229044,1.1241822e-05,-0.059416957,1.0045422,0.00039049017,1.0,1
1777320765981000,1777320765981000,0.49229792,1.0635608e-05,0.07353783,1.0042137,0.00059834676,1.0,1
1777320766077000,1777320766077000,0.49230695,1.0132633e-05,-0.14942932,1.004093,0.0024709,1.0,1
1777320766173000,1777320766173000,0.49231037,9.675407e-06,-0.054505233,1.0038699,0.00032881866,1.0,1
1777320766277000,1777320766277000,0.49231333,9.225741e-06,-0.08773629,1.0037277,0.0008521188,1.0,1
1777320766373000,1777320766373000,0.4922741,8.8468605e-06,-0.027596533,1.0035344,8.4320716e-05,1.0,1
1777320766477000,1777320766477000,0.49224335,8.471423e-06,-0.03550273,1.0034181,0.00013957226,1.0,1
1777320766573000,1777320766573000,0.49226627,8.152372e-06,-0.046353452,1.0032583,0.00023796267,1.0,1
1777320766677000,1777320766677000,0.4922539,7.833819e-06,-0.09470308,1.003162,0.0009933781,1.0,1
1777320766781000,1777320766781000,0.492245,7.539748e-06,0.10749921,1.0029848,0.0012801879,1.0,1
1777320766877000,1777320766877000,0.4922223,7.288062e-06,-0.00020127743,1.0029408,4.488202e-09,1.0,1
1777320766973000,1777320766973000,0.49206632,7.0626425e-06,0.118929505,1.0025818,0.0015675337,1.0,1
1777320767077000,1777320767077000,0.49202603,6.847351e-06,-0.118817866,1.002499,0.0015647216,1.0,1
1777320767173000,1777320767173000,0.49203622,6.661118e-06,0.0056436956,1.0023865,3.530608e-06,1.0,1
1777320767277000,1777320767277000,0.49201035,6.4715423e-06,-0.09522551,1.0023521,0.0010051801,1.0,1
1777320767373000,1777320767373000,0.49199355,6.3065086e-06,0.049227,1.0022507,0.00026865062,1.0,1
1777320767477000,1777320767477000,0.49199152,6.137914e-06,-0.04285553,1.0022243,0.00020361338,1.0,1
1777320767581000,1777320767581000,0.49198747,5.978621e-06,0.12280288,1.0021206,0.0016720706,1.0,1
1777320767677000,1777320767677000,0.49196148,5.8393434e-06,-0.029829472,1.0021092,9.865829e-05,1.0,1
1777320767781000,1777320767781000,0.49191067,5.696437e-06,0.077198386,1.0020118,0.00066084723,1.0,1
1777320767877000,1777320767877000,0.49189135,5.5712494e-06,-0.0460155,1.0020037,0.00023479914,1.0,1
1777320767981000,1777320767981000,0.49188086,5.4421766e-06,0.061686873,1.0019233,0.00042199617,1.0,1
1777320768077000,1777320768077000,0.49185553,5.3285557e-06,-0.065615654,1.001916,0.0004774645,1.0,1
1777320768173000,1777320768173000,0.49183476,5.2198975e-06,0.061525434,1.001853,0.00041981976,1.0,1
1777320768277000,1777320768277000,0.49179277,5.107586e-06,-0.086378396,1.0018361,0.0008275059,1.0,1
1777320768373000,1777320768373000,0.49178126,5.008276e-06,0.044938236,1.0017807,0.00022398394,1.0,1
1777320768477000,1777320768477000,0.4916912,4.9082178e-06,0.14751846,1.001626,0.0024140407,1.0,1
1777320768581000,1777320768581000,0.4915849,4.8220536e-06,0.10832691,1.001455,0.0013019633,1.0,1
1777320768677000,1777320768677000,0.4915041,4.753451e-06,0.14257026,1.0012822,0.0022555834,1.0,1
1777320768773000,1777320768773000,0.49138886,4.694337e-06,0.21318471,1.0011364,0.0050440147,1.0,1
1777320768877000,1777320768877000,0.4914316,4.633389e-06,-0.064309716,1.001227,0.00045896345,1.0,1
1777320768981000,1777320768981000,0.4914808,4.5669917e-06,-0.06268191,1.0013436,0.00043597224,1.0,1
1777320769077000,1777320769077000,0.49154133,4.500732e-06,-0.061645508,1.0014516,0.0004216289,1.0,1
1777320769173000,1777320769173000,0.4915961,4.429846e-06,-0.08706808,1.0015624,0.00084100285,1.0,1
1777320769277000,1777320769277000,0.49163064,4.3481505e-06,0.020653144,1.0016828,4.7315087e-05,1.0,1
1777320769373000,1777320769373000,0.49170768,4.268374e-06,-0.118770614,1.0017993,0.0015645691,1.0,1
1777320769477000,1777320769477000,0.49161798,4.183158e-06,0.10154411,1.0016928,0.0011437535,1.0,1
1777320769581000,1777320769581000,0.49156198,4.104383e-06,0.04228819,1.0016485,0.00019837198,1.0,1
1777320769677000,1777320769677000,0.49153242,4.034447e-06,0.030461058,1.0016284,0.00010292972,1.0,1
1777320769781000,1777320769781000,0.49149996,3.9611414e-06,0.0009800717,1.0016111,1.06555056e-07,1.0,1
1777320769877000,1777320769877000,0.491478,3.895689e-06,0.057448134,1.0015912,0.00036611612,1.0,1
1777320769973000,1777320769973000,0.49144337,3.8323487e-06,0.080057964,1.0015733,0.0007110233,1.0,1
1777320770077000,1777320770077000,0.4914227,3.7661064e-06,0.039417505,1.0015503,0.00017237052,1.0,1
1777320770181000,1777320770181000,0.49141103,3.7021548e-06,0.032155767,1.0015317,0.00011471244,1.0,1
1777320770277000,1777320770277000,0.49137956,3.645185e-06,0.050548166,1.0015064,0.00028347483,1.0,1
1777320770381000,1777320770381000,0.49136508,3.5857265e-06,0.011488706,1.0014856,1.46438415e-05,1.0,1
1777320770477000,1777320770477000,0.49132797,3.532844e-06,0.028461188,1.0014601,8.987314e-05,1.0,1
1777320770573000,1777320770573000,0.49127054,3.4819566e-06,0.06692065,1.0014341,0.00049688446,1.0,1
1777320770677000,1777320770677000,0.4912033,3.4290042e-06,0.06888151,1.0014064,0.0005264443,1.0,1
1777320770773000,1777320770773000,0.49112335,3.382089e-06,0.020672128,1.0013796,4.7416455e-05,1.0,1
1777320770877000,1777320770877000,0.4910071,3.3333251e-06,0.16306928,1.0013514,0.0029506336,1.0,1
1777320770981000,1777320770981000,0.4908934,3.286605e-06,0.17491302,1.0013249,0.0033948983,1.0,1
1777320771077000,1777320771077000,0.49078295,3.2451692e-06,0.18399008,1.0013015,0.0037564829,1.0,1
1777320771181000,1777320771181000,0.49064633,3.2020137e-06,0.13465884,1.0012765,0.0020122097,1.0,1
1777320771277000,1777320771277000,0.49058482,3.163584e-06,0.057068314,1.0012615,0.0003614099,1.0,1
1777320771381000,1777320771381000,0.49058238,3.1230768e-06,-0.022097766,1.001252,5.418896e-05,1.0,1
1777320771477000,1777320771477000,0.49058574,3.08658e-06,0.0038071088,1.0012426,1.6084543e-06,1.0,1
1777320771581000,1777320771581000,0.49058828,3.048079e-06,0.00978018,1.0012308,1.0614925e-05,1.0,1
1777320771677000,1777320771677000,0.49059293,3.0135304e-06,0.014612563,1.0012192,2.3696333e-05,1.0,1
1777320771781000,1777320771781000,0.4906093,2.9771352e-06,-0.013338331,1.0012069,1.9744068e-05,1.0,1
1777320771877000,1777320771877000,0.49062616,2.9444604e-06,-0.07403774,1.0011947,0.0006083384,1.0,1
1777320771981000,1777320771981000,0.49064878,2.910044e-06,-0.042003606,1.0011827,0.00019580209,1.0,1
1777320772077000,1777320772077000,0.49067345,2.8791524e-06,-0.021706328,1.0011716,5.2290372e-05,1.0,1
1777320772181000,1777320772181000,0.49069566,2.8466113e-06,-0.029896144,1.0011585,9.91939e-05,1.0,1
1777320772277000,1777320772277000,0.4907488,2.8174054e-06,-0.14099143,1.0011494,0.0022061958,1.0,1
