timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
1777227220821000,1777227220821000,0.00045223898,0.0012336114,0.002136192,0.00017795728,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227220825000,1777227220825000,0.0,0.0019999996,0.00085757097,0.0011424292,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227220921000,1777227220921000,0.0,0.0019999999,0.0015426059,0.00045739394,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221021000,1777227221021000,0.002,0.0,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221121000,1777227221121000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221221000,1777227221221000,0.0,0.0020000013,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221321000,1777227221321000,0.00020075179,0.0022623152,0.00035629436,0.001180638,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221421000,1777227221421000,0.0,0.0019999999,0.0018280372,0.00017196278,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221521000,1777227221521000,0.00046788313,0.0015054833,0.00094620977,0.0010804235,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221621000,1777227221621000,5.9364327e-05,0.0018911288,0.0020214624,2.8044231e-05,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221721000,1777227221721000,0.00029923907,0.0013392891,0.001133254,0.0012282175,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221821000,1777227221821000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227221921000,1777227221921000,0.0,0.0019999999,0.0011431198,0.0008568801,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222021000,1777227222021000,7.4481744e-05,0.0020973226,0.0018281952,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222121000,1777227222121000,0.0,0.0020000003,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222221000,1777227222221000,0.0052948995,0.0,0.0052948985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222321000,1777227222321000,0.017348552,0.01572401,0.013675675,0.01876212,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222421000,1777227222421000,0.028052082,0.033679843,0.030866154,0.031381402,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222521000,1777227222521000,0.045814794,0.050980303,0.047889706,0.049181763,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222621000,1777227222621000,0.06400709,0.06930948,0.06670958,0.06554062,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222721000,1777227222721000,0.08370566,0.09216721,0.08634193,0.088872164,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222821000,1777227222821000,0.10939706,0.10861944,0.110336095,0.10861305,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227222921000,1777227222921000,0.12878542,0.14036645,0.13373452,0.1351211,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227223021000,1777227223021000,0.15606727,0.16371208,0.15857327,0.15949337,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227223121000,1777227223121000,0.18661466,0.19128436,0.18922502,0.18754914,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227223221000,1777227223221000,0.2157807,0.21921042,0.21876177,0.21539906,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227223321000,1777227223321000,0.24750589,0.25417143,0.25098652,0.24881792,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227223421000,1777227223421000,0.2786976,0.28728402,0.28096163,0.28221798,nan,nan,nan,nan,nan,nan,nan,nan,0
