timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
1777320737405000,1777320737405000,0,nan,nan,-0.0036694729,0.0013950316,-0.01064752,1.7840765e-08,8.028467e-09,0.0,-0.015528246,0.0061034528,-0.044922356,-0.036849406,4.460191e-06,2.0071166e-06,0.00063274056,-0.049397666,-0.0032587848,-0.10461639,0.018203773,0.0,nan,0.11621466,0.017921587,5.7735043,0.19214576,0.030428482,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737413000,1777320737413000,0,nan,nan,-0.0037218437,0.0014173876,-0.010578389,1.7840765e-08,8.028467e-09,0.0,-0.0157031,0.0068404744,-0.045043472,-0.036648985,4.460191e-06,2.0071166e-06,0.00063274056,-0.064449064,0.11166506,-0.11835526,0.018181605,0.0,nan,0.11605698,0.019028079,5.7735043,0.2063337,0.032431062,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737421000,1777320737421000,0,nan,nan,-0.003776613,0.0014433627,-0.010512284,1.7840765e-08,8.028467e-09,0.0,-0.016112363,0.006878252,-0.044919267,-0.03621564,4.460191e-06,2.0071166e-06,0.00063274056,-0.06677645,-0.0037586903,-0.09611248,0.018189322,0.0,nan,0.11589396,0.0203105,5.7735043,0.22055787,0.034433946,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737429000,1777320737429000,0,nan,nan,-0.003832694,0.0014689026,-0.010449368,1.7840765e-08,8.028467e-09,0.0,-0.016118977,0.0067469804,-0.045006152,-0.036005475,4.460191e-06,2.0071166e-06,0.00063274056,-0.021331819,-0.016259156,-0.12642702,0.018165197,0.0,nan,0.11572717,0.021769688,5.7735043,0.23481323,0.036436174,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737437000,1777320737437000,0,nan,nan,-0.0038888883,0.0014924383,-0.010391427,1.7840765e-08,8.028467e-09,0.0,-0.016288174,0.0063613565,-0.045179956,-0.035894014,4.460191e-06,2.0071166e-06,0.00063274056,-0.06608693,-0.044509076,-0.11545326,0.018163906,0.0,nan,0.115560025,0.023404269,5.7735043,0.24909592,0.038437363,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737445000,1777320737445000,0,nan,nan,-0.0039470186,0.001513057,-0.010338396,1.7840765e-08,8.028467e-09,0.0,-0.0165683,0.0060371887,-0.045304876,-0.035745163,4.460191e-06,2.0071166e-06,0.00063274056,-0.06431006,-0.023449475,-0.11417921,0.018143065,0.0,nan,0.1153929,0.025211401,5.7735043,0.26346084,0.04043972,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737453000,1777320737453000,0,nan,nan,-0.0040081353,0.0015322083,-0.010290375,1.7840765e-08,8.028467e-09,0.0,-0.017006688,0.005949392,-0.045460474,-0.035638195,4.460191e-06,2.0071166e-06,0.00063274056,-0.07504982,0.0039404584,-0.12115947,0.018171398,0.0,nan,0.11522469,0.027187826,5.7735043,0.27792636,0.04244117,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737461000,1777320737461000,0,nan,nan,-0.0040724254,0.0015515955,-0.010247839,1.7840765e-08,8.028467e-09,0.0,-0.01734544,0.006030831,-0.04561953,-0.035545606,4.460191e-06,2.0071166e-06,0.00063274056,-0.06056985,0.019453568,-0.11401343,0.018226475,0.0,nan,0.11505696,0.0293301,5.7735043,0.2923742,0.044442866,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737469000,1777320737469000,0,nan,nan,-0.0041383943,0.0015717598,-0.010210721,1.7840765e-08,8.028467e-09,0.0,-0.01742444,0.006120734,-0.045711562,-0.035396643,4.460191e-06,2.0071166e-06,0.00063274056,-0.034109183,0.02557973,-0.096234486,0.01824437,0.0,nan,0.11488962,0.031633854,5.7735043,0.3069719,0.046443075,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737477000,1777320737477000,0,nan,nan,-0.0042052786,0.0015938348,-0.010179035,1.7840765e-08,8.028467e-09,0.0,-0.017565122,0.0064124647,-0.04593375,-0.03538821,4.460191e-06,2.0071166e-06,0.00063274056,-0.049833257,0.039755706,-0.12478325,0.018250443,0.0,nan,0.114720665,0.034096185,5.7735043,0.32164174,0.048442237,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737485000,1777320737485000,0,nan,nan,-0.004274269,0.0016171428,-0.010152627,1.7840765e-08,8.028467e-09,0.0,-0.017818214,0.006358318,-0.045741644,-0.034975592,4.460191e-06,2.0071166e-06,0.00063274056,-0.045574594,-0.007124468,-0.032849606,0.018266108,0.0,nan,0.114550516,0.036713894,5.7735047,0.33634683,0.050441906,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737493000,1777320737493000,0,nan,nan,-0.0043447698,0.0016401379,-0.010127438,1.7840765e-08,8.028467e-09,0.0,-0.017886372,0.006289147,-0.045231257,-0.034254543,4.460191e-06,2.0071166e-06,0.00063274056,-0.026769228,-0.005510344,-0.029399058,0.018278318,0.0,nan,0.114374645,0.039483815,5.773505,0.35117364,0.05244299,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737501000,1777320737501000,0,nan,nan,-0.0043829256,0.0016443785,-0.010038197,1.7840765e-08,8.028467e-09,0.0,-0.017694373,0.0056553297,-0.04443434,-0.03312851,4.460191e-06,2.0071166e-06,0.00063274056,-0.04268897,-0.05163444,-0.06659142,0.018296111,0.0,nan,0.11619074,0.014271516,5.7735033,0.0014142136,0.001615343,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737509000,1777320737509000,0,nan,nan,-0.004419074,0.0016453972,-0.009942998,1.7840765e-08,8.028467e-09,0.0,-0.017677361,0.0056310175,-0.043387536,-0.03176351,4.460191e-06,2.0071166e-06,0.00063274056,-0.06797632,0.029917518,-0.041543502,0.01830516,0.0,nan,0.1160938,0.014271657,5.7735033,0.0048742224,0.0035728149,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737517000,1777320737517000,0,nan,nan,-0.004454417,0.0016469416,-0.009891184,1.7840765e-08,8.028467e-09,0.0,-0.017707843,0.005420639,-0.042476878,-0.030594492,4.460191e-06,2.0071166e-06,0.00063274056,-0.050136015,-0.002022494,-0.036945563,0.01826754,0.0,nan,0.11450036,0.01004522,5.0000005,0.0071170754,0.0048586694,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737525000,1777320737525000,0,nan,nan,-0.0044885078,0.001646546,-0.009831088,1.7840765e-08,8.028467e-09,0.0,-0.017748421,0.0053128386,-0.04131785,-0.029185763,4.460191e-06,2.0071166e-06,0.00063274056,-0.07719361,0.016247349,-0.012639909,0.018280985,0.0,nan,0.1144333,0.01004423,5.0000005,0.009133189,0.0059274337,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737533000,1777320737533000,0,nan,nan,-0.0045222766,0.0016449319,-0.009761804,1.7840765e-08,8.028467e-09,0.0,-0.017831575,0.005216648,-0.040096946,-0.02772361,4.460191e-06,2.0071166e-06,0.00063274056,-0.062334057,0.005535421,0.0064410265,0.01422856,-0.004061835,nan,0.11435474,0.010043048,5.0000005,0.0110832695,0.006880992,inf,inf,inf,inf,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
1777320737541000,1777320737541000,0,nan,nan,-0.004555197,0.0016406891,-0.009682937,1.7840765e-08,8.028467e-09,0.0,-0.017846303,0.004840842,-0.038930573,-0.026324248,4.460191e-06,2.0071166e-06,0.00063274056,-0.05918962,-0.021589788,-0.0139549365,0.014318797,-0.004061835,nan,0.11426432,0.010041976,5.0000005,0.012574184,0.0077619134,inf,inf,inf,inf,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
1777320737549000,1777320737549000,0,nan,nan,-0.004586386,0.0016331001,-0.009598139,1.7840765e-08,8.028467e-09,0.0,-0.017669946,0.0045754467,-0.03856455,-0.025733298,4.460191e-06,2.0071166e-06,0.00063274056,-0.030353995,0.001794815,-0.11454056,0.014388536,-0.004061835,nan,0.11416612,0.010042176,5.0000005,0.015292515,0.008592607,inf,inf,inf,inf,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
1777320737557000,1777320737557000,0,nan,nan,-0.0046138745,0.00162256,-0.009508278,1.7840765e-08,8.028467e-09,0.0,-0.017198041,0.0041840724,-0.037481952,-0.024433644,4.460191e-06,2.0071166e-06,0.00063274056,0.01081432,-0.03428048,0.006061047,0.014452797,-0.004061835,nan,0.11406095,0.010044178,5.0000005,0.018709093,0.009386432,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737565000,1777320737565000,0,nan,nan,-0.0046359934,0.0016082388,-0.009408693,1.7840765e-08,8.028467e-09,0.0,-0.016686425,0.003877978,-0.03612518,-0.022867505,4.460191e-06,2.0071166e-06,0.00063274056,0.001184453,-0.0033761314,0.027878208,0.014565039,-0.004061835,nan,0.11394546,0.01004898,5.0000005,0.022492506,0.010152052,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737573000,1777320737573000,0,nan,nan,-0.0046530087,0.0015928653,-0.009298882,1.7840765e-08,8.028467e-09,0.0,-0.016220808,0.00412279,-0.03488914,-0.021429596,4.460191e-06,2.0071166e-06,0.00063274056,-0.003138666,0.073368624,0.005509704,0.014719171,-0.004061835,nan,0.11382226,0.010058038,5.0000005,0.02647989,0.010895425,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737581000,1777320737581000,0,nan,nan,-0.0046671573,0.0015768706,-0.0091794375,1.7840765e-08,8.028467e-09,0.0,-0.01633441,0.0036820055,-0.033568572,-0.01991448,4.460191e-06,2.0071166e-06,0.00063274056,-0.08981822,-0.065877795,0.036769543,0.01489877,-0.004061835,nan,0.11369193,0.010073249,5.0000005,0.03060712,0.011620862,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737589000,1777320737589000,0,nan,nan,-0.004680287,0.0015543608,-0.009048704,1.7840765e-08,8.028467e-09,0.0,-0.016118597,0.002807743,-0.032054007,-0.018214572,4.460191e-06,2.0071166e-06,0.00063274056,-0.0134807555,-0.083459586,0.039948147,0.0150134545,-0.004061835,nan,0.11355002,0.010096949,5.0000005,0.03483047,0.0123314615,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737597000,1777320737597000,0,nan,nan,-0.004690138,0.001525288,-0.008908512,1.7840765e-08,8.028467e-09,0.0,-0.015924674,0.0022822348,-0.030967293,-0.016951505,4.460191e-06,2.0071166e-06,0.00063274056,-0.048552126,-0.020127919,0.0021131707,0.015086982,-0.004061835,nan,0.113396384,0.01013189,5.0000005,0.039116316,0.013029713,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737605000,1777320737605000,0,nan,nan,-0.004698179,0.0014924655,-0.0087601505,1.7840765e-08,8.028467e-09,0.0,-0.015860368,0.0019413426,-0.029751975,-0.015568617,4.460191e-06,2.0071166e-06,0.00063274056,-0.048000474,-0.017961035,0.020150093,0.015165233,-0.004061835,nan,0.113232896,0.010181204,5.0000005,0.043436274,0.0137174865,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737613000,1777320737613000,0,nan,nan,-0.0047052605,0.0014568622,-0.008250024,1.7840765e-08,8.028467e-09,0.0,-0.015867615,0.0017670789,-0.028594371,-0.013899444,4.460191e-06,2.0071166e-06,0.00063274056,-0.04092919,0.010642842,0.021470709,0.015271658,-0.004061835,nan,0.123725265,0.010248342,2.867312,0.04778658,0.0143963,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737621000,1777320737621000,0,nan,nan,-0.004709079,0.0014204516,-0.007743568,1.7840765e-08,8.028467e-09,0.0,-0.015331175,0.0018617181,-0.027783819,-0.012598193,4.460191e-06,2.0071166e-06,0.00063274056,0.012642892,0.03975094,-0.038503665,0.015402608,-0.004061835,nan,0.12320319,0.0103370175,2.867312,0.052165084,0.015067399,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737629000,1777320737629000,0,nan,nan,-0.0047071315,0.0013823388,-0.0072421688,1.7840765e-08,8.028467e-09,0.0,-0.014665607,0.001399116,-0.026821386,-0.01116538,4.460191e-06,2.0071166e-06,0.00063274056,0.021837385,-0.048282363,0.0032158566,0.015483395,-0.004061835,nan,0.12268272,0.01045114,2.867312,0.056593552,0.015731731,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737637000,1777320737637000,0,nan,nan,-0.00470104,0.0013403948,-0.0067476085,1.7840765e-08,8.028467e-09,0.0,-0.014496221,0.0011567274,-0.026572812,-0.010466195,4.460191e-06,2.0071166e-06,0.00063274056,-0.042062484,0.011061086,-0.08963886,0.015537643,-0.004061835,nan,0.122165434,0.010594779,2.867312,0.061017886,0.01639015,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737645000,1777320737645000,0,nan,nan,-0.0046933214,0.0012971514,-0.0062609697,1.7840765e-08,8.028467e-09,0.0,-0.014431319,0.0011021751,-0.025818303,-0.00928032,4.460191e-06,2.0071166e-06,0.00063274056,-0.055157483,0.012977931,-0.012890435,0.015591777,-0.004061835,nan,0.12165646,0.010771881,2.867312,0.0654516,0.017043332,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737653000,1777320737653000,0,nan,nan,-0.0046846746,0.0012517658,-0.0057798442,1.7840765e-08,8.028467e-09,0.0,-0.014262197,0.0006935154,-0.024999773,-0.0080491565,4.460191e-06,2.0071166e-06,0.00063274056,-0.0034683943,-0.039204225,0.0024046747,0.015681865,-0.004061835,nan,0.121154144,0.0109862825,2.867312,0.06990766,0.017691787,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737661000,1777320737661000,0,nan,nan,-0.004671813,0.0012023182,-0.005716408,1.7840765e-08,8.028467e-09,0.0,-0.013680275,0.0002752582,-0.02406925,-0.0071360813,4.460191e-06,2.0071166e-06,0.00063274056,0.0050710584,-0.018664893,0.008465721,0.015870124,-0.004061835,nan,0.10820019,0.01124162,2.218035,0.07437894,0.018336192,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737669000,1777320737669000,0,nan,nan,-0.004655582,0.0011493952,-0.0056462283,1.7840765e-08,8.028467e-09,0.0,-0.013438671,-0.00014728798,-0.023434421,-0.00652183,4.460191e-06,2.0071166e-06,0.00063274056,-0.013912176,-0.033935048,-0.038092952,0.015935594,-0.004061835,nan,0.10811229,0.011541176,2.218035,0.078860745,0.018976957,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320737677000,1777320737677000,0,nan,nan,-0.004635083,0.0010933555,-0.0055723726,1.7840765e-08,8.028467e-09,0.0,-0.012719399,-0.00034799444,-0.023088126,-0.0061991746,4.460191e-06,2.0071166e-06,0.00063274056,0.041279804,0.014214115,-0.056123357,0.0159352,-0.004061835,nan,0.10802242,0.011887799,2.218035,0.08337578,0.019614317,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
