timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1777320737781000,1777320737781000,197388,0.21216151,0.019524403,0.43310922,0.0,0
1777320738781000,1777320738781000,197388,0.22063096,0.010756872,0.4234485,0.0,0
1777320739781000,1777320739781000,197388,0.21524565,0.012846167,0.43040007,0.0,0
1777320740781000,1777320740781000,197388,0.21358915,0.010348976,0.43093187,0.0,0
1777320741781000,1777320741781000,197388,0.21698558,0.012817884,0.42756552,0.0,0
1777320742781000,1777320742781000,197388,0.20992155,0.01223699,0.4287717,0.0,0
1777320743781000,1777320743781000,197388,0.21438105,0.0059601963,0.42626572,0.0,0
1777320744781000,1777320744781000,197388,0.21252638,0.0038699259,0.43835184,0.0,0
1777320745781000,1777320745781000,197388,0.20154856,0.010187621,0.42215085,0.0,0
1777320746781000,1777320746781000,197388,0.21660055,0.023071555,0.4301503,0.0,0
1777320747781000,1777320747781000,197388,0.21321726,0.010176411,0.4256845,0.0,0
1777320748781000,1777320748781000,197388,0.21711573,0.01899004,0.43960044,0.0,0
1777320749781000,1777320749781000,197388,0.2123027,0.018120408,0.44059202,0.0,0
1777320750781000,1777320750781000,197388,0.2203988,0.0060123294,0.43268058,0.0,0
1777320751781000,1777320751781000,197388,0.20955734,0.009382422,0.43462607,0.0,0
1777320752781000,1777320752781000,197388,0.2192572,0.010287264,0.42551106,0.0,0
1777320753781000,1777320753781000,197388,0.21441095,0.017291076,0.42439342,0.0,0
1777320754781000,1777320754781000,197388,0.21900131,0.015111245,0.42800447,0.0,0
1777320755781000,1777320755781000,197388,0.22321463,0.006581787,0.43116462,0.0,0
1777320756781000,1777320756781000,197388,0.2094579,0.009240021,0.4244418,0.0,0
1777320757781000,1777320757781000,197388,0.21339792,0.008784306,0.4300749,0.0,0
1777320758781000,1777320758781000,197388,0.21792234,0.017111123,0.43317917,0.0,0
1777320759781000,1777320759781000,197388,0.21158682,0.008901357,0.4296305,0.0,0
1777320760781000,1777320760781000,197388,0.22036906,0.01030044,0.42607418,0.0,0
1777320761781000,1777320761781000,197388,0.20498732,0.008223917,0.4361148,0.0,0
1777320762781000,1777320762781000,197388,0.21065536,0.019404985,0.43194175,0.0,0
1777320763781000,1777320763781000,197388,0.21297266,0.009638675,0.42730254,0.0,0
1777320764781000,1777320764781000,197388,0.21689448,0.004250249,0.42643446,0.0,0
