timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1777227220821000,32767,32767,32767,32767,32767,32767,32767
1777227220825000,32767,32767,32767,32767,32767,32767,32767
1777227220829000,32767,32767,32767,32767,32767,32767,32767
1777227220833000,32767,32767,32767,32767,32767,32767,32767
1777227220837000,32767,32767,32767,32767,32767,32767,32767
1777227220841000,32767,32767,32767,32767,32767,32767,32767
1777227220845000,32767,32767,32767,32767,32767,32767,32767
1777227220849000,32767,32767,32767,32767,32767,32767,32767
1777227220853000,32767,32767,32767,32767,32767,32767,32767
1777227220857000,32767,32767,32767,32767,32767,32767,32767
1777227220861000,32767,32767,32767,32767,0,32767,32767
1777227220865000,32767,32767,32767,32767,32767,32767,32767
1777227220869000,32767,32767,32767,32767,32767,32767,32767
1777227220873000,32767,32767,32767,32767,32767,32767,32767
1777227220877000,32767,32767,32767,32767,32767,32767,32767
1777227220881000,32767,32767,32767,32767,32767,32767,32767
1777227220885000,32767,32767,32767,32767,32767,32767,32767
1777227220889000,32767,32767,32767,32767,32767,32767,32767
1777227220893000,32767,32767,32767,32767,32767,32767,32767
1777227220897000,32767,32767,32767,32767,32767,32767,32767
1777227220901000,32767,32767,32767,32767,32767,32767,32767
1777227220905000,32767,32767,32767,32767,32767,32767,32767
1777227220909000,32767,32767,32767,32767,32767,32767,32767
1777227220913000,32767,32767,32767,32767,32767,-40,32767
1777227220917000,32767,32767,32767,32767,-40,-40,32767
1777227220921000,32767,32767,32767,32767,32767,32767,32767
1777227220925000,32767,32767,32767,32767,32767,32767,32767
1777227220929000,32767,32767,32767,32767,32767,32767,32767
1777227220933000,32767,32767,32767,32767,32767,32767,32767
1777227220937000,32767,32767,32767,32767,32767,32767,32767
1777227220941000,32767,32767,32767,32767,32767,32767,32767
1777227220945000,32767,32767,32767,32767,32767,32767,32767
1777227220949000,32767,32767,32767,32767,32767,32767,32767
1777227220953000,32767,32767,32767,32767,32767,32767,32767
1777227220957000,32767,32767,32767,32767,32767,32767,32767
1777227220961000,32767,32767,32767,32767,32767,32767,32767
1777227220965000,32767,32767,32767,32767,0,32767,32767
1777227220969000,32767,32767,32767,32767,32767,32767,32767
1777227220973000,32767,32767,32767,32767,32767,32767,32767
1777227220977000,32767,32767,32767,32767,32767,32767,32767
1777227220981000,32767,32767,32767,32767,32767,32767,32767
1777227220985000,32767,32767,32767,32767,32767,32767,32767
1777227220989000,32767,32767,32767,32767,32767,32767,32767
1777227220993000,32767,32767,32767,32767,32767,32767,32767
1777227220997000,32767,32767,32767,32767,32767,32767,32767
1777227221001000,32767,32767,32767,32767,32767,32767,32767
1777227221005000,32767,32767,32767,32767,32767,32767,32767
1777227221009000,32767,32767,32767,32767,32767,32767,32767
1777227221013000,32767,32767,32767,32767,32767,32767,32767
1777227221017000,32767,32767,32767,32767,0,32767,32767
1777227221021000,32767,32767,32767,32767,32767,32767,32767
1777227221025000,32767,32767,32767,32767,32767,32767,32767
1777227221029000,32767,32767,32767,32767,32767,32767,32767
1777227221033000,32767,32767,32767,32767,32767,32767,32767
1777227221037000,32767,32767,32767,32767,32767,32767,32767
1777227221041000,32767,32767,32767,32767,32767,32767,32767
1777227221045000,32767,32767,32767,32767,32767,0,32767
1777227221049000,32767,32767,32767,32767,32767,0,32767
1777227221053000,32767,32767,32767,32767,32767,32767,32767
1777227221057000,32767,32767,32767,32767,32767,32767,32767
1777227221061000,32767,32767,32767,32767,32767,32767,32767
1777227221065000,32767,32767,32767,32767,32767,32767,32767
1777227221069000,32767,32767,32767,32767,0,32767,32767
1777227221073000,32767,32767,32767,32767,32767,32767,32767
1777227221077000,32767,32767,32767,32767,32767,32767,32767
