timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1777227220821000,1777227220821000,47.3986692825728,8.54559367993767,488.02832,488.02832,488.1121,488.1121,0.11987909,0.11294424,488.01758,1,1,3,2,2,0,0
1777227220829000,1777227220829000,47.39866928203384,8.545593679876456,488.0283,488.0283,488.1121,488.1121,0.120280996,0.11313665,488.0177,1,1,3,2,2,0,0
1777227220837000,1777227220837000,47.39866928151364,8.545593679780382,488.02826,488.02826,488.1121,488.1121,0.12068527,0.11338843,488.0178,1,1,3,2,2,0,0
1777227220845000,1777227220845000,47.398669280967425,8.545593679655923,488.02826,488.02826,488.1121,488.1121,0.121092655,0.11364105,488.01788,1,1,3,2,2,0,0
1777227220853000,1777227220853000,47.398669280383395,8.545593679494827,488.02823,488.02823,488.1121,488.1121,0.1215028,0.11389452,488.01797,1,1,3,2,2,0,0
1777227220861000,1777227220861000,47.39866927978257,8.54559367930401,488.02823,488.02823,488.1121,488.1121,0.12191329,0.11414883,488.01807,1,1,3,2,2,0,0
1777227220869000,1777227220869000,47.39866927913625,8.54559367947068,488.0282,488.0282,488.1121,488.1121,0.11968188,0.11282026,488.01733,1,1,3,2,2,0,0
1777227220877000,1777227220877000,47.398669278488704,8.545593679618866,488.02817,488.02817,488.1121,488.1121,0.120082445,0.11307091,488.01743,1,1,3,2,2,0,0
1777227220885000,1777227220885000,47.39866927785423,8.545593679741676,488.02817,488.02817,488.1121,488.1121,0.12048575,0.113263555,488.0175,1,1,3,2,2,0,0
1777227220893000,1777227220893000,47.398669277223625,8.54559367982806,488.02814,488.02814,488.1121,488.1121,0.12089181,0.11351576,488.01758,1,1,3,2,2,0,0
1777227220901000,1777227220901000,47.39866927659978,8.54559367986586,488.0281,488.0281,488.1121,488.1121,0.12130061,0.11376881,488.01767,1,1,3,2,2,0,0
1777227220909000,1777227220909000,47.39866927598683,8.545593679870374,488.0281,488.0281,488.1121,488.1121,0.12171217,0.1140227,488.01776,1,1,3,2,2,0,0
1777227220917000,1777227220917000,47.398669275381025,8.545593679810827,488.0281,488.0281,488.1121,488.1121,0.12212649,0.114277445,488.01785,1,1,3,2,2,0,0
1777227220925000,1777227220925000,47.398669274759875,8.545593680181325,488.02808,488.02808,488.1121,488.1121,0.119877726,0.11294371,488.01718,1,1,3,2,2,0,0
1777227220933000,1777227220933000,47.39866927414011,8.545593680501558,488.02805,488.02805,488.1121,488.1121,0.1202796,0.113136105,488.01727,1,1,3,2,2,0,0
1777227220941000,1777227220941000,47.398669273506286,8.545593680785974,488.02805,488.02805,488.1121,488.1121,0.12068422,0.11338788,488.01736,1,1,3,2,2,0,0
1777227220949000,1777227220949000,47.39866927287426,8.545593681045451,488.028,488.028,488.1121,488.1121,0.12109158,0.1136405,488.01746,1,1,3,2,2,0,0
1777227220957000,1777227220957000,47.398669272221554,8.54559368128176,488.028,488.028,488.1121,488.1121,0.1215017,0.11389396,488.01755,1,1,3,2,2,0,0
1777227220965000,1777227220965000,47.398669271556386,8.545593681482758,488.02798,488.02798,488.1121,488.1121,0.12191457,0.114148274,488.01764,1,1,3,2,2,0,0
1777227220973000,1777227220973000,47.39866927083766,8.545593682120492,488.02795,488.02795,488.1121,488.1121,0.11968303,0.112819724,488.01672,1,1,3,2,2,0,0
1777227220981000,1777227220981000,47.39866927010805,8.545593682729347,488.02792,488.02792,488.1121,488.1121,0.120083615,0.11307037,488.0168,1,1,3,2,2,0,0
1777227220989000,1777227220989000,47.39866926936648,8.54559368331904,488.0279,488.0279,488.1121,488.1121,0.120486945,0.11326301,488.0169,1,1,3,2,2,0,0
1777227220997000,1777227220997000,47.39866926861444,8.54559368386967,488.02786,488.02786,488.1121,488.1121,0.12089073,0.11351521,488.017,1,1,3,2,2,0,0
1777227221005000,1777227221005000,47.39866926786824,8.545593684373346,488.02783,488.02783,488.1121,488.1121,0.1212995,0.113768265,488.0171,1,1,3,2,2,0,0
1777227221013000,1777227221013000,47.39866926712431,8.545593684833795,488.02783,488.02783,488.1121,488.1121,0.12171102,0.11402216,488.01718,1,1,3,2,2,0,0
1777227221021000,1777227221021000,47.3986692663934,8.545593685271744,488.0278,488.0278,488.1121,488.1121,0.12212531,0.114276886,488.01727,1,1,3,2,2,0,0
1777227221029000,1777227221029000,47.398669265643676,8.545593685922498,488.02777,488.02777,488.1121,488.1121,0.11987884,0.11294318,488.01645,1,1,3,2,2,0,0
1777227221037000,1777227221037000,47.398669264902594,8.545593686524615,488.0277,488.0277,488.1121,488.1121,0.12028038,0.113135576,488.0165,1,1,3,2,2,0,0
1777227221045000,1777227221045000,47.39866926415456,8.545593687071445,488.02768,488.02768,488.1121,488.1121,0.12068501,0.11338735,488.0166,1,1,3,2,2,0,0
1777227221053000,1777227221053000,47.39866926339003,8.54559368755161,488.02765,488.02765,488.1121,488.1121,0.121092394,0.113639966,488.0167,1,1,3,2,2,0,0
1777227221061000,1777227221061000,47.39866926258204,8.545593688003217,488.0276,488.0276,488.1121,488.1121,0.12150017,0.11389342,488.01678,1,1,3,2,2,0,0
1777227221069000,1777227221069000,47.39866926175676,8.545593688429433,488.02756,488.02756,488.1121,488.1121,0.121913016,0.11414772,488.01688,1,1,3,2,2,0,0
1777227221077000,1777227221077000,47.39866926092054,8.545593689108625,488.0275,488.0275,488.1121,488.1121,0.119681634,0.1128192,488.01593,1,1,3,2,2,0,0
1777227221085000,1777227221085000,47.398669260091154,8.545593689738427,488.02747,488.02747,488.1121,488.1121,0.12008219,0.11306984,488.01602,1,1,3,2,2,0,0
1777227221093000,1777227221093000,47.39866925926083,8.545593690302736,488.0274,488.0274,488.1121,488.1121,0.1204855,0.113262475,488.01614,1,1,3,2,2,0,0
1777227221101000,1777227221101000,47.39866925845069,8.545593690794751,488.02737,488.02737,488.1121,488.1121,0.12089155,0.11351468,488.01624,1,1,3,2,2,0,0
1777227221109000,1777227221109000,47.39866925766266,8.545593691194105,488.02734,488.02734,488.1121,488.1121,0.12130035,0.11376772,488.01633,1,1,3,2,2,0,0
1777227221117000,1777227221117000,47.398669256890976,8.545593691531757,488.0273,488.0273,488.1121,488.1121,0.121711895,0.11402161,488.01642,1,1,3,2,2,0,0
1777227221125000,1777227221125000,47.39866925611321,8.545593691811373,488.02728,488.02728,488.1121,488.1121,0.12212621,0.114276335,488.0165,1,1,3,2,2,0,0
1777227221133000,1777227221133000,47.398669255316314,8.545593692270844,488.02722,488.02722,488.1121,488.1121,0.11987749,0.11294265,488.0158,1,1,3,2,2,0,0
1777227221141000,1777227221141000,47.3986692545147,8.545593692652373,488.02716,488.02716,488.1121,488.1121,0.12027936,0.11313505,488.01587,1,1,3,2,2,0,0
1777227221149000,1777227221149000,47.39866925374366,8.5455936929757,488.02713,488.02713,488.1121,488.1121,0.12068397,0.11338681,488.01596,1,1,3,2,2,0,0
1777227221157000,1777227221157000,47.39866925300247,8.54559369325665,488.02707,488.02707,488.1121,488.1121,0.12109132,0.11363942,488.01605,1,1,3,2,2,0,0
1777227221165000,1777227221165000,47.39866925226109,8.545593693501065,488.02704,488.02704,488.1121,488.1121,0.12150144,0.113892876,488.01614,1,1,3,2,2,0,0
1777227221173000,1777227221173000,47.398669251518456,8.545593693720825,488.027,488.027,488.1121,488.1121,0.121914305,0.11414717,488.01624,1,1,3,2,2,0,0
1777227221181000,1777227221181000,47.3986692507864,8.545593694240223,488.02695,488.02695,488.1121,488.1121,0.11968278,0.11281867,488.01532,1,1,3,2,2,0,0
1777227221189000,1777227221189000,47.398669250047746,8.545593694740221,488.02692,488.02692,488.1121,488.1121,0.12008337,0.11306931,488.0154,1,1,3,2,2,0,0
1777227221197000,1777227221197000,47.398669249280125,8.545593695227014,488.02686,488.02686,488.1121,488.1121,0.12048446,0.113261946,488.0155,1,1,3,2,2,0,0
1777227221205000,1777227221205000,47.3986692485177,8.545593695707081,488.0268,488.0268,488.1121,488.1121,0.12089047,0.11351414,488.01556,1,1,3,2,2,0,0
1777227221213000,1777227221213000,47.398669247747584,8.545593696149991,488.02676,488.02676,488.1121,488.1121,0.12129922,0.11376718,488.01562,1,1,3,2,2,0,0
1777227221221000,1777227221221000,47.398669246948366,8.545593696549979,488.02673,488.02673,488.1121,488.1121,0.12171073,0.11402106,488.01572,1,1,3,2,2,0,0
1777227221229000,1777227221229000,47.398669246125365,8.545593696913395,488.0267,488.0267,488.1121,488.1121,0.122125015,0.11427579,488.0158,1,1,3,2,2,0,0
1777227221237000,1777227221237000,47.398669245403504,8.545593697450892,488.02664,488.02664,488.1121,488.1121,0.11987823,0.11294213,488.01498,1,1,3,2,2,0,0
1777227221245000,1777227221245000,47.3986692446917,8.545593697967261,488.02658,488.02658,488.1121,488.1121,0.12028012,0.113134526,488.01508,1,1,3,2,2,0,0
1777227221253000,1777227221253000,47.39866924397229,8.54559369845908,488.02652,488.02652,488.1121,488.1121,0.12068474,0.11338628,488.01517,1,1,3,2,2,0,0
1777227221261000,1777227221261000,47.39866924324532,8.545593698923948,488.0265,488.0265,488.1121,488.1121,0.121092126,0.113638885,488.01526,1,1,3,2,2,0,0
1777227221269000,1777227221269000,47.39866924251464,8.545593699344067,488.02643,488.02643,488.1121,488.1121,0.121499896,0.11389234,488.01535,1,1,3,2,2,0,0
1777227221277000,1777227221277000,47.398669241786585,8.545593699732269,488.0264,488.0264,488.1121,488.1121,0.12191273,0.11414663,488.01544,1,1,3,2,2,0,0
1777227221285000,1777227221285000,47.398669241089024,8.545593700508851,488.02634,488.02634,488.1121,488.1121,0.119681396,0.11281816,488.0145,1,1,3,2,2,0,0
1777227221293000,1777227221293000,47.39866924038226,8.545593701233743,488.02625,488.02625,488.1121,488.1121,0.12008195,0.11306878,488.0146,1,1,3,2,2,0,0
1777227221301000,1777227221301000,47.39866923965076,8.5455937019186,488.02618,488.02618,488.1121,488.1121,0.12048524,0.11326141,488.01465,1,1,3,2,2,0,0
1777227221309000,1777227221309000,47.39866923892952,8.545593702573496,488.02615,488.02615,488.1121,488.1121,0.12089128,0.113513604,488.01474,1,1,3,2,2,0,0
1777227221317000,1777227221317000,47.39866923822362,8.545593703194148,488.0261,488.0261,488.1121,488.1121,0.12130007,0.11376664,488.01483,1,1,3,2,2,0,0
1777227221325000,1777227221325000,47.39866923752794,8.545593703786428,488.02603,488.02603,488.1121,488.1121,0.12171162,0.11402052,488.01492,1,1,3,2,2,0,0
1777227221333000,1777227221333000,47.39866923687469,8.545593704356525,488.026,488.026,488.1121,488.1121,0.12212348,0.11427524,488.015,1,1,3,2,2,0,0
1777227221341000,1777227221341000,47.39866923623276,8.545593705336264,488.02594,488.02594,488.1121,488.1121,0.11987721,0.11294161,488.01416,1,1,3,2,2,0,0
1777227221349000,1777227221349000,47.39866923559029,8.545593706287598,488.02588,488.02588,488.1121,488.1121,0.12027909,0.113134,488.01425,1,1,3,2,2,0,0
1777227221357000,1777227221357000,47.398669234952514,8.545593707189937,488.0258,488.0258,488.1121,488.1121,0.1206837,0.11338575,488.01434,1,1,3,2,2,0,0
1777227221365000,1777227221365000,47.39866923430607,8.545593708047472,488.02573,488.02573,488.1121,488.1121,0.12109105,0.11363835,488.01443,1,1,3,2,2,0,0
1777227221373000,1777227221373000,47.398669233664,8.54559370885399,488.0257,488.0257,488.1121,488.1121,0.12150116,0.113891795,488.01453,1,1,3,2,2,0,0
