timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_variance,test_ratio,estimator_instance,fusion_enabled,innovation_rejected,fused
1777316741542000,1777316741461123,1777316741462000,0,0.016881812,0.0,-0.017226811,0.0,inf,0,0,1,0
1777316741614000,1777316741529132,1777316741462000,0,0.019797746,0.0,0.019485455,0.0,inf,0,0,1,0
1777316741678000,1777316741597261,1777316741462000,0,0.006704882,0.0,0.032649178,0.0,inf,0,0,1,0
1777316741750000,1777316741665261,1777316741462000,0,0.06027589,0.0,-0.020872705,0.0,inf,0,0,1,0
1777316741814000,1777316741733377,1777316741462000,0,0.014489751,0.0,0.024710983,0.0,inf,0,0,1,0
1777316741886000,1777316741801377,1777316741462000,0,0.03617604,0.0,0.0028252192,0.0,inf,0,0,1,0
1777316741950000,1777316741869475,1777316741462000,0,0.0233647,0.0,0.015833989,0.0,inf,0,0,1,0
1777316742022000,1777316741937480,1777316741462000,0,0.041750826,0.0,-0.0026924126,0.0,inf,0,0,1,0
1777316742086000,1777316742005557,1777316741462000,0,0.016872551,0.0,0.022398144,0.0,inf,0,0,1,0
1777316742158000,1777316742073557,1777316741462000,0,-0.01169809,0.0,0.051100593,0.0,inf,0,0,1,0
1777316742222000,1777316742141627,1777316741462000,0,0.013432443,0.0,0.025946517,0.0,inf,0,0,1,0
1777316742294000,1777316742209627,1777316741462000,0,-0.0032131672,0.0,0.042515766,0.0,inf,0,0,1,0
1777316742430000,1777316742345686,1777316742350000,0,-0.0069325343,0.0,0.046049014,0.0,inf,0,0,1,0
1777316742494000,1777316742413735,1777316742414000,0,0.010545231,0.0,0.00803791,0.10006712,9.550986e-05,0,1,0,1
1777316742566000,1777316742481735,1777316742486000,0,0.004150264,0.0,0.013496699,0.09906354,0.0002720161,0,1,0,1
1777316742702000,1777316742617777,1777316742622000,0,-0.012127444,0.0,0.028665219,0.098298006,0.0012365712,0,1,0,1
1777316742838000,1777316742753812,1777316742758000,0,-0.029515006,0.0,0.043636393,0.09771773,0.0028825554,0,1,0,1
1777316742902000,1777316742821842,1777316742822000,0,0.019568242,0.0,-0.00865617,0.09718138,0.00011405697,0,1,0,1
1777316742974000,1777316742889842,1777316742894000,0,0.018369313,0.0,-0.00686376,0.09674353,7.203699e-05,0,1,0,1
1777316743038000,1777316742957867,1777316742958000,0,0.012532841,0.0,-0.0005507646,0.09636481,4.6565785e-07,0,1,0,1
1777316743110000,1777316743025867,1777316743030000,0,0.025952319,0.0,-0.014066943,0.096056804,0.00030473663,0,1,0,1
1777316743174000,1777316743093888,1777316743094000,0,0.022226539,0.0,-0.009701329,0.09578302,0.00014535412,0,1,0,1
1777316743246000,1777316743161888,1777316743166000,0,0.015817821,0.0,-0.0028663687,0.0955645,1.271806e-05,0,1,0,1
1777316743310000,1777316743229905,1777316743230000,0,0.010262281,0.0,0.0028854562,0.09536426,1.2915068e-05,0,1,0,1
1777316743382000,1777316743297906,1777316743302000,0,0.022390865,0.0,-0.009482316,0.09521009,0.0001397009,0,1,0,1
1777316743446000,1777316743365920,1777316743366000,0,0.019807383,0.0,-0.006409973,0.09506334,6.3937056e-05,0,1,0,1
1777316743518000,1777316743433921,1777316743438000,0,-0.010420054,0.0,0.024204738,0.09495688,0.0009126992,0,1,0,1
1777316743582000,1777316743501933,1777316743502000,0,0.013999697,0.0,-0.0015735859,0.09484966,3.8618773e-06,0,1,0,1
1777316743654000,1777316743569934,1777316743574000,0,0.00863491,0.0,0.003909179,0.09477915,2.385128e-05,0,1,0,1
1777316743790000,1777316743705943,1777316743710000,0,0.022860147,0.0,-0.01059457,0.094901614,0.00017496308,0,1,0,1
1777316743854000,1777316743773952,1777316743774000,0,0.0146626085,0.0,-0.001976016,0.09483049,6.090967e-06,0,1,0,1
1777316743926000,1777316743841952,1777316743846000,0,0.014937218,0.0,-0.0022406569,0.094794,7.834716e-06,0,1,0,1
1777316743990000,1777316743909960,1777316743910000,0,0.021580312,0.0,-0.008684799,0.09474163,0.00011776929,0,1,0,1
1777316744062000,1777316743977960,1777316743982000,0,0.0011073425,0.0,0.012380195,0.09472212,0.00023936293,0,1,0,1
1777316744126000,1777316744045966,1777316744046000,0,0.014911465,0.0,-0.0020577265,0.09468348,6.6153743e-06,0,1,0,1
