timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
1777320745509000,1777320745395000,0,0,0.0,0.0,15.681599,15.681599,7.036079e-05,0.00082701544,15.681685,15.681685,1.2627827e-11,1.7445944e-09,0,1,0,0
1777320745565000,1777320745447000,0,0,0.0,0.0,15.0543995,15.0543995,-3.5381425e-05,0.0011313568,15.05451,15.05451,3.3261664e-12,3.4008898e-09,0,1,0,0
1777320745613000,1777320745499000,0,0,0.0,0.0,14.44,14.44,-0.00012216621,0.0014374153,14.440136,14.440136,4.1341947e-11,5.7233884e-09,0,1,0,0
1777320745669000,1777320745551000,0,0,0.0,0.0,13.8384,13.8384,-9.0657355e-05,0.0007998833,13.83847,13.83847,2.3756256e-11,1.8493757e-09,0,1,0,0
1777320745725000,1777320745603000,0,0,0.0,0.0,13.249599,13.249599,-0.000113741764,0.001140218,13.249696,13.249696,3.905656e-11,3.9249115e-09,0,1,0,0
1777320745773000,1777320745655000,0,0,0.0,0.0,12.7449,12.7449,-0.000100435456,0.0015165255,12.745035,12.745035,3.16587e-11,7.2180253e-09,0,1,0,0
1777320745821000,1777320745707000,0,0,0.0,0.0,12.25,12.25,-3.0930485e-05,0.001964684,12.250199,12.250199,3.1238512e-12,1.2603824e-08,0,1,0,0
1777320745877000,1777320745759000,0,0,0.0,0.0,11.764899,11.764899,9.635881e-05,0.00075206585,11.764996,11.764996,3.1568293e-11,1.923003e-09,0,1,0,0
1777320745933000,1777320745811000,0,0,0.0,0.0,11.289599,11.289599,0.0002791376,0.0009149583,11.289766,11.289766,2.7606523e-10,2.9660443e-09,0,1,0,0
1777320745981000,1777320745863000,0,0,0.0,0.0,10.8241,10.8241,0.00049587555,0.0009953323,10.824366,10.824366,9.0866314e-10,3.6609493e-09,0,1,0,0
1777320746037000,1777320745915000,0,0,0.0,0.0,10.368401,10.368401,0.0005592768,0.0010101703,10.36877,10.36877,1.206664e-09,3.936606e-09,0,1,0,0
1777320746085000,1777320745967000,0,0,0.0,0.0,9.985599,9.985599,0.000254148,8.817137e-05,9.985711,9.985711,2.5873456e-10,3.1141263e-11,0,1,0,0
1777320746141000,1777320746019000,0,0,0.0,0.0,9.5480995,9.5480995,0.00045391952,-8.5743086e-05,9.548281,9.548281,8.6316243e-10,3.0798745e-11,0,1,0,0
1777320746189000,1777320746071000,0,0,0.0,0.0,9.1809,9.1809,0.0006644899,-0.00022585466,9.181168,9.181168,1.9237067e-09,2.2223896e-10,0,1,0,0
1777320746245000,1777320746123000,0,0,0.0,0.0,8.8209,8.8209,0.00076513586,-0.00027675915,8.821261,8.821261,2.6546447e-09,3.4732278e-10,0,1,0,0
1777320746293000,1777320746175000,0,0,0.0,0.0,8.468099,8.468099,0.00021660476,-9.292085e-05,8.468204,8.468204,2.2161784e-10,4.0784487e-11,0,1,0,0
1777320746341000,1777320746227000,0,0,0.0,0.0,8.122499,8.122499,0.00026595275,-0.000110664034,8.122647,8.122647,3.4831438e-10,6.0308064e-11,0,1,0,0
1777320746397000,1777320746279000,0,0,0.0,0.0,7.8399997,7.8399997,0.00032235263,-0.000103167746,7.840215,7.840215,5.301447e-10,5.4302507e-11,0,1,0,0
1777320746453000,1777320746331000,0,0,0.0,0.0,7.5076,7.5076,0.00038909202,-7.2120994e-05,7.5078874,7.5078874,8.065789e-10,2.7711859e-11,0,1,0,0
1777320746501000,1777320746383000,0,0,0.0,0.0,7.2361,7.2361,0.00017192385,1.4668769e-05,7.236196,7.236196,1.6338866e-10,1.1894248e-12,0,1,0,0
1777320746557000,1777320746435000,0,0,0.0,0.0,6.916899,6.916899,0.00030114726,5.761026e-05,6.917033,6.917033,5.244426e-10,1.9192866e-11,0,1,0,0
1777320746605000,1777320746487000,0,0,0.0,0.0,6.6563997,6.6563997,0.00044702576,0.00010165955,6.656577,6.656577,1.2008096e-09,6.210197e-11,0,1,0,0
1777320746653000,1777320746539000,0,0,0.0,0.0,6.4009,6.4009,0.00062115624,0.00016590014,6.4011326,6.4011326,2.4110425e-09,1.7198741e-10,0,1,0,0
1777320746709000,1777320746591000,0,0,0.0,0.0,6.1504,6.1504,0.00033545218,9.9167264e-05,6.150488,6.150488,7.318325e-10,6.3956854e-11,0,1,0,0
1777320746757000,1777320746643000,0,0,-0.011119492,-0.00752684,5.904899,5.904899,0.011654742,0.007627384,5.905013,5.905013,9.2012004e-07,3.9408542e-07,0,1,0,0
1777320746813000,1777320746695000,0,0,-0.011119492,-0.00752684,5.6643996,5.6643996,0.011885543,0.007534324,5.6645527,5.6645527,9.975449e-07,4.0085104e-07,0,1,0,0
1777320746869000,1777320746747000,0,0,-0.022238985,-0.01505368,5.4756,5.4756,0.023155617,0.0149568,5.475797,5.475797,3.9167458e-06,1.6341429e-06,0,1,0,0
1777320746917000,1777320746799000,0,0,-0.022238985,-0.00752684,5.2440996,5.2440996,0.022593005,0.0074278642,5.2441816,5.2441816,3.8934113e-06,4.208334e-07,0,1,0,0
1777320746973000,1777320746851000,0,0,-0.011119492,-0.01505368,5.0625,5.0625,0.011528821,0.014858642,5.0626082,5.0626082,1.0501599e-06,1.7443912e-06,0,1,0,0
1777320747021000,1777320746903000,0,0,-0.011119492,-0.00752684,4.84,4.84,0.011587705,0.0072221877,4.840137,4.840137,1.1096787e-06,4.3106212e-07,0,1,0,0
1777320747077000,1777320746955000,0,0,-0.011119492,-0.00752684,4.6655993,4.6655993,0.011622733,0.0070930123,4.6657743,4.6657743,1.158118e-06,4.313181e-07,0,1,0,0
1777320747125000,1777320747007000,0,0,-0.022238985,-0.02258052,4.4943995,4.4943995,0.022418996,0.022319943,4.4944773,4.4944773,4.4731464e-06,4.433707e-06,0,1,0,0
1777320747181000,1777320747059000,0,0,-0.033358477,0.0,4.3264,4.3264,0.033571135,-0.00042038353,4.326501,4.326501,1.04197015e-05,1.633859e-09,0,1,0,0
1777320747229000,1777320747111000,0,0,-0.033358477,-0.00752684,4.1615996,4.1615996,0.03364346,0.006945179,4.161726,4.161726,1.0878972e-05,4.636106e-07,0,1,0,0
1777320747285000,1777320747163000,0,0,-0.033358477,0.00752684,4.0,4.0,0.03369845,-0.0083089825,4.00016,4.00016,1.13554015e-05,6.9036423e-07,0,1,0,0
1777320747333000,1777320747215000,0,0,-0.022238985,-0.01505368,3.8415997,3.8415997,0.022415465,0.014587691,3.8416743,3.8416743,5.2316054e-06,2.2157083e-06,0,1,0,0
1777320747389000,1777320747267000,0,0,-0.022238985,-0.01505368,3.7248998,3.7248998,0.022496281,0.014324244,3.724996,3.724996,5.4344505e-06,2.20332e-06,0,1,0,0
1777320747437000,1777320747319000,0,0,-0.022238985,-0.02258052,3.5721,3.5721,0.022549393,0.021579416,3.5722196,3.5722196,5.69366e-06,5.214363e-06,0,1,0,0
1777320747493000,1777320747371000,0,0,-0.04447797,-0.00752684,3.4596,3.4596,0.04480691,0.006221742,3.4597507,3.4597507,2.3211604e-05,4.4754756e-07,0,1,0,0
1777320747541000,1777320747423000,0,0,-0.022238985,-0.00752684,3.3123999,3.3123999,0.022351837,0.006800589,3.3124723,3.3124723,6.033012e-06,5.5847124e-07,0,1,0,0
1777320747589000,1777320747475000,0,0,-0.011119492,0.0,3.2041,3.2041,0.011219695,-0.00096893264,3.2041898,3.2041898,1.571462e-06,1.1720036e-08,0,1,0,0
1777320747645000,1777320747527000,0,0,0.0,0.0,3.0625,3.0625,5.8820016e-05,-0.0012145399,3.0626152,3.0626152,4.518745e-11,1.926598e-08,0,1,0,0
1777320747701000,1777320747579000,0,0,-0.011119492,-0.00752684,2.9583998,2.9583998,0.01117194,0.0061126966,2.9585443,2.9585443,1.6874818e-06,5.051817e-07,0,1,0,0
1777320747749000,1777320747631000,0,0,-0.011119492,-0.00752684,2.8560998,2.8560998,0.011148296,0.0068347068,2.856171,2.856171,1.7405753e-06,6.5420755e-07,0,1,0,0
1777320747797000,1777320747683000,0,0,-0.011119492,-0.00752684,2.7556,2.7556,0.011147374,0.006713265,2.7556877,2.7556877,1.803745e-06,6.5418044e-07,0,1,0,0
1777320747853000,1777320747735000,0,0,-0.022238985,-0.01505368,2.6569,2.6569,0.022254756,0.014059903,2.657012,2.657012,7.456107e-06,2.9759876e-06,0,1,0,0
1777320747901000,1777320747787000,0,0,-0.022238985,-0.00752684,2.5599997,2.5599997,0.022277873,0.0063392925,2.5601375,2.5601375,7.754327e-06,6.2788234e-07,0,1,0,0
1777320747957000,1777320747839000,0,0,-0.011119492,-0.00752684,2.4648998,2.4648998,0.0111292545,0.006955592,2.4649699,2.4649699,2.009928e-06,7.8508475e-07,0,1,0,0
1777320748005000,1777320747891000,0,0,0.0,-0.01505368,2.3716,2.3716,4.290404e-05,0.014378516,2.3716865,2.3716865,3.1045534e-11,3.4868308e-06,0,1,0,0
1777320748061000,1777320747943000,0,0,-0.011119492,-0.02258052,2.2800999,2.2800999,0.011218925,0.021744207,2.28021,2.28021,2.2079419e-06,8.294158e-06,0,1,0,0
1777320748117000,1777320747995000,0,0,0.0,-0.00752684,2.2201,2.2201,0.00018711803,0.0064746104,2.2202377,2.2202377,6.3080013e-10,7.5524486e-07,0,1,0,0
1777320748165000,1777320748047000,0,0,-0.011119492,-0.00752684,2.1315997,2.1315997,0.011318562,0.0069314735,2.1316693,2.1316693,2.4039346e-06,9.0155305e-07,0,1,0,0
1777320748221000,1777320748099000,0,0,-0.022238985,-0.00752684,2.0449,2.0449,0.022625275,0.006710013,2.0449886,2.0449886,1.0012829e-05,8.8067526e-07,0,1,0,0
1777320748269000,1777320748151000,0,0,-0.033358477,0.00752684,1.9880999,1.9880999,0.033945296,-0.008536461,1.9882089,1.9882089,2.3182336e-05,1.4660665e-06,0,1,0,0
1777320748325000,1777320748203000,0,0,-0.011119492,-0.01505368,1.9044,1.9044,0.011960242,0.013880316,1.9045361,1.9045361,3.0043514e-06,4.0464065e-06,0,1,0,0
1777320748373000,1777320748255000,0,0,-0.011119492,-0.01505368,1.8496001,1.8496001,0.011680943,0.014510816,1.8496692,1.8496692,2.9506775e-06,4.553545e-06,0,1,0,0
1777320748429000,1777320748307000,0,0,-0.011119492,-0.00752684,1.7955998,1.7955998,0.011969864,0.0069276257,1.7956878,1.7956878,3.1915936e-06,1.0690499e-06,0,1,0,0
1777320748477000,1777320748359000,0,0,-0.022238985,0.0,1.7160999,1.7160999,0.023280524,-0.00067730027,1.716208,1.716208,1.2632099e-05,1.0691843e-08,0,1,0,0
1777320748525000,1777320748411000,0,0,-0.011119492,0.00752684,1.6640999,1.6640999,0.012359005,-0.008269193,1.6642325,1.6642325,3.671242e-06,1.6435094e-06,0,1,0,0
1777320748581000,1777320748463000,0,0,-0.011119492,0.0,1.6128999,1.6128999,0.011792189,-0.00032001248,1.6129688,1.6129688,3.448442e-06,2.539615e-09,0,1,0,0
1777320748629000,1777320748515000,0,0,-0.022238985,-0.00752684,1.5625,1.5625,0.023086822,0.007228116,1.5625846,1.5625846,1.3644094e-05,1.3374164e-06,0,1,0,0
1777320748685000,1777320748567000,0,0,-0.011119492,-0.00752684,1.5129,1.5129,0.012183045,0.0072423955,1.5130076,1.5130076,3.924014e-06,1.3867027e-06,0,1,0,0
1777320748741000,1777320748619000,0,0,-0.011119492,0.0,1.4399998,1.4399998,0.0123691745,-0.00026032762,1.4401342,1.4401342,4.249506e-06,1.8823378e-09,0,1,0,0
1777320748789000,1777320748671000,0,0,-0.022238985,-0.01505368,1.3923999,1.3923999,0.022906058,0.014955157,1.3924687,1.3924687,1.5072151e-05,6.4247542e-06,0,1,0,0
1777320748837000,1777320748723000,0,0,0.0,-0.00752684,1.3455999,1.3455999,0.00084097567,0.0074557154,1.3456843,1.3456843,2.1022466e-08,1.6523248e-06,0,1,0,0
1777320748893000,1777320748775000,0,0,-0.011119492,-0.00752684,1.3225,1.3225,0.012224975,0.0075712204,1.3226073,1.3226073,4.519861e-06,1.7336478e-06,0,1,0,0
1777320748949000,1777320748827000,0,0,0.0,0.0,1.2768999,1.2768999,0.0013185724,0.00013432244,1.2770338,1.2770338,5.4458486e-08,5.651383e-10,0,1,0,0
1777320748997000,1777320748879000,0,0,0.011119492,0.0,1.2321,1.2321,-0.010468105,0.00016926759,1.2321687,1.2321687,3.5573448e-06,9.301167e-10,0,1,0,0
