timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
1777316741430000,1777316741430000,1777316741430000,0,0.0,0.0,0.25,0.25,6.0214664e-09,-6.092829e-09,0.500009,0.500009,8.0572016e-18,8.24931e-18,0,0,0,0
1777316741718000,1777316741638000,1777316741638000,0,0.0,0.0,0.25,0.25,-0.0005997627,6.0160382e-06,103.281845,103.281845,3.869835e-10,3.89363e-14,0,1,0,1
1777316741926000,1777316741846000,1777316741846000,0,0.0,0.0,0.25,0.25,-0.0021657676,-8.6324235e-06,1.9127035,1.9127035,2.724793e-07,4.3288775e-12,0,1,0,1
1777316742134000,1777316742054000,1777316742054000,0,0.0,0.0,0.25,0.25,-0.0023824372,-0.00023401565,1.1757152,1.1757157,5.3641173e-07,5.1754125e-09,0,1,0,1
1777316742342000,1777316742262000,1777316742262000,0,0.0,0.0,1e-04,1e-04,0.003493095,-0.00037931942,0.094526485,0.094526574,1.4342498e-05,1.691273e-07,0,1,0,1
1777316742550000,1777316742470000,1777316742470000,0,0.0,0.0,1e-04,1e-04,-9.51432e-06,-6.387827e-05,0.00020122927,0.00020122918,4.9982944e-08,2.2530605e-06,0,1,0,1
1777316742758000,1777316742678000,1777316742678000,0,0.0,0.0,1e-04,1e-04,-2.9806642e-05,-0.00027204532,0.00030667306,0.00030667518,3.2189035e-07,2.6813985e-05,0,1,0,1
1777316742966000,1777316742886000,1777316742886000,0,0.0,0.0,1e-04,1e-04,-6.780855e-05,-0.00028251705,0.00067375036,0.00067375303,7.5827614e-07,1.3162733e-05,0,1,0,1
1777316743174000,1777316743094000,1777316743094000,0,0.0,0.0,1e-04,1e-04,-0.00034608855,-9.628121e-05,0.0006214311,0.0006214305,2.141603e-05,1.657479e-06,0,1,0,1
1777316743382000,1777316743302000,1777316743302000,0,0.0,0.0,1e-04,1e-04,-0.0004783258,5.4902863e-05,0.00065196573,0.00065196515,3.8992428e-05,5.1371603e-07,0,1,0,1
1777316743590000,1777316743510000,1777316743510000,0,0.0,0.0,1e-04,1e-04,-0.00019836778,0.0001390402,0.0006591055,0.0006591057,6.633532e-06,3.2589912e-06,0,1,0,1
1777316743798000,1777316743718000,1777316743718000,0,0.0,0.0,1e-04,1e-04,0.0005057655,0.00012684069,0.0005903793,0.00059038243,4.8142072e-05,3.0278982e-06,0,1,0,1
1777316744006000,1777316743926000,1777316743926000,0,0.0,0.0,1e-04,1e-04,0.00041600797,0.00020075162,0.0005111047,0.0005111066,3.7622784e-05,8.761211e-06,0,1,0,1
1777316744214000,1777316744134000,1777316744134000,0,0.0,0.0,1e-04,1e-04,0.0003112046,0.0002922933,0.00044805775,0.00044805848,2.4016823e-05,2.1186563e-05,0,1,0,1
1777316744422000,1777316744342000,1777316744342000,0,0.0,0.0,1e-04,1e-04,0.00015249941,-4.6904747e-06,0.00040198298,0.0004019826,6.428152e-06,6.0811236e-09,0,1,0,1
1777316744630000,1777316744550000,1777316744550000,0,0.0,0.0,1e-04,1e-04,0.0003351374,6.825889e-05,0.00036867216,0.00036867088,3.385033e-05,1.4042262e-06,0,1,0,1
1777316744838000,1777316744758000,1777316744758000,0,0.0,0.0,1e-04,1e-04,0.00064697524,2.5249226e-05,0.0003442976,0.00034429593,0.00013508242,2.0574143e-07,0,1,0,1
1777316745046000,1777316744966000,1777316744966000,0,0.0,0.0,1e-04,1e-04,0.00050048874,-0.00078198,0.00032630446,0.00032629975,8.52949e-05,0.0002082246,0,1,0,1
1777316745254000,1777316745174000,1777316745174000,0,0.0,0.0,1e-04,1e-04,0.0007842391,-0.0012927768,0.0003126717,0.00031266426,0.00021855759,0.0005939178,0,1,0,1
1777316745462000,1777316745382000,1777316745382000,0,0.0,0.0,1e-04,1e-04,0.00081663945,-0.0014651001,0.00030209322,0.00030208644,0.00024528854,0.00078951585,0,1,0,1
1777316745670000,1777316745590000,1777316745590000,0,0.0,0.0,1e-04,1e-04,0.0006807452,-0.0013900057,0.00029370276,0.00029369857,0.0001753148,0.0007309519,0,1,0,1
1777316745878000,1777316745798000,1777316745798000,0,0.0,0.0,1e-04,1e-04,0.0007503391,-0.00096342823,0.00028693577,0.00028693522,0.0002180158,0.0003594284,0,1,0,1
1777316746086000,1777316746006000,1777316746006000,0,0.0,0.0,1e-04,1e-04,0.0008073405,-0.00077141577,0.0002814005,0.00028140092,0.00025736296,0.00023496815,0,1,0,1
1777316746294000,1777316746214000,1777316746214000,0,0.0,0.0,1e-04,1e-04,0.0004708211,-0.0007315114,0.00027671666,0.00027671727,8.900902e-05,0.00021486387,0,1,0,1
1777316746502000,1777316746422000,1777316746422000,0,0.0,0.0,1e-04,1e-04,3.7245874e-05,-0.00047449794,0.00027270408,0.00027270557,5.652261e-07,9.173438e-05,0,1,0,1
1777316746710000,1777316746630000,1777316746630000,0,0.0,0.0,1e-04,1e-04,-0.00037815672,-0.0005718016,0.00026930112,0.00026930508,5.900149e-05,0.00013489745,0,1,0,1
1777316746918000,1777316746838000,1777316746838000,0,0.0,0.0,1e-04,1e-04,-0.0007635089,-0.0011131761,0.00026633212,0.00026633817,0.0002431992,0.0005169539,0,1,0,1
1777316747126000,1777316747046000,1777316747046000,0,0.0,0.0,1e-04,1e-04,-0.00085615506,-0.0012546589,0.00026370614,0.00026371185,0.0003088461,0.00066325295,0,1,0,1
1777316747334000,1777316747254000,1777316747254000,0,0.0,0.0,1e-04,1e-04,-0.00066988106,-0.0010596017,0.00026138013,0.00026138467,0.00019075694,0.0004772683,0,1,0,1
1777316747542000,1777316747462000,1777316747462000,0,0.0,0.0,1e-04,1e-04,-0.0005089057,-0.00077525346,0.0002593116,0.0002593159,0.00011097116,0.00025752286,0,1,0,1
1777316747750000,1777316747670000,1777316747670000,0,0.0,0.0,1e-04,1e-04,-0.00024595857,-0.00037349906,0.00025746805,0.0002574712,2.6107064e-05,6.020158e-05,0,1,0,1
1777316747958000,1777316747878000,1777316747878000,0,0.0,0.0,1e-04,1e-04,0.00042468973,-0.0004189402,0.0002558177,0.00025582095,7.833763e-05,7.6229924e-05,0,1,0,1
1777316748166000,1777316748086000,1777316748086000,0,0.0,0.0,1e-04,1e-04,0.0012125255,-0.0005595474,0.00025432662,0.00025433366,0.00064231415,0.00013678151,0,1,0,1
1777316748374000,1777316748294000,1777316748294000,0,0.0,0.0,1e-04,1e-04,0.0015126414,-0.0006371385,0.00025299794,0.00025300586,0.001004876,0.0001782767,0,1,0,1
1777316748582000,1777316748502000,1777316748502000,0,0.0,0.0,1e-04,1e-04,0.0015699874,-0.00033043898,0.00025178317,0.00025178978,0.001087735,4.8183898e-05,0,1,0,1
1777316748790000,1777316748710000,1777316748710000,0,0.0,0.0,1e-04,1e-04,0.0017396339,-0.0001078167,0.0002506525,0.00025065892,0.0013415325,5.1528364e-06,0,1,0,1
1777316748998000,1777316748918000,1777316748918000,0,0.0,0.0,1e-04,1e-04,0.0016097237,4.306101e-05,0.00024961602,0.00024961954,0.0011534205,8.253674e-07,0,1,0,1
1777316749206000,1777316749126000,1777316749126000,0,0.0,0.0,1e-04,1e-04,0.0012827626,0.00011706591,0.00024868033,0.00024868056,0.00073520537,6.123173e-06,0,1,0,1
1777316749414000,1777316749334000,1777316749334000,0,0.0,0.0,1e-04,1e-04,0.0011317593,-4.2092375e-05,0.00024782235,0.00024782185,0.0005742819,7.943735e-07,0,1,0,1
1777316749622000,1777316749542000,1777316749542000,0,0.0,0.0,1e-04,1e-04,0.0015670116,-0.00021616073,0.00024702208,0.00024702377,0.001104501,2.1017078e-05,0,1,0,1
1777316749830000,1777316749750000,1777316749750000,0,0.0,0.0,1e-04,1e-04,0.001343506,-0.0006262658,0.00024629475,0.00024629524,0.0008142946,0.00017693709,0,1,0,1
1777316750038000,1777316749958000,1777316749958000,0,0.0,0.0,1e-04,1e-04,0.0010469352,-0.00086941756,0.00024562847,0.00024562853,0.00049581355,0.00034192868,0,1,0,1
1777316750246000,1777316750166000,1777316750166000,0,0.0,0.0,1e-04,1e-04,0.00018977991,-0.0012915087,0.00024453897,0.00024453862,1.636477e-05,0.00075788744,0,1,0,1
1777316750454000,1777316750374000,1777316750374000,0,0.0,0.0,1e-04,1e-04,-0.00044758388,-0.001380546,0.00030506522,0.0003050678,7.2964845e-05,0.0006941653,0,1,0,1
1777316750662000,1777316750582000,1777316750582000,0,0.0,0.0,1e-04,1e-04,-0.00058616337,-0.000299935,0.0005022444,0.0005022484,7.601157e-05,1.9901838e-05,0,1,0,1
1777316750870000,1777316750790000,1777316750790000,0,0.0,0.0,1e-04,1e-04,-0.0004374203,0.000370457,0.00049554685,0.0004955497,4.2901316e-05,3.0771305e-05,0,1,0,1
1777316751078000,1777316750998000,1777316750998000,0,0.0,0.0,1e-04,1e-04,-0.00048720842,0.00055037066,0.00040943647,0.00040943906,6.441701e-05,8.220132e-05,0,1,0,1
1777316751286000,1777316751206000,1777316751206000,0,0.0,0.0,1e-04,1e-04,-0.0002096808,0.0003761207,0.00034713975,0.0003471413,1.4072475e-05,4.5279925e-05,0,1,0,1
1777316751494000,1777316751414000,1777316751414000,0,0.0,0.0,1e-04,1e-04,-0.0002114057,-5.8162477e-06,0.00030789894,0.0003079004,1.612808e-05,1.22076775e-08,0,1,0,1
1777316751702000,1777316751622000,1777316751622000,0,0.0,0.0,1e-04,1e-04,-0.0003717556,-3.6133482e-05,0.0002830951,0.00028309604,5.424256e-05,5.1244035e-07,0,1,0,1
1777316751910000,1777316751830000,1777316751830000,0,0.0,0.0,1e-04,1e-04,-0.0009131505,0.00035591258,0.00026717075,0.00026717217,0.00034677942,5.2680873e-05,0,1,0,1
1777316752118000,1777316752038000,1777316752038000,0,0.0,0.0,1e-04,1e-04,-0.0016385562,0.0006121864,0.00025689186,0.00025689573,0.0011612611,0.00016209437,0,1,0,1
1777316752326000,1777316752246000,1777316752246000,0,0.0,0.0,1e-04,1e-04,-0.0020076854,0.00052481366,0.00025024806,0.00025025423,0.001789691,0.0001222887,0,1,0,1
1777316752534000,1777316752454000,1777316752454000,0,0.0,0.0,1e-04,1e-04,-0.0023020734,0.00043571022,0.00024597434,0.00024598237,0.0023939,8.575294e-05,0,1,0,1
1777316752742000,1777316752662000,1777316752662000,0,0.0,0.0,1e-04,1e-04,-0.0025114592,0.000591501,0.00024322676,0.00024323532,0.0028813656,0.00015982395,0,1,0,1
1777316752950000,1777316752870000,1777316752870000,0,0.0,0.0,1e-04,1e-04,-0.0026634587,0.0008189199,0.00024147163,0.00024147992,0.003264249,0.00030857403,0,1,0,1
1777316753158000,1777316753078000,1777316753078000,0,0.0,0.0,1e-04,1e-04,-0.0022615807,0.0006800968,0.00024033026,0.0002403364,0.0023646844,0.0002138353,0,1,0,1
1777316753366000,1777316753286000,1777316753286000,0,0.0,0.0,1e-04,1e-04,-0.0016423928,0.0008384583,0.00023958978,0.00023959411,0.0012509597,0.00032602003,0,1,0,1
