timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1777227221689000,1777227221689000,197388,0.2110474,0.005611816,0.43776548,0.0,0
1777227222689000,1777227222689000,197388,0.22112957,0.021792037,0.43152276,0.0,0
1777227223689000,1777227223689000,197388,0.21173052,0.011467551,0.4243532,0.0,0
1777227224689000,1777227224689000,197388,0.21953355,0.00094889686,0.43286252,0.0,0
1777227225689000,1777227225689000,197388,0.21774669,0.010253987,0.42258602,0.0,0
1777227226689000,1777227226689000,197388,0.21291621,0.006450377,0.42895198,0.0,0
1777227227689000,1777227227689000,197388,0.21493916,0.0056061284,0.4314559,0.0,0
1777227228689000,1777227228689000,197388,0.20759778,0.01140276,0.4310617,0.0,0
1777227229685000,1777227229685000,197388,0.22228752,0.013561387,0.42597753,0.0,0
1777227230685000,1777227230685000,197388,0.21462406,0.01086386,0.4242499,0.0,0
1777227231689000,1777227231689000,197388,0.21187103,0.0038663375,0.42440706,0.0,0
1777227232685000,1777227232685000,197388,0.22090898,0.011884527,0.42944795,0.0,0
1777227233689000,1777227233689000,197388,0.29349676,0.011811701,0.3833612,0.0,0
1777227234689000,1777227234689000,197388,0.35619858,0.0033930128,0.32770407,0.0,0
1777227235689000,1777227235689000,197388,0.25666624,0.011911663,0.4168348,0.0,0
1777227236689000,1777227236689000,197388,0.20208998,0.00752939,0.44203433,0.0,0
1777227237689000,1777227237689000,197388,0.21434024,0.0022108355,0.43254226,0.0,0
1777227238689000,1777227238689000,197388,0.2386822,0.0051902444,0.41487622,0.0,0
1777227239689000,1777227239689000,197388,0.17191747,0.008566901,0.4491032,0.0,0
1777227240689000,1777227240689000,197388,0.1320708,0.014858609,0.46391895,0.0,0
1777227241689000,1777227241689000,197388,0.15769279,0.016176049,0.454872,0.0,0
1777227242685000,1777227242685000,197388,0.21949469,0.008720614,0.43397075,0.0,0
1777227243689000,1777227243689000,197388,0.35396194,0.016993415,0.32513502,0.0,0
1777227244689000,1777227244689000,197388,0.25669935,0.009496982,0.40262872,0.0,0
1777227245689000,1777227245689000,197388,0.20781136,0.015178216,0.4299472,0.0,0
1777227246689000,1777227246689000,197388,0.21205631,0.013561375,0.42263246,0.0,0
1777227247685000,1777227247685000,197388,0.22317311,0.012728922,0.41521993,0.0,0
1777227248689000,1777227248689000,197388,0.2396175,0.010302563,0.42696097,0.0,0
1777227249689000,1777227249689000,197388,0.22268242,0.0037815713,0.41104525,0.0,0
1777227250689000,1777227250689000,197388,0.21924001,0.013266085,0.43308696,0.0,0
