timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1777316750638000,47.397742,8.545594099999999,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316750650000,47.397742,8.545594099999999,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777316750662000,47.397742,8.545594099999999,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777316750674000,47.397742,8.545594099999999,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777316750686000,47.397742,8.545594099999999,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777316750698000,47.397742,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777316750710000,47.397742,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777316750722000,47.397742,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777316750734000,47.397742,8.5455939,488.006,0.0,0.0,0.0,0.0,1,1,0,0
1777316750746000,47.397742,8.5455939,488.02103,0.0,0.0,0.0,0.0,1,1,0,0
1777316750758000,47.397742,8.5455939,488.02103,0.0,0.0,0.0,0.0,1,1,0,0
1777316750770000,47.397742,8.5455939,488.02103,0.0,0.0,0.0,0.0,1,1,0,0
1777316750782000,47.397742,8.5455939,488.02103,0.0,0.0,0.0,0.0,1,1,0,0
1777316750794000,47.397742,8.5455939,488.02103,0.0,0.0,0.0,0.0,1,1,0,0
1777316750806000,47.397742,8.545594,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316750818000,47.397742,8.545594,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316750830000,47.397742,8.545594,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316750842000,47.397742,8.545594,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316750854000,47.397742,8.545594,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316750866000,47.397742,8.545594,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316750878000,47.397742,8.545594,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316750890000,47.397742,8.545594,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316750902000,47.397742,8.545594099999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316750914000,47.397742,8.545594099999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316750926000,47.397742,8.545594099999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316750938000,47.397742,8.545594099999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316750950000,47.397742,8.545594099999999,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316750962000,47.3977419,8.5455943,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777316750974000,47.3977419,8.5455943,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777316750986000,47.3977419,8.5455943,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777316750998000,47.3977419,8.5455943,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777316751010000,47.3977419,8.545594399999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316751022000,47.3977419,8.545594399999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316751034000,47.3977419,8.545594399999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316751046000,47.3977419,8.545594399999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316751058000,47.397742,8.545594099999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316751070000,47.397742,8.545594099999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316751082000,47.397742,8.545594099999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316751094000,47.397742,8.545594099999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316751106000,47.397742,8.545594099999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316751118000,47.397742,8.545594,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316751130000,47.397742,8.545594,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316751142000,47.397742,8.545594,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316751154000,47.397742,8.545594,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316751166000,47.397742,8.545594099999999,488.00003,0.0,0.0,0.0,0.0,1,1,0,0
1777316751178000,47.397742,8.545594099999999,488.00003,0.0,0.0,0.0,0.0,1,1,0,0
1777316751190000,47.397742,8.545594099999999,488.00003,0.0,0.0,0.0,0.0,1,1,0,0
1777316751202000,47.397742,8.545594099999999,488.00003,0.0,0.0,0.0,0.0,1,1,0,0
1777316751214000,47.397742,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316751226000,47.397742,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316751238000,47.397742,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316751250000,47.397742,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316751262000,47.397742,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777316751274000,47.397742,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777316751286000,47.397742,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777316751298000,47.397742,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777316751310000,47.397742,8.545593799999999,488.002,0.0,0.0,0.0,0.0,1,1,0,0
1777316751322000,47.397742,8.5455939,487.984,0.0,0.0,0.0,0.0,1,1,0,0
1777316751334000,47.397742,8.5455939,487.984,0.0,0.0,0.0,0.0,1,1,0,0
1777316751346000,47.397742,8.5455939,487.984,0.0,0.0,0.0,0.0,1,1,0,0
1777316751358000,47.397742,8.5455939,487.984,0.0,0.0,0.0,0.0,1,1,0,0
1777316751370000,47.397742,8.545594,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777316751382000,47.397742,8.545594,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777316751394000,47.397742,8.545594,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777316751406000,47.397742,8.545594,487.99603,0.0,0.0,0.0,0.0,1,1,0,0
1777316751418000,47.397742099999995,8.5455942,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316751430000,47.397742099999995,8.5455942,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316751442000,47.397742099999995,8.5455942,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316751454000,47.397742099999995,8.5455942,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316751466000,47.397742099999995,8.5455942,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316751478000,47.397742,8.545594099999999,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316751490000,47.397742,8.545594099999999,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316751502000,47.397742,8.545594099999999,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316751514000,47.397742,8.545594099999999,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316751526000,47.397742,8.5455939,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316751538000,47.397742,8.5455939,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316751550000,47.397742,8.5455939,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316751562000,47.397742,8.5455939,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316751574000,47.397742,8.5455939,487.99402,0.0,0.0,0.0,0.0,1,1,0,0
1777316751586000,47.397742,8.545593799999999,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316751598000,47.397742,8.545593799999999,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316751610000,47.397742,8.545593799999999,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316751622000,47.397742,8.545593799999999,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316751634000,47.397742099999995,8.5455939,487.984,0.0,0.0,0.0,0.0,1,1,0,0
1777316751646000,47.397742099999995,8.5455939,487.984,0.0,0.0,0.0,0.0,1,1,0,0
1777316751658000,47.397742099999995,8.5455939,487.984,0.0,0.0,0.0,0.0,1,1,0,0
1777316751670000,47.397742099999995,8.5455939,487.984,0.0,0.0,0.0,0.0,1,1,0,0
1777316751682000,47.397742099999995,8.5455937,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316751694000,47.397742099999995,8.5455937,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316751706000,47.397742099999995,8.5455937,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316751718000,47.397742099999995,8.5455937,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316751730000,47.397742099999995,8.5455937,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316751742000,47.397742199999996,8.5455937,487.993,0.0,0.0,0.0,0.0,1,1,0,0
1777316751754000,47.397742199999996,8.5455937,487.993,0.0,0.0,0.0,0.0,1,1,0,0
1777316751766000,47.397742199999996,8.5455937,487.993,0.0,0.0,0.0,0.0,1,1,0,0
1777316751778000,47.397742199999996,8.5455937,487.993,0.0,0.0,0.0,0.0,1,1,0,0
1777316751790000,47.397742,8.545594,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777316751802000,47.397742,8.545594,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777316751814000,47.397742,8.545594,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777316751826000,47.397742,8.545594,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777316751838000,47.3977419,8.545594,487.97903,0.0,0.0,0.0,0.0,1,1,0,0
1777316751850000,47.3977419,8.545594,487.97903,0.0,0.0,0.0,0.0,1,1,0,0
1777316751862000,47.3977419,8.545594,487.97903,0.0,0.0,0.0,0.0,1,1,0,0
1777316751874000,47.3977419,8.545594,487.97903,0.0,0.0,0.0,0.0,1,1,0,0
1777316751886000,47.3977419,8.545594,487.97903,0.0,0.0,0.0,0.0,1,1,0,0
1777316751898000,47.3977418,8.545594,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316751910000,47.3977418,8.545594,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316751922000,47.3977418,8.545594,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316751934000,47.3977418,8.545594,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316751946000,47.3977418,8.545593799999999,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777316751958000,47.3977418,8.545593799999999,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777316751970000,47.3977418,8.545593799999999,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777316751982000,47.3977418,8.545593799999999,488.01102,0.0,0.0,0.0,0.0,1,1,0,0
1777316751994000,47.3977417,8.545593799999999,488.00504,0.0,0.0,0.0,0.0,1,1,0,0
1777316752006000,47.3977417,8.545593799999999,488.00504,0.0,0.0,0.0,0.0,1,1,0,0
1777316752018000,47.3977417,8.545593799999999,488.00504,0.0,0.0,0.0,0.0,1,1,0,0
1777316752030000,47.3977417,8.545593799999999,488.00504,0.0,0.0,0.0,0.0,1,1,0,0
1777316752042000,47.3977417,8.545593799999999,488.00504,0.0,0.0,0.0,0.0,1,1,0,0
1777316752054000,47.3977419,8.545593799999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316752066000,47.3977419,8.545593799999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316752078000,47.3977419,8.545593799999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316752090000,47.3977419,8.545593799999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316752102000,47.3977418,8.545593799999999,488.02103,0.0,0.0,0.0,0.0,1,1,0,0
1777316752114000,47.3977418,8.545593799999999,488.02103,0.0,0.0,0.0,0.0,1,1,0,0
1777316752126000,47.3977418,8.545593799999999,488.02103,0.0,0.0,0.0,0.0,1,1,0,0
1777316752138000,47.3977418,8.545593799999999,488.02103,0.0,0.0,0.0,0.0,1,1,0,0
1777316752150000,47.397742,8.5455939,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316752162000,47.397742,8.5455939,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316752174000,47.397742,8.5455939,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316752186000,47.397742,8.5455939,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316752198000,47.397742,8.5455939,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316752210000,47.3977419,8.5455939,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777316752222000,47.3977419,8.5455939,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777316752234000,47.3977419,8.5455939,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777316752246000,47.3977419,8.5455939,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777316752258000,47.397742,8.545593799999999,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777316752270000,47.397742,8.545593799999999,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777316752282000,47.397742,8.545593799999999,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777316752294000,47.397742,8.545593799999999,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777316752306000,47.397742,8.545593799999999,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777316752318000,47.397742,8.545593799999999,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777316752330000,47.397742,8.545593799999999,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777316752342000,47.397742,8.545593799999999,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777316752354000,47.397742,8.545593799999999,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777316752366000,47.3977419,8.5455937,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777316752378000,47.3977419,8.5455937,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777316752390000,47.3977419,8.5455937,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777316752402000,47.3977419,8.5455937,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777316752414000,47.397742099999995,8.545593799999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316752426000,47.397742099999995,8.545593799999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316752438000,47.397742099999995,8.545593799999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316752450000,47.397742099999995,8.545593799999999,488.00702,0.0,0.0,0.0,0.0,1,1,0,0
1777316752462000,47.397742199999996,8.5455939,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316752474000,47.397742199999996,8.5455939,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316752486000,47.397742199999996,8.5455939,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316752498000,47.397742199999996,8.5455939,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316752510000,47.397742,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777316752522000,47.397742,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777316752534000,47.397742,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777316752546000,47.397742,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777316752558000,47.397742,8.545593799999999,487.997,0.0,0.0,0.0,0.0,1,1,0,0
1777316752570000,47.3977417,8.545594099999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316752582000,47.3977417,8.545594099999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316752594000,47.3977417,8.545594099999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316752606000,47.3977417,8.545594099999999,487.99902,0.0,0.0,0.0,0.0,1,1,0,0
1777316752618000,47.3977417,8.5455942,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752630000,47.3977417,8.5455942,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752642000,47.3977417,8.5455942,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752654000,47.3977417,8.5455942,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752666000,47.3977417,8.5455942,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752678000,47.3977418,8.5455943,487.98,0.0,0.0,0.0,0.0,1,1,0,0
1777316752690000,47.3977418,8.5455943,487.98,0.0,0.0,0.0,0.0,1,1,0,0
1777316752702000,47.3977418,8.5455943,487.98,0.0,0.0,0.0,0.0,1,1,0,0
1777316752714000,47.3977418,8.5455943,487.98,0.0,0.0,0.0,0.0,1,1,0,0
1777316752726000,47.3977419,8.5455942,487.98804,0.0,0.0,0.0,0.0,1,1,0,0
1777316752738000,47.3977419,8.5455942,487.98804,0.0,0.0,0.0,0.0,1,1,0,0
1777316752750000,47.3977419,8.5455942,487.98804,0.0,0.0,0.0,0.0,1,1,0,0
1777316752762000,47.3977419,8.5455942,487.98804,0.0,0.0,0.0,0.0,1,1,0,0
1777316752774000,47.3977419,8.545594099999999,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752786000,47.3977419,8.545594099999999,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752798000,47.3977419,8.545594099999999,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752810000,47.3977419,8.545594099999999,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752822000,47.3977419,8.545594099999999,487.98602,0.0,0.0,0.0,0.0,1,1,0,0
1777316752834000,47.3977418,8.5455943,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316752846000,47.3977418,8.5455943,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316752858000,47.3977418,8.5455943,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316752870000,47.3977418,8.5455943,487.99203,0.0,0.0,0.0,0.0,1,1,0,0
1777316752882000,47.3977419,8.545594099999999,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777316752894000,47.3977419,8.545594099999999,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777316752906000,47.3977419,8.545594099999999,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777316752918000,47.3977419,8.545594099999999,487.99802,0.0,0.0,0.0,0.0,1,1,0,0
1777316752930000,47.3977419,8.545594,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777316752942000,47.3977419,8.545594,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777316752954000,47.3977419,8.545594,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777316752966000,47.3977419,8.545594,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777316752978000,47.3977419,8.545594,488.00403,0.0,0.0,0.0,0.0,1,1,0,0
1777316752990000,47.3977418,8.545594099999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316753002000,47.3977418,8.545594099999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316753014000,47.3977418,8.545594099999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316753026000,47.3977418,8.545594099999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316753038000,47.3977418,8.5455942,488.01602,0.0,0.0,0.0,0.0,1,1,0,0
1777316753050000,47.3977418,8.5455942,488.01602,0.0,0.0,0.0,0.0,1,1,0,0
1777316753062000,47.3977418,8.5455942,488.01602,0.0,0.0,0.0,0.0,1,1,0,0
1777316753074000,47.3977418,8.5455942,488.01602,0.0,0.0,0.0,0.0,1,1,0,0
1777316753086000,47.3977419,8.545594099999999,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777316753098000,47.3977419,8.545594099999999,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777316753110000,47.3977419,8.545594099999999,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777316753122000,47.3977419,8.545594099999999,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777316753134000,47.3977419,8.545594099999999,488.01202,0.0,0.0,0.0,0.0,1,1,0,0
1777316753146000,47.397742,8.545594,488.02002,0.0,0.0,0.0,0.0,1,1,0,0
1777316753158000,47.397742,8.545594,488.02002,0.0,0.0,0.0,0.0,1,1,0,0
1777316753170000,47.397742,8.545594,488.02002,0.0,0.0,0.0,0.0,1,1,0,0
1777316753182000,47.397742,8.545594,488.02002,0.0,0.0,0.0,0.0,1,1,0,0
1777316753194000,47.397742199999996,8.5455939,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753206000,47.397742199999996,8.5455939,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753218000,47.397742199999996,8.5455939,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753230000,47.397742199999996,8.5455939,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753242000,47.397742099999995,8.545593799999999,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777316753254000,47.397742099999995,8.545593799999999,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777316753266000,47.397742099999995,8.545593799999999,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777316753278000,47.397742099999995,8.545593799999999,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777316753290000,47.397742099999995,8.545593799999999,488.00104,0.0,0.0,0.0,0.0,1,1,0,0
1777316753302000,47.397742,8.545593799999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316753314000,47.397742,8.545593799999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316753326000,47.397742,8.545593799999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316753338000,47.397742,8.545593799999999,488.00803,0.0,0.0,0.0,0.0,1,1,0,0
1777316753350000,47.3977419,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316753362000,47.3977419,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316753374000,47.3977419,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316753386000,47.3977419,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316753398000,47.3977419,8.545593799999999,488.015,0.0,0.0,0.0,0.0,1,1,0,0
1777316753410000,47.3977419,8.545593799999999,488.015,0.0,0.0,0.0,0.0,1,1,0,0
1777316753422000,47.3977419,8.545593799999999,488.015,0.0,0.0,0.0,0.0,1,1,0,0
1777316753434000,47.3977419,8.545593799999999,488.015,0.0,0.0,0.0,0.0,1,1,0,0
1777316753446000,47.3977419,8.545593799999999,488.015,0.0,0.0,0.0,0.0,1,1,0,0
1777316753458000,47.397742,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316753470000,47.397742,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316753482000,47.397742,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316753494000,47.397742,8.545593799999999,488.00903,0.0,0.0,0.0,0.0,1,1,0,0
1777316753506000,47.3977418,8.545593799999999,488.01703,0.0,0.0,0.0,0.0,1,1,0,0
1777316753518000,47.3977418,8.545593799999999,488.01703,0.0,0.0,0.0,0.0,1,1,0,0
1777316753530000,47.3977418,8.545593799999999,488.01703,0.0,0.0,0.0,0.0,1,1,0,0
1777316753542000,47.3977418,8.545593799999999,488.01703,0.0,0.0,0.0,0.0,1,1,0,0
1777316753554000,47.397742,8.545593799999999,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316753566000,47.397742,8.545593799999999,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316753578000,47.397742,8.545593799999999,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316753590000,47.397742,8.545593799999999,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316753602000,47.397742,8.545593799999999,487.99503,0.0,0.0,0.0,0.0,1,1,0,0
1777316753614000,47.3977419,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753626000,47.3977419,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753638000,47.3977419,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753650000,47.3977419,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753662000,47.3977418,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753674000,47.3977418,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753686000,47.3977418,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753698000,47.3977418,8.545594,488.00302,0.0,0.0,0.0,0.0,1,1,0,0
1777316753710000,47.3977418,8.5455939,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
1777316753722000,47.3977418,8.5455939,487.99002,0.0,0.0,0.0,0.0,1,1,0,0
