timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1777227220809000,1777227220785000,6620172,488.0981,95598.086,15.0,1.1555729,0,2
1777227220861000,1777227220837000,6620172,488.08405,95598.24,15.0,1.1555748,0,2
1777227220913000,1777227220889000,6620172,488.06055,95598.49,15.0,1.1555779,0,2
1777227220965000,1777227220941000,6620172,488.1169,95597.82,15.0,1.1555698,0,2
1777227221017000,1777227220993000,6620172,488.04648,95598.68,15.0,1.1555802,0,2
1777227221069000,1777227221045000,6620172,488.0934,95598.11,15.0,1.1555732,0,2
1777227221121000,1777227221097000,6620172,488.0887,95598.17,15.0,1.155574,0,2
1777227221173000,1777227221149000,6620172,488.06995,95598.414,15.0,1.155577,0,2
1777227221225000,1777227221201000,6620172,488.07465,95598.34,15.0,1.1555761,0,2
1777227221277000,1777227221253000,6620172,488.13568,95597.66,15.0,1.1555678,0,2
1777227221329000,1777227221305000,6620172,488.0981,95598.04,15.0,1.1555724,0,2
1777227221381000,1777227221357000,6620172,488.0934,95598.125,15.0,1.1555735,0,2
1777227221433000,1777227221409000,6620172,488.05118,95598.586,15.0,1.1555791,0,2
1777227221485000,1777227221461000,6620172,488.05118,95598.63,15.0,1.1555796,0,2
1777227221537000,1777227221513000,6620172,488.02768,95598.87,15.0,1.1555824,0,2
1777227221589000,1777227221565000,6620172,488.07465,95598.305,15.0,1.1555756,0,2
1777227221641000,1777227221617000,6620172,488.0934,95598.12,15.0,1.1555734,0,2
1777227221693000,1777227221669000,6620172,488.07935,95598.3,15.0,1.1555756,0,2
1777227221745000,1777227221721000,6620172,488.07465,95598.33,15.0,1.1555759,0,2
1777227221797000,1777227221773000,6620172,488.0934,95598.11,15.0,1.1555732,0,2
1777227221849000,1777227221825000,6620172,488.14038,95597.586,15.0,1.1555669,0,2
1777227221901000,1777227221877000,6620172,488.12628,95597.734,15.0,1.1555687,0,2
1777227221953000,1777227221929000,6620172,488.05588,95598.55,15.0,1.1555785,0,2
1777227222005000,1777227221981000,6620172,488.1169,95597.875,15.0,1.1555704,0,2
1777227222057000,1777227222033000,6620172,488.14038,95597.59,15.0,1.155567,0,2
1777227222109000,1777227222085000,6620172,488.05588,95598.54,15.0,1.1555785,0,2
1777227222161000,1777227222137000,6620172,488.1075,95597.96,15.0,1.1555715,0,2
1777227222213000,1777227222189000,6620172,488.0981,95598.055,15.0,1.1555727,0,2
1777227222265000,1777227222241000,6620172,488.1169,95597.875,15.0,1.1555704,0,2
1777227222317000,1777227222293000,6620172,488.05118,95598.63,15.0,1.1555796,0,2
1777227222369000,1777227222345000,6620172,488.0887,95598.164,15.0,1.1555738,0,2
1777227222421000,1777227222397000,6620172,488.06995,95598.41,15.0,1.1555768,0,2
1777227222473000,1777227222449000,6620172,488.0887,95598.18,15.0,1.1555741,0,2
1777227222525000,1777227222501000,6620172,488.08405,95598.24,15.0,1.1555748,0,2
1777227222577000,1777227222553000,6620172,488.06055,95598.516,15.0,1.1555783,0,2
1777227222629000,1777227222605000,6620172,488.05588,95598.58,15.0,1.155579,0,2
1777227222681000,1777227222657000,6620172,488.0934,95598.13,15.0,1.1555736,0,2
1777227222733000,1777227222709000,6620172,488.0934,95598.14,15.0,1.1555737,0,2
1777227222785000,1777227222761000,6620172,488.1169,95597.82,15.0,1.1555698,0,2
1777227222837000,1777227222813000,6620172,488.07465,95598.34,15.0,1.1555761,0,2
1777227222889000,1777227222865000,6620172,488.1122,95597.92,15.0,1.155571,0,2
1777227222941000,1777227222917000,6620172,488.03708,95598.734,15.0,1.1555809,0,2
1777227222993000,1777227222969000,6620172,488.07465,95598.32,15.0,1.1555758,0,2
1777227223045000,1777227223021000,6620172,488.08405,95598.24,15.0,1.1555748,0,2
1777227223097000,1777227223073000,6620172,488.13098,95597.7,15.0,1.1555684,0,2
1777227223149000,1777227223125000,6620172,488.0981,95598.08,15.0,1.1555729,0,2
1777227223201000,1777227223177000,6620172,488.06995,95598.42,15.0,1.1555771,0,2
1777227223253000,1777227223229000,6620172,488.06995,95598.42,15.0,1.1555771,0,2
1777227223305000,1777227223281000,6620172,488.1028,95597.984,15.0,1.1555718,0,2
1777227223357000,1777227223333000,6620172,488.06055,95598.484,15.0,1.1555778,0,2
1777227223409000,1777227223385000,6620172,488.06055,95598.46,15.0,1.1555775,0,2
1777227223461000,1777227223437000,6620172,488.1028,95598.01,15.0,1.155572,0,2
1777227223513000,1777227223489000,6620172,488.1075,95597.96,15.0,1.1555715,0,2
1777227223565000,1777227223541000,6620172,488.06525,95598.43,15.0,1.1555772,0,2
1777227223617000,1777227223593000,6620172,488.07465,95598.336,15.0,1.155576,0,2
1777227223669000,1777227223645000,6620172,488.06995,95598.39,15.0,1.1555766,0,2
1777227223721000,1777227223697000,6620172,488.1028,95597.99,15.0,1.1555718,0,2
1777227223773000,1777227223749000,6620172,488.08405,95598.234,15.0,1.1555747,0,2
1777227223825000,1777227223801000,6620172,488.07935,95598.3,15.0,1.1555756,0,2
1777227223877000,1777227223853000,6620172,488.05118,95598.586,15.0,1.1555791,0,2
1777227223929000,1777227223905000,6620172,488.05588,95598.57,15.0,1.1555789,0,2
