timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1777316741654000,1777316741574000,13421772800,0.0002046515,0.00069818366,0.0004096615,0,14.2729225,10.037077,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741662000,1777316741582000,13421772800,0.00019955118,0.00067202124,0.00040131612,0,14.282152,10.0397005,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741670000,1777316741590000,13421772800,0.00019326966,0.0006474378,0.0003936055,0,14.291676,10.042408,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741678000,1777316741598000,13421772800,0.0001858125,0.00062414247,0.00038613795,0,14.301494,10.045199,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741686000,1777316741606000,13421772800,0.00017720612,0.0006009175,0.00037852305,0,14.311604,10.048075,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741694000,1777316741614000,13421772800,0.0001675639,0.00057905813,0.00037152262,0,14.322002,10.051034,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741702000,1777316741622000,13421772800,0.00015703184,0.0005578903,0.00036446995,0,14.332689,10.054076,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741710000,1777316741630000,13421772800,0.00014652428,0.0005368436,0.0003578446,0,14.343661,10.057201,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741718000,1777316741638000,13421772800,0.00013600643,0.0004607682,0.0013862607,0,0.7062431,7.0923285,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741726000,1777316741646000,13421772800,0.00012556398,0.0004423702,0.001338199,0,0.70982707,7.094678,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741734000,1777316741654000,13421772800,0.000115243645,0.00042447046,0.0012917221,0,0.71935534,7.0971456,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741742000,1777316741662000,13421772800,0.000105121566,0.0004070477,0.0012467308,0,0.73457307,7.0997314,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741750000,1777316741670000,13421772800,9.5261195e-05,0.0003905386,0.0012035456,0,0.7551137,7.102435,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741758000,1777316741678000,13421772800,8.571205e-05,0.00037424787,0.0011614924,0,0.7805357,7.105255,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741766000,1777316741686000,13421772800,7.6534336e-05,0.00035854016,0.0011208149,0,0.8103594,7.108192,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741774000,1777316741694000,13421772800,6.778349e-05,0.0003431248,0.0010819047,0,0.8440993,7.1112437,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741782000,1777316741702000,13421772800,5.951163e-05,0.000328396,0.0010437242,0,0.88128763,7.114411,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741790000,1777316741710000,13421772800,5.1750663e-05,0.00031395632,0.0010070555,0,0.9214901,7.117692,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741798000,1777316741718000,13421772800,4.4533106e-05,0.0003004617,0.00097197137,0,0.9643139,7.1210876,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741806000,1777316741726000,13421772800,3.78539e-05,0.00028655777,0.000937534,0,1.0094107,7.1245956,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741814000,1777316741734000,13421772800,3.171904e-05,0.00027340653,0.00090427813,0,1.0564753,7.1282163,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741822000,1777316741742000,13421772800,2.6129896e-05,0.00026077445,0.00087201415,0,1.1052434,7.131949,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741830000,1777316741750000,13421772800,2.108939e-05,0.00024765506,0.00084077305,0,1.1554871,7.1357927,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741838000,1777316741758000,13421772800,1.6604614e-05,0.00023533756,0.00081083,0,1.2070104,7.1397476,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741846000,1777316741766000,13421772800,1.2712013e-05,0.00022371163,0.00078190636,0,1.2596456,7.1438127,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741854000,1777316741774000,13421772800,9.479267e-06,0.00021228439,0.00075391453,0,1.3132489,7.1479874,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741862000,1777316741782000,13421772800,7.0783035e-06,0.00020094088,0.0007268063,0,1.3676966,7.152271,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741870000,1777316741790000,13421772800,5.7798516e-06,0.00019002339,0.00070022995,0,1.422883,7.156663,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741878000,1777316741798000,13421772800,5.714372e-06,0.00017928667,0.0006749953,0,1.4787169,7.1611624,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741886000,1777316741806000,13421772800,6.495543e-06,0.00016912242,0.0006503431,0,1.5351193,7.1657696,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741894000,1777316741814000,13421772800,7.5843964e-06,0.00015969267,0.00062649976,0,1.5920224,7.1704836,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741902000,1777316741822000,13421772800,8.659207e-06,0.00014997095,0.0006038148,0,1.6493671,7.1753035,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741910000,1777316741830000,13421772800,9.615202e-06,0.00014103432,0.00058145495,0,1.7071022,7.1802287,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741918000,1777316741838000,13421772800,1.0401582e-05,0.00013428839,0.0005601798,0,1.7651827,7.185259,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741926000,1777316741846000,13421772800,1.7108727e-05,0.006616312,0.0038869148,0,0.65927804,5.837909,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741934000,1777316741854000,13421772800,1.772646e-05,0.0064066937,0.003790077,0,0.6808724,5.842185,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741942000,1777316741862000,13421772800,1.817792e-05,0.0062026163,0.0036964284,0,0.7032792,5.8465905,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741950000,1777316741870000,13421772800,1.847649e-05,0.0060034753,0.0036055855,0,0.7264199,5.8511252,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741958000,1777316741878000,13421772800,1.8644416e-05,0.0058094123,0.0035182068,0,0.7502236,5.8557878,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741966000,1777316741886000,13421772800,1.8693123e-05,0.0056225285,0.0034341284,0,0.77462614,5.8605785,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741974000,1777316741894000,13421772800,1.8644461e-05,0.0054405574,0.0033524605,0,0.79957,5.8654957,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741982000,1777316741902000,13421772800,1.8519982e-05,0.0052646343,0.0032737907,0,0.8250037,5.8705387,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741990000,1777316741910000,13421772800,1.8330193e-05,0.005093401,0.003198254,0,0.85088074,5.875707,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316741998000,1777316741918000,13421772800,1.8084991e-05,0.0049262964,0.0031246124,0,0.87715995,5.8810005,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742006000,1777316741926000,13421772800,1.7806276e-05,0.0047642915,0.003054532,0,0.9038042,5.886418,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742014000,1777316741934000,13421772800,1.6962245e-05,0.0046083587,0.0029855464,0,0.9307802,5.891958,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742022000,1777316741942000,13421772800,1.6091573e-05,0.004456658,0.002917532,0,0.95805836,5.897621,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742030000,1777316741950000,13421772800,1.5196477e-05,0.004309695,0.0028511097,0,0.985612,5.903405,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742038000,1777316741958000,13421772800,1.4278563e-05,0.004165354,0.002785712,0,1.0134172,5.909311,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742046000,1777316741966000,13421772800,1.3357142e-05,0.004025575,0.0027216244,0,1.0414526,5.9153366,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742054000,1777316741974000,13421772800,1.2430913e-05,0.0038901907,0.0026589448,0,1.0696989,5.921482,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742062000,1777316741982000,13421772800,1.1512865e-05,0.0037600452,0.0025970915,0,1.0981389,5.9277463,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742070000,1777316741990000,13421772800,1.059222e-05,0.0036328414,0.002536231,0,1.1267568,5.9341288,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742078000,1777316741998000,13421772800,9.684501e-06,0.003509223,0.0024767388,0,1.1555386,5.9406285,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742086000,1777316742006000,13421772800,8.786955e-06,0.0033893979,0.0024182028,0,1.1844716,5.9472446,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742094000,1777316742014000,13421772800,7.90526e-06,0.0032717632,0.002360599,0,1.2135444,5.9539776,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742102000,1777316742022000,13421772800,7.0652072e-06,0.0031577186,0.0023038075,0,1.2427464,5.9608254,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742110000,1777316742030000,13421772800,6.266279e-06,0.003046607,0.0022479263,0,1.2720684,5.967788,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742118000,1777316742038000,13421772800,5.5116852e-06,0.002939051,0.002193341,0,1.3015018,5.9748645,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742126000,1777316742046000,13421772800,4.8041306e-06,0.0028353364,0.0021392114,0,1.3310391,5.9820538,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742134000,1777316742054000,13421772800,2.7728827e-05,0.007421363,0.0065360856,0,0.62744063,5.138242,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742142000,1777316742062000,13421772800,2.7242766e-05,0.007175418,0.006358074,0,0.6412361,5.1446204,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742150000,1777316742070000,13421772800,2.67969e-05,0.0069368975,0.0061850715,0,0.65524143,5.1511307,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742158000,1777316742078000,13421772800,2.6390477e-05,0.0067050112,0.006016842,0,0.6694444,5.1577716,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742166000,1777316742086000,13421772800,2.6023064e-05,0.006479129,0.0058533926,0,0.68383384,5.1645427,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
1777316742174000,1777316742094000,4831838720,2.5698657e-05,0.0062601413,0.0056941705,0,0.6983994,5.1714425,0.0,nan,nan,0.0002888019,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742182000,1777316742102000,4831838720,2.5411768e-05,0.006048312,0.0055396347,0,0.71313155,5.1784706,0.0,nan,nan,0.0002888019,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742190000,1777316742110000,4831838720,2.5161604e-05,0.0058426103,0.005389219,0,0.7280214,5.185626,0.0,nan,nan,0.0002888019,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742198000,1777316742118000,4831838720,2.4946708e-05,0.005643241,0.0052428264,0,0.7430609,5.1929083,0.0,nan,nan,0.0002888019,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742206000,1777316742126000,4831838720,2.4765819e-05,0.00545011,0.005101032,0,0.75824255,5.200316,0.0,nan,nan,0.0002888019,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742214000,1777316742134000,4831838720,2.4616422e-05,0.005260958,0.004962598,0,0.7735596,5.2078485,0.0,nan,nan,0.0002888019,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742222000,1777316742142000,4831838720,2.3235147e-05,0.005077417,0.0048272694,0,0.7890055,5.2155056,0.0,nan,nan,0.0002888019,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742230000,1777316742150000,4831838720,2.1946335e-05,0.0056783017,0.016816128,0,0.8045747,2.907592,0.0,nan,nan,0.00093379593,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742238000,1777316742158000,4831838720,2.061029e-05,0.005478703,0.0163185,0,0.82026184,2.9120708,0.0,nan,nan,0.00093379593,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742246000,1777316742166000,4831838720,1.9294275e-05,0.0052859583,0.015835516,0,0.83606184,2.9167755,0.0,nan,nan,0.00093379593,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742254000,1777316742174000,4831838720,1.7997172e-05,0.00509825,0.01536547,0,0.85197026,2.921705,0.0,nan,nan,0.00093379593,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742262000,1777316742182000,4831838720,1.6712891e-05,0.004916201,0.014909205,0,0.86798304,2.926858,0.0,nan,nan,0.00093379593,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742270000,1777316742190000,4898947584,1.544333e-05,0.0047394056,0.014465669,0,0.88409626,2.932232,0.0,nan,nan,0.00093379593,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742278000,1777316742198000,4898947584,0.00051480636,0.07520501,0.01658766,0,0.4358706,2.2180371,0.0,nan,nan,0.0020171183,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742286000,1777316742206000,4898947584,0.00051553216,0.07280192,0.016629627,0,0.4358706,2.2180371,0.0,nan,nan,0.0020171183,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742294000,1777316742214000,4898947584,0.0005162681,0.07046856,0.016668594,0,0.43582416,2.2180371,0.0,nan,nan,0.0020171183,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742302000,1777316742222000,4898947584,0.00051701535,0.06820238,0.016705964,0,0.4357311,2.2180371,0.0,nan,nan,0.0020171183,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742310000,1777316742230000,4898947584,0.00051783136,0.06600172,0.016740784,0,0.4355913,2.2180371,0.0,nan,nan,0.0020171183,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742318000,1777316742238000,4898947584,0.00051871024,0.06386492,0.016774299,0,0.43540514,2.2180371,0.0,nan,nan,0.0020171183,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742326000,1777316742246000,4898947584,0.00051958545,0.061789766,0.008022343,0,0.43517277,1.8735083,0.0,nan,nan,0.0027506123,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742334000,1777316742254000,4898947584,0.0005205986,0.059774663,0.007828547,0,0.43489495,1.8735082,0.0,nan,nan,0.0027506123,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742342000,1777316742262000,4898947584,0.0010780314,0.05790962,0.0041897274,0,0.014134877,1.8735081,0.0,nan,nan,0.0027506123,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742350000,1777316742270000,4898947584,0.0010814224,0.05601915,0.0042054555,0,0.014161287,1.873508,0.0,nan,nan,0.0027506123,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742358000,1777316742278000,4898947584,0.0010848787,0.0541833,0.0042942576,0,0.014282364,1.8735079,0.0,nan,nan,0.0027506123,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742366000,1777316742286000,4898947584,0.001061407,0.052400034,0.0044350578,0,0.0145277325,1.8735077,0.0,nan,nan,0.0027506123,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742374000,1777316742294000,4898947584,0.0010378801,0.050668128,0.0058129393,0,0.014925976,1.6517526,0.0,nan,nan,0.0013262944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742382000,1777316742302000,4898947584,0.0010143364,0.048986077,0.00538945,0,0.015502411,1.6517526,0.0,nan,nan,0.0013262944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
1777316742390000,1777316742310000,4898947584,0.0009907574,0.047352534,0.005029245,0,0.016277086,1.6517526,0.0,nan,nan,0.0013262944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
