timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
1777227220821000,103.09812,-0.039124392,0.09493682,0.0005119366,-0.0005119366,0.69948804,0.06399604,-0.06399604,-0.06399604,4.0,-4.0,-4.0,-0.0013143488,0.0022689626
1777227220845000,103.09799,-0.03913466,0.10055999,-0.0010345806,0.0010336662,0.6988482,-0.06536996,0.065250754,-0.09599116,0.0,0.0,-4.0,-0.0012240527,0.003419046
1777227221005000,103.0966,-0.038924534,0.10095597,-0.0010347394,0.0010343178,0.6988483,-0.065399885,0.06534481,-0.095986865,0.0,0.0,-4.0,-0.0014869005,0.0006498478
1777227221221000,103.09421,-0.037959382,0.0964929,0.00051190815,-0.00051190815,0.6994881,0.06399426,-0.06399426,-0.06399426,4.0,-4.0,-4.0,-0.0009714594,0.0
1777227221405000,103.092476,-0.036901698,0.103244595,-0.0010346214,0.0010344454,0.6988483,-0.06538689,0.065363884,-0.09598573,0.0,0.0,-4.0,-0.0012761428,0.001364541
1777227221621000,103.091194,-0.03481629,0.098842666,0.0005119004,-0.0005119004,0.6994881,0.063993774,-0.063993774,-0.063993774,4.0,-4.0,-4.0,-0.0014051495,0.0021672454
1777227221805000,103.09086,-0.032773368,0.10547259,-0.0010337732,0.0010348463,0.6988483,-0.06527364,0.06541371,-0.09598693,0.0,0.0,-4.0,-0.0013925827,0.0
1777227222005000,103.091415,-0.030668538,0.10660214,-0.0010335203,0.001034822,0.69884825,-0.065235734,0.06540549,-0.095989294,0.0,0.0,-4.0,-0.0011730993,-0.002004119
1777227222205000,103.09162,-0.028980132,0.10733452,-0.0010334225,0.0010347419,0.69884825,-0.065223575,0.06539559,-0.095989026,0.0,0.0,-4.0,-0.0015822218,0.0
1777227222421000,103.09189,-0.028971825,0.10133297,0.0009813046,-0.0009824934,0.6233243,-0.00023245066,0.00022672862,-0.5,0.0,0.0,0.0,-0.0016299936,0.0
1777227222605000,103.092064,-0.029148433,0.104792126,0.000938121,-0.00094043696,0.53148484,-0.00023721904,0.00023054332,-0.5,0.0,0.0,0.0,-0.0016299936,0.0
1777227222805000,103.092255,-0.029331459,0.103038326,0.0008902955,-0.0008938903,0.431715,-0.0002419874,0.00023578852,-0.5,0.0,0.0,0.0,-0.0016299936,0.0
1777227223021000,103.09246,-0.0295185,0.097731754,0.0008376101,-0.000842567,0.32401076,-0.00024723262,0.00024008006,-0.5,0.0,0.0,0.0,-0.0016299936,0.0
